wavelength,S6 Irrad 1 1,S6 Irrad 1 10,S6 Irrad 1 2,S6 Irrad 1 3,S6 Irrad 1 4,S6 Irrad 1 5,S6 Irrad 1 6,S6 Irrad 1 7,S6 Irrad 1 8,S6 Irrad 1 9,S6 Irrad 2,S6 Irrad 3,S6 Irrad 4,S6 Irrad 5,S6 Irrad 6,S6 Irrad 7,S6 Irrad 8,S6 Irrad 9,S6 Post Heat,S6 Preheat,blank
670,39.275000000000006,35.974999999999994,37.325,37.6,40.275000000000006,39.7,39.275000000000006,36.824999999999996,35.650000000000006,36.45,28.075,30.4,27.674999999999997,28.8,28.65,30.075000000000003,30.975,29.775,47.25,49.36666666666667,98.4
671,39.275000000000006,36.0,37.349999999999994,37.625,40.325,39.7,39.275000000000006,36.875,35.650000000000006,36.525,28.1,30.424999999999997,27.725,28.825,28.65,30.1,30.975,29.85,47.275000000000006,49.43333333333334,98.4
672,39.3,36.075,37.349999999999994,37.675,40.35,39.775000000000006,39.325,36.95,35.725,36.525,28.125,30.474999999999998,27.725,28.874999999999996,28.725,30.175,31.075,29.875,47.3,49.43333333333334,98.3
673,39.349999999999994,36.1,37.375,37.75,40.375,39.775000000000006,39.375,37.0,35.775,36.625,28.15,30.525000000000002,27.825,28.95,28.75,30.225,31.099999999999998,29.900000000000002,47.3,49.43333333333334,98.3
674,39.425,36.150000000000006,37.400000000000006,37.8,40.475,39.825,39.449999999999996,37.0,35.85000000000001,36.675,28.2,30.575,27.875,28.975,28.775,30.3,31.15,29.974999999999998,47.425,49.5,98.3
675,39.5,36.224999999999994,37.5,37.875,40.575,39.949999999999996,39.525000000000006,37.1,35.900000000000006,36.7,28.25,30.624999999999996,27.950000000000003,29.025,28.875,30.375,31.25,30.1,47.5,49.6,98.3
676,39.625,36.325,37.55,37.925,40.625,40.0,39.625,37.150000000000006,35.975,36.775,28.375,30.700000000000003,28.049999999999997,29.1,28.95,30.45,31.35,30.175,47.575,49.699999999999996,98.3
677,39.7,36.425,37.625,38.025,40.699999999999996,40.125,39.75,37.275,36.099999999999994,36.900000000000006,28.425,30.8,28.125,29.125,29.05,30.550000000000004,31.474999999999998,30.300000000000004,47.75,49.833333333333336,98.3
678,39.72500000000001,36.55,37.725,38.1,40.875,40.225,39.875,37.400000000000006,36.225,37.0,28.525,30.9,28.225,29.25,29.125,30.6,31.6,30.375,47.9,49.96666666666667,98.3
679,39.775000000000006,36.625,37.8,38.15,40.95,40.325,39.95,37.5,36.275,37.075,28.6,30.924999999999997,28.25,29.325,29.225,30.700000000000003,31.65,30.5,48.025,50.03333333333333,98.3
680,39.825,36.625,37.8,38.2,40.975,40.325,40.0,37.5,36.275,37.125,28.625,30.974999999999998,28.3,29.349999999999998,29.225,30.725,31.7,30.525,48.025,50.03333333333333,98.3
681,39.825,36.650000000000006,37.8,38.22500000000001,40.95,40.325,39.974999999999994,37.5,36.275,37.125,28.650000000000002,31.0,28.3,29.349999999999998,29.225,30.75,31.7,30.525,47.974999999999994,50.03333333333333,98.3
682,39.825,36.6,37.8,38.22500000000001,40.925,40.325,39.95,37.525,36.275,37.1,28.650000000000002,31.025000000000002,28.3,29.349999999999998,29.25,30.75,31.7,30.525,47.9,49.96666666666667,98.3
683,39.775000000000006,36.55,37.8,38.2,40.925,40.325,39.875,37.55,36.275,37.075,28.625,31.099999999999998,28.375,29.4,29.299999999999997,30.799999999999997,31.725,30.550000000000004,47.9,49.93333333333334,98.3
684,39.8,36.575,37.8,38.3,40.925,40.325,39.925,37.55,36.275,37.150000000000006,28.625,31.125,28.424999999999997,29.425,29.35,30.875,31.75,30.65,47.9,49.93333333333334,98.3
685,39.849999999999994,36.625,37.849999999999994,38.35,41.0,40.4,39.974999999999994,37.575,36.325,37.224999999999994,28.7,31.25,28.5,29.475,29.45,30.95,31.8,30.75,47.925000000000004,49.93333333333334,98.2
686,39.9,36.724999999999994,37.9,38.375,41.15,40.5,40.05,37.650000000000006,36.425,37.275,28.775,31.275,28.575000000000003,29.6,29.525000000000002,31.075000000000003,31.924999999999997,30.825000000000003,48.025,50.1,98.3
687,39.949999999999996,36.8,37.975,38.5,41.224999999999994,40.575,40.175000000000004,37.775,36.5,37.400000000000006,28.9,31.35,28.65,29.625,29.6,31.125,32.099999999999994,30.900000000000002,48.1,50.166666666666664,98.3
688,40.05,36.85,38.05,38.55,41.275,40.65,40.325,37.875,36.574999999999996,37.425,28.95,31.4,28.775000000000002,29.7,29.7,31.225,32.2,31.025,48.125,50.199999999999996,98.3
689,40.125,36.974999999999994,38.15,38.599999999999994,41.35,40.725,40.375,37.9,36.650000000000006,37.525,29.0,31.500000000000004,28.875,29.825,29.85,31.299999999999997,32.225,31.075000000000003,48.25,50.300000000000004,98.3
690,40.125,37.050000000000004,38.2,38.675000000000004,41.425,40.825,40.4,37.974999999999994,36.7,37.550000000000004,29.125,31.575,28.9,29.874999999999996,29.875,31.375,32.275,31.200000000000003,48.275000000000006,50.300000000000004,98.3
691,40.2,37.1,38.25,38.75,41.45,40.925,40.525000000000006,38.025,36.75,37.6,29.125,31.700000000000003,29.0,29.975,29.925,31.45,32.325,31.275,48.325,50.333333333333336,98.2
692,40.275000000000006,37.175,38.325,38.85,41.575,41.0,40.575,38.1,36.85,37.675,29.224999999999998,31.85,29.1,30.025,30.025000000000002,31.525,32.45,31.375,48.375,50.4,98.2
693,40.325,37.3,38.4,38.95,41.7,41.1,40.650000000000006,38.175,36.975,37.75,29.325000000000003,31.924999999999997,29.150000000000002,30.15,30.125,31.65,32.6,31.474999999999998,48.5,50.5,98.3
694,40.425,37.425,38.55,39.0,41.800000000000004,41.2,40.825,38.3,37.099999999999994,37.875,29.425000000000004,32.0,29.300000000000004,30.25,30.25,31.775,32.675,31.6,48.65,50.56666666666666,98.3
695,40.525000000000006,37.575,38.7,39.125,41.875,41.4,41.0,38.39999999999999,37.225,38.0,29.6,32.099999999999994,29.375,30.374999999999996,30.375000000000004,31.925,32.825,31.75,48.825,50.73333333333334,98.3
696,40.725,37.775,38.775000000000006,39.325,42.125,41.575,41.2,38.6,37.45,38.175,29.799999999999997,32.25,29.574999999999996,30.574999999999996,30.525,32.1,32.974999999999994,31.95,49.025,50.96666666666666,98.4
697,40.9,38.025,39.0,39.45,42.375,41.825,41.474999999999994,38.75,37.675,38.35,30.049999999999997,32.4,29.724999999999998,30.775000000000002,30.75,32.3,33.2,32.15,49.3,51.13333333333333,98.4
698,40.89999999999999,38.099999999999994,39.05,39.5,42.375,41.849999999999994,41.474999999999994,38.8,37.725,38.425,30.2,32.5,29.8,30.8,30.799999999999997,32.35,33.275,32.2,49.325,51.166666666666664,98.4
699,40.925,38.075,39.0,39.475,42.375,41.849999999999994,41.474999999999994,38.775000000000006,37.725,38.349999999999994,30.15,32.5,29.8,30.825,30.799999999999997,32.325,33.275,32.175,49.175,51.13333333333333,98.4
700,40.775000000000006,37.974999999999994,38.925000000000004,39.425,42.3,41.8,41.425,38.65,37.65,38.349999999999994,30.049999999999997,32.6,29.8,30.849999999999998,30.799999999999997,32.375,33.25,32.15,49.025,51.06666666666666,98.4
701,40.675,37.900000000000006,38.925000000000004,39.4,42.224999999999994,41.725,41.275000000000006,38.625,37.55,38.349999999999994,30.0,32.6,29.825,30.849999999999998,30.75,32.375,33.275,32.175,48.775,50.833333333333336,98.4
702,40.675,37.85,38.849999999999994,39.475,42.224999999999994,41.725,41.275000000000006,38.625,37.55,38.349999999999994,30.025,32.65,29.9,30.875,30.8,32.425,33.300000000000004,32.225,48.75,50.800000000000004,98.4
703,40.72500000000001,37.85,38.9,39.525000000000006,42.275000000000006,41.75,41.3,38.7,37.55,38.375,30.05,32.775000000000006,30.0,30.9,30.925,32.5,33.425,32.325,48.875,50.76666666666667,98.3
704,40.75,37.925,38.975,39.6,42.35,41.8,41.325,38.775,37.650000000000006,38.5,30.175,32.875,30.025,31.0,31.0,32.55,33.5,32.425,48.95,50.9,98.5
705,40.9,38.025,39.075,39.675,42.45,41.949999999999996,41.474999999999994,38.925,37.75,38.6,30.275,32.97500000000001,30.175,31.05,31.174999999999997,32.65,33.625,32.55,49.00000000000001,51.0,98.5
706,41.0,38.2,39.15,39.775000000000006,42.575,42.1,41.575,38.95,37.825,38.675,30.424999999999997,33.05,30.25,31.174999999999997,31.299999999999997,32.775000000000006,33.775,32.675,49.125,51.1,98.5
707,41.075,38.3,39.275,39.849999999999994,42.699999999999996,42.15,41.7,39.05,37.900000000000006,38.775,30.575000000000003,33.125,30.424999999999997,31.3,31.35,32.95,33.85,32.8,49.224999999999994,51.133333333333326,98.5
708,41.15,38.375,39.349999999999994,39.95,42.825,42.25,41.800000000000004,39.150000000000006,37.975,38.849999999999994,30.7,33.225,30.525,31.375,31.425,33.05,33.974999999999994,32.875,49.325,51.199999999999996,98.6
709,41.2,38.525000000000006,39.4,40.025000000000006,42.9,42.349999999999994,41.95,39.25,38.075,38.900000000000006,30.8,33.325,30.625,31.475,31.6,33.125,34.075,33.0,49.35000000000001,51.26666666666667,98.6
710,41.2,38.575,39.45,40.125,42.975,42.45,42.075,39.375,38.15,39.0,30.9,33.47500000000001,30.7,31.525,31.75,33.25,34.175000000000004,33.050000000000004,49.4,51.333333333333336,98.6
711,41.3,38.625,39.525,40.2,43.074999999999996,42.55,42.125,39.400000000000006,38.3,39.075,31.0,33.55,30.8,31.725,31.775,33.325,34.25,33.15,49.425000000000004,51.36666666666667,98.6
712,41.35,38.725,39.575,40.275000000000006,43.1,42.625,42.175000000000004,39.474999999999994,38.375,39.1,31.150000000000002,33.625,30.925,31.725,31.85,33.425,34.375,33.275,49.449999999999996,51.36666666666667,98.6
713,41.475,38.8,39.625,40.3,43.14999999999999,42.65,42.225,39.550000000000004,38.425,39.224999999999994,31.175,33.775,30.975,31.825,31.900000000000002,33.5,34.474999999999994,33.4,49.525,51.36666666666667,98.6
714,41.55,38.85,39.725,40.449999999999996,43.275000000000006,42.675,42.45,39.675,38.55,39.275,31.275,33.875,31.075000000000003,31.975,32.025,33.675,34.55,33.550000000000004,49.55,51.4,98.5
715,41.625,38.900000000000006,39.8,40.55,43.375,42.825,42.5,39.75,38.599999999999994,39.324999999999996,31.35,34.025000000000006,31.275,31.975,32.1,33.8,34.675,33.65,49.575,51.5,98.5
716,41.625,38.974999999999994,39.825,40.55,43.475,42.875,42.525000000000006,39.75,38.599999999999994,39.375,31.450000000000003,34.025000000000006,31.3,32.075,32.225,33.8,34.7,33.725,49.625,51.53333333333334,98.6
717,41.65,39.0,39.875,40.575,43.45,42.925000000000004,42.525000000000006,39.775,38.65,39.400000000000006,31.5,34.099999999999994,31.4,32.15,32.3,33.875,34.775,33.775,49.65,51.53333333333334,98.6
718,41.65,39.02499999999999,39.900000000000006,40.65,43.5,42.949999999999996,42.525000000000006,39.824999999999996,38.7,39.45,31.5,34.225,31.449999999999996,32.225,32.325,33.975,34.825,33.825,49.675,51.53333333333334,98.6
719,41.65,39.05,39.95,40.675000000000004,43.525,43.025,42.55,39.849999999999994,38.7,39.474999999999994,31.625,34.375,31.549999999999997,32.275,32.375,34.05,34.9,33.9,49.675,51.53333333333334,98.6
720,41.72500000000001,39.1,40.025,40.775000000000006,43.625,43.075,42.625,39.925,38.825,39.575,31.7,34.425,31.674999999999997,32.375,32.55,34.2,34.9,33.95,49.75,51.56666666666666,98.6
721,41.775000000000006,39.175,40.125,40.849999999999994,43.7,43.15,42.75,40.0,38.875,39.675,31.825000000000003,34.575,31.75,32.525,32.625,34.275000000000006,34.975,34.025000000000006,49.775000000000006,51.63333333333333,98.6
722,41.825,39.275,40.175000000000004,40.925,43.75,43.25,42.849999999999994,40.075,38.95,39.775,31.924999999999997,34.65,31.849999999999998,32.599999999999994,32.725,34.4,35.025,34.125,49.8,51.73333333333333,98.6
723,41.95,39.375,40.275000000000006,41.0,43.875,43.375,42.95,40.2,39.075,39.85,32.05,34.8,32.0,32.675,32.875,34.525,35.175,34.275000000000006,49.9,51.833333333333336,98.6
724,42.1,39.5,40.3,41.125,43.9,43.449999999999996,43.099999999999994,40.3,39.15,39.900000000000006,32.15,34.925000000000004,32.075,32.725,33.0,34.65,35.3,34.425,49.975,51.93333333333334,98.6
725,42.15,39.625,40.4,41.224999999999994,44.025,43.525,43.150000000000006,40.325,39.25,40.0,32.300000000000004,35.025000000000006,32.224999999999994,32.85000000000001,33.1,34.725,35.375,34.474999999999994,50.025,51.96666666666667,98.6
726,42.25,39.775,40.525,41.325,44.14999999999999,43.65,43.225,40.5,39.3,40.05,32.425,35.15,32.325,32.925,33.225,34.89999999999999,35.45,34.575,50.125,52.03333333333333,98.6
727,42.375,39.8,40.6,41.35,44.275000000000006,43.775000000000006,43.35,40.55,39.45,40.225,32.599999999999994,35.2,32.425,33.099999999999994,33.349999999999994,35.0,35.525,34.75,50.175,52.199999999999996,98.6
728,42.4,40.0,40.675,41.45,44.35,43.849999999999994,43.5,40.6,39.5,40.225,32.724999999999994,35.3,32.525,33.2,33.45,35.125,35.625,34.875,50.25,52.300000000000004,99.0
729,42.5,40.175,40.825,41.575,44.550000000000004,43.975,43.625,40.575,39.574999999999996,40.375,32.875,35.4,32.625,33.475,33.550000000000004,35.2,35.675,34.925,50.3,52.43333333333334,99.2
730,42.550000000000004,40.375,40.974999999999994,41.65,44.64999999999999,44.15,43.675000000000004,40.65,39.675000000000004,40.475,33.025,35.5,32.725,33.7,33.75,35.3,35.825,35.050000000000004,50.39999999999999,52.53333333333334,99.5
731,42.6,40.525,41.175,41.75,44.75,44.25,43.95,40.65,39.8,40.6,33.225,35.650000000000006,32.8,33.875,33.85,35.4,35.95,35.175,50.47500000000001,52.53333333333334,99.5
732,42.625,40.575,41.224999999999994,41.8,44.875,44.375,44.025,40.7,39.9,40.7,33.375,35.875,32.95,33.975,33.95,35.550000000000004,36.125,35.400000000000006,50.5,52.6,99.6
733,42.625,40.65,41.25,41.925,44.925000000000004,44.525,44.1,40.775,40.050000000000004,40.775000000000006,33.5,35.925,33.125,34.075,34.0,35.625,36.275,35.525,50.5,52.63333333333333,99.6
734,42.75,40.7,41.275,41.975,45.0,44.575,44.15,40.825,40.125,40.875,33.65,36.0,33.199999999999996,34.1,34.1,35.75,36.400000000000006,35.550000000000004,50.5,52.63333333333333,99.7
735,42.775000000000006,40.75,41.35,42.075,45.175,44.675,44.2,40.825,40.125,40.925,33.675000000000004,36.1,33.325,34.199999999999996,34.225,35.9,36.475,35.675,50.55,52.63333333333333,99.7
736,42.849999999999994,40.849999999999994,41.400000000000006,42.2,45.25,44.825,44.275,40.900000000000006,40.150000000000006,41.0,33.85,36.225,33.5,34.3,34.35,35.925,36.575,35.875,50.599999999999994,52.63333333333333,99.7
737,42.95,40.95,41.5,42.3,45.3,44.925,44.4,41.025,40.2,41.099999999999994,33.95,36.45,33.675,34.475,34.45,36.1,36.85,36.0,50.650000000000006,52.63333333333333,99.6
738,43.075,41.025,41.6,42.400000000000006,45.349999999999994,45.075,44.475,41.25,40.325,41.199999999999996,34.075,36.575,33.825,34.475,34.625,36.225,37.05,36.15,50.7,52.63333333333333,99.5
739,43.25,41.075,41.625,42.475,45.425000000000004,45.125,44.575,41.474999999999994,40.425,41.3,34.1,36.725,34.0,34.5,34.7,36.425,37.224999999999994,36.325,50.775,52.63333333333333,98.9
740,43.275000000000006,41.075,41.699999999999996,42.575,45.525,45.150000000000006,44.6,41.724999999999994,40.5,41.425,34.175,36.825,34.075,34.525,34.8,36.525,37.35,36.475,50.775,52.6,98.8
741,43.375,41.125,41.724999999999994,42.6,45.575,45.325,44.675000000000004,41.775,40.575,41.474999999999994,34.2,36.900000000000006,34.175,34.55,34.875,36.625,37.45,36.575,50.800000000000004,52.63333333333333,98.7
742,43.39999999999999,41.125,41.724999999999994,42.725,45.6,45.474999999999994,44.825,41.85,40.75,41.474999999999994,34.35,36.95,34.25,34.6,34.975,36.65,37.55,36.8,50.875,52.666666666666664,98.7
743,43.475,41.225,41.800000000000004,42.8,45.725,45.525000000000006,44.875,41.875,40.825,41.52499999999999,34.4,37.125,34.375,34.675,35.150000000000006,36.800000000000004,37.725,36.85,50.925,52.666666666666664,98.8
744,43.525,41.325,41.825,42.8,45.900000000000006,45.575,44.975,42.0,40.925,41.625,34.525,37.25,34.525,34.800000000000004,35.3,36.9,37.9,36.925000000000004,50.975,52.666666666666664,98.6
745,43.599999999999994,41.4,41.95,42.95,46.0,45.7,45.05,42.1,40.975,41.675,34.725,37.375,34.675,34.95,35.475,37.025,37.95,37.075,51.025,52.666666666666664,98.7
746,43.65,41.5,42.074999999999996,43.025000000000006,46.05,45.825,45.175,42.199999999999996,41.05,41.825,34.875,37.45,34.75,35.02499999999999,35.5,37.125,38.125,37.2,51.050000000000004,52.699999999999996,98.7
747,43.825,41.65,42.2,43.1,46.150000000000006,45.95,45.275,42.375,41.05,41.925,35.0,37.625,34.849999999999994,35.05,35.575,37.25,38.25,37.325,51.1,52.800000000000004,98.7
748,43.89999999999999,41.725,42.225,43.150000000000006,46.275000000000006,46.050000000000004,45.325,42.425,41.275000000000006,42.025000000000006,35.15,37.825,35.0,35.15,35.725,37.375,38.35,37.475,51.225,52.833333333333336,98.7
749,43.925,41.85,42.225,43.225,46.349999999999994,46.125,45.449999999999996,42.575,41.375,42.175,35.35,37.949999999999996,35.125,35.275000000000006,35.875,37.475,38.45,37.5,51.25,52.833333333333336,98.6
750,43.975,41.925,42.3,43.400000000000006,46.5,46.2,45.55,42.575,41.4,42.225,35.475,37.974999999999994,35.25,35.425,36.0,37.650000000000006,38.55,37.5,51.275,52.833333333333336,98.6
751,44.0,41.974999999999994,42.375,43.425000000000004,46.550000000000004,46.3,45.650000000000006,42.699999999999996,41.599999999999994,42.300000000000004,35.55,38.074999999999996,35.325,35.55,36.1,37.8,38.7,37.7,51.25,52.9,98.6
752,44.050000000000004,41.974999999999994,42.5,43.45,46.6,46.47500000000001,45.650000000000006,42.75,41.599999999999994,42.300000000000004,35.6,38.225,35.400000000000006,35.6,36.2,37.85,38.75,37.825,51.25,53.03333333333334,98.6
753,44.050000000000004,42.05,42.574999999999996,43.475,46.7,46.5,45.800000000000004,42.775,41.675000000000004,42.45,35.7,38.325,35.525,35.65,36.224999999999994,37.925000000000004,38.85,37.949999999999996,51.3,53.0,98.4
754,44.050000000000004,42.099999999999994,42.599999999999994,43.6,46.7,46.525000000000006,45.9,42.825,41.7,42.475,35.9,38.4,35.625,35.825,36.300000000000004,38.025,38.974999999999994,38.099999999999994,51.3,53.0,98.4
755,44.175,42.175000000000004,42.625,43.625,46.775000000000006,46.675000000000004,45.975,42.825,41.725,42.525000000000006,35.95,38.449999999999996,35.775000000000006,35.95,36.325,38.175000000000004,39.125,38.2,51.225,53.03333333333334,98.5
756,44.175000000000004,42.225,42.7,43.699999999999996,46.825,46.825,46.125,42.85,41.725,42.650000000000006,36.025,38.6,35.825,36.0,36.4,38.175000000000004,39.175,38.275000000000006,51.325,53.0,98.5
757,44.2,42.3,42.75,43.725,46.875,46.825,46.175,42.9,41.875,42.650000000000006,36.074999999999996,38.699999999999996,36.025,36.125,36.5,38.2,39.25,38.325,51.25,53.03333333333334,98.4
758,44.2,42.375,42.775,43.724999999999994,46.9,46.825,46.275000000000006,43.075,41.974999999999994,42.675,36.150000000000006,38.8,36.15,36.125,36.725,38.35,39.425,38.45,51.325,52.96666666666667,98.3
759,44.324999999999996,42.474999999999994,42.824999999999996,43.8,47.175000000000004,46.925000000000004,46.4,43.275,42.025000000000006,42.7,36.325,39.025,36.224999999999994,36.275,36.849999999999994,38.4,39.449999999999996,38.525,51.425000000000004,52.96666666666667,98.2
760,44.5,42.5,43.075,43.824999999999996,47.25,46.975,46.45,43.449999999999996,42.075,42.800000000000004,36.400000000000006,39.075,36.349999999999994,36.25,36.925000000000004,38.55,39.574999999999996,38.725,51.425000000000004,53.0,98.2
761,44.55,42.625,43.075,43.95,47.275,47.150000000000006,46.55,43.5,42.35,42.925,36.55,39.15,36.525000000000006,36.3,36.975,38.725,39.72500000000001,38.775,51.474999999999994,53.06666666666666,98.2
762,44.625,42.9,43.075,44.074999999999996,47.375,47.25,46.625,43.650000000000006,42.425,43.125,36.699999999999996,39.224999999999994,36.675,36.475,37.150000000000006,39.0,39.75,38.925,51.55,53.26666666666667,98.3
763,44.925,43.25,43.300000000000004,44.275,47.625,47.575,46.95,43.800000000000004,42.650000000000006,43.4,37.224999999999994,39.525,36.975,36.725,37.45,39.150000000000006,40.05,39.25,51.95,53.5,98.4
764,45.1,43.324999999999996,43.400000000000006,44.5,47.8,47.75,47.025,43.949999999999996,42.85,43.625,37.475,39.675,37.099999999999994,36.85,37.650000000000006,39.325,40.275000000000006,39.35,52.075,53.666666666666664,98.4
765,45.075,43.300000000000004,43.400000000000006,44.6,47.825,47.775,47.05,43.949999999999996,42.85,43.625,37.5,39.675,37.15,36.875,37.7,39.375,40.325,39.375,52.0,53.6,98.4
766,45.1,43.275,43.45,44.62500000000001,47.85000000000001,47.775,47.0,43.9,42.85,43.599999999999994,37.5,39.775000000000006,37.175,36.9,37.725,39.4,40.325,39.45,51.89999999999999,53.53333333333334,98.4
767,45.025,43.22500000000001,43.45,44.7,47.900000000000006,47.775,46.975,43.9,42.824999999999996,43.599999999999994,37.525,39.900000000000006,37.175,36.975,37.75,39.449999999999996,40.349999999999994,39.474999999999994,51.849999999999994,53.53333333333334,98.5
768,45.0,43.25000000000001,43.5,44.824999999999996,47.900000000000006,47.8,46.95,43.9,42.85,43.625,37.575,39.95,37.300000000000004,37.0,37.8,39.575,40.375,39.6,51.875,53.43333333333334,98.2
769,45.050000000000004,43.225,43.5,44.875,47.875,47.925,46.925,43.95,42.9,43.7,37.575,40.025000000000006,37.35,37.050000000000004,37.925000000000004,39.65,40.4,39.8,51.824999999999996,53.43333333333334,98.4
770,45.0,43.349999999999994,43.55,44.85000000000001,47.925,47.95,47.0,43.95,43.025,43.724999999999994,37.575,40.45,37.45,37.075,38.025,39.675,40.5,39.849999999999994,51.775,53.43333333333334,98.4
771,45.0,43.375,43.55,44.925,48.075,48.099999999999994,47.12499999999999,44.150000000000006,43.075,43.775000000000006,37.775,40.4,37.55,37.15,38.025,39.775000000000006,40.75,39.849999999999994,51.8,53.46666666666667,98.5
772,45.15,43.425,43.775,44.925,48.400000000000006,48.175000000000004,47.175,44.175,43.175,43.800000000000004,37.9,40.55,37.724999999999994,37.175,38.099999999999994,39.875,40.75,39.9,51.849999999999994,53.5,98.7
773,45.225,43.7,43.85,44.974999999999994,48.400000000000006,48.2,47.3,44.175,43.2,43.800000000000004,38.0,40.55,37.875,37.225,38.25,40.0,40.875,40.0,51.875,53.53333333333334,98.7
774,45.275,43.72500000000001,43.975,45.0,48.5,48.25,47.5,44.175,43.349999999999994,43.875,38.125,40.6,38.125,37.4,38.425,40.099999999999994,40.925,40.2,51.925,53.53333333333334,98.6
775,45.400000000000006,43.75000000000001,44.0,45.175,48.425,48.35,47.574999999999996,44.275000000000006,43.45,44.025,38.125,40.7,38.125,37.449999999999996,38.525,40.175,41.05,40.25,51.9,53.56666666666666,98.6
776,45.525000000000006,43.775000000000006,44.0,45.24999999999999,48.575,48.5,47.65,44.325,43.45,44.05,38.25,40.775,38.224999999999994,37.5,38.575,40.325,41.324999999999996,40.375,52.025,53.5,98.3
777,45.55,43.875,43.975,45.325,48.65,48.65,47.699999999999996,44.375,43.525000000000006,44.125,38.375,40.825,38.25,37.574999999999996,38.675000000000004,40.325,41.425,40.45,52.025,53.53333333333333,98.2
778,45.62500000000001,43.85,43.974999999999994,45.400000000000006,48.724999999999994,48.625,47.975,44.425,43.525000000000006,44.150000000000006,38.575,40.925,38.35,37.650000000000006,38.8,40.475,41.474999999999994,40.5,52.075,53.53333333333334,98.2
779,45.75,43.95,44.15,45.425,48.824999999999996,48.75,48.0,44.599999999999994,43.55,44.275,38.675000000000004,41.0,38.5,37.8,38.825,40.55,41.474999999999994,40.525,51.974999999999994,53.6,98.6
780,45.775000000000006,44.075,44.225,45.525000000000006,49.025000000000006,48.85,48.0,44.725,43.625,44.475,38.825,41.025,38.575,37.925,38.925,40.675000000000004,41.575,40.9,52.075,53.633333333333326,98.8
781,45.875,44.15,44.45,45.47500000000001,49.05,48.925,48.324999999999996,44.87499999999999,43.675,44.475,39.0,41.275000000000006,38.75,38.025,39.025,40.775,41.725,40.849999999999994,52.1,53.70000000000001,98.8
782,45.875,44.325,44.525000000000006,45.650000000000006,49.05,48.949999999999996,48.45,44.95,43.7,44.525000000000006,39.05,41.400000000000006,38.8,38.075,39.1,40.775,41.75,40.925,52.1,53.70000000000001,98.6
783,45.95,44.4,44.625,45.75,49.075,49.2,48.64999999999999,45.175,43.85,44.55,39.35,41.5,38.9,38.150000000000006,39.225,40.9,41.975,40.95,52.05,53.800000000000004,98.7
784,46.099999999999994,44.525,44.625,45.825,49.125,49.2,48.64999999999999,45.2,43.95,44.650000000000006,39.474999999999994,41.675000000000004,39.075,38.324999999999996,39.449999999999996,41.025,42.0,41.025,52.15,53.800000000000004,98.7
785,46.224999999999994,44.575,44.7,45.875,49.175,49.275,48.650000000000006,45.25,44.05,44.75,39.6,41.775,39.300000000000004,38.45,39.575,41.15,42.125,41.275,52.2,53.86666666666667,98.8
786,46.425,44.625,44.75,45.9,49.300000000000004,49.5,48.775000000000006,45.275000000000006,44.075,44.85,39.724999999999994,41.925,39.375,38.55,39.7,41.275000000000006,42.375,41.475,52.39999999999999,53.9,98.8
787,46.5,44.8,45.075,46.125,49.349999999999994,49.575,48.85000000000001,45.325,44.275,45.05,39.8,42.075,39.425,38.575,39.775000000000006,41.55,42.425,41.7,52.50000000000001,54.13333333333333,98.8
788,46.7,44.849999999999994,45.125,46.324999999999996,49.625,49.72500000000001,48.875,45.6,44.55,45.22500000000001,39.925,42.35,39.6,38.824999999999996,39.85,41.7,42.55,41.9,52.575,54.23333333333333,98.8
789,46.7,45.05,45.125,46.449999999999996,49.775000000000006,49.875,48.975,45.6,44.599999999999994,45.275000000000006,40.125,42.525,39.7,39.1,40.05,41.725,42.65,42.075,52.65,54.23333333333333,98.6
790,46.75000000000001,45.175,45.275,46.525000000000006,49.900000000000006,49.925,49.075,45.625,44.64999999999999,45.300000000000004,40.175,42.725,39.9,39.150000000000006,40.2,41.9,42.8,42.275,52.675000000000004,54.36666666666667,98.4
791,46.800000000000004,45.175,45.325,46.599999999999994,49.97500000000001,49.925,49.1,45.675,44.675,45.4,40.25,42.85,40.0,39.175,40.325,42.1,42.900000000000006,42.475,52.675000000000004,54.36666666666667,98.4
792,46.85,45.175,45.35,46.7,50.075,50.0,49.15,45.74999999999999,44.64999999999999,45.4,40.25,43.02499999999999,40.199999999999996,39.224999999999994,40.474999999999994,42.2,42.925,42.525,52.675000000000004,54.4,98.4
793,46.9,45.150000000000006,45.4,46.75,50.125,50.0,49.125,45.75,44.625,45.4,40.325,43.1,40.3,39.25,40.5,42.25,42.974999999999994,42.55,52.625,54.36666666666667,98.4
794,46.875,45.150000000000006,45.425,46.825,50.150000000000006,50.0,49.15,45.75,44.625,45.474999999999994,40.325,43.150000000000006,40.325,39.275000000000006,40.525000000000006,42.275,43.12500000000001,42.575,52.625,54.36666666666667,98.4
795,46.9,45.150000000000006,45.4,46.8,50.175,50.025,49.175,45.77499999999999,44.625,45.474999999999994,40.325,43.2,40.349999999999994,39.325,40.575,42.400000000000006,43.150000000000006,42.575,52.625,54.333333333333336,98.4
796,46.949999999999996,45.150000000000006,45.425,46.849999999999994,50.175,50.1,49.225,45.8,44.650000000000006,45.5,40.45,43.2,40.4,39.35,40.625,42.425,43.25,42.575,52.625,54.300000000000004,98.4
