wavelength,S9 Irrad 1,S9 Irrad 10,S9 Irrad 11,S9 Irrad 12,S9 Irrad 13,S9 Irrad 14,S9 Irrad 15,S9 Irrad 2,S9 Irrad 3,S9 Irrad 4,S9 Irrad 5,S9 Irrad 6,S9 Irrad 6 Redo,S9 Irrad 7,S9 Irrad 8,S9 Irrad 9,S9 Postheat,S9 Postheat Day 1,S9 Preheat,blank
457,28.775,27.15,26.475,26.025,25.5,25.45,26.125,28.624999999999996,27.96,27.299999999999997,27.300000000000004,26.799999999999997,26.424999999999997,27.300000000000004,27.150000000000002,26.45,33.52,33.96666666666666,38.9,35.0
458,29.075,27.325000000000003,26.6,26.200000000000003,25.674999999999997,25.6,26.25,28.825000000000003,28.140000000000004,27.425,27.45,26.974999999999998,26.6,27.474999999999998,27.3,26.6,33.7,34.166666666666664,39.075,35.1
459,29.275,27.474999999999998,26.75,26.349999999999998,25.825,25.725,26.400000000000002,28.975,28.24,27.550000000000004,27.575000000000003,27.15,26.775000000000002,27.575000000000003,27.475,26.775000000000002,33.760000000000005,34.300000000000004,39.225,35.3
460,29.35,27.474999999999998,26.825,26.4,25.875,25.725,26.45,29.025,28.26,27.6,27.625,27.175,26.8,27.65,27.549999999999997,26.825,33.8,34.333333333333336,39.25,35.4
461,29.325000000000003,27.474999999999998,26.849999999999998,26.4,25.875,25.725,26.45,29.025,28.26,27.575000000000003,27.625,27.175,26.8,27.65,27.575,26.825,33.78,34.333333333333336,39.25,35.4
462,29.299999999999997,27.474999999999998,26.849999999999998,26.4,25.875,25.799999999999997,26.45,29.15,28.339999999999996,27.575000000000003,27.674999999999997,27.175,26.85,27.674999999999997,27.625,26.825,33.8,34.333333333333336,39.225,35.4
463,29.4,27.550000000000004,26.925,26.475,25.9,25.825000000000003,26.55,29.275,28.46,27.7,27.775,27.275,26.875,27.700000000000003,27.625,26.849999999999998,33.86,34.333333333333336,39.25,35.4
464,29.525,27.65,27.025,26.6,26.075,25.900000000000002,26.65,29.35,28.54,27.775,27.799999999999997,27.45,26.974999999999998,27.825000000000003,27.8,26.949999999999996,33.94,34.36666666666667,39.300000000000004,35.5
465,29.675,27.775,27.125,26.724999999999998,26.15,26.0,26.725,29.450000000000003,28.660000000000004,27.875000000000004,27.925,27.575000000000003,27.15,27.900000000000002,27.9,27.125,34.02,34.49999999999999,39.400000000000006,35.6
466,29.775,27.8,27.174999999999997,26.75,26.275000000000002,26.075000000000003,26.775,29.575,28.7,28.0,27.974999999999998,27.65,27.25,28.025000000000002,27.924999999999997,27.175,34.17999999999999,34.6,39.525,35.7
467,29.85,27.875,27.275,26.825,26.3,26.174999999999997,26.85,29.625,28.82,28.125,28.125,27.725,27.375,28.05,28.0,27.275000000000002,34.3,34.63333333333333,39.55,35.8
468,29.925,27.95,27.325,26.9,26.3,26.225,26.95,29.65,28.859999999999996,28.225,28.15,27.775,27.4,28.175000000000004,28.049999999999997,27.349999999999998,34.3,34.699999999999996,39.650000000000006,35.8
469,30.0,28.025,27.4,26.975,26.450000000000003,26.225,27.075,29.799999999999997,28.98,28.299999999999997,28.175,27.875,27.499999999999996,28.175000000000004,28.174999999999997,27.424999999999997,34.339999999999996,34.699999999999996,39.675,35.9
470,30.125,28.1,27.474999999999998,27.075000000000003,26.5,26.325000000000003,27.174999999999997,29.875,29.04,28.400000000000002,28.375,28.025,27.6,28.35,28.275000000000002,27.525,34.48,34.9,39.724999999999994,36.1
471,30.25,28.174999999999997,27.65,27.225,26.6,26.400000000000002,27.225,30.0,29.220000000000006,28.425,28.5,28.175,27.7,28.4,28.475,27.549999999999997,34.61999999999999,34.99999999999999,39.85,36.2
472,30.425,28.275,27.725,27.375,26.674999999999997,26.5,27.35,30.225,29.380000000000003,28.475,28.6,28.25,27.800000000000004,28.500000000000004,28.574999999999996,27.674999999999997,34.760000000000005,35.13333333333333,40.025,36.3
473,30.549999999999997,28.375,27.8,27.475,26.8,26.6,27.4,30.225,29.459999999999997,28.625,28.75,28.375,27.9,28.55,28.675,27.775000000000002,34.96,35.26666666666667,40.099999999999994,36.4
474,30.675,28.45,27.9,27.549999999999997,26.925,26.725,27.525,30.425,29.54,28.725,28.800000000000004,28.450000000000003,28.1,28.65,28.775000000000002,27.950000000000003,35.08,35.26666666666667,40.224999999999994,36.4
475,30.85,28.55,27.974999999999998,27.674999999999997,27.025,26.825000000000003,27.625,30.55,29.639999999999997,28.775,28.9,28.575000000000003,28.200000000000003,28.75,28.849999999999998,28.0,35.260000000000005,35.333333333333336,40.35,36.4
476,31.0,28.75,28.075000000000003,27.8,27.175,26.85,27.725,30.675,29.82,28.925,29.1,28.725,28.35,28.95,28.950000000000003,28.174999999999997,35.36,35.53333333333333,40.45,36.6
477,31.224999999999998,28.825000000000003,28.275000000000002,27.975,27.325,26.95,27.8,30.75,29.96,29.075000000000003,29.175,28.974999999999998,28.45,29.075000000000003,29.0,28.250000000000004,35.54,35.733333333333334,40.6,36.9
478,31.3,28.95,28.325,28.05,27.375,27.075000000000003,27.950000000000003,30.9,30.1,29.125,29.25,29.05,28.575000000000003,29.200000000000003,29.125,28.4,35.660000000000004,35.833333333333336,40.725,36.9
479,31.4,29.1,28.450000000000003,28.200000000000003,27.425,27.2,28.075,31.075,30.2,29.324999999999996,29.4,29.15,28.775,29.325000000000003,29.3,28.525,35.78,35.96666666666666,40.875,37.1
480,31.625,29.3,28.65,28.424999999999997,27.6,27.299999999999997,28.25,31.225,30.4,29.525,29.55,29.35,28.9,29.400000000000002,29.5,28.699999999999996,36.02,36.199999999999996,41.025,37.3
481,32.025000000000006,29.475,28.924999999999997,28.724999999999998,27.849999999999998,27.6,28.575,31.625,30.740000000000002,29.799999999999997,29.800000000000004,29.725,29.200000000000003,29.725,29.7,29.025,36.4,36.43333333333333,41.425,37.6
482,32.425,29.825000000000003,29.25,29.075,28.15,27.875,28.875,32.025,31.119999999999997,30.125,30.175,30.075,29.575000000000003,30.125,30.025,29.325,36.86,36.800000000000004,41.800000000000004,37.9
483,32.775,30.049999999999997,29.424999999999997,29.349999999999998,28.349999999999998,28.049999999999997,29.025,32.225,31.339999999999996,30.275,30.375,30.300000000000004,29.825000000000003,30.375,30.2,29.575000000000003,37.120000000000005,37.06666666666666,41.975,38.1
484,32.725,30.0,29.375,29.225,28.25,27.9,28.925,32.075,31.18,30.125,30.3,30.174999999999997,29.700000000000003,30.25,30.125,29.525,36.940000000000005,37.03333333333333,41.900000000000006,38.0
485,32.325,29.699999999999996,29.174999999999997,28.875,27.975,27.75,28.725,31.875,30.939999999999998,29.974999999999998,30.125,29.9,29.4,29.974999999999998,29.975,29.249999999999996,36.56,36.733333333333334,41.599999999999994,37.7
486,32.275,29.674999999999997,29.15,28.85,27.975,27.725,28.775,32.0,30.98,30.075,30.1,29.9,29.4,29.974999999999998,30.0,29.224999999999998,36.64,36.733333333333334,41.599999999999994,37.7
487,32.475,29.775,29.250000000000004,29.025,28.125,27.825000000000003,28.85,32.15,31.160000000000004,30.174999999999997,30.25,30.049999999999997,29.550000000000004,30.15,30.15,29.35,36.8,36.833333333333336,41.775,37.9
488,32.5,29.800000000000004,29.275000000000002,29.025,28.174999999999997,27.85,28.875,32.125,31.160000000000004,30.174999999999997,30.25,30.1,29.575000000000003,30.15,30.175,29.4,36.86,36.9,41.825,37.9
489,32.475,29.825000000000003,29.275000000000002,29.049999999999997,28.15,27.85,28.875,32.175000000000004,31.18,30.225,30.275,30.1,29.575000000000003,30.15,30.175,29.4,36.86,36.93333333333333,41.800000000000004,38.0
490,32.675,29.925,29.450000000000003,29.225,28.3,28.1,29.075,32.375,31.380000000000003,30.375,30.525,30.275,29.75,30.375,30.349999999999998,29.549999999999997,37.08,37.06666666666667,41.95,38.2
491,32.949999999999996,30.200000000000003,29.674999999999997,29.450000000000003,28.475,28.2,29.25,32.6,31.6,30.525,30.725,30.525,30.025,30.525000000000002,30.450000000000003,29.775000000000002,37.36,37.300000000000004,42.150000000000006,38.4
492,32.9,30.15,29.65,29.424999999999997,28.475,28.2,29.200000000000003,32.525000000000006,31.540000000000003,30.55,30.65,30.499999999999996,29.999999999999996,30.425,30.450000000000003,29.750000000000004,37.32,37.300000000000004,42.075,38.4
493,32.85,30.1,29.6,29.4,28.375,28.174999999999997,29.225,32.525000000000006,31.540000000000003,30.55,30.65,30.499999999999996,29.95,30.4,30.424999999999997,29.725,37.24,37.26666666666667,42.05,38.4
494,32.975,30.15,29.65,29.424999999999997,28.474999999999998,28.225,29.3,32.7,31.7,30.65,30.775,30.575000000000003,30.025,30.500000000000004,30.550000000000004,29.775000000000002,37.42,37.300000000000004,42.150000000000006,38.5
495,33.25,30.25,29.85,29.700000000000003,28.625,28.474999999999998,29.575,32.975,31.919999999999998,30.900000000000002,30.975,30.85,30.3,30.75,30.725,30.025,37.660000000000004,37.63333333333333,42.4,38.8
496,33.45,30.474999999999998,30.1,29.9,28.875,28.65,29.700000000000003,33.175,32.10000000000001,31.075,31.075000000000003,31.075000000000003,30.475,30.925,30.875,30.225,37.959999999999994,37.800000000000004,42.675,38.9
497,33.575,30.499999999999996,30.15,30.025,28.924999999999997,28.675,29.8,33.275,32.14,31.099999999999998,31.200000000000003,31.125,30.55,31.0,30.950000000000003,30.3,38.04,37.86666666666667,42.725,39.1
498,33.625,30.6,30.15,30.025,29.0,28.675,29.825000000000003,33.325,32.18,31.15,31.225,31.125,30.625,31.025,31.049999999999997,30.3,38.14,37.96666666666666,42.800000000000004,39.1
499,33.675,30.675000000000004,30.175,30.049999999999997,29.025,28.725,29.9,33.375,32.260000000000005,31.275,31.35,31.275,30.674999999999997,31.099999999999998,31.125,30.325,38.2,38.03333333333333,42.85,39.3
500,33.8,30.800000000000004,30.299999999999997,30.1,29.125,28.825000000000003,29.975,33.525000000000006,32.28,31.375,31.375,31.3,30.775,31.200000000000003,31.250000000000004,30.424999999999997,38.32,38.199999999999996,42.95,39.4
501,33.9,30.875,30.4,30.250000000000004,29.200000000000003,28.925,30.099999999999998,33.65,32.480000000000004,31.450000000000003,31.55,31.45,30.900000000000002,31.325,31.375,30.549999999999997,38.5,38.233333333333334,43.12499999999999,39.4
502,34.05,31.075,30.575000000000003,30.375,29.35,29.025,30.275,33.9,32.7,31.575,31.700000000000003,31.625,31.025,31.525000000000002,31.5,30.724999999999998,38.739999999999995,38.4,43.300000000000004,39.6
503,34.175,31.125,30.625,30.5,29.474999999999998,29.15,30.375,34.0,32.78,31.624999999999996,31.725,31.775,31.15,31.65,31.575000000000003,30.875,38.92,38.53333333333333,43.475,39.7
504,34.25,31.25,30.725,30.6,29.525,29.25,30.525000000000002,34.1,32.92,31.674999999999997,31.875,31.775,31.275,31.75,31.7,30.924999999999997,39.019999999999996,38.699999999999996,43.55,39.9
505,34.425,31.325000000000003,30.875,30.725,29.575000000000003,29.325000000000003,30.575,34.199999999999996,33.019999999999996,31.75,31.925,31.875,31.300000000000004,31.925,31.775000000000002,31.075,39.14,38.833333333333336,43.650000000000006,40.0
506,34.525,31.474999999999998,31.0,30.875,29.625,29.375,30.65,34.35,33.120000000000005,31.9,32.025000000000006,32.0,31.4,31.975,31.849999999999998,31.174999999999997,39.260000000000005,39.03333333333333,43.825,40.1
507,34.75,31.575,31.15,30.975,29.750000000000004,29.549999999999997,30.825000000000003,34.475,33.260000000000005,32.025,32.2,32.1,31.575000000000003,32.1,32.0,31.325,39.459999999999994,39.1,43.974999999999994,40.2
508,34.9,31.725,31.275,31.15,29.9,29.7,30.9,34.6,33.42,32.125,32.3,32.275,31.7,32.25,32.075,31.449999999999996,39.6,39.233333333333334,44.1,40.3
509,35.0,31.800000000000004,31.35,31.199999999999996,30.0,29.7,31.0,34.675,33.5,32.25,32.375,32.4,31.799999999999997,32.35,32.2,31.5,39.78,39.43333333333333,44.275000000000006,40.5
510,35.1,31.875,31.425,31.275000000000002,30.049999999999997,29.799999999999997,31.124999999999996,34.85,33.6,32.324999999999996,32.45,32.475,31.85,32.45,32.275000000000006,31.6,39.839999999999996,39.5,44.4,40.6
511,35.175,31.924999999999997,31.475,31.3,30.075,29.85,31.225,34.875,33.64,32.375,32.55,32.525000000000006,31.924999999999997,32.5,32.3,31.674999999999997,39.980000000000004,39.53333333333333,44.425,40.7
512,35.25,31.999999999999996,31.549999999999997,31.325,30.1,29.900000000000002,31.225,34.975,33.7,32.4,32.625,32.625,31.999999999999996,32.5,32.35,31.750000000000004,40.08,39.63333333333333,44.525,40.8
513,35.300000000000004,32.025000000000006,31.549999999999997,31.375,30.199999999999996,29.925,31.325000000000003,35.025000000000006,33.78,32.45,32.65,32.65,32.025000000000006,32.575,32.35,31.750000000000004,40.1,39.699999999999996,44.574999999999996,40.8
514,35.425,32.2,31.775000000000002,31.5,30.275000000000002,30.05,31.424999999999997,35.25,33.92,32.55,32.75,32.725,32.125,32.625,32.5,31.9,40.2,39.76666666666667,44.7,40.9
515,35.575,32.275,31.85,31.699999999999996,30.375,30.15,31.55,35.449999999999996,34.11999999999999,32.75,32.95,32.95,32.275,32.8,32.625,32.025,40.44,40.0,44.9,41.0
516,35.800000000000004,32.474999999999994,32.00000000000001,31.875,30.5,30.275,31.65,35.575,34.3,32.900000000000006,33.075,33.1,32.425,33.025,32.8,32.2,40.779999999999994,40.199999999999996,45.150000000000006,41.2
517,35.949999999999996,32.6,32.175,31.949999999999996,30.625,30.425,31.725,35.625,34.38,32.95,33.175,33.125,32.575,33.075,32.825,32.325,40.9,40.333333333333336,45.224999999999994,41.4
518,35.949999999999996,32.55,32.175,31.924999999999997,30.575,30.400000000000002,31.725,35.65,34.36,33.0,33.2,33.15,32.575,33.075,32.825,32.275,40.84,40.333333333333336,45.2,41.4
519,35.875,32.525000000000006,32.1,31.85,30.575,30.400000000000002,31.700000000000003,35.625,34.3,33.0,33.125,33.125,32.575,33.0,32.825,32.25,40.84,40.300000000000004,45.125,41.4
520,35.875,32.55,32.075,31.85,30.625,30.425,31.725,35.675,34.36,33.0,33.15,33.175,32.5,33.0,32.825,32.3,40.84,40.300000000000004,45.175,41.4
521,36.05,32.599999999999994,32.225,32.0,30.674999999999997,30.425,31.9,35.85,34.54,33.150000000000006,33.275,33.275,32.7,33.099999999999994,32.925,32.449999999999996,41.040000000000006,40.5,45.45,41.6
522,36.275000000000006,32.8,32.425,32.25,30.875,30.575000000000003,32.12500000000001,36.1,34.74,33.325,33.525000000000006,33.550000000000004,32.974999999999994,33.349999999999994,33.05,32.675,41.36,40.73333333333334,45.675,41.9
523,36.475,32.974999999999994,32.675,32.5,31.05,30.85,32.275,36.325,35.019999999999996,33.475,33.85,33.825,33.15,33.625,33.3,32.9,41.6,41.0,45.925,42.2
524,36.724999999999994,33.150000000000006,32.875,32.625,31.25,31.05,32.525000000000006,36.5,35.239999999999995,33.725,33.9,34.025000000000006,33.35,33.8,33.5,33.1,41.92,41.166666666666664,46.2,42.4
525,36.875,33.35,33.050000000000004,32.825,31.375,31.25,32.7,36.724999999999994,35.4,33.8,34.075,34.175000000000004,33.525000000000006,33.974999999999994,33.650000000000006,33.25,42.160000000000004,41.4,46.4,42.5
526,37.05,33.575,33.15,33.0,31.525,31.35,32.824999999999996,36.85,35.48,33.95,34.175,34.275000000000006,33.625,34.2,33.85,33.425,42.48,41.56666666666667,46.675,42.7
527,37.175,33.625,33.199999999999996,33.075,31.549999999999997,31.425,32.85,36.9,35.540000000000006,33.975,34.175,34.325,33.65,34.2,33.85,33.449999999999996,42.459999999999994,41.699999999999996,46.775000000000006,42.7
528,36.974999999999994,33.425,33.1,32.825,31.425,31.225,32.7,36.625,35.42,33.8,34.05,34.175000000000004,33.35,33.85,33.675,33.2,42.220000000000006,41.43333333333333,46.55,42.5
529,36.55,33.075,32.875,32.5,31.15,31.0,32.425000000000004,36.375,35.06,33.650000000000006,33.775,33.875,33.125,33.6,33.55,32.974999999999994,41.94,41.1,46.1,42.3
530,36.65,33.05,32.85,32.474999999999994,31.125,31.0,32.45,36.475,35.1,33.650000000000006,33.8,33.875,33.15,33.65,33.5,32.925,41.92,41.1,46.125,42.3
531,36.975,33.325,33.125,32.775000000000006,31.4,31.15,32.725,37.6,35.44,34.0,34.099999999999994,34.25,33.4,33.949999999999996,33.7,33.275000000000006,42.22,41.46666666666666,46.425,42.7
532,37.025000000000006,33.425,33.199999999999996,32.925,31.45,31.275,32.775,37.225,35.48,34.099999999999994,34.2,34.275000000000006,33.5,34.025000000000006,33.724999999999994,33.45,42.34,41.666666666666664,46.55,42.7
533,36.975,33.425,33.175,32.925,31.45,31.299999999999997,32.825,36.95,35.48,34.099999999999994,34.2,34.225,33.5,33.974999999999994,33.724999999999994,33.375,42.36,41.666666666666664,46.574999999999996,42.7
534,36.975,33.425,33.175,32.875,31.474999999999998,31.299999999999997,32.85,36.875,35.56,34.099999999999994,34.2,34.3,33.5,33.925,33.724999999999994,33.375,42.38,41.666666666666664,46.625,42.7
535,37.075,33.45,33.3,33.025,31.5,31.45,32.900000000000006,36.925,35.6,34.15,34.324999999999996,34.4,33.575,34.025000000000006,33.775,33.425,42.540000000000006,41.733333333333334,46.7,42.9
536,37.15,33.55,33.35,33.1,31.575000000000003,31.525,32.900000000000006,37.05,35.7,34.25,34.45,34.475,33.7,34.15,33.8,33.55,42.8,41.86666666666667,46.9,43.1
537,37.175,33.675000000000004,33.35,33.125,31.725,31.6,33.075,37.175,35.8,34.4,34.474999999999994,34.475,33.775,34.2,33.975,33.625,42.8,41.96666666666667,46.925000000000004,43.2
538,37.550000000000004,33.825,33.550000000000004,33.4,31.924999999999997,31.824999999999996,33.35,37.4,36.08,34.675000000000004,34.75,34.725,33.9,34.525000000000006,34.10000000000001,33.725,43.239999999999995,42.300000000000004,47.35000000000001,43.4
539,37.925,34.2,33.925,33.65,32.175,32.2,33.575,37.675,36.42,34.95,35.05,35.099999999999994,34.2,34.825,34.425,34.15,43.739999999999995,42.73333333333333,47.8,43.9
540,37.974999999999994,34.35,34.075,33.8,32.225,32.2,33.675000000000004,37.75,36.519999999999996,34.95,35.1,35.175,34.375,34.95,34.474999999999994,34.27499999999999,43.82000000000001,42.93333333333334,47.85,44.1
541,37.949999999999996,34.2,33.975,33.675,32.05,32.075,33.625,37.65,36.36,34.849999999999994,35.0,35.0,34.3,34.775000000000006,34.45,34.175,43.64,42.833333333333336,47.724999999999994,44.0
542,37.625,34.025,33.825,33.425,31.974999999999998,31.900000000000002,33.5,37.45,36.120000000000005,34.725,34.925,34.849999999999994,34.075,34.575,34.3,34.0,43.34,42.46666666666666,47.574999999999996,43.7
543,37.5,33.925,33.725,33.375,31.9,31.85,33.425,37.35,36.08,34.725,34.824999999999996,34.8,34.0,34.55,34.275,33.85,43.3,42.4,47.55,43.7
544,37.5,34.025000000000006,33.775000000000006,33.425,31.925,31.925,33.45,37.425,36.16,34.725,34.849999999999994,34.849999999999994,34.05,34.575,34.224999999999994,33.875,43.5,42.5,47.574999999999996,43.8
545,37.675,34.025000000000006,33.925,33.5,32.050000000000004,32.025,33.60000000000001,37.5,36.28,34.849999999999994,35.025,34.925,34.175000000000004,34.675,34.3,34.1,43.61999999999999,42.699999999999996,47.775000000000006,44.0
546,37.75,34.099999999999994,33.925,33.625,32.125,32.125,33.7,37.6,36.36,34.849999999999994,35.075,35.075,34.275,34.725,34.324999999999996,34.224999999999994,43.720000000000006,42.833333333333336,47.87500000000001,44.1
547,37.724999999999994,34.099999999999994,33.95,33.675,32.1,32.175,33.7,37.6,36.339999999999996,34.824999999999996,35.05,35.1,34.275,34.7,34.3,34.2,43.78,42.833333333333336,47.85000000000001,44.1
548,37.724999999999994,34.125,34.025000000000006,33.699999999999996,32.125,32.175,33.75,37.625,36.38,34.85,35.05,35.05,34.275,34.725,34.325,34.224999999999994,43.8,42.833333333333336,47.87500000000001,44.1
549,37.800000000000004,34.275000000000006,34.050000000000004,33.699999999999996,32.175,32.3,33.875,37.65,36.459999999999994,35.0,35.125,35.15,34.375,34.8,34.4,34.25,43.980000000000004,42.93333333333334,48.1,44.1
550,37.925,34.375,34.25,33.825,32.375,32.45,33.975,37.85,36.660000000000004,35.1,35.3,35.325,34.525,34.975,34.55,34.474999999999994,44.279999999999994,43.166666666666664,48.37500000000001,44.4
551,38.1,34.6,34.35,34.050000000000004,32.5,32.625,34.150000000000006,38.05,36.86,35.25,35.45,35.449999999999996,34.675,35.175,34.625,34.625,44.56,43.36666666666667,48.525,44.5
552,38.199999999999996,34.675,34.375,34.05,32.5,32.65,34.225,38.075,36.88,35.275,35.5,35.474999999999994,34.7,35.25,34.724999999999994,34.675,44.58,43.53333333333334,48.6,44.6
553,38.175,34.675,34.425,34.05,32.5,32.65,34.225,38.15,36.9,35.3,35.525,35.5,34.675,35.225,34.75,34.724999999999994,44.599999999999994,43.56666666666666,48.650000000000006,44.7
554,38.125,34.675,34.425,34.05,32.5,32.675000000000004,34.3,38.15,36.96,35.324999999999996,35.525,35.550000000000004,34.675,35.25,34.75,34.724999999999994,44.760000000000005,43.633333333333326,48.675,44.8
555,38.225,34.7,34.475,34.125,32.525,32.775,34.35,38.225,37.04,35.400000000000006,35.525,35.6,34.75,35.25,34.8,34.8,44.92,43.76666666666667,48.8,44.9
556,38.275,34.800000000000004,34.550000000000004,34.15,32.625,32.875,34.475,38.275,37.14,35.45,35.6,35.725,34.825,35.35,34.85,34.85,45.059999999999995,43.833333333333336,49.0,45.0
557,38.325,34.9,34.575,34.2,32.65,32.95,34.575,38.325,37.17999999999999,35.6,35.65,35.775,34.825,35.4,34.925,34.925,45.220000000000006,44.0,49.074999999999996,45.2
558,38.375,34.95,34.675,34.275,32.75,33.025,34.675,38.400000000000006,37.28,35.625,35.775,35.800000000000004,34.9,35.525000000000006,34.95,34.974999999999994,45.34,44.133333333333326,49.25,45.4
559,38.4,35.025,34.77499999999999,34.375,32.775,33.125,34.8,38.45,37.339999999999996,35.625,35.85,35.875,34.974999999999994,35.575,34.95,35.05,45.44,44.300000000000004,49.400000000000006,45.4
560,38.75,35.275,34.975,34.45,33.0,33.45,35.2,38.849999999999994,37.54,35.875,35.974999999999994,36.075,35.224999999999994,35.85,35.175,35.225,46.0,44.699999999999996,49.87500000000001,46.0
561,38.85,35.375,35.075,34.525,33.15,33.625,35.325,39.075,37.74,36.125,36.05,36.224999999999994,35.325,35.974999999999994,35.3,35.349999999999994,46.18000000000001,44.9,50.05,46.1
562,38.95,35.5,35.175,34.525,33.224999999999994,33.725,35.475,39.175,37.8,36.225,36.1,36.3,35.449999999999996,36.075,35.375,35.375,46.300000000000004,44.9,50.1,46.2
563,39.0,35.6,35.2,34.625,33.275,33.825,35.575,39.375,37.82,36.3,36.15,36.4,35.475,36.224999999999994,35.45,35.425,46.5,44.96666666666666,50.199999999999996,46.5
564,39.099999999999994,35.725,35.275,34.8,33.325,33.975,35.75,39.5,38.02,36.375,36.225,36.474999999999994,35.6,36.35,35.525,35.525,46.699999999999996,45.166666666666664,50.425,46.7
565,39.125,35.725,35.324999999999996,34.775,33.325,34.0,35.775,39.475,38.06,36.375,36.25,36.525,35.6,36.35,35.575,35.6,46.86,45.4,50.625,46.9
566,39.050000000000004,35.625,35.275,34.75,33.325,34.0,35.775,39.375,38.06,36.375,36.25,36.5,35.525,36.275,35.525000000000006,35.55,46.84,45.4,50.574999999999996,46.8
567,39.025000000000006,35.625,35.25,34.7,33.3,34.0,35.775,39.35,38.0,36.425,36.25,36.45,35.525,36.275,35.5,35.475,46.86,45.4,50.574999999999996,46.8
568,39.05,35.625,35.275,34.724999999999994,33.3,34.025,35.85,39.400000000000006,38.04,36.45,36.25,36.474999999999994,35.525,36.275,35.5,35.525,46.94,45.5,50.650000000000006,46.9
569,39.125,35.725,35.375,34.775,33.375,34.075,35.925,39.45,38.12,36.474999999999994,36.325,36.525000000000006,35.6,36.325,35.525000000000006,35.55,47.14,45.633333333333326,50.775000000000006,47.0
570,39.225,35.825,35.425,34.875,33.45,34.150000000000006,36.025,39.55,38.160000000000004,36.550000000000004,36.375,36.575,35.675,36.400000000000006,35.575,35.650000000000006,47.339999999999996,45.699999999999996,50.949999999999996,47.1
571,39.225,35.85,35.425,34.9,33.45,34.225,36.05,39.475,38.18,36.575,36.4,36.625,35.65,36.400000000000006,35.625,35.675,47.38,45.86666666666667,51.05,47.2
572,39.1,35.825,35.475,34.9,33.45,34.225,36.05,39.475,38.18,36.550000000000004,36.4,36.6,35.625,36.400000000000006,35.625,35.675,47.38,45.9,51.125,47.2
573,39.074999999999996,35.825,35.45,34.849999999999994,33.45,34.2,36.05,39.400000000000006,38.160000000000004,36.550000000000004,36.3,36.55,35.6,36.35,35.625,35.650000000000006,47.38,45.9,51.15,47.3
574,39.05,35.775000000000006,35.4,34.849999999999994,33.425000000000004,34.2,36.05,39.375,38.12,36.575,36.3,36.55,35.6,36.3,35.575,35.650000000000006,47.44,46.0,51.2,47.3
575,39.0,35.775000000000006,35.375,34.824999999999996,33.45,34.2,36.05,39.349999999999994,38.12,36.525000000000006,36.275000000000006,36.525000000000006,35.575,36.3,35.525000000000006,35.6,47.44,46.03333333333334,51.2,47.3
576,38.849999999999994,35.699999999999996,35.349999999999994,34.75,33.4,34.225,36.125,39.275,38.10000000000001,36.425,36.275000000000006,36.45,35.525,36.175,35.525000000000006,35.55,47.459999999999994,46.03333333333334,51.150000000000006,47.3
577,38.8,35.699999999999996,35.324999999999996,34.75,33.375,34.225,36.125,39.175000000000004,38.06,36.425,36.275000000000006,36.45,35.475,36.15,35.475,35.5,47.480000000000004,46.06666666666666,51.175,47.4
578,38.8,35.65,35.349999999999994,34.775,33.4,34.3,36.125,39.150000000000006,38.06,36.475,36.275000000000006,36.45,35.475,36.175,35.449999999999996,35.5,47.58,46.06666666666666,51.25,47.4
579,38.8,35.699999999999996,35.375,34.775,33.4,34.35,36.224999999999994,39.175000000000004,38.06,36.475,36.275000000000006,36.474999999999994,35.475,36.175,35.449999999999996,35.575,47.67999999999999,46.13333333333333,51.35,47.5
580,38.849999999999994,35.725,35.425,34.8,33.45,34.400000000000006,36.27499999999999,39.25,38.10000000000001,36.525,36.375,36.474999999999994,35.525,36.225,35.5,35.599999999999994,47.779999999999994,46.300000000000004,51.475,47.7
581,38.875,35.775,35.475,34.849999999999994,33.475,34.474999999999994,36.400000000000006,39.225,38.160000000000004,36.550000000000004,36.375,36.5,35.525,36.275,35.55,35.675000000000004,48.02,46.4,51.675,47.7
582,38.875,35.825,35.5,34.875,33.5,34.525,36.475,39.25,38.160000000000004,36.575,36.425,36.575,35.525,36.349999999999994,35.575,35.725,48.160000000000004,46.46666666666667,51.775000000000006,47.9
583,38.875,35.925,35.5,34.925,33.525,34.575,36.55,39.25,38.22,36.6,36.449999999999996,36.575,35.525,36.375,35.575,35.725,48.239999999999995,46.6,51.85,47.9
584,38.875,35.925,35.525,34.949999999999996,33.574999999999996,34.675,36.575,39.25,38.22,36.6,36.449999999999996,36.625,35.574999999999996,36.375,35.575,35.75,48.339999999999996,46.800000000000004,52.025,48.1
585,38.89999999999999,35.95,35.575,34.949999999999996,33.625,34.7,36.675,39.25,38.26,36.6,36.475,36.65,35.625,36.375,35.575,35.8,48.480000000000004,46.9,52.125,48.2
586,38.89999999999999,36.0,35.625,35.025000000000006,33.625,34.775,36.775,39.349999999999994,38.339999999999996,36.675,36.5,36.675,35.650000000000006,36.475,35.599999999999994,35.875,48.54,47.06666666666666,52.25,48.3
587,38.95,36.05,35.675,35.05,33.650000000000006,34.849999999999994,36.85,39.349999999999994,38.379999999999995,36.75,36.55,36.7,35.7,36.5,35.65,35.9,48.739999999999995,47.166666666666664,52.4,48.5
588,38.95,36.075,35.675,35.125,33.675000000000004,34.875,36.95,39.325,38.42,36.75,36.6,36.75,35.675,36.5,35.65,35.925,48.82000000000001,47.199999999999996,52.525,48.5
