wavelength,Heat Sweep 100C,Heat Sweep 150C,Heat Sweep 200C,Heat Sweep 230,Heat Sweep 50C,Heat Sweep RT
624,47.925,45.325,48.45,47.800000000000004,50.05,45.839999999999996
625,48.025000000000006,45.425000000000004,48.475,47.9,50.075,45.86
626,48.025000000000006,45.425000000000004,48.475,47.96666666666667,50.075,45.9
627,47.925,45.37500000000001,48.49999999999999,47.9,50.0,45.9
628,47.9,45.325,48.525,47.800000000000004,50.0,45.9
629,47.875,45.400000000000006,48.575,47.800000000000004,49.974999999999994,45.9
630,47.875,45.400000000000006,48.675,47.800000000000004,50.05,45.92
631,47.975,45.475,48.77499999999999,47.9,50.175000000000004,46.0
632,48.074999999999996,45.574999999999996,48.825,48.0,50.25,46.040000000000006
633,48.150000000000006,45.599999999999994,48.87500000000001,48.03333333333333,50.324999999999996,46.059999999999995
634,48.150000000000006,45.650000000000006,48.900000000000006,48.1,50.35,46.14
635,48.125,45.675,48.95,48.06666666666666,50.375,46.16
636,48.125,45.724999999999994,48.975,48.1,50.425,46.22
637,48.175,45.724999999999994,49.050000000000004,48.166666666666664,50.45,46.239999999999995
638,48.224999999999994,45.825,49.10000000000001,48.199999999999996,50.474999999999994,46.28
639,48.25,45.87500000000001,49.150000000000006,48.199999999999996,50.55,46.32000000000001
640,48.325,45.9,49.2,48.300000000000004,50.625,46.4
641,48.4,45.925,49.324999999999996,48.4,50.675000000000004,46.46
642,48.5,46.025,49.375,48.5,50.775,46.52
643,48.625,46.125,49.45,48.56666666666666,50.875,46.58
644,48.650000000000006,46.175,49.55,48.666666666666664,50.95,46.62
645,48.725,46.2,49.650000000000006,48.666666666666664,51.025000000000006,46.7
646,48.775,46.275000000000006,49.650000000000006,48.73333333333333,51.125,46.739999999999995
647,48.775,46.300000000000004,49.7,48.833333333333336,51.125,46.760000000000005
648,48.85,46.375,49.8,48.9,51.175000000000004,46.839999999999996
649,48.949999999999996,46.45,49.825,48.96666666666667,51.224999999999994,46.86
650,48.975,46.5,49.900000000000006,49.03333333333333,51.3,46.94
651,49.025000000000006,46.575,49.900000000000006,49.1,51.324999999999996,46.980000000000004
652,49.05,46.599999999999994,49.95,49.1,51.349999999999994,47.00000000000001
653,49.05,46.599999999999994,49.99999999999999,49.133333333333326,51.400000000000006,47.040000000000006
654,49.05,46.675,50.075,49.133333333333326,51.45,47.059999999999995
655,49.150000000000006,46.724999999999994,50.150000000000006,49.166666666666664,51.525,47.08
656,49.300000000000004,46.825,50.2,49.333333333333336,51.675,47.239999999999995
657,49.5,46.975,50.27499999999999,49.5,51.85,47.42
658,49.599999999999994,47.075,50.400000000000006,49.633333333333326,51.900000000000006,47.42
659,49.599999999999994,47.075,50.325,49.633333333333326,51.875,47.42
660,49.449999999999996,47.025,50.3,49.56666666666666,51.824999999999996,47.4
661,49.300000000000004,47.0,50.3,49.46666666666667,51.75,47.379999999999995
662,49.224999999999994,47.0,50.425,49.4,51.675,47.379999999999995
663,49.224999999999994,47.0,50.525,49.4,51.7,47.379999999999995
664,49.224999999999994,47.025,50.550000000000004,49.46666666666667,51.775,47.42
665,49.35,47.05,50.625,49.5,51.875,47.46
666,49.449999999999996,47.175,50.675,49.633333333333326,51.925,47.5
667,49.575,47.224999999999994,50.7,49.73333333333333,52.050000000000004,47.60000000000001
668,49.675,47.300000000000004,50.75,49.800000000000004,52.15,47.62
669,49.675,47.325,50.8,49.833333333333336,52.15,47.64
670,49.7,47.37500000000001,50.8,49.833333333333336,52.15,47.7
671,49.7,47.425,50.825,49.86666666666667,52.175,47.72
672,49.724999999999994,47.425,50.95,49.9,52.225,47.760000000000005
673,49.775,47.475,50.975,49.93333333333334,52.225,47.78000000000001
674,49.825,47.5,51.025000000000006,50.0,52.3,47.86
675,49.875,47.525,51.050000000000004,50.0,52.400000000000006,47.86
676,49.949999999999996,47.625,51.125,50.133333333333326,52.474999999999994,47.96
677,50.075,47.7,51.2,50.26666666666667,52.6,48.04
678,50.2,47.800000000000004,51.27499999999999,50.36666666666667,52.775,48.08
679,50.25,47.800000000000004,51.324999999999996,50.5,52.8,48.2
680,50.275,47.800000000000004,51.324999999999996,50.56666666666666,52.8,48.2
681,50.225,47.800000000000004,51.35,50.56666666666666,52.775,48.18
682,50.175,47.800000000000004,51.375,50.46666666666667,52.775,48.18
683,50.175,47.824999999999996,51.474999999999994,50.43333333333334,52.775,48.2
684,50.175,47.85,51.55,50.43333333333334,52.775,48.2
685,50.175,47.85,51.6,50.43333333333334,52.775,48.239999999999995
686,50.224999999999994,47.900000000000006,51.724999999999994,50.5,52.825,48.260000000000005
687,50.35,47.975,51.75,50.53333333333333,52.900000000000006,48.36
688,50.35,48.025,51.75,50.633333333333326,52.925,48.36
689,50.375,48.074999999999996,51.75,50.73333333333333,53.0,48.42
690,50.4,48.099999999999994,51.775,50.73333333333333,53.050000000000004,48.5
691,50.449999999999996,48.125,51.825,50.76666666666667,53.075,48.5
692,50.525000000000006,48.2,51.9,50.833333333333336,53.175,48.559999999999995
693,50.55,48.324999999999996,51.925,50.9,53.275,48.64
694,50.675,48.35,52.025,50.96666666666667,53.3,48.68
695,50.85,48.5,52.05,51.166666666666664,53.474999999999994,48.72
696,51.075,48.675,52.10000000000001,51.300000000000004,53.6,48.9
697,51.25,48.900000000000006,52.150000000000006,51.46666666666667,53.775,49.0
698,51.275,48.900000000000006,52.2,51.633333333333326,53.8,49.0
699,51.25,48.900000000000006,52.075,51.56666666666666,53.8,49.02
700,50.974999999999994,48.800000000000004,52.075,51.43333333333334,53.65,49.0
701,50.825,48.75,52.175,51.166666666666664,53.425,49.0
702,50.75,48.7,52.25,51.133333333333326,53.425,48.98
703,50.75,48.7,52.4,51.133333333333326,53.400000000000006,49.0
704,50.800000000000004,48.75,52.425,51.166666666666664,53.5,49.02
705,50.875,48.85,52.425,51.23333333333333,53.575,49.059999999999995
706,50.95,48.925,52.425,51.36666666666667,53.625,49.08
707,51.05,49.0,52.425,51.43333333333334,53.725,49.14
708,51.075,49.0,52.474999999999994,51.46666666666667,53.824999999999996,49.14
709,51.125,49.075,52.474999999999994,51.56666666666666,53.900000000000006,49.18
710,51.150000000000006,49.125,52.5,51.56666666666666,53.900000000000006,49.22
711,51.175,49.175,52.55,51.6,53.900000000000006,49.3
712,51.225,49.224999999999994,52.575,51.666666666666664,53.925,49.339999999999996
713,51.225,49.325,52.625,51.666666666666664,54.025000000000006,49.42
714,51.25,49.325,52.625,51.666666666666664,54.1,49.42
715,51.3,49.325,52.675,51.73333333333333,54.15,49.46
716,51.35,49.35,52.75,51.833333333333336,54.125,49.480000000000004
717,51.35,49.375,52.8,51.833333333333336,54.125,49.480000000000004
718,51.325,49.375,52.85,51.800000000000004,54.15,49.480000000000004
719,51.325,49.375,52.900000000000006,51.800000000000004,54.15,49.480000000000004
720,51.325,49.400000000000006,52.925,51.800000000000004,54.2,49.52
721,51.324999999999996,49.400000000000006,52.949999999999996,51.800000000000004,54.225,49.58
722,51.324999999999996,49.449999999999996,52.975,51.800000000000004,54.225,49.60000000000001
723,51.4,49.525000000000006,52.99999999999999,51.9,54.324999999999996,49.68
724,51.5,49.525000000000006,52.99999999999999,51.93333333333334,54.349999999999994,49.7
725,51.575,49.55,52.99999999999999,52.03333333333334,54.39999999999999,49.72
726,51.575,49.650000000000006,53.0,52.06666666666666,54.39999999999999,49.739999999999995
727,51.625,49.725,53.0,52.1,54.45,49.839999999999996
728,51.675000000000004,49.87499999999999,53.025000000000006,52.133333333333326,54.550000000000004,49.86
729,51.7,50.15,53.025000000000006,52.20000000000001,54.525000000000006,49.879999999999995
730,51.775,50.275,53.0,52.23333333333333,54.525000000000006,49.9
731,51.775,50.400000000000006,53.02499999999999,52.23333333333333,54.525000000000006,49.919999999999995
