S5,Unnamed: 1,Unnamed: 2
Default Batch 1,"Date : 27/04/2021, 12:58:03",
Wavelength (nm),ABS,%T
841,0.107,78.1
842,0.107,78.1
843,0.107,78.1
844,0.107,78.2
845,0.107,78.2
846,0.105,78.5
847,0.104,78.6
848,0.104,78.7
849,0.104,78.7
850,0.104,78.7
851,0.103,79
852,0.103,78.9
853,0.103,78.9
854,0.102,79
855,0.101,79.2
856,0.101,79.3
857,0.101,79.3
858,0.1,79.4
859,0.1,79.5
860,0.099,79.6
861,0.099,79.6
862,0.099,79.7
863,0.098,79.9
864,0.098,79.9
865,0.097,80.1
866,0.098,79.7
867,0.098,79.7
868,0.098,79.8
869,0.095,80.3
870,0.095,80.4
871,0.095,80.4
872,0.095,80.4
873,0.094,80.6
874,0.093,80.8
875,0.092,80.8
876,0.092,80.9
877,0.092,80.9
878,0.091,81
879,0.091,81
880,0.09,81.3
881,0.089,81.5
882,0.089,81.5
883,0.089,81.5
884,0.09,81.3
885,0.09,81.3
886,0.09,81.2
887,0.091,81.2
888,0.09,81.2
889,0.089,81.5
890,0.09,81.3
891,0.09,81.3
892,0.09,81.3
893,0.09,81.3
894,0.089,81.4
895,0.089,81.5
896,0.089,81.5
897,0.089,81.4
898,0.088,81.7
899,0.088,81.7
900,0.088,81.7
901,0.087,81.8
902,0.087,81.8
903,0.087,81.9
904,0.087,81.9
905,0.086,82
906,0.087,81.9
907,0.084,82.4
908,0.084,82.4
909,0.085,82.2
910,0.086,82.1
911,0.084,82.3
912,0.084,82.3
913,0.084,82.3
914,0.084,82.3
915,0.084,82.5
916,0.081,82.9
917,0.081,82.9
918,0.082,82.8
919,0.082,82.8
920,0.082,82.8
921,0.083,82.6
922,0.082,82.7
923,0.082,82.7
924,0.082,82.7
925,0.082,82.8
926,0.082,82.8
927,0.082,82.8
928,0.08,83.1
929,0.08,83.1
930,0.081,83.1
931,0.081,83.1
932,0.081,83
933,0.081,82.9
934,0.081,82.9
935,0.081,83
936,0.081,83
937,0.08,83.2
938,0.08,83.2
939,0.081,83.1
940,0.079,83.3
941,0.079,83.3
942,0.079,83.3
943,0.079,83.4
944,0.079,83.4
945,0.079,83.5
946,0.077,83.7
947,0.077,83.7
948,0.077,83.7
949,0.077,83.8
950,0.088,81.7
951,0.099,79.6
952,0.101,79.2
953,0.103,78.9
954,0.103,78.8
955,0.106,78.3
956,0.111,77.5
957,0.113,77.2
958,0.114,76.9
959,0.115,76.7
960,0.116,76.6
961,0.117,76.4
962,0.118,76.3
963,0.12,75.9
964,0.121,75.7
965,0.121,75.7
966,0.123,75.4
967,0.125,75.1
968,0.127,74.6
969,0.129,74.3
970,0.131,74
971,0.13,74.2
972,0.129,74.3
973,0.128,74.4
974,0.126,74.8
975,0.126,74.8
976,0.126,74.8
977,0.126,74.8
978,0.124,75.2
979,0.117,76.4
980,0.108,78.1
981,0.105,78.5
982,0.098,79.9
983,0.096,80.1
984,0.097,80
985,0.108,78
986,0.115,76.8
987,0.122,75.6
988,0.123,75.4
989,0.123,75.4
990,0.121,75.7
991,0.121,75.8
992,0.116,76.6
993,0.11,77.6
994,0.099,79.6
995,0.096,80.1
996,0.094,80.6
997,0.094,80.6
998,0.095,80.4
999,0.103,78.8
1000.00,0.107,78.2
1001.00,0.109,77.8
1002.00,0.11,77.7
1003.00,0.11,77.6
1004.00,0.111,77.5
1005.00,0.111,77.5
1006.00,0.111,77.5
1007.00,0.111,77.4
1008.00,0.111,77.4
1009.00,0.111,77.4
1010.00,0.111,77.5
1011.00,0.111,77.5
1012.00,0.107,78.2
1013.00,0.106,78.4
1014.00,0.104,78.7
1015.00,0.104,78.7
1016.00,0.104,78.7
1017.00,0.104,78.7
1018.00,0.105,78.5
1019.00,0.107,78.2
1020.00,0.108,78.1
1021.00,0.111,77.4
1022.00,0.114,76.8
1023.00,0.116,76.6
1024.00,0.116,76.6
1025.00,0.117,76.5
1026.00,0.118,76.2
1027.00,0.118,76.2
1028.00,0.12,75.9
1029.00,0.121,75.7
1030.00,0.122,75.5
1031.00,0.122,75.5
1032.00,0.122,75.5
1033.00,0.124,75.1
1034.00,0.124,75.1
1035.00,0.125,75.1
1036.00,0.125,75
1037.00,0.128,74.5
1038.00,0.128,74.5
1039.00,0.131,74
1040.00,0.135,73.2
1041.00,0.137,72.9
1042.00,0.138,72.8
1043.00,0.138,72.7
1044.00,0.139,72.7
1045.00,0.139,72.5
1046.00,0.14,72.5
1047.00,0.143,71.9
1048.00,0.143,71.9
1049.00,0.144,71.8
1050.00,0.144,71.9
1051.00,0.144,71.8
1052.00,0.144,71.8
1053.00,0.143,71.9
1054.00,0.143,72
1055.00,0.143,71.9
1056.00,0.143,72
1057.00,0.143,72
1058.00,0.15,70.9
1059.00,0.156,69.8
1060.00,0.157,69.6
1061.00,0.159,69.4
1062.00,0.163,68.7
1063.00,0.167,68
1064.00,0.168,68
1065.00,0.168,67.9
1066.00,0.168,67.9
1067.00,0.168,67.9
1068.00,0.169,67.7
1069.00,0.172,67.2
1070.00,0.174,67
1071.00,0.183,65.6
1072.00,0.177,66.6
1073.00,0.179,66.3
1074.00,0.18,66.1
1075.00,0.18,66.1
1076.00,0.18,66.1
1077.00,0.183,65.7
1078.00,0.184,65.5
1079.00,0.184,65.5
1080.00,0.185,65.4
1081.00,0.185,65.3
1082.00,0.185,65.3
1083.00,0.186,65.1
1084.00,0.188,64.8
1085.00,0.188,64.8
1086.00,0.188,64.9
1087.00,0.186,65.2
1088.00,0.188,64.9
1089.00,0.194,64
1090.00,0.195,63.9
1091.00,0.197,63.5
1092.00,0.201,63
1093.00,0.201,62.9
1094.00,0.199,63.2
1095.00,0.199,63.2
1096.00,0.2,63.1
1097.00,0.2,63
1098.00,0.203,62.6
1099.00,0.217,60.7
1100.00,0.066,86
,,
,,
S5,,
Default Batch 48,"Date : 29/04/2021, 11:01:08",
Wavelength (nm),ABS,%T
190,1.98,1
191,2.136,0.7
192,2.224,0.6
193,2.288,0.5
194,2.343,0.5
195,2.365,0.4
196,2.379,0.4
197,2.435,0.4
198,2.443,0.4
199,2.494,0.3
200,2.497,0.3
201,2.511,0.3
202,2.516,0.3
203,2.593,0.3
204,2.613,0.2
205,2.622,0.2
206,2.645,0.2
207,2.655,0.2
208,2.705,0.2
209,2.708,0.2
210,2.707,0.2
211,2.729,0.2
212,2.731,0.2
213,2.757,0.2
214,2.757,0.2
215,2.931,0.1
216,3,0.1
217,3,0
218,3,0
219,3,0
220,3,0
221,3,0
222,3,0
223,3,0
224,3,0.1
225,3,0.1
226,3,0.1
227,3,0.1
228,3,0.1
229,3,0.1
230,3,0.1
231,3,0.1
232,3,0.1
233,3,0.1
234,2.993,0.1
235,2.926,0.1
236,2.867,0.1
237,2.797,0.2
238,2.725,0.2
239,2.643,0.2
240,2.551,0.3
241,2.46,0.3
242,2.371,0.4
243,2.297,0.5
244,2.23,0.6
245,2.16,0.7
246,2.07,0.9
247,1.981,1
248,1.914,1.2
249,1.864,1.4
250,1.815,1.5
251,1.752,1.8
252,1.689,2
253,1.63,2.3
254,1.579,2.6
255,1.533,2.9
256,1.489,3.2
257,1.441,3.6
258,1.395,4
259,1.356,4.4
260,1.325,4.7
261,1.305,5
262,1.288,5.1
263,1.274,5.3
264,1.257,5.5
265,1.24,5.8
266,1.223,6
267,1.208,6.2
268,1.197,6.3
269,1.189,6.5
270,1.181,6.6
271,1.172,6.7
272,1.166,6.8
273,1.166,6.8
274,1.167,6.8
275,1.168,6.8
276,1.167,6.8
277,1.165,6.8
278,1.165,6.8
279,1.165,6.8
280,1.165,6.8
281,1.165,6.8
282,1.165,6.8
283,1.165,6.8
284,1.169,6.8
285,1.17,6.8
286,1.173,6.7
287,1.175,6.7
288,1.179,6.6
289,1.181,6.6
290,1.181,6.6
291,1.181,6.6
292,1.185,6.5
293,1.185,6.5
294,1.186,6.5
295,1.187,6.5
296,1.186,6.5
297,1.187,6.5
298,1.188,6.5
299,1.191,6.4
300,1.191,6.4
301,1.189,6.5
302,1.186,6.5
303,1.183,6.6
304,1.178,6.6
305,1.173,6.7
306,1.168,6.8
307,1.159,6.9
308,1.152,7
309,1.144,7.2
310,1.137,7.3
311,1.132,7.4
312,1.124,7.5
313,1.113,7.7
314,1.102,7.9
315,1.094,8.1
316,1.088,8.2
317,1.079,8.3
318,1.065,8.6
319,1.051,8.9
320,1.041,9.1
321,1.028,9.4
322,1.012,9.7
323,0.998,10.1
324,0.988,10.3
325,0.98,10.5
326,0.972,10.7
327,0.96,11
328,0.948,11.3
329,0.933,11.7
330,0.92,12
331,0.906,12.4
332,0.892,12.8
333,0.881,13.2
334,0.871,13.5
335,0.861,13.8
336,0.848,14.2
337,0.836,14.6
338,0.825,15
339,0.815,15.3
340,0.804,15.7
341,0.791,16.2
342,0.779,16.6
343,0.766,17.1
344,0.757,17.5
345,0.752,17.7
346,0.746,17.9
347,0.738,18.3
348,0.727,18.8
349,0.716,19.3
350,0.705,19.7
351,0.695,20.2
352,0.685,20.6
353,0.677,21
354,0.669,21.4
355,0.664,21.7
356,0.654,22.2
357,0.647,22.5
358,0.64,22.9
359,0.633,23.3
360,0.623,23.8
361,0.621,23.9
362,0.621,23.9
363,0.621,24
364,0.617,24.1
365,0.608,24.6
366,0.598,25.2
367,0.593,25.5
368,0.587,25.9
369,0.58,26.3
370,0.573,26.7
371,0.57,26.9
372,0.567,27.1
373,0.561,27.5
374,0.556,27.8
375,0.551,28.1
376,0.549,28.3
377,0.545,28.5
378,0.545,28.5
379,0.545,28.5
380,0.542,28.7
381,0.537,29.1
382,0.531,29.5
383,0.527,29.7
384,0.527,29.7
385,0.523,30
386,0.519,30.3
387,0.514,30.6
388,0.512,30.8
389,0.508,31.1
390,0.492,32.2
391,0.482,32.9
392,0.479,33.2
393,0.478,33.3
394,0.476,33.4
395,0.473,33.6
396,0.469,34
397,0.465,34.3
398,0.462,34.5
399,0.458,34.8
400,0.453,35.2
401,0.45,35.4
402,0.447,35.7
403,0.444,36
404,0.441,36.2
405,0.44,36.3
406,0.438,36.5
407,0.435,36.8
408,0.433,36.9
409,0.431,37.1
410,0.426,37.5
411,0.424,37.7
412,0.423,37.7
413,0.42,38
414,0.417,38.3
415,0.413,38.6
416,0.41,38.9
417,0.409,39
418,0.407,39.2
419,0.403,39.5
420,0.401,39.7
421,0.399,39.9
422,0.397,40.1
423,0.396,40.2
424,0.395,40.2
425,0.392,40.5
426,0.391,40.7
427,0.389,40.8
428,0.388,40.9
429,0.385,41.2
430,0.385,41.2
431,0.381,41.5
432,0.38,41.7
433,0.377,42
434,0.376,42.1
435,0.374,42.3
436,0.373,42.4
437,0.371,42.5
438,0.369,42.8
439,0.366,43
440,0.365,43.2
441,0.364,43.2
442,0.363,43.4
443,0.362,43.4
444,0.361,43.6
445,0.358,43.8
446,0.357,43.9
447,0.356,44.1
448,0.354,44.3
449,0.352,44.4
450,0.351,44.6
451,0.349,44.8
452,0.347,45
453,0.345,45.2
454,0.344,45.3
455,0.343,45.4
456,0.341,45.6
457,0.339,45.8
458,0.336,46.1
459,0.335,46.2
460,0.335,46.2
461,0.335,46.3
462,0.334,46.4
463,0.332,46.6
464,0.33,46.8
465,0.328,46.9
466,0.328,47
467,0.327,47.1
468,0.326,47.3
469,0.324,47.4
470,0.322,47.7
471,0.32,47.8
472,0.318,48.1
473,0.317,48.2
474,0.315,48.4
475,0.313,48.6
476,0.312,48.7
477,0.31,49
478,0.31,49
479,0.308,49.2
480,0.304,49.7
481,0.3,50.2
482,0.298,50.4
483,0.298,50.4
484,0.298,50.4
485,0.299,50.2
486,0.296,50.6
487,0.296,50.6
488,0.296,50.6
489,0.294,50.9
490,0.291,51.2
491,0.291,51.2
492,0.291,51.2
493,0.289,51.4
494,0.288,51.5
495,0.284,52
496,0.284,52
497,0.283,52.1
498,0.282,52.2
499,0.28,52.5
500,0.278,52.7
501,0.278,52.8
502,0.276,53
503,0.275,53.1
504,0.274,53.3
505,0.272,53.5
506,0.27,53.7
507,0.27,53.8
508,0.269,53.9
509,0.267,54.1
510,0.266,54.2
511,0.265,54.3
512,0.265,54.4
513,0.265,54.4
514,0.264,54.5
515,0.263,54.6
516,0.261,54.9
517,0.26,54.9
518,0.26,54.9
519,0.26,55
520,0.26,55
521,0.258,55.1
522,0.257,55.4
523,0.255,55.6
524,0.252,56
525,0.25,56.3
526,0.249,56.4
527,0.249,56.4
528,0.25,56.3
529,0.252,56
530,0.252,56
531,0.251,56.1
532,0.25,56.3
533,0.25,56.2
534,0.251,56.2
535,0.25,56.2
536,0.25,56.2
537,0.25,56.2
538,0.247,56.6
539,0.246,56.8
540,0.245,56.9
541,0.244,57
542,0.248,56.5
543,0.248,56.5
544,0.248,56.5
545,0.248,56.5
546,0.247,56.6
547,0.247,56.6
548,0.248,56.5
549,0.246,56.7
550,0.245,56.9
551,0.244,57
552,0.244,57
553,0.244,57
554,0.244,57
555,0.244,57
556,0.244,57
557,0.244,57.1
558,0.243,57.1
559,0.243,57.2
560,0.239,57.6
561,0.239,57.7
562,0.239,57.7
563,0.238,57.8
564,0.238,57.8
565,0.237,57.9
566,0.237,57.9
567,0.237,57.9
568,0.238,57.9
569,0.237,57.9
570,0.237,58
571,0.237,57.9
572,0.237,58
573,0.237,57.9
574,0.238,57.8
575,0.239,57.7
576,0.24,57.6
577,0.241,57.5
578,0.241,57.4
579,0.241,57.3
580,0.242,57.3
581,0.241,57.4
582,0.241,57.4
583,0.241,57.4
584,0.241,57.4
585,0.241,57.4
586,0.241,57.4
587,0.241,57.4
588,0.241,57.4
589,0.241,57.4
590,0.241,57.4
591,0.242,57.3
592,0.242,57.3
593,0.242,57.3
594,0.241,57.4
595,0.241,57.4
596,0.241,57.4
597,0.242,57.3
598,0.245,56.9
599,0.245,56.9
600,0.245,56.9
601,0.244,57
602,0.243,57.1
603,0.243,57.2
604,0.243,57.2
605,0.244,57.1
606,0.245,56.8
607,0.247,56.7
608,0.247,56.7
609,0.246,56.8
610,0.246,56.7
611,0.249,56.3
612,0.25,56.2
613,0.25,56.2
614,0.25,56.2
615,0.25,56.2
616,0.25,56.2
617,0.25,56.2
618,0.251,56.1
619,0.251,56.1
620,0.251,56.1
621,0.251,56.1
622,0.252,56
623,0.252,56
624,0.251,56.1
625,0.251,56.2
626,0.251,56.2
627,0.252,56
628,0.253,55.8
629,0.254,55.8
630,0.254,55.7
631,0.254,55.7
632,0.254,55.7
633,0.254,55.7
634,0.254,55.7
635,0.254,55.7
636,0.255,55.7
637,0.255,55.6
638,0.255,55.5
639,0.255,55.6
640,0.255,55.6
641,0.255,55.6
642,0.255,55.6
643,0.255,55.6
644,0.255,55.6
645,0.255,55.6
646,0.254,55.7
647,0.254,55.7
648,0.254,55.7
649,0.254,55.7
650,0.254,55.7
651,0.254,55.8
652,0.254,55.8
653,0.254,55.8
654,0.253,55.8
655,0.252,55.9
656,0.252,56
657,0.25,56.2
658,0.25,56.2
659,0.25,56.2
660,0.251,56.1
661,0.252,55.9
662,0.253,55.9
663,0.252,55.9
664,0.252,56
665,0.251,56.1
666,0.251,56.2
667,0.25,56.3
668,0.249,56.4
669,0.249,56.4
670,0.248,56.4
671,0.248,56.5
672,0.248,56.5
673,0.247,56.6
674,0.246,56.7
675,0.245,56.9
676,0.243,57.1
677,0.243,57.2
678,0.241,57.4
679,0.24,57.5
680,0.239,57.6
681,0.239,57.7
682,0.239,57.7
683,0.239,57.7
684,0.238,57.8
685,0.238,57.9
686,0.237,57.9
687,0.236,58.1
688,0.235,58.2
689,0.235,58.2
690,0.233,58.5
691,0.232,58.6
692,0.231,58.7
693,0.23,58.9
694,0.229,59
695,0.226,59.4
696,0.224,59.6
697,0.223,59.9
698,0.221,60.1
699,0.221,60.1
700,0.221,60.1
701,0.222,60
702,0.222,60
703,0.222,60
704,0.22,60.2
705,0.219,60.3
706,0.219,60.5
707,0.217,60.7
708,0.216,60.8
709,0.214,61.1
710,0.213,61.2
711,0.213,61.3
712,0.212,61.4
713,0.21,61.6
714,0.21,61.7
715,0.209,61.8
716,0.208,62
717,0.207,62
718,0.207,62.1
719,0.206,62.2
720,0.205,62.4
721,0.205,62.4
722,0.203,62.6
723,0.202,62.9
724,0.201,63
725,0.2,63.2
726,0.198,63.4
727,0.198,63.4
728,0.197,63.5
729,0.197,63.6
730,0.196,63.6
731,0.196,63.7
732,0.195,63.8
733,0.194,63.9
734,0.194,64
735,0.193,64.2
736,0.191,64.4
737,0.19,64.6
738,0.188,64.9
739,0.187,65
740,0.183,65.6
741,0.183,65.6
742,0.182,65.7
743,0.182,65.8
744,0.18,66
745,0.179,66.2
746,0.178,66.4
747,0.178,66.4
748,0.175,66.8
749,0.175,66.8
750,0.174,67
751,0.172,67.3
752,0.172,67.3
753,0.172,67.3
754,0.172,67.3
755,0.171,67.4
756,0.171,67.4
757,0.17,67.6
758,0.17,67.6
759,0.17,67.7
760,0.166,68.2
761,0.165,68.4
762,0.163,68.7
763,0.162,68.8
764,0.162,68.9
765,0.162,68.9
766,0.159,69.3
767,0.159,69.4
768,0.159,69.4
769,0.158,69.4
770,0.158,69.4
771,0.156,69.9
772,0.156,69.9
773,0.156,69.8
774,0.156,69.8
775,0.156,69.8
776,0.155,69.9
777,0.153,70.3
778,0.152,70.4
779,0.152,70.4
780,0.152,70.4
781,0.151,70.6
782,0.151,70.6
783,0.151,70.7
784,0.15,70.8
785,0.148,71.2
786,0.147,71.2
787,0.147,71.3
788,0.144,71.8
789,0.143,72
790,0.141,72.3
791,0.138,72.8
792,0.135,73.2
793,0.135,73.3
794,0.134,73.4
795,0.133,73.6
796,0.132,73.7
797,0.132,73.7
798,0.132,73.8
799,0.132,73.8
800,0.131,74
801,0.13,74.1
802,0.13,74.2
803,0.13,74.2
804,0.129,74.3
805,0.129,74.3
806,0.128,74.5
807,0.127,74.6
808,0.127,74.6
809,0.127,74.7
810,0.126,74.8
811,0.126,74.9
812,0.125,75
813,0.125,74.9
814,0.125,75
815,0.124,75.1
816,0.123,75.3
817,0.123,75.4
818,0.123,75.4
819,0.121,75.7
820,0.119,76
821,0.114,76.9
822,0.112,77.2
823,0.115,76.8
824,0.115,76.8
825,0.114,76.8
826,0.117,76.4
827,0.117,76.3
828,0.117,76.3
829,0.115,76.7
830,0.114,76.9
831,0.114,77
832,0.114,76.9
833,0.113,77.2
834,0.11,77.6
835,0.11,77.6
836,0.11,77.6
837,0.111,77.5
838,0.113,77
839,0.113,77
840,0.111,77.5
841,0.11,77.5
842,0.11,77.5
843,0.109,77.7
844,0.109,77.8
845,0.109,77.9
846,0.108,77.9
847,0.107,78.2
848,0.106,78.3
849,0.106,78.3
850,0.106,78.3
851,0.106,78.4
852,0.106,78.3
853,0.106,78.4
854,0.106,78.4
855,0.105,78.5
856,0.106,78.4
857,0.106,78.4
858,0.106,78.4
859,0.105,78.5
860,0.102,79.1
861,0.102,79.1
862,0.102,79.1
863,0.102,79.1
864,0.101,79.2
865,0.1,79.4
866,0.102,79
867,0.101,79.2
868,0.1,79.5
869,0.099,79.7
870,0.099,79.7
871,0.099,79.7
872,0.099,79.7
873,0.098,79.8
874,0.097,79.9
875,0.097,80
876,0.097,80
877,0.097,80
878,0.096,80.1
879,0.095,80.3
880,0.093,80.8
881,0.09,81.3
882,0.089,81.5
883,0.089,81.4
884,0.091,81.1
885,0.091,81.1
886,0.091,81
887,0.092,80.9
888,0.093,80.8
889,0.093,80.8
890,0.093,80.8
891,0.093,80.7
892,0.093,80.8
893,0.092,80.8
894,0.092,80.9
895,0.092,80.9
896,0.092,80.9
897,0.092,80.9
898,0.091,81.1
899,0.091,81
900,0.092,80.9
901,0.091,81
902,0.091,81
903,0.091,81.2
904,0.088,81.6
905,0.088,81.7
906,0.09,81.4
907,0.087,81.8
908,0.087,81.8
909,0.091,81.1
910,0.091,81.1
911,0.089,81.4
912,0.088,81.6
913,0.088,81.7
914,0.087,81.8
915,0.087,81.8
916,0.083,82.6
917,0.083,82.6
918,0.083,82.7
919,0.08,83.1
920,0.081,83
921,0.086,82
922,0.086,81.9
923,0.085,82.2
924,0.086,82.1
925,0.086,82.1
926,0.086,82
927,0.086,82
928,0.086,82.1
929,0.085,82.2
930,0.085,82.2
931,0.085,82.2
932,0.085,82.2
933,0.085,82.3
934,0.085,82.3
935,0.084,82.4
936,0.084,82.4
937,0.084,82.5
938,0.084,82.5
939,0.084,82.5
940,0.083,82.6
941,0.083,82.6
942,0.082,82.7
943,0.083,82.7
944,0.083,82.7
945,0.082,82.7
946,0.082,82.9
947,0.081,82.9
948,0.081,82.9
949,0.081,83
950,0.089,81.4
951,0.099,79.6
952,0.104,78.7
953,0.104,78.6
954,0.107,78.2
955,0.11,77.6
956,0.114,76.9
957,0.115,76.8
958,0.117,76.4
959,0.118,76.2
960,0.119,76.1
961,0.119,76
962,0.12,75.9
963,0.12,75.8
964,0.122,75.5
965,0.122,75.4
966,0.125,75.1
967,0.126,74.8
968,0.129,74.3
969,0.131,73.9
970,0.133,73.6
971,0.133,73.6
972,0.133,73.7
973,0.132,73.7
974,0.13,74.2
975,0.129,74.2
976,0.129,74.2
977,0.127,74.6
978,0.123,75.3
979,0.12,75.9
980,0.11,77.7
981,0.102,79.1
982,0.103,79
983,0.102,79
984,0.102,79
985,0.106,78.4
986,0.116,76.5
987,0.122,75.5
988,0.124,75.2
989,0.124,75.2
990,0.123,75.4
991,0.122,75.6
992,0.12,75.8
993,0.108,77.9
994,0.107,78.2
995,0.096,80.2
996,0.093,80.7
997,0.094,80.6
998,0.099,79.6
999,0.106,78.3
1000.00,0.109,77.9
1001.00,0.11,77.6
1002.00,0.112,77.2
1003.00,0.112,77.2
1004.00,0.112,77.2
1005.00,0.112,77.2
1006.00,0.112,77.3
1007.00,0.112,77.3
1008.00,0.112,77.3
1009.00,0.112,77.3
1010.00,0.112,77.3
1011.00,0.112,77.3
1012.00,0.111,77.4
1013.00,0.109,77.7
1014.00,0.105,78.5
1015.00,0.105,78.6
1016.00,0.105,78.5
1017.00,0.106,78.3
1018.00,0.11,77.6
1019.00,0.11,77.6
1020.00,0.11,77.5
1021.00,0.111,77.4
1022.00,0.116,76.5
1023.00,0.117,76.3
1024.00,0.118,76.3
1025.00,0.12,75.9
1026.00,0.122,75.5
1027.00,0.122,75.4
1028.00,0.123,75.4
1029.00,0.123,75.3
1030.00,0.123,75.3
1031.00,0.124,75.2
1032.00,0.125,75
1033.00,0.126,74.8
1034.00,0.128,74.5
1035.00,0.129,74.2
1036.00,0.129,74.3
1037.00,0.13,74.2
1038.00,0.13,74.1
1039.00,0.136,73.1
1040.00,0.137,72.9
1041.00,0.138,72.8
1042.00,0.139,72.7
1043.00,0.139,72.7
1044.00,0.138,72.7
1045.00,0.139,72.6
1046.00,0.142,72.2
1047.00,0.144,71.7
1048.00,0.144,71.7
1049.00,0.144,71.8
1050.00,0.144,71.8
1051.00,0.144,71.8
1052.00,0.146,71.5
1053.00,0.146,71.5
1054.00,0.145,71.6
1055.00,0.145,71.6
1056.00,0.144,71.8
1057.00,0.144,71.8
1058.00,0.151,70.6
1059.00,0.154,70.1
1060.00,0.159,69.4
1061.00,0.163,68.7
1062.00,0.167,68.1
1063.00,0.167,68.1
1064.00,0.168,67.9
1065.00,0.168,67.9
1066.00,0.169,67.8
1067.00,0.169,67.7
1068.00,0.169,67.7
1069.00,0.171,67.5
1070.00,0.175,66.8
1071.00,0.177,66.6
1072.00,0.177,66.5
1073.00,0.178,66.4
1074.00,0.178,66.4
1075.00,0.182,65.8
1076.00,0.182,65.7
1077.00,0.186,65.2
1078.00,0.187,65
1079.00,0.187,65
1080.00,0.187,65.1
1081.00,0.187,65
1082.00,0.187,65
1083.00,0.194,64
1084.00,0.194,64
1085.00,0.192,64.2
1086.00,0.191,64.4
1087.00,0.19,64.5
1088.00,0.191,64.4
1089.00,0.194,63.9
1090.00,0.197,63.5
1091.00,0.201,63
1092.00,0.202,62.8
1093.00,0.2,63.1
1094.00,0.2,63.1
1095.00,0.199,63.2
1096.00,0.2,63.1
1097.00,0.202,62.8
1098.00,0.202,62.9
1099.00,0.21,61.6
1100.00,0.101,79.3
,,
,,
S5,,
Default Batch 49,"Date : 29/04/2021, 11:02:11",
Wavelength (nm),ABS,%T
190,1.998,1
191,2.104,0.8
192,2.156,0.7
193,2.249,0.6
194,2.321,0.5
195,2.39,0.4
196,2.404,0.4
197,2.441,0.4
198,2.48,0.3
199,2.526,0.3
200,2.542,0.3
201,2.543,0.3
202,2.548,0.3
203,2.571,0.3
204,2.597,0.3
205,2.601,0.3
206,2.636,0.2
207,2.672,0.2
208,2.679,0.2
209,2.686,0.2
210,2.707,0.2
211,2.707,0.2
212,2.706,0.2
213,2.715,0.2
214,2.722,0.2
215,2.929,0.1
216,3,0.1
217,3,0
218,3,0
219,3,0
220,3,0
221,3,0
222,3,0
223,3,0
224,3,0.1
225,3,0.1
226,3,0.1
227,3,0.1
228,3,0.1
229,3,0.1
230,3,0.1
231,3,0.1
232,3,0.1
233,3,0.1
234,2.985,0.1
235,2.956,0.1
236,2.878,0.1
237,2.794,0.2
238,2.72,0.2
239,2.637,0.2
240,2.541,0.3
241,2.45,0.4
242,2.362,0.4
243,2.288,0.5
244,2.224,0.6
245,2.153,0.7
246,2.064,0.9
247,1.972,1.1
248,1.905,1.2
249,1.856,1.4
250,1.807,1.6
251,1.743,1.8
252,1.682,2.1
253,1.623,2.4
254,1.575,2.7
255,1.53,3
256,1.485,3.3
257,1.437,3.7
258,1.393,4
259,1.352,4.4
260,1.322,4.8
261,1.302,5
262,1.286,5.2
263,1.273,5.3
264,1.256,5.5
265,1.238,5.8
266,1.221,6
267,1.207,6.2
268,1.197,6.4
269,1.189,6.5
270,1.18,6.6
271,1.171,6.7
272,1.167,6.8
273,1.167,6.8
274,1.167,6.8
275,1.167,6.8
276,1.165,6.8
277,1.165,6.8
278,1.164,6.9
279,1.164,6.9
280,1.165,6.8
281,1.164,6.8
282,1.166,6.8
283,1.166,6.8
284,1.172,6.7
285,1.172,6.7
286,1.172,6.7
287,1.176,6.7
288,1.181,6.6
289,1.181,6.6
290,1.182,6.6
291,1.182,6.6
292,1.185,6.5
293,1.186,6.5
294,1.186,6.5
295,1.186,6.5
296,1.186,6.5
297,1.188,6.5
298,1.191,6.4
299,1.193,6.4
300,1.193,6.4
301,1.191,6.4
302,1.188,6.5
303,1.183,6.6
304,1.181,6.6
305,1.175,6.7
306,1.168,6.8
307,1.161,6.9
308,1.152,7
309,1.144,7.2
310,1.138,7.3
311,1.13,7.4
312,1.122,7.5
313,1.112,7.7
314,1.102,7.9
315,1.094,8.1
316,1.087,8.2
317,1.078,8.4
318,1.065,8.6
319,1.052,8.9
320,1.041,9.1
321,1.028,9.4
322,1.012,9.7
323,0.997,10.1
324,0.987,10.3
325,0.979,10.5
326,0.971,10.7
327,0.96,11
328,0.948,11.3
329,0.933,11.7
330,0.919,12
331,0.905,12.5
332,0.891,12.9
333,0.88,13.2
334,0.871,13.5
335,0.861,13.8
336,0.848,14.2
337,0.835,14.6
338,0.824,15
339,0.815,15.3
340,0.804,15.7
341,0.791,16.2
342,0.778,16.7
343,0.766,17.1
344,0.757,17.5
345,0.751,17.7
346,0.746,18
347,0.737,18.3
348,0.726,18.8
349,0.716,19.2
350,0.705,19.7
351,0.696,20.1
352,0.686,20.6
353,0.677,21.1
354,0.669,21.4
355,0.66,21.9
356,0.653,22.2
357,0.652,22.3
358,0.643,22.7
359,0.636,23.1
360,0.628,23.6
361,0.625,23.7
362,0.624,23.8
363,0.624,23.8
364,0.619,24.1
365,0.609,24.6
366,0.598,25.2
367,0.592,25.6
368,0.586,25.9
369,0.579,26.4
370,0.574,26.7
371,0.57,26.9
372,0.565,27.2
373,0.561,27.5
374,0.556,27.8
