S9 Preheat,,
S9 Preheat 1,"Date : 28/07/2021, 14:46:54",
Wavelength (nm),ABS,%T
933,0.212,61.3
934,0.212,61.3
935,0.212,61.3
936,0.212,61.3
937,0.212,61.3
938,0.212,61.4
939,0.212,61.4
940,0.212,61.4
941,0.21,61.6
942,0.21,61.7
943,0.21,61.7
944,0.209,61.7
945,0.209,61.8
946,0.209,61.8
947,0.209,61.8
948,0.209,61.9
949,0.208,62
950,0.217,60.7
951,0.23,58.9
952,0.233,58.5
953,0.233,58.4
954,0.233,58.4
955,0.235,58.2
956,0.237,57.9
957,0.239,57.6
958,0.244,57
959,0.246,56.7
960,0.249,56.4
961,0.251,56.1
962,0.252,56
963,0.253,55.8
964,0.254,55.7
965,0.255,55.6
966,0.257,55.4
967,0.26,54.9
968,0.262,54.7
969,0.268,54
970,0.271,53.6
971,0.274,53.2
972,0.275,53.1
973,0.271,53.6
974,0.267,54
975,0.266,54.2
976,0.266,54.2
977,0.266,54.2
978,0.266,54.2
979,0.26,54.9
980,0.253,55.8
981,0.238,57.9
982,0.235,58.2
983,0.229,59
984,0.226,59.4
985,0.226,59.4
986,0.233,58.4
987,0.245,56.9
988,0.255,55.6
989,0.258,55.3
990,0.258,55.2
991,0.257,55.4
992,0.254,55.7
993,0.251,56.1
994,0.24,57.5
995,0.232,58.6
996,0.231,58.7
997,0.225,59.5
998,0.223,59.9
999,0.223,59.8
"1,000.00",0.224,59.8
"1,001.00",0.225,59.5
"1,002.00",0.234,58.4
"1,003.00",0.234,58.3
"1,004.00",0.236,58
"1,005.00",0.238,57.7
"1,006.00",0.239,57.7
"1,007.00",0.237,57.9
"1,008.00",0.239,57.7
"1,009.00",0.239,57.7
"1,010.00",0.239,57.7
"1,011.00",0.238,57.8
"1,012.00",0.238,57.8
"1,013.00",0.238,57.8
"1,014.00",0.238,57.9
"1,015.00",0.237,58
"1,016.00",0.237,58
"1,017.00",0.236,58
"1,018.00",0.235,58.1
"1,019.00",0.236,58.1
"1,020.00",0.237,57.9
"1,021.00",0.242,57.3
"1,022.00",0.242,57.3
"1,023.00",0.243,57.1
"1,024.00",0.245,56.9
"1,025.00",0.245,56.8
"1,026.00",0.251,56.1
"1,027.00",0.251,56
"1,028.00",0.252,56
"1,029.00",0.256,55.5
"1,030.00",0.256,55.5
"1,031.00",0.256,55.5
"1,032.00",0.256,55.5
"1,033.00",0.257,55.4
"1,034.00",0.26,55
"1,035.00",0.261,54.9
"1,036.00",0.263,54.6
"1,037.00",0.267,54.1
"1,038.00",0.267,54
"1,039.00",0.277,52.9
"1,040.00",0.277,52.8
"1,041.00",0.277,52.8
"1,042.00",0.277,52.8
"1,043.00",0.277,52.8
"1,044.00",0.279,52.6
"1,045.00",0.284,52
"1,046.00",0.284,52
"1,047.00",0.286,51.7
"1,048.00",0.286,51.8
"1,049.00",0.287,51.6
"1,050.00",0.287,51.7
"1,051.00",0.286,51.7
"1,052.00",0.287,51.7
"1,053.00",0.287,51.7
"1,054.00",0.289,51.4
"1,055.00",0.289,51.4
"1,056.00",0.29,51.3
"1,057.00",0.292,51
"1,058.00",0.298,50.3
"1,059.00",0.312,48.7
"1,060.00",0.328,47
"1,061.00",0.328,47
"1,062.00",0.331,46.7
"1,063.00",0.331,46.7
"1,064.00",0.331,46.6
"1,065.00",0.331,46.7
"1,066.00",0.331,46.7
"1,067.00",0.332,46.5
"1,068.00",0.334,46.4
"1,069.00",0.335,46.2
"1,070.00",0.34,45.8
"1,071.00",0.34,45.7
"1,072.00",0.34,45.7
"1,073.00",0.339,45.8
"1,074.00",0.34,45.7
"1,075.00",0.342,45.5
"1,076.00",0.346,45.1
"1,077.00",0.348,44.9
"1,078.00",0.353,44.3
"1,079.00",0.352,44.5
"1,080.00",0.354,44.2
"1,081.00",0.353,44.4
"1,082.00",0.353,44.4
"1,083.00",0.35,44.6
"1,084.00",0.35,44.6
"1,085.00",0.351,44.5
"1,086.00",0.35,44.7
"1,087.00",0.348,44.8
"1,088.00",0.35,44.7
"1,089.00",0.35,44.6
"1,090.00",0.365,43.1
"1,091.00",0.373,42.4
"1,092.00",0.373,42.4
"1,093.00",0.371,42.6
"1,094.00",0.366,43.1
"1,095.00",0.366,43.1
"1,096.00",0.368,42.8
"1,097.00",0.37,42.7
"1,098.00",0.372,42.4
"1,099.00",0.374,42.2
"1,100.00",0.166,68.3
,,
,,
S9 Irrad 8,,
S9 Irrad 8 2,"Date : 29/07/2021, 12:18:16",
Wavelength (nm),ABS,%T
190,2.373,0.4
191,2.432,0.4
192,2.451,0.4
193,2.541,0.3
194,2.56,0.3
195,2.588,0.3
196,2.647,0.2
197,2.7,0.2
198,2.789,0.2
199,2.785,0.2
200,2.785,0.2
201,2.79,0.2
202,2.809,0.2
203,2.865,0.1
204,2.88,0.1
205,2.883,0.1
206,2.929,0.1
207,2.934,0.1
208,2.936,0.1
209,2.94,0.1
210,2.942,0.1
211,2.955,0.1
212,2.996,0.1
213,2.999,0.1
214,3,0.1
215,3,0.1
216,3,0
217,3,0
218,3,0
219,3,0
220,3,0
221,3,0
222,3,0
223,3,0
224,3,0
225,3,0.1
226,3,0.1
227,3,0.1
228,3,0.1
229,3,0
230,3,0
231,3,0
232,3,0.1
233,3,0.1
234,3,0.1
235,3,0.1
236,3,0.1
237,3,0.1
238,3,0.1
239,3,0.1
240,3,0.1
241,3,0.1
242,3,0.1
243,3,0.1
244,3,0.1
245,3,0.1
246,3,0.1
247,3,0.1
248,3,0.1
249,3,0.1
250,3,0.1
251,3,0.1
252,2.989,0.1
253,2.92,0.1
254,2.852,0.1
255,2.773,0.2
256,2.684,0.2
257,2.587,0.3
258,2.496,0.3
259,2.4,0.4
260,2.323,0.5
261,2.259,0.6
262,2.205,0.6
263,2.15,0.7
264,2.095,0.8
265,2.036,0.9
266,1.979,1.1
267,1.926,1.2
268,1.882,1.3
269,1.846,1.4
270,1.815,1.5
271,1.782,1.7
272,1.754,1.8
273,1.735,1.8
274,1.718,1.9
275,1.7,2
276,1.681,2.1
277,1.663,2.2
278,1.651,2.2
279,1.641,2.3
280,1.628,2.4
281,1.617,2.4
282,1.61,2.5
283,1.602,2.5
284,1.599,2.5
285,1.591,2.6
286,1.587,2.6
287,1.584,2.6
288,1.583,2.6
289,1.581,2.6
290,1.572,2.7
291,1.567,2.7
292,1.566,2.7
293,1.566,2.7
294,1.561,2.7
295,1.558,2.8
296,1.553,2.8
297,1.548,2.8
298,1.547,2.8
299,1.546,2.8
300,1.54,2.9
301,1.536,2.9
302,1.533,2.9
303,1.526,3
304,1.522,3
305,1.513,3.1
306,1.502,3.1
307,1.491,3.2
308,1.481,3.3
309,1.471,3.4
310,1.464,3.4
311,1.455,3.5
312,1.445,3.6
313,1.433,3.7
314,1.42,3.8
315,1.41,3.9
316,1.402,4
317,1.39,4.1
318,1.376,4.2
319,1.361,4.4
320,1.348,4.5
321,1.332,4.7
322,1.315,4.8
323,1.298,5
324,1.288,5.2
325,1.28,5.3
326,1.268,5.4
327,1.253,5.6
328,1.238,5.8
329,1.222,6
330,1.205,6.2
331,1.189,6.5
332,1.176,6.7
333,1.165,6.8
334,1.154,7
335,1.142,7.2
336,1.127,7.5
337,1.114,7.7
338,1.102,7.9
339,1.089,8.1
340,1.075,8.4
341,1.06,8.7
342,1.046,9
343,1.034,9.2
344,1.026,9.4
345,1.018,9.6
346,1.011,9.8
347,0.999,10
348,0.986,10.3
349,0.974,10.6
350,0.963,10.9
351,0.95,11.2
352,0.939,11.5
353,0.93,11.7
354,0.921,12
355,0.912,12.3
356,0.906,12.4
357,0.905,12.4
358,0.897,12.7
359,0.885,13
360,0.879,13.2
361,0.879,13.2
362,0.878,13.2
363,0.873,13.4
364,0.861,13.8
365,0.851,14.1
366,0.844,14.3
367,0.837,14.6
368,0.827,14.9
369,0.821,15.1
370,0.814,15.3
371,0.808,15.5
372,0.803,15.8
373,0.794,16.1
374,0.788,16.3
375,0.784,16.5
376,0.783,16.5
377,0.783,16.5
378,0.783,16.5
379,0.781,16.6
380,0.772,16.9
381,0.764,17.2
382,0.759,17.4
383,0.755,17.6
384,0.752,17.7
385,0.75,17.8
386,0.748,17.9
387,0.746,18
388,0.74,18.2
389,0.734,18.4
390,0.72,19.1
391,0.713,19.4
392,0.708,19.6
393,0.706,19.7
394,0.704,19.8
395,0.7,20
396,0.695,20.2
397,0.691,20.4
398,0.687,20.6
399,0.685,20.7
400,0.68,20.9
401,0.676,21.1
402,0.673,21.2
403,0.67,21.4
404,0.669,21.4
405,0.668,21.5
406,0.664,21.7
407,0.661,21.8
408,0.659,21.9
409,0.658,22
410,0.655,22.1
411,0.653,22.2
412,0.652,22.3
413,0.647,22.6
414,0.644,22.7
415,0.641,22.8
416,0.639,22.9
417,0.637,23.1
418,0.634,23.2
419,0.631,23.4
420,0.629,23.5
421,0.628,23.6
422,0.626,23.7
423,0.624,23.8
424,0.623,23.8
425,0.621,24
426,0.62,24
427,0.617,24.1
428,0.616,24.2
429,0.615,24.3
430,0.612,24.4
431,0.611,24.5
432,0.61,24.5
433,0.606,24.8
434,0.605,24.8
435,0.603,24.9
436,0.601,25
437,0.599,25.2
438,0.598,25.3
439,0.596,25.4
440,0.593,25.5
441,0.592,25.6
442,0.59,25.7
443,0.589,25.8
444,0.588,25.8
445,0.585,26
446,0.583,26.1
447,0.582,26.2
448,0.581,26.2
449,0.579,26.3
450,0.577,26.5
451,0.576,26.5
452,0.575,26.6
453,0.573,26.7
454,0.572,26.8
455,0.571,26.9
456,0.569,27
457,0.567,27.1
458,0.563,27.3
459,0.561,27.5
460,0.56,27.6
461,0.56,27.6
462,0.559,27.6
463,0.558,27.6
464,0.556,27.8
465,0.555,27.9
466,0.554,27.9
467,0.553,28
468,0.552,28.1
469,0.551,28.1
470,0.548,28.3
471,0.546,28.5
472,0.544,28.6
473,0.543,28.7
474,0.541,28.8
475,0.539,28.9
476,0.538,28.9
477,0.538,29
478,0.536,29.1
479,0.533,29.3
480,0.53,29.5
481,0.527,29.7
482,0.522,30
483,0.52,30.2
484,0.521,30.1
485,0.523,30
486,0.523,30
487,0.52,30.2
488,0.521,30.2
489,0.52,30.2
490,0.518,30.4
491,0.515,30.5
492,0.516,30.5
493,0.516,30.5
494,0.514,30.6
495,0.513,30.7
496,0.51,30.9
497,0.508,31
498,0.507,31.1
499,0.507,31.1
500,0.504,31.3
501,0.502,31.4
502,0.502,31.5
503,0.5,31.6
504,0.499,31.7
505,0.498,31.8
506,0.496,31.9
507,0.494,32
508,0.494,32.1
509,0.492,32.2
510,0.492,32.2
511,0.491,32.3
512,0.49,32.4
513,0.49,32.4
514,0.489,32.4
515,0.487,32.6
516,0.485,32.8
517,0.484,32.8
518,0.484,32.8
519,0.484,32.8
520,0.484,32.8
521,0.483,32.9
522,0.482,32.9
523,0.478,33.3
524,0.475,33.5
525,0.473,33.6
526,0.471,33.8
527,0.471,33.8
528,0.472,33.7
529,0.474,33.5
530,0.475,33.5
531,0.473,33.7
532,0.472,33.7
533,0.472,33.7
534,0.472,33.7
535,0.471,33.8
536,0.471,33.8
537,0.469,34
538,0.467,34.1
539,0.463,34.4
540,0.463,34.5
541,0.462,34.5
542,0.464,34.3
543,0.465,34.3
544,0.465,34.3
545,0.465,34.3
546,0.464,34.3
547,0.464,34.3
548,0.464,34.3
549,0.463,34.4
550,0.462,34.5
551,0.46,34.6
552,0.46,34.7
553,0.46,34.7
554,0.459,34.7
555,0.459,34.8
556,0.458,34.9
557,0.457,34.9
558,0.456,35
559,0.456,35
560,0.454,35.2
561,0.452,35.3
562,0.451,35.4
563,0.45,35.5
564,0.45,35.5
565,0.45,35.5
566,0.45,35.5
567,0.45,35.5
568,0.45,35.5
569,0.45,35.5
570,0.449,35.5
571,0.449,35.6
572,0.449,35.6
573,0.449,35.6
574,0.45,35.5
575,0.45,35.5
576,0.45,35.5
577,0.45,35.4
578,0.451,35.4
579,0.451,35.4
580,0.451,35.4
581,0.451,35.4
582,0.45,35.5
583,0.45,35.5
584,0.45,35.5
585,0.449,35.5
586,0.449,35.5
587,0.449,35.6
588,0.449,35.6
589,0.448,35.6
590,0.449,35.6
591,0.449,35.6
592,0.449,35.6
593,0.449,35.6
594,0.448,35.6
595,0.448,35.6
596,0.448,35.6
597,0.449,35.6
598,0.449,35.6
599,0.449,35.5
600,0.449,35.5
601,0.449,35.5
602,0.448,35.6
603,0.448,35.7
604,0.448,35.7
605,0.449,35.6
606,0.45,35.5
607,0.45,35.5
608,0.45,35.5
609,0.45,35.5
610,0.45,35.5
611,0.45,35.5
612,0.45,35.5
613,0.45,35.5
614,0.45,35.5
615,0.45,35.5
616,0.45,35.5
617,0.45,35.5
618,0.45,35.5
619,0.45,35.5
620,0.45,35.5
621,0.45,35.5
622,0.45,35.5
623,0.449,35.5
624,0.449,35.6
625,0.449,35.6
626,0.449,35.6
627,0.449,35.6
628,0.45,35.5
629,0.45,35.5
630,0.45,35.5
631,0.45,35.5
632,0.449,35.5
633,0.448,35.6
634,0.448,35.6
635,0.448,35.6
636,0.449,35.6
637,0.449,35.6
638,0.448,35.6
639,0.449,35.6
640,0.448,35.7
641,0.447,35.7
642,0.448,35.7
643,0.448,35.7
644,0.447,35.7
645,0.447,35.7
646,0.447,35.7
647,0.447,35.8
648,0.446,35.8
649,0.446,35.8
650,0.446,35.8
651,0.446,35.8
652,0.445,35.9
653,0.444,36
654,0.444,36
655,0.444,36
656,0.443,36.1
657,0.441,36.2
658,0.44,36.3
659,0.44,36.3
660,0.44,36.3
661,0.44,36.3
662,0.44,36.3
663,0.44,36.3
664,0.439,36.4
665,0.438,36.5
666,0.437,36.6
667,0.436,36.7
668,0.436,36.7
669,0.435,36.7
670,0.435,36.7
671,0.434,36.8
672,0.433,36.9
673,0.432,37
674,0.431,37.1
675,0.43,37.2
676,0.429,37.2
677,0.429,37.2
678,0.427,37.4
679,0.425,37.6
680,0.425,37.6
681,0.424,37.7
682,0.424,37.7
683,0.423,37.7
684,0.423,37.7
685,0.421,37.9
686,0.421,37.9
687,0.419,38.1
688,0.418,38.2
689,0.416,38.4
690,0.416,38.4
691,0.414,38.5
692,0.414,38.6
693,0.412,38.7
694,0.411,38.8
695,0.41,38.9
696,0.409,39
697,0.408,39.1
698,0.405,39.3
699,0.405,39.4
700,0.404,39.5
701,0.404,39.5
702,0.404,39.5
703,0.401,39.7
704,0.401,39.7
705,0.399,39.9
706,0.399,39.9
707,0.396,40.2
708,0.395,40.3
709,0.394,40.3
710,0.394,40.4
711,0.393,40.5
712,0.391,40.7
713,0.389,40.8
714,0.389,40.9
715,0.387,41
716,0.386,41.1
717,0.385,41.2
718,0.385,41.2
719,0.385,41.2
720,0.382,41.4
721,0.381,41.6
722,0.38,41.7
723,0.379,41.8
724,0.378,41.9
725,0.377,42
726,0.375,42.1
727,0.375,42.1
728,0.374,42.3
729,0.372,42.4
730,0.37,42.6
731,0.37,42.7
732,0.369,42.8
733,0.368,42.9
734,0.365,43.2
735,0.363,43.3
736,0.362,43.4
737,0.361,43.5
738,0.359,43.8
739,0.357,43.9
740,0.357,44
741,0.355,44.1
742,0.355,44.1
743,0.354,44.3
744,0.351,44.6
745,0.351,44.6
746,0.35,44.7
747,0.348,44.9
748,0.346,45.1
749,0.345,45.2
750,0.345,45.2
751,0.344,45.3
752,0.342,45.5
753,0.34,45.7
754,0.339,45.8
755,0.339,45.8
756,0.339,45.8
757,0.338,45.9
758,0.338,45.9
759,0.336,46.2
760,0.332,46.6
761,0.332,46.6
762,0.331,46.6
763,0.329,46.9
764,0.327,47.1
765,0.327,47.1
766,0.326,47.2
767,0.325,47.3
768,0.324,47.4
769,0.324,47.4
770,0.325,47.4
771,0.324,47.4
772,0.323,47.6
773,0.322,47.6
774,0.321,47.8
775,0.319,48
776,0.318,48.1
777,0.318,48.1
778,0.318,48.1
779,0.316,48.3
780,0.314,48.6
781,0.313,48.6
782,0.312,48.8
783,0.312,48.8
784,0.312,48.8
785,0.31,49
786,0.307,49.4
787,0.304,49.7
788,0.303,49.7
789,0.303,49.8
790,0.3,50.1
791,0.299,50.2
792,0.298,50.4
793,0.296,50.5
794,0.295,50.7
795,0.295,50.7
796,0.294,50.8
797,0.294,50.9
798,0.293,50.9
799,0.292,51
800,0.292,51.1
801,0.291,51.2
802,0.29,51.3
803,0.288,51.5
804,0.287,51.7
805,0.285,51.8
806,0.285,51.9
807,0.283,52.1
808,0.283,52.1
809,0.282,52.3
810,0.28,52.4
811,0.281,52.4
812,0.28,52.4
813,0.28,52.5
814,0.28,52.5
815,0.28,52.5
816,0.277,52.9
817,0.276,52.9
818,0.276,52.9
819,0.276,53
820,0.274,53.3
821,0.274,53.3
822,0.27,53.7
823,0.267,54.1
824,0.265,54.3
825,0.265,54.3
826,0.264,54.4
827,0.265,54.4
828,0.264,54.4
829,0.264,54.4
830,0.264,54.5
831,0.264,54.5
832,0.264,54.5
833,0.264,54.5
834,0.26,54.9
835,0.26,55
836,0.26,55
837,0.26,55
838,0.26,55
839,0.258,55.2
840,0.258,55.2
841,0.258,55.2
842,0.258,55.2
843,0.258,55.3
844,0.257,55.3
845,0.257,55.3
846,0.257,55.3
847,0.256,55.4
848,0.258,55.3
849,0.257,55.3
850,0.257,55.4
851,0.256,55.4
852,0.256,55.5
853,0.255,55.5
854,0.255,55.6
855,0.256,55.5
856,0.256,55.5
857,0.256,55.5
858,0.251,56.1
859,0.252,56
860,0.249,56.4
861,0.248,56.5
862,0.248,56.5
863,0.248,56.5
864,0.248,56.5
865,0.248,56.5
866,0.247,56.6
867,0.246,56.8
868,0.246,56.8
869,0.245,56.8
870,0.243,57.1
871,0.243,57.1
872,0.243,57.2
873,0.243,57.2
874,0.24,57.5
875,0.24,57.6
876,0.24,57.5
877,0.239,57.7
878,0.239,57.7
879,0.236,58.1
880,0.235,58.2
881,0.235,58.2
882,0.234,58.3
883,0.233,58.4
884,0.233,58.5
885,0.233,58.5
886,0.232,58.6
887,0.232,58.6
888,0.232,58.6
889,0.232,58.7
890,0.231,58.7
891,0.231,58.8
892,0.23,58.9
893,0.23,58.9
894,0.23,58.9
895,0.228,59.2
896,0.227,59.3
897,0.227,59.3
898,0.227,59.3
899,0.227,59.3
900,0.227,59.4
901,0.225,59.5
902,0.225,59.5
903,0.225,59.5
904,0.225,59.5
905,0.224,59.7
906,0.224,59.7
907,0.224,59.7
908,0.223,59.8
909,0.223,59.8
910,0.223,59.8
911,0.223,59.8
912,0.223,59.8
913,0.222,60
914,0.222,60
915,0.221,60.1
916,0.219,60.4
917,0.219,60.4
918,0.219,60.4
919,0.22,60.3
920,0.219,60.4
921,0.219,60.4
922,0.219,60.4
923,0.219,60.4
924,0.219,60.4
925,0.219,60.4
926,0.219,60.5
927,0.219,60.5
928,0.218,60.5
929,0.218,60.5
930,0.217,60.6
931,0.217,60.7
932,0.217,60.7
933,0.217,60.7
934,0.216,60.8
935,0.216,60.8
936,0.216,60.8
937,0.216,60.8
938,0.215,60.9
939,0.215,60.9
940,0.215,61
941,0.213,61.2
942,0.213,61.3
943,0.214,61.1
944,0.213,61.2
945,0.212,61.4
946,0.212,61.4
947,0.212,61.4
948,0.212,61.4
949,0.211,61.5
950,0.219,60.3
951,0.233,58.4
952,0.234,58.3
953,0.235,58.2
954,0.237,58
955,0.238,57.8
956,0.243,57.2
957,0.245,56.9
958,0.247,56.6
959,0.25,56.3
960,0.253,55.9
961,0.253,55.9
962,0.253,55.9
963,0.255,55.6
964,0.258,55.2
965,0.258,55.2
966,0.258,55.2
967,0.261,54.8
968,0.264,54.4
969,0.268,54
970,0.273,53.4
971,0.275,53.1
972,0.275,53.1
973,0.273,53.3
974,0.27,53.7
975,0.27,53.7
976,0.266,54.1
977,0.265,54.4
978,0.263,54.5
979,0.262,54.7
980,0.255,55.6
981,0.243,57.1
982,0.235,58.2
983,0.227,59.3
984,0.226,59.4
985,0.226,59.4
986,0.237,57.9
987,0.25,56.2
988,0.255,55.6
989,0.258,55.1
990,0.258,55.1
991,0.258,55.3
992,0.256,55.5
993,0.251,56.2
994,0.244,57
995,0.219,60.4
996,0.218,60.6
997,0.217,60.7
998,0.219,60.4
999,0.227,59.3
"1,000.00",0.23,58.9
"1,001.00",0.233,58.4
"1,002.00",0.235,58.2
"1,003.00",0.237,57.9
"1,004.00",0.24,57.6
"1,005.00",0.241,57.4
"1,006.00",0.24,57.5
"1,007.00",0.24,57.5
"1,008.00",0.24,57.5
"1,009.00",0.241,57.5
"1,010.00",0.241,57.4
"1,011.00",0.241,57.4
"1,012.00",0.241,57.5
"1,013.00",0.238,57.8
"1,014.00",0.235,58.2
"1,015.00",0.236,58.1
"1,016.00",0.235,58.2
"1,017.00",0.236,58.1
"1,018.00",0.236,58.1
"1,019.00",0.236,58
"1,020.00",0.238,57.9
"1,021.00",0.24,57.6
"1,022.00",0.244,57.1
"1,023.00",0.25,56.2
"1,024.00",0.25,56.2
"1,025.00",0.252,56
"1,026.00",0.253,55.9
"1,027.00",0.256,55.5
"1,028.00",0.256,55.5
"1,029.00",0.258,55.2
"1,030.00",0.26,54.9
"1,031.00",0.26,54.9
"1,032.00",0.26,54.9
"1,033.00",0.26,54.9
"1,034.00",0.261,54.8
"1,035.00",0.264,54.4
"1,036.00",0.265,54.3
"1,037.00",0.268,53.9
"1,038.00",0.271,53.6
"1,039.00",0.273,53.4
"1,040.00",0.276,53
"1,041.00",0.276,52.9
"1,042.00",0.281,52.3
"1,043.00",0.284,52
"1,044.00",0.284,52
"1,045.00",0.284,52
"1,046.00",0.284,52
"1,047.00",0.289,51.4
"1,048.00",0.291,51.2
"1,049.00",0.291,51.2
"1,050.00",0.29,51.2
"1,051.00",0.29,51.2
"1,052.00",0.29,51.3
"1,053.00",0.288,51.5
"1,054.00",0.289,51.4
"1,055.00",0.292,51.1
"1,056.00",0.295,50.7
"1,057.00",0.3,50.2
"1,058.00",0.303,49.8
"1,059.00",0.31,49
"1,060.00",0.325,47.3
"1,061.00",0.335,46.3
"1,062.00",0.335,46.3
"1,063.00",0.335,46.2
"1,064.00",0.333,46.5
"1,065.00",0.332,46.6
"1,066.00",0.332,46.6
"1,067.00",0.332,46.5
"1,068.00",0.333,46.4
"1,069.00",0.337,46.1
"1,070.00",0.341,45.6
"1,071.00",0.342,45.5
"1,072.00",0.344,45.3
"1,073.00",0.344,45.3
"1,074.00",0.344,45.3
"1,075.00",0.345,45.2
"1,076.00",0.347,44.9
"1,077.00",0.358,43.8
"1,078.00",0.359,43.8
"1,079.00",0.359,43.8
"1,080.00",0.358,43.9
"1,081.00",0.354,44.3
"1,082.00",0.354,44.3
"1,083.00",0.358,43.9
"1,084.00",0.358,43.8
"1,085.00",0.358,43.9
"1,086.00",0.357,44
"1,087.00",0.357,44
"1,088.00",0.358,43.9
"1,089.00",0.361,43.6
"1,090.00",0.372,42.5
"1,091.00",0.375,42.2
"1,092.00",0.375,42.1
"1,093.00",0.375,42.1
"1,094.00",0.372,42.4
"1,095.00",0.372,42.5
"1,096.00",0.372,42.5
"1,097.00",0.37,42.6
"1,098.00",0.375,42.2
"1,099.00",0.375,42.1
"1,100.00",0.197,63.5
,,
,,
S9 Irrad 8,,
S9 Irrad 8 3,"Date : 29/07/2021, 12:19:30",
Wavelength (nm),ABS,%T
190,2.312,0.5
191,2.398,0.4
192,2.406,0.4
193,2.474,0.3
194,2.527,0.3
195,2.558,0.3
196,2.63,0.2
197,2.69,0.2
198,2.727,0.2
199,2.734,0.2
200,2.738,0.2
201,2.821,0.2
202,2.826,0.1
203,2.916,0.1
204,2.952,0.1
205,2.985,0.1
206,2.988,0.1
207,2.983,0.1
208,2.984,0.1
209,2.983,0.1
210,2.994,0.1
211,3,0.1
212,3,0.1
213,3,0.1
214,3,0.1
215,3,0.1
216,3,0
217,3,0
218,3,0
219,3,0
220,3,0
221,3,0
222,3,0
223,3,0
224,3,0
225,3,0
226,3,0
227,3,0
228,3,0
229,3,0
230,3,0
231,3,0
232,3,0.1
233,3,0.1
234,3,0.1
235,3,0.1
236,3,0.1
237,3,0.1
238,3,0.1
239,3,0.1
240,3,0.1
241,3,0.1
242,3,0.1
243,3,0.1
244,3,0.1
245,3,0.1
246,3,0.1
247,3,0.1
248,3,0.1
249,3,0.1
250,3,0.1
251,3,0.1
252,2.991,0.1
253,2.918,0.1
254,2.856,0.1
255,2.778,0.2
256,2.681,0.2
257,2.577,0.3
258,2.484,0.3
259,2.395,0.4
260,2.315,0.5
261,2.248,0.6
262,2.198,0.6
263,2.145,0.7
264,2.091,0.8
265,2.031,0.9
266,1.975,1.1
267,1.922,1.2
268,1.879,1.3
269,1.842,1.4
270,1.809,1.6
271,1.779,1.7
272,1.751,1.8
273,1.731,1.9
274,1.714,1.9
275,1.697,2
276,1.685,2.1
277,1.664,2.2
278,1.65,2.2
279,1.64,2.3
280,1.629,2.3
281,1.616,2.4
282,1.606,2.5
283,1.602,2.5
284,1.596,2.5
285,1.594,2.5
286,1.584,2.6
287,1.581,2.6
288,1.58,2.6
289,1.578,2.6
290,1.569,2.7
291,1.567,2.7
292,1.566,2.7
293,1.566,2.7
294,1.561,2.7
295,1.556,2.8
296,1.551,2.8
297,1.549,2.8
298,1.547,2.8
299,1.545,2.8
300,1.541,2.9
301,1.539,2.9
302,1.533,2.9
303,1.522,3
304,1.517,3
305,1.508,3.1
306,1.5,3.2
307,1.488,3.2
308,1.479,3.3
309,1.469,3.4
310,1.461,3.5
311,1.453,3.5
312,1.442,3.6
313,1.43,3.7
314,1.417,3.8
315,1.407,3.9
316,1.4,4
317,1.387,4.1
318,1.372,4.2
319,1.359,4.4
320,1.346,4.5
321,1.331,4.7
322,1.312,4.9
323,1.296,5.1
324,1.286,5.2
325,1.275,5.3
326,1.264,5.4
327,1.25,5.6
328,1.235,5.8
329,1.219,6
330,1.203,6.3
331,1.187,6.5
332,1.172,6.7
333,1.163,6.9
334,1.152,7
335,1.14,7.2
336,1.125,7.5
337,1.112,7.7
338,1.1,8
339,1.087,8.2
340,1.073,8.5
341,1.058,8.7
342,1.044,9
343,1.032,9.3
344,1.027,9.4
345,1.017,9.6
346,1.008,9.8
347,0.998,10
348,0.984,10.4
349,0.972,10.7
350,0.962,10.9
351,0.949,11.2
352,0.938,11.5
353,0.928,11.8
354,0.925,11.9
355,0.914,12.2
356,0.906,12.4
357,0.902,12.5
358,0.895,12.7
359,0.884,13.1
360,0.879,13.2
361,0.879,13.2
362,0.879,13.2
363,0.877,13.3
364,0.862,13.7
365,0.852,14.1
366,0.844,14.3
367,0.836,14.6
368,0.827,14.9
369,0.82,15.1
370,0.813,15.4
371,0.808,15.6
372,0.802,15.8
373,0.795,16
374,0.789,16.2
375,0.785,16.4
376,0.783,16.5
377,0.784,16.4
378,0.783,16.5
379,0.783,16.5
380,0.774,16.8
381,0.766,17.2
382,0.762,17.3
383,0.759,17.4
384,0.755,17.6
385,0.75,17.8
386,0.748,17.9
387,0.748,17.9
388,0.742,18.1
389,0.736,18.4
390,0.722,19
391,0.714,19.3
392,0.708,19.6
393,0.707,19.7
394,0.706,19.7
395,0.704,19.8
396,0.7,20
397,0.693,20.3
398,0.691,20.4
399,0.687,20.6
400,0.682,20.8
401,0.676,21.1
402,0.673,21.2
403,0.672,21.3
404,0.671,21.3
405,0.669,21.4
406,0.668,21.5
407,0.664,21.7
408,0.662,21.8
409,0.659,21.9
410,0.657,22
411,0.655,22.1
412,0.652,22.3
413,0.65,22.4
414,0.647,22.5
415,0.645,22.7
416,0.643,22.7
417,0.639,23
418,0.636,23.1
419,0.633,23.3
420,0.63,23.4
421,0.629,23.5
422,0.628,23.6
423,0.626,23.7
424,0.625,23.7
425,0.623,23.8
426,0.623,23.8
427,0.621,23.9
428,0.62,24
429,0.617,24.1
430,0.615,24.3
