wavelength,S9 Irrad 1,S9 Irrad 10,S9 Irrad 11,S9 Irrad 12,S9 Irrad 13,S9 Irrad 14,S9 Irrad 15,S9 Irrad 2,S9 Irrad 3,S9 Irrad 4,S9 Irrad 5,S9 Irrad 6,S9 Irrad 6 Redo,S9 Irrad 7,S9 Irrad 8,S9 Irrad 9,S9 Postheat,S9 Postheat Day 1,S9 Preheat,blank
409,0.624,0.6512500000000001,0.658,0.6695,0.6805000000000001,0.6755,0.66225,0.6295,0.6397999999999999,0.6505,0.65225,0.658,0.66325,0.6477499999999999,0.657,0.66075,0.504,0.5016666666666666,0.43224999999999997,0.486
410,0.6225,0.6495,0.65675,0.6672500000000001,0.679,0.6735,0.661,0.62875,0.6384000000000001,0.64975,0.65125,0.656,0.66225,0.6455000000000001,0.6555,0.6597500000000001,0.5029999999999999,0.5013333333333333,0.43224999999999997,0.486
411,0.62125,0.647,0.65625,0.6667500000000001,0.677,0.67225,0.6595,0.626,0.637,0.649,0.64975,0.6552500000000001,0.661,0.64425,0.653,0.65875,0.5031999999999999,0.5013333333333333,0.43224999999999997,0.487
412,0.6199999999999999,0.6452500000000001,0.654,0.6635,0.6739999999999999,0.6707500000000001,0.6565000000000001,0.62525,0.6342000000000001,0.64625,0.6475000000000001,0.6527499999999999,0.6587500000000001,0.64325,0.651,0.6565000000000001,0.5029999999999999,0.501,0.43175,0.486
413,0.619,0.6425000000000001,0.652,0.66225,0.67125,0.66725,0.65425,0.62275,0.6327999999999999,0.64275,0.64475,0.6492500000000001,0.6565000000000001,0.6405000000000001,0.64775,0.65275,0.5025999999999999,0.5006666666666667,0.43175,0.486
414,0.61525,0.6385000000000001,0.64875,0.6605,0.6685,0.6657500000000001,0.65175,0.6200000000000001,0.6305999999999999,0.6405000000000001,0.64075,0.64625,0.65375,0.63875,0.6447499999999999,0.65,0.5028,0.5,0.4315,0.486
415,0.6124999999999999,0.6365000000000001,0.64675,0.6575,0.6662500000000001,0.663,0.6495000000000001,0.61725,0.6279999999999999,0.6385,0.6380000000000001,0.645,0.65275,0.63525,0.6425000000000001,0.6485000000000001,0.5028,0.49899999999999994,0.43125,0.485
416,0.6104999999999999,0.635,0.6445,0.65525,0.6637500000000001,0.6617500000000001,0.647,0.61475,0.6252000000000001,0.6365,0.6357499999999999,0.6425000000000001,0.65,0.6325000000000001,0.64025,0.646,0.5022,0.498,0.43,0.482
417,0.6072500000000001,0.632,0.6412500000000001,0.65175,0.66025,0.6585,0.64575,0.61175,0.6220000000000001,0.63325,0.633,0.63975,0.64625,0.6300000000000001,0.6372500000000001,0.642,0.5018,0.496,0.429,0.482
418,0.60375,0.628,0.638,0.648,0.6575000000000001,0.65525,0.64325,0.609,0.6188,0.62975,0.62975,0.63675,0.64275,0.6275,0.634,0.63975,0.4992,0.49466666666666664,0.42775,0.481
419,0.60025,0.62425,0.634,0.646,0.65375,0.6527499999999999,0.64075,0.606,0.6161999999999999,0.6275,0.6265000000000001,0.634,0.6395,0.6244999999999999,0.63075,0.637,0.4984,0.49266666666666664,0.4265,0.48
420,0.59875,0.622,0.632,0.64425,0.651,0.65025,0.6385,0.605,0.6138,0.62525,0.625,0.6319999999999999,0.6375,0.622,0.6285000000000001,0.634,0.49800000000000005,0.4923333333333333,0.42574999999999996,0.479
421,0.59775,0.62075,0.6315,0.6432500000000001,0.65025,0.64925,0.6367499999999999,0.603,0.6128,0.62425,0.62375,0.63125,0.63725,0.621,0.62775,0.63275,0.49800000000000005,0.4923333333333333,0.426,0.479
422,0.597,0.62025,0.6305000000000001,0.64175,0.6499999999999999,0.6485000000000001,0.6365,0.60225,0.6122000000000001,0.623,0.6234999999999999,0.62975,0.63575,0.6207499999999999,0.626,0.6325000000000001,0.4984,0.4923333333333333,0.426,0.479
423,0.59625,0.61875,0.63,0.641,0.64825,0.647,0.63475,0.6,0.6102,0.6215,0.621,0.6275,0.63475,0.61925,0.62375,0.63025,0.49779999999999996,0.4916666666666667,0.426,0.479
424,0.5939999999999999,0.6174999999999999,0.6285,0.64,0.64675,0.646,0.6335000000000001,0.5984999999999999,0.6090000000000001,0.62,0.6194999999999999,0.627,0.6325000000000001,0.61725,0.623,0.6295000000000001,0.49779999999999996,0.4916666666666667,0.426,0.479
425,0.59275,0.61575,0.627,0.6385000000000001,0.6462500000000001,0.6442500000000001,0.63225,0.59775,0.6062,0.6187499999999999,0.61875,0.62625,0.632,0.61625,0.621,0.62775,0.49779999999999996,0.4916666666666667,0.426,0.478
426,0.5904999999999999,0.61475,0.6260000000000001,0.637,0.6452500000000001,0.6435,0.6315,0.597,0.6058,0.6172500000000001,0.61675,0.62475,0.63075,0.61575,0.6204999999999999,0.62775,0.49779999999999996,0.49133333333333334,0.426,0.478
427,0.5904999999999999,0.6134999999999999,0.62525,0.63625,0.64375,0.6425,0.631,0.59475,0.605,0.6154999999999999,0.6157499999999999,0.6234999999999999,0.6295,0.6142500000000001,0.6175,0.62675,0.49779999999999996,0.4916666666666667,0.42624999999999996,0.478
428,0.5902499999999999,0.61275,0.6227499999999999,0.6352500000000001,0.64275,0.641,0.629,0.5922499999999999,0.6040000000000001,0.6135,0.614,0.62225,0.62875,0.6119999999999999,0.61675,0.6255,0.49759999999999993,0.4916666666666667,0.426,0.478
429,0.5882499999999999,0.61075,0.62075,0.6335,0.64125,0.6392500000000001,0.6272500000000001,0.59175,0.6012,0.6112500000000001,0.6114999999999999,0.6205,0.6265000000000001,0.611,0.6144999999999999,0.62425,0.4974,0.49066666666666664,0.42624999999999996,0.478
430,0.5862499999999999,0.60825,0.62,0.63075,0.6387499999999999,0.6375,0.62525,0.58975,0.5982,0.61,0.60925,0.6194999999999999,0.625,0.6085,0.6124999999999999,0.6227499999999999,0.4972,0.49066666666666664,0.4255,0.478
431,0.5835,0.60675,0.61925,0.6295,0.6367499999999999,0.636,0.62375,0.5884999999999999,0.5978,0.6065,0.60825,0.6172500000000001,0.6232500000000001,0.607,0.6112500000000001,0.621,0.4972,0.49033333333333334,0.42524999999999996,0.477
432,0.5824999999999999,0.605,0.61775,0.627,0.6355,0.63325,0.623,0.5862499999999999,0.5953999999999999,0.605,0.60675,0.61475,0.6212500000000001,0.60625,0.6104999999999999,0.619,0.496,0.48966666666666664,0.42524999999999996,0.475
433,0.58075,0.60325,0.615,0.6255,0.634,0.6307499999999999,0.62025,0.585,0.5938,0.60425,0.60375,0.61275,0.61875,0.6034999999999999,0.6067499999999999,0.616,0.495,0.48966666666666664,0.425,0.475
434,0.5802499999999999,0.59975,0.6135,0.62325,0.63125,0.63,0.6195,0.58275,0.592,0.60275,0.602,0.61125,0.61675,0.602,0.6055,0.61425,0.4946,0.48900000000000005,0.42475,0.474
435,0.5774999999999999,0.5994999999999999,0.61125,0.62175,0.62925,0.62925,0.61825,0.5812499999999999,0.5902,0.6012500000000001,0.601,0.6094999999999999,0.61475,0.6,0.6032500000000001,0.612,0.49400000000000005,0.488,0.424,0.474
436,0.575,0.5985,0.60925,0.61975,0.6272500000000001,0.62725,0.6164999999999999,0.5794999999999999,0.5885999999999999,0.5997499999999999,0.599,0.6074999999999999,0.613,0.59825,0.6015,0.6112500000000001,0.49400000000000005,0.48699999999999993,0.423,0.473
437,0.57325,0.59525,0.60725,0.6174999999999999,0.6255000000000001,0.625,0.6147499999999999,0.5774999999999999,0.5866,0.5974999999999999,0.596,0.6055,0.611,0.5967499999999999,0.5994999999999999,0.6087499999999999,0.49239999999999995,0.48666666666666664,0.4225,0.473
438,0.5714999999999999,0.59425,0.6054999999999999,0.616,0.624,0.6235,0.613,0.57575,0.584,0.5957499999999999,0.59375,0.6034999999999999,0.609,0.5945,0.59775,0.607,0.49219999999999997,0.486,0.422,0.472
439,0.5692499999999999,0.592,0.604,0.6134999999999999,0.6220000000000001,0.621,0.61175,0.5734999999999999,0.5821999999999999,0.5935,0.5922499999999999,0.6014999999999999,0.6074999999999999,0.5922499999999999,0.59625,0.60575,0.49140000000000006,0.48466666666666663,0.42125,0.471
440,0.56675,0.5902499999999999,0.6027499999999999,0.612,0.6194999999999999,0.61925,0.609,0.572,0.5805999999999999,0.591,0.59075,0.5984999999999999,0.6054999999999999,0.58975,0.59325,0.6035,0.4902,0.4836666666666667,0.42,0.47
441,0.56475,0.588,0.60025,0.61125,0.61825,0.61775,0.60775,0.5702499999999999,0.5791999999999999,0.58975,0.5894999999999999,0.598,0.603,0.5887499999999999,0.592,0.60175,0.48919999999999997,0.48166666666666663,0.4195,0.468
442,0.56425,0.58775,0.59875,0.60975,0.6174999999999999,0.61675,0.60675,0.5685,0.5776,0.589,0.589,0.5967499999999999,0.6025,0.588,0.59,0.601,0.489,0.48166666666666663,0.41925,0.468
443,0.5640000000000001,0.5874999999999999,0.59825,0.609,0.61675,0.616,0.60625,0.5674999999999999,0.5766,0.5874999999999999,0.58725,0.59575,0.60175,0.587,0.5892499999999999,0.6,0.48760000000000003,0.48066666666666663,0.419,0.467
444,0.56175,0.586,0.597,0.6065,0.61475,0.61375,0.60375,0.5662499999999999,0.5743999999999999,0.5855,0.5852499999999999,0.5932499999999999,0.6005,0.585,0.588,0.5987499999999999,0.487,0.48066666666666663,0.419,0.467
445,0.55925,0.58375,0.5947499999999999,0.6045,0.6124999999999999,0.613,0.60125,0.56375,0.5726,0.583,0.58375,0.59175,0.598,0.5825,0.585,0.59625,0.4862,0.48,0.4185,0.467
446,0.55725,0.5814999999999999,0.5932499999999999,0.6025,0.61075,0.6104999999999999,0.5994999999999999,0.5625,0.57,0.5815,0.5815,0.589,0.5954999999999999,0.58075,0.5835,0.59425,0.485,0.4789999999999999,0.41774999999999995,0.465
447,0.55625,0.57975,0.591,0.601,0.6084999999999999,0.60875,0.598,0.5597500000000001,0.5688,0.58,0.58,0.5874999999999999,0.594,0.5794999999999999,0.5827499999999999,0.5924999999999999,0.48439999999999994,0.47766666666666663,0.41675,0.464
448,0.555,0.5792499999999999,0.59,0.60025,0.60725,0.60775,0.59725,0.5575000000000001,0.5675999999999999,0.5792499999999999,0.5785,0.5865,0.5925,0.579,0.581,0.591,0.48419999999999996,0.4766666666666666,0.4165,0.464
449,0.554,0.57775,0.5892499999999999,0.59925,0.60625,0.60675,0.59575,0.5565,0.5668,0.57875,0.5765,0.585,0.59175,0.5782499999999999,0.579,0.5905,0.4832000000000001,0.4763333333333333,0.4155,0.464
450,0.5527500000000001,0.577,0.5884999999999999,0.59775,0.60525,0.60475,0.5945,0.5547500000000001,0.5654,0.5765,0.5762499999999999,0.5834999999999999,0.59,0.576,0.57775,0.58975,0.4826,0.4756666666666667,0.41475,0.462
451,0.5505000000000001,0.576,0.5865,0.59575,0.603,0.60375,0.593,0.5527500000000001,0.563,0.575,0.57475,0.5825,0.5882499999999999,0.5742499999999999,0.576,0.588,0.481,0.4746666666666666,0.414,0.462
452,0.549,0.57425,0.58575,0.59375,0.60175,0.603,0.5914999999999999,0.5515000000000001,0.5614,0.57375,0.5734999999999999,0.5802499999999999,0.5862499999999999,0.5732499999999999,0.5742499999999999,0.58575,0.481,0.47333333333333333,0.414,0.461
453,0.5482500000000001,0.573,0.5842499999999999,0.592,0.60025,0.60225,0.5907499999999999,0.55025,0.5604,0.57275,0.5714999999999999,0.579,0.5854999999999999,0.5722499999999999,0.5732499999999999,0.5844999999999999,0.48019999999999996,0.47266666666666673,0.41324999999999995,0.46
454,0.5475,0.572,0.583,0.591,0.599,0.60025,0.589,0.54825,0.5593999999999999,0.5714999999999999,0.5702499999999999,0.5774999999999999,0.585,0.571,0.572,0.58375,0.48,0.47266666666666673,0.41275,0.46
455,0.5455000000000001,0.57025,0.581,0.59,0.5975,0.5987499999999999,0.588,0.5462500000000001,0.5578000000000001,0.5692499999999999,0.569,0.5754999999999999,0.58275,0.569,0.5705,0.5815,0.4779999999999999,0.4713333333333333,0.4125,0.458
456,0.5427500000000001,0.569,0.5784999999999999,0.589,0.59575,0.59775,0.5852499999999999,0.5455000000000001,0.5554,0.56675,0.56725,0.5732499999999999,0.5802499999999999,0.5665,0.56875,0.5802499999999999,0.47640000000000005,0.47100000000000003,0.4115,0.457
457,0.5405,0.5665,0.577,0.58475,0.5932499999999999,0.5944999999999999,0.5824999999999999,0.543,0.553,0.56375,0.5642499999999999,0.5722499999999999,0.578,0.5640000000000001,0.5664999999999999,0.57775,0.475,0.46866666666666673,0.41025,0.456
458,0.5369999999999999,0.5635,0.5747499999999999,0.5814999999999999,0.5905,0.59175,0.581,0.54,0.5508000000000001,0.56175,0.5615,0.569,0.575,0.56125,0.5635,0.57525,0.47219999999999995,0.4666666666666666,0.408,0.455
459,0.534,0.561,0.5722499999999999,0.579,0.588,0.5895,0.5784999999999999,0.5375000000000001,0.5492,0.55975,0.5595000000000001,0.5662499999999999,0.5722499999999999,0.5595000000000001,0.5615,0.5724999999999999,0.47140000000000004,0.46466666666666673,0.40624999999999994,0.452
460,0.5325,0.561,0.5715,0.5782499999999999,0.5872499999999999,0.5892499999999999,0.57775,0.53725,0.5486000000000001,0.5595000000000001,0.559,0.566,0.5714999999999999,0.5587500000000001,0.56025,0.5715,0.47120000000000006,0.4643333333333333,0.40599999999999997,0.451
461,0.533,0.561,0.57125,0.5782499999999999,0.5872499999999999,0.5892499999999999,0.57775,0.53725,0.5486000000000001,0.55975,0.55875,0.566,0.5717499999999999,0.5587500000000001,0.5597500000000001,0.5715,0.47120000000000006,0.46466666666666673,0.40624999999999994,0.451
462,0.533,0.5607500000000001,0.57125,0.5784999999999999,0.5872499999999999,0.58875,0.5775,0.53525,0.5478000000000001,0.55925,0.5577500000000001,0.56575,0.5712499999999999,0.558,0.55925,0.5715,0.47120000000000006,0.46466666666666673,0.40624999999999994,0.451
463,0.532,0.56,0.5694999999999999,0.577,0.5865,0.588,0.57575,0.5335000000000001,0.5458000000000001,0.5575,0.5567500000000001,0.5645,0.5702499999999999,0.5575,0.558,0.5705,0.47040000000000004,0.46466666666666673,0.40624999999999994,0.451
464,0.52975,0.558,0.5684999999999999,0.5755,0.58375,0.587,0.5747499999999999,0.53225,0.5448000000000001,0.5565,0.5555000000000001,0.5617500000000001,0.56925,0.5555000000000001,0.55575,0.5694999999999999,0.46959999999999996,0.46366666666666667,0.40549999999999997,0.45
465,0.528,0.557,0.567,0.5732499999999999,0.5825,0.5852499999999999,0.573,0.53125,0.5426,0.5550000000000002,0.5542500000000001,0.55925,0.5662499999999999,0.55425,0.5545,0.5665,0.46799999999999997,0.4623333333333333,0.40475,0.449
466,0.52625,0.55625,0.5655,0.5727499999999999,0.58075,0.5834999999999999,0.572,0.529,0.5418,0.5527500000000001,0.5535000000000001,0.55775,0.56475,0.553,0.55375,0.5655,0.4664,0.461,0.40325,0.447
467,0.52525,0.55475,0.5642499999999999,0.5715,0.58,0.58275,0.5715,0.5285000000000001,0.5404,0.5507500000000001,0.55125,0.557,0.5632499999999999,0.5517500000000001,0.5525000000000001,0.5640000000000001,0.46519999999999995,0.4606666666666667,0.40275,0.446
468,0.524,0.5535,0.56375,0.5702499999999999,0.5792499999999999,0.5814999999999999,0.5692499999999999,0.528,0.54,0.549,0.55025,0.5562500000000001,0.56225,0.5502500000000001,0.55175,0.5630000000000001,0.46420000000000006,0.45966666666666667,0.40175000000000005,0.446
469,0.52325,0.5527500000000001,0.5619999999999999,0.56925,0.57775,0.5814999999999999,0.5672499999999999,0.526,0.538,0.5487500000000001,0.5495000000000001,0.5547500000000001,0.5605,0.55,0.55025,0.562,0.4638,0.45966666666666667,0.4015000000000001,0.445
470,0.52125,0.5515000000000001,0.5605,0.5674999999999999,0.57675,0.5794999999999999,0.5660000000000001,0.52475,0.5370000000000001,0.5465,0.5475,0.5527500000000001,0.5589999999999999,0.5477500000000001,0.5485,0.56075,0.46240000000000003,0.45733333333333337,0.401,0.443
