wavelength,blank,S6 Preheat,S6 Post Heat,S6 Irrad 1 1,S6 Irrad 1 2,S6 Irrad 1 3,S6 Irrad 1 4,S6 Irrad 1 5,S6 Irrad 1 6,S6 Irrad 1 7,S6 Irrad 1 8,S6 Irrad 1 9,S6 Irrad 1 10,S6 Irrad 2,S6 Irrad 3,S6 Irrad 4,S6 Irrad 5,S6 Irrad 6,S6 Irrad 7,S6 Irrad 8,S6 Irrad 9
587,0.008,0.351,0.37875,0.427,0.44425,0.441,0.40975,0.41275,0.42025,0.44675,0.45825,0.449,0.456,0.516,0.5005,0.53425,0.5355,0.534,0.51925,0.511,0.52925
588,0.009,0.350666667,0.3785,0.42625,0.44425,0.44075,0.40925,0.4125,0.42,0.44625,0.45825,0.44875,0.45625,0.516,0.50075,0.5345,0.5355,0.534,0.51925,0.5105,0.529
589,0.008,0.349666667,0.37825,0.426,0.44425,0.44075,0.40925,0.4125,0.42,0.4465,0.45825,0.4485,0.45625,0.517,0.5015,0.5355,0.5355,0.53475,0.5195,0.511,0.529
590,0.008,0.349666667,0.378,0.426,0.44425,0.4415,0.40925,0.4125,0.42025,0.447,0.4585,0.4485,0.4565,0.5185,0.502,0.5365,0.53625,0.53525,0.52,0.511,0.5295
591,0.008,0.349,0.3775,0.4255,0.44425,0.441,0.40925,0.4125,0.42025,0.4465,0.45825,0.44875,0.4565,0.519,0.50225,0.537,0.53675,0.536,0.52,0.51175,0.53
592,0.008,0.347666667,0.37475,0.425,0.4435,0.4405,0.409,0.4115,0.4195,0.446,0.458,0.448,0.4555,0.519,0.5025,0.53775,0.53675,0.53525,0.52,0.5115,0.5295
593,0.008,0.346,0.3735,0.42375,0.4425,0.439,0.408,0.411,0.4175,0.44475,0.457,0.4475,0.454,0.5185,0.502,0.5375,0.5365,0.53525,0.51975,0.5115,0.52925
594,0.008,0.344666667,0.3715,0.42275,0.44125,0.43825,0.40625,0.41025,0.41725,0.44375,0.45625,0.44625,0.45325,0.5185,0.502,0.537,0.5355,0.535,0.519,0.51075,0.52875
595,0.008,0.344,0.37075,0.42225,0.4405,0.438,0.406,0.41,0.4165,0.44375,0.456,0.44625,0.453,0.5185,0.50225,0.53725,0.53525,0.535,0.51925,0.51075,0.52875
596,0.008,0.344666667,0.371,0.4225,0.441,0.4385,0.407,0.41075,0.4175,0.44525,0.45725,0.44725,0.454,0.521,0.504,0.53875,0.537,0.537,0.52025,0.512,0.5305
597,0.008,0.346333333,0.37225,0.42575,0.44325,0.4405,0.40875,0.4135,0.42075,0.44675,0.45975,0.4495,0.4565,0.525,0.50575,0.5415,0.5395,0.5385,0.52225,0.5135,0.53175
598,0.008,0.347333333,0.37275,0.4265,0.44475,0.441,0.4105,0.41525,0.42175,0.44775,0.4605,0.45025,0.458,0.527,0.50675,0.54325,0.54025,0.53975,0.5235,0.51575,0.5335
599,0.009,0.347,0.372,0.4255,0.444,0.4405,0.40975,0.4145,0.4215,0.44625,0.4605,0.45,0.45825,0.52725,0.5075,0.54325,0.5405,0.54075,0.5235,0.51575,0.5335
600,0.009,0.344,0.36975,0.42425,0.44325,0.439,0.40825,0.41325,0.42025,0.4455,0.45825,0.4485,0.45625,0.5265,0.50625,0.543,0.54,0.53975,0.52325,0.51425,0.5325
601,0.009,0.341,0.36775,0.421,0.44125,0.438,0.40575,0.41075,0.4175,0.4435,0.456,0.4465,0.45375,0.52475,0.5055,0.542,0.53825,0.53875,0.5215,0.51275,0.5305
602,0.008,0.339,0.36425,0.41925,0.4395,0.43575,0.40325,0.40825,0.4155,0.44275,0.455,0.445,0.45225,0.524,0.50525,0.5415,0.536,0.53775,0.52125,0.51125,0.53
603,0.008,0.337666667,0.36375,0.419,0.43875,0.43575,0.403,0.40775,0.415,0.442,0.455,0.444,0.4515,0.52375,0.50525,0.54125,0.536,0.537,0.521,0.51075,0.53
604,0.008,0.339,0.36425,0.42,0.43975,0.4365,0.40325,0.409,0.416,0.443,0.45525,0.44625,0.4525,0.5255,0.50675,0.54275,0.537,0.53825,0.5215,0.512,0.5315
605,0.009,0.340666667,0.366,0.42225,0.44075,0.43825,0.406,0.41225,0.419,0.44575,0.45725,0.44775,0.45525,0.52925,0.508,0.54525,0.53975,0.5405,0.52475,0.51375,0.53375
606,0.009,0.341333333,0.366,0.42275,0.442,0.4385,0.40775,0.413,0.41975,0.44675,0.4585,0.4485,0.456,0.531,0.50875,0.54625,0.5415,0.54175,0.5255,0.5145,0.5345
607,0.009,0.340333333,0.3655,0.42175,0.44175,0.4375,0.40775,0.4125,0.41925,0.4465,0.4585,0.44825,0.4555,0.531,0.509,0.54625,0.54125,0.54175,0.525,0.5145,0.534
608,0.009,0.338666667,0.36375,0.4205,0.4405,0.4375,0.40625,0.41025,0.41825,0.44525,0.4575,0.448,0.4545,0.53075,0.509,0.54625,0.54125,0.542,0.525,0.5145,0.5335
609,0.009,0.338333333,0.3635,0.42025,0.44075,0.4375,0.40625,0.41025,0.418,0.44575,0.45775,0.448,0.45475,0.5315,0.5095,0.54725,0.54125,0.54225,0.525,0.515,0.53425
610,0.009,0.338666667,0.3635,0.421,0.44175,0.4385,0.40725,0.412,0.4185,0.44675,0.45975,0.44875,0.457,0.534,0.51125,0.54875,0.5435,0.544,0.5255,0.5165,0.53525
611,0.009,0.339666667,0.36425,0.4225,0.443,0.4395,0.4085,0.41375,0.41975,0.44725,0.45975,0.4495,0.45825,0.53625,0.51225,0.55,0.5445,0.54525,0.527,0.517,0.536
612,0.009,0.339333333,0.36425,0.4225,0.443,0.4395,0.4085,0.4145,0.42,0.4475,0.46,0.4495,0.45825,0.53675,0.51225,0.551,0.54475,0.5455,0.527,0.51725,0.53625
613,0.009,0.338333333,0.363,0.4225,0.443,0.4395,0.4085,0.41375,0.42025,0.4475,0.45975,0.4495,0.45825,0.53675,0.5125,0.55125,0.545,0.5455,0.527,0.51725,0.5365
614,0.009,0.337333333,0.362,0.42175,0.4425,0.439,0.40825,0.4135,0.41975,0.447,0.4595,0.4495,0.4575,0.53675,0.51275,0.55125,0.545,0.5455,0.527,0.5175,0.53625
615,0.009,0.336,0.36075,0.4215,0.442,0.43875,0.408,0.413,0.419,0.446,0.459,0.449,0.45725,0.53675,0.51275,0.55125,0.545,0.5455,0.52725,0.5175,0.53625
616,0.008,0.334666667,0.35975,0.42075,0.44125,0.43825,0.40775,0.413,0.419,0.446,0.45875,0.4485,0.45675,0.53725,0.5135,0.55175,0.54475,0.54525,0.52725,0.51775,0.53625
617,0.008,0.334,0.35875,0.42,0.441,0.43825,0.40725,0.41275,0.419,0.4455,0.45875,0.44825,0.456,0.53725,0.514,0.552,0.54475,0.5455,0.52725,0.51775,0.53625
618,0.008,0.333333333,0.35775,0.42,0.4405,0.438,0.40725,0.41225,0.4185,0.4455,0.4585,0.44825,0.456,0.53775,0.51425,0.552,0.54475,0.546,0.52725,0.5175,0.53575
619,0.008,0.332666667,0.357,0.4195,0.44025,0.4375,0.40675,0.41225,0.4185,0.4455,0.4585,0.448,0.45575,0.53875,0.5145,0.5525,0.54475,0.54575,0.5275,0.5175,0.53575
620,0.008,0.332,0.356,0.41925,0.44025,0.4375,0.40675,0.41225,0.41825,0.4455,0.458,0.448,0.4555,0.53925,0.51475,0.55275,0.54475,0.546,0.52725,0.51775,0.53575
621,0.008,0.332,0.35525,0.41825,0.44,0.43725,0.40625,0.41175,0.418,0.44525,0.458,0.448,0.455,0.54,0.51475,0.55375,0.54475,0.546,0.52725,0.51775,0.53625
622,0.008,0.331,0.3545,0.418,0.4395,0.43675,0.4055,0.4115,0.41725,0.44475,0.45775,0.44775,0.45475,0.54,0.5155,0.554,0.545,0.546,0.52725,0.51775,0.53625
623,0.008,0.329,0.353,0.41675,0.439,0.43625,0.40525,0.411,0.41625,0.444,0.4575,0.447,0.454,0.5405,0.5155,0.55425,0.54475,0.546,0.52725,0.51775,0.5355
624,0.008,0.327666667,0.35125,0.41625,0.43825,0.43525,0.40475,0.41,0.415,0.443,0.4565,0.4465,0.453,0.54,0.5155,0.554,0.5445,0.54625,0.5275,0.517,0.535
625,0.008,0.327,0.35,0.41575,0.43775,0.435,0.404,0.4095,0.415,0.44275,0.456,0.44625,0.45275,0.5405,0.516,0.5545,0.5445,0.546,0.5275,0.517,0.535
626,0.008,0.327,0.35,0.41575,0.438,0.435,0.4045,0.4095,0.41525,0.4435,0.45625,0.44675,0.45275,0.54225,0.5175,0.55525,0.545,0.54675,0.528,0.5175,0.5355
627,0.008,0.327333333,0.351,0.41675,0.43925,0.436,0.405,0.411,0.41675,0.44425,0.45825,0.4475,0.45425,0.54425,0.5185,0.5565,0.546,0.54825,0.529,0.51875,0.5365
628,0.008,0.328,0.3515,0.41825,0.43925,0.43675,0.406,0.412,0.41775,0.4455,0.4585,0.4475,0.4555,0.54625,0.51925,0.55825,0.54725,0.549,0.5295,0.5195,0.53725
629,0.008,0.328,0.35175,0.4185,0.4395,0.43675,0.4065,0.413,0.418,0.44575,0.4585,0.44775,0.4555,0.5475,0.5195,0.55875,0.54775,0.54975,0.53025,0.5195,0.53775
630,0.008,0.327666667,0.351,0.41825,0.4395,0.43675,0.4065,0.413,0.418,0.44575,0.4585,0.44775,0.4555,0.548,0.52,0.559,0.54775,0.55025,0.53025,0.5195,0.53775
631,0.008,0.326,0.3495,0.417,0.439,0.4365,0.406,0.4125,0.41725,0.4445,0.45825,0.44725,0.4555,0.54825,0.52,0.55925,0.54775,0.55,0.53025,0.5195,0.53775
632,0.008,0.325333333,0.34825,0.41675,0.43875,0.436,0.40575,0.41175,0.4165,0.444,0.4575,0.44725,0.4545,0.54775,0.52,0.55925,0.547,0.55,0.53025,0.5195,0.5375
633,0.008,0.325,0.34775,0.41675,0.43825,0.43575,0.40525,0.4115,0.4165,0.44375,0.45725,0.44725,0.45425,0.548,0.52025,0.55925,0.54725,0.55,0.53025,0.51925,0.5375
634,0.008,0.324666667,0.34725,0.4165,0.43825,0.43625,0.40475,0.4115,0.4165,0.44375,0.45725,0.44725,0.45425,0.54875,0.52075,0.55925,0.5475,0.55025,0.53025,0.51975,0.53775
635,0.008,0.324333333,0.34725,0.4165,0.43825,0.436,0.405,0.412,0.41675,0.44425,0.45775,0.44725,0.455,0.54925,0.521,0.5605,0.548,0.5505,0.53025,0.51975,0.53775
636,0.008,0.324333333,0.34725,0.4165,0.4385,0.436,0.405,0.41175,0.4165,0.4445,0.45775,0.44725,0.455,0.55,0.52125,0.56075,0.5485,0.55075,0.53025,0.51975,0.53775
637,0.008,0.323666667,0.3465,0.4165,0.438,0.43575,0.40525,0.41175,0.4165,0.4445,0.45775,0.4475,0.455,0.551,0.52175,0.561,0.5485,0.5515,0.5305,0.52,0.538
638,0.008,0.323333333,0.3455,0.41625,0.438,0.43575,0.40525,0.41175,0.4165,0.44425,0.45775,0.4475,0.455,0.5515,0.522,0.5615,0.5485,0.5515,0.53075,0.52,0.53825
639,0.008,0.322666667,0.34525,0.416,0.438,0.4355,0.4055,0.41175,0.4165,0.44425,0.458,0.4475,0.45475,0.55225,0.5225,0.56175,0.5485,0.5515,0.531,0.52,0.53825
640,0.008,0.320666667,0.34375,0.416,0.4375,0.43475,0.405,0.41125,0.416,0.44425,0.4575,0.44725,0.45425,0.55225,0.5225,0.56175,0.5485,0.5515,0.5305,0.51975,0.538
641,0.007,0.320333333,0.34275,0.4155,0.43725,0.43475,0.40475,0.41125,0.41575,0.444,0.45725,0.447,0.45375,0.5525,0.5225,0.5625,0.5485,0.55125,0.53025,0.51975,0.53775
642,0.007,0.319333333,0.34225,0.4145,0.437,0.43475,0.40375,0.4105,0.4155,0.44325,0.457,0.447,0.453,0.55275,0.52225,0.5625,0.54825,0.551,0.53025,0.51975,0.53725
643,0.007,0.319333333,0.341,0.414,0.43675,0.434,0.4035,0.4105,0.41525,0.44325,0.45675,0.44625,0.45275,0.55275,0.5225,0.5625,0.5485,0.55125,0.53025,0.51925,0.537
644,0.007,0.318,0.34025,0.41375,0.436,0.4335,0.4035,0.4105,0.415,0.4425,0.45625,0.44575,0.45275,0.55275,0.5225,0.5625,0.5485,0.551,0.53025,0.519,0.537
645,0.007,0.317666667,0.33975,0.41325,0.436,0.433,0.40325,0.4095,0.4145,0.4425,0.456,0.44575,0.45275,0.553,0.523,0.56225,0.5485,0.551,0.53,0.51875,0.53675
646,0.007,0.317333333,0.3385,0.41275,0.436,0.433,0.40275,0.40925,0.414,0.44175,0.45525,0.4455,0.45225,0.553,0.523,0.5625,0.54825,0.55075,0.53,0.51875,0.5365
647,0.007,0.316666667,0.33775,0.4125,0.43575,0.43225,0.40275,0.40875,0.4135,0.44075,0.45525,0.44525,0.452,0.553,0.52275,0.56275,0.54825,0.5505,0.5295,0.5185,0.5365
648,0.007,0.316333333,0.33725,0.41175,0.43525,0.432,0.402,0.40875,0.41325,0.44075,0.455,0.445,0.4515,0.55325,0.52275,0.5625,0.548,0.5505,0.52925,0.518,0.53625
649,0.007,0.315666667,0.33675,0.41175,0.435,0.432,0.40175,0.40875,0.41275,0.4405,0.45425,0.445,0.45125,0.55325,0.52275,0.56275,0.5475,0.5505,0.529,0.51775,0.5355
650,0.007,0.315,0.3355,0.4115,0.4345,0.4315,0.40125,0.40825,0.41275,0.4405,0.4545,0.44425,0.4505,0.55325,0.52275,0.5625,0.5475,0.55025,0.52875,0.5175,0.5355
651,0.007,0.315,0.3355,0.4115,0.43425,0.43125,0.40125,0.408,0.412,0.4405,0.4545,0.44425,0.4505,0.55325,0.52275,0.56225,0.5475,0.55,0.52875,0.5175,0.535
652,0.007,0.314,0.33525,0.4115,0.43425,0.43125,0.401,0.40775,0.412,0.4405,0.45425,0.44425,0.4505,0.55325,0.52275,0.5625,0.54775,0.55,0.52875,0.51725,0.535
653,0.007,0.313666667,0.33525,0.41125,0.43425,0.431,0.401,0.40775,0.41225,0.4405,0.45425,0.44425,0.4505,0.5535,0.52275,0.5625,0.5475,0.54975,0.52875,0.51725,0.53475
654,0.007,0.313666667,0.33425,0.41075,0.434,0.43075,0.401,0.4075,0.41175,0.44,0.45425,0.44375,0.45025,0.5535,0.52275,0.5625,0.54725,0.5495,0.5285,0.5165,0.5345
655,0.007,0.312333333,0.33275,0.41025,0.43375,0.43025,0.4,0.40675,0.4115,0.4395,0.4535,0.44325,0.44925,0.554,0.52225,0.5625,0.547,0.54925,0.52825,0.5165,0.534
656,0.007,0.310666667,0.33175,0.40875,0.4325,0.4295,0.39875,0.40575,0.40975,0.438,0.4525,0.44225,0.44775,0.55325,0.522,0.56175,0.54625,0.54875,0.5275,0.51525,0.533
657,0.007,0.309,0.32925,0.4075,0.431,0.42775,0.398,0.404,0.40825,0.4365,0.451,0.44075,0.4465,0.552,0.52075,0.561,0.545,0.547,0.5255,0.514,0.531
658,0.007,0.308666667,0.3285,0.4065,0.43025,0.4275,0.39725,0.4035,0.40775,0.43625,0.45025,0.44025,0.446,0.55125,0.5205,0.56075,0.54425,0.54625,0.52525,0.51325,0.53025
659,0.007,0.309,0.3285,0.40725,0.43025,0.4275,0.39725,0.40375,0.40775,0.43625,0.4505,0.4405,0.446,0.5515,0.5205,0.56075,0.54425,0.54625,0.52525,0.513,0.53025
660,0.007,0.309666667,0.33,0.40825,0.43075,0.4275,0.39775,0.4045,0.40875,0.437,0.4515,0.4415,0.447,0.55325,0.52075,0.561,0.545,0.54725,0.5255,0.51375,0.53125
661,0.007,0.310666667,0.331,0.4095,0.43175,0.42875,0.3985,0.406,0.4105,0.438,0.4525,0.44175,0.44875,0.55525,0.521,0.56225,0.54575,0.548,0.52625,0.51425,0.53175
662,0.007,0.311,0.3315,0.41,0.4325,0.42875,0.39925,0.4065,0.411,0.438,0.45275,0.44175,0.449,0.556,0.52075,0.56225,0.5455,0.54825,0.5265,0.51475,0.53175
663,0.007,0.311,0.331,0.41,0.43225,0.42875,0.399,0.40625,0.41075,0.43825,0.45225,0.44175,0.449,0.55575,0.52075,0.562,0.54525,0.548,0.52625,0.51425,0.5315
664,0.007,0.31,0.33075,0.4095,0.43175,0.42875,0.399,0.40575,0.41,0.4375,0.45225,0.4415,0.44825,0.55525,0.52025,0.561,0.545,0.5475,0.526,0.51325,0.531
665,0.007,0.309333333,0.32925,0.40875,0.431,0.42775,0.398,0.40525,0.409,0.437,0.451,0.441,0.4475,0.5545,0.52025,0.56075,0.544,0.54675,0.52525,0.513,0.53
666,0.007,0.308333333,0.328,0.40775,0.4305,0.42675,0.39675,0.40375,0.408,0.43575,0.45025,0.44,0.4465,0.55325,0.5195,0.55975,0.54325,0.546,0.524,0.5115,0.52925
667,0.007,0.308,0.32725,0.4065,0.4295,0.42575,0.396,0.403,0.407,0.4345,0.44925,0.43925,0.445,0.55275,0.51875,0.559,0.54325,0.54475,0.5235,0.5105,0.528
668,0.007,0.307,0.32625,0.40625,0.428,0.42525,0.39525,0.402,0.4065,0.4345,0.4485,0.43875,0.444,0.552,0.51825,0.55875,0.54175,0.54325,0.523,0.50975,0.52725
669,0.007,0.306333333,0.32575,0.406,0.42825,0.42475,0.39525,0.4015,0.40625,0.434,0.448,0.43825,0.444,0.55175,0.51775,0.558,0.54125,0.54325,0.52225,0.50925,0.5265
670,0.007,0.306333333,0.3255,0.406,0.428,0.42475,0.395,0.4015,0.406,0.43375,0.4475,0.438,0.444,0.5515,0.51725,0.55775,0.5405,0.54275,0.52225,0.509,0.52625
671,0.007,0.306,0.32525,0.406,0.428,0.4245,0.3945,0.401,0.40575,0.4335,0.4475,0.4375,0.44375,0.55125,0.517,0.55725,0.5405,0.54275,0.52125,0.50875,0.52525
672,0.008,0.306,0.325,0.40575,0.428,0.42375,0.3945,0.4005,0.405,0.43225,0.44725,0.43725,0.443,0.55125,0.51625,0.557,0.54,0.54225,0.5205,0.508,0.52475
673,0.008,0.306,0.325,0.40525,0.42725,0.42325,0.39375,0.4005,0.40425,0.432,0.4465,0.4365,0.4425,0.55075,0.5155,0.55575,0.53875,0.54125,0.51975,0.50725,0.524
674,0.007,0.305333333,0.324,0.40425,0.42675,0.42275,0.393,0.39975,0.404,0.43175,0.44525,0.43575,0.44175,0.55025,0.51475,0.555,0.538,0.5405,0.5185,0.5065,0.523
675,0.007,0.304333333,0.32325,0.40325,0.42575,0.42175,0.39175,0.39875,0.40325,0.4305,0.445,0.43475,0.441,0.549,0.514,0.554,0.53725,0.54,0.51775,0.50475,0.5215
676,0.008,0.304,0.32225,0.40225,0.4255,0.421,0.39125,0.398,0.402,0.43,0.444,0.43425,0.43975,0.5475,0.51275,0.5525,0.5365,0.53875,0.5165,0.50375,0.52025
677,0.008,0.302333333,0.321,0.40125,0.4245,0.42,0.39025,0.39675,0.40075,0.42875,0.4425,0.4335,0.43875,0.54625,0.51125,0.551,0.53575,0.537,0.515,0.502,0.519
678,0.007,0.301333333,0.3195,0.40075,0.42325,0.419,0.38875,0.396,0.3995,0.42725,0.441,0.432,0.437,0.545,0.50975,0.54975,0.534,0.5355,0.514,0.5005,0.517
679,0.007,0.301,0.31825,0.4005,0.42275,0.4185,0.38775,0.3945,0.3985,0.42625,0.4405,0.43075,0.43625,0.54375,0.50975,0.549,0.53275,0.5345,0.513,0.4995,0.51575
680,0.007,0.300666667,0.3185,0.4,0.42275,0.418,0.38725,0.39425,0.39825,0.426,0.4405,0.4305,0.43625,0.543,0.509,0.5485,0.53225,0.534,0.51275,0.49925,0.51575
681,0.007,0.301,0.31925,0.4,0.42275,0.41775,0.38775,0.3945,0.39825,0.426,0.44075,0.4305,0.436,0.54325,0.50875,0.54825,0.53225,0.534,0.5125,0.499,0.51575
682,0.007,0.301,0.3195,0.40025,0.42275,0.41775,0.388,0.3945,0.3985,0.426,0.44075,0.4305,0.437,0.54325,0.50825,0.54825,0.53225,0.5335,0.51175,0.499,0.5155
683,0.007,0.302,0.3195,0.40025,0.42275,0.4175,0.388,0.3945,0.399,0.42575,0.44075,0.43075,0.43725,0.54325,0.5075,0.54725,0.532,0.53325,0.51175,0.4985,0.515
684,0.008,0.301666667,0.31925,0.40025,0.42275,0.41725,0.388,0.39425,0.39875,0.4255,0.44025,0.43025,0.437,0.543,0.507,0.5465,0.531,0.5325,0.5105,0.49825,0.5135
685,0.008,0.301666667,0.31925,0.39975,0.42175,0.416,0.38675,0.39375,0.398,0.42475,0.43975,0.429,0.43625,0.542,0.5055,0.54525,0.5305,0.53075,0.5095,0.4975,0.51275
686,0.008,0.300666667,0.31875,0.399,0.42125,0.41575,0.3855,0.39275,0.397,0.4245,0.439,0.4285,0.435,0.54125,0.505,0.54375,0.52925,0.5295,0.508,0.49575,0.5115
687,0.007,0.299666667,0.31775,0.39825,0.4205,0.41475,0.385,0.39175,0.396,0.423,0.43775,0.42725,0.4345,0.53925,0.5035,0.54275,0.52875,0.52925,0.50675,0.4935,0.51025
688,0.007,0.299333333,0.31725,0.3975,0.42,0.414,0.38425,0.391,0.39425,0.4215,0.437,0.42675,0.43375,0.53825,0.503,0.54175,0.527,0.52725,0.5055,0.49225,0.5085
689,0.007,0.298333333,0.31625,0.39675,0.41825,0.41325,0.38375,0.3905,0.39425,0.42125,0.43575,0.426,0.4325,0.5375,0.50175,0.54,0.5255,0.5255,0.50425,0.492,0.50775
690,0.007,0.298333333,0.31625,0.3965,0.418,0.41275,0.38275,0.38925,0.3935,0.42075,0.435,0.42575,0.43125,0.53675,0.50025,0.53925,0.52475,0.525,0.5035,0.4915,0.506
691,0.008,0.297666667,0.31575,0.39575,0.41725,0.4115,0.3825,0.38825,0.39225,0.41975,0.43475,0.42475,0.4305,0.53575,0.49875,0.53775,0.52325,0.52375,0.50225,0.49025,0.505
692,0.008,0.297333333,0.3155,0.395,0.4165,0.411,0.38125,0.3875,0.392,0.41925,0.43375,0.42425,0.42975,0.5345,0.49725,0.5365,0.5225,0.5225,0.5015,0.48875,0.5035
693,0.008,0.297,0.3145,0.39475,0.4155,0.4095,0.38,0.38625,0.39075,0.4185,0.43225,0.42325,0.42825,0.53325,0.49625,0.53525,0.52075,0.52125,0.49975,0.48725,0.502
694,0.007,0.296,0.31275,0.393,0.414,0.40925,0.379,0.385,0.38925,0.41675,0.43075,0.42175,0.42675,0.53175,0.495,0.5335,0.519,0.5195,0.49825,0.4855,0.5005
695,0.007,0.294666667,0.3115,0.3925,0.41275,0.40775,0.378,0.383,0.38725,0.41575,0.42925,0.42,0.42525,0.529,0.4935,0.532,0.51725,0.5175,0.49625,0.484,0.4985
696,0.007,0.292666667,0.30975,0.39025,0.41125,0.4055,0.3755,0.38075,0.385,0.41325,0.4265,0.41825,0.42275,0.52575,0.4915,0.52925,0.51475,0.5155,0.494,0.48175,0.4955
697,0.007,0.291333333,0.30725,0.38825,0.40875,0.40375,0.373,0.3785,0.38225,0.41175,0.424,0.4165,0.42025,0.5225,0.48975,0.52725,0.51175,0.51225,0.49125,0.47875,0.493
698,0.007,0.291,0.307,0.3885,0.40825,0.4035,0.3725,0.378,0.38225,0.41125,0.4235,0.4155,0.41925,0.5205,0.48825,0.52575,0.511,0.5115,0.49,0.47825,0.4925
699,0.007,0.291,0.308,0.38825,0.40925,0.4035,0.373,0.37825,0.38225,0.41175,0.4235,0.416,0.4195,0.5205,0.48825,0.52575,0.51125,0.5115,0.49,0.47825,0.49275
700,0.007,0.292,0.3095,0.38925,0.41,0.40425,0.3735,0.379,0.38275,0.41275,0.424,0.416,0.42025,0.522,0.4875,0.52575,0.511,0.5115,0.49,0.478,0.49275
701,0.007,0.294,0.31175,0.3905,0.41025,0.4045,0.374,0.3795,0.38425,0.41325,0.425,0.41625,0.4215,0.52275,0.487,0.5255,0.511,0.51175,0.49,0.478,0.4925
702,0.007,0.294333333,0.31175,0.3905,0.41025,0.404,0.374,0.37975,0.38425,0.41325,0.4255,0.41625,0.422,0.52275,0.486,0.5245,0.51075,0.51125,0.48975,0.47775,0.49225
703,0.007,0.294333333,0.311,0.39025,0.41025,0.40325,0.37375,0.37925,0.38425,0.41225,0.42525,0.41575,0.422,0.52225,0.4845,0.52325,0.50975,0.51,0.488,0.476,0.49075
704,0.007,0.293666667,0.3105,0.38975,0.40925,0.40225,0.3735,0.37875,0.38375,0.4115,0.4245,0.4145,0.42125,0.521,0.48325,0.5225,0.5085,0.5085,0.4875,0.47525,0.48925
705,0.007,0.292666667,0.31,0.3885,0.40825,0.4015,0.372,0.3775,0.38225,0.41,0.423,0.4135,0.41975,0.51925,0.482,0.521,0.5075,0.5065,0.48625,0.47375,0.4875
706,0.007,0.291666667,0.30875,0.38725,0.40725,0.4005,0.371,0.37575,0.381,0.4095,0.42225,0.4125,0.418,0.51725,0.48075,0.519,0.506,0.505,0.48425,0.4715,0.4855
707,0.007,0.291333333,0.30775,0.38625,0.406,0.39975,0.369,0.375,0.38,0.4085,0.421,0.41175,0.417,0.5145,0.47975,0.517,0.50475,0.5035,0.4825,0.4705,0.484
708,0.006,0.290333333,0.307,0.38575,0.40525,0.3985,0.3685,0.3745,0.379,0.407,0.4205,0.41025,0.416,0.51325,0.47825,0.51575,0.50325,0.50275,0.481,0.469,0.48275
709,0.006,0.290333333,0.3065,0.385,0.40475,0.3975,0.36775,0.37325,0.3775,0.40575,0.4195,0.41,0.41475,0.5115,0.477,0.514,0.502,0.5005,0.48,0.468,0.48175
710,0.006,0.289666667,0.3065,0.38475,0.404,0.39675,0.367,0.372,0.376,0.40475,0.4185,0.40925,0.41375,0.51075,0.4755,0.513,0.50125,0.4985,0.4785,0.46625,0.48075
711,0.006,0.289333333,0.30575,0.3845,0.40325,0.3955,0.366,0.371,0.37525,0.40475,0.417,0.40825,0.41325,0.5085,0.4745,0.51175,0.49875,0.49775,0.4775,0.4655,0.47975
712,0.006,0.289333333,0.30575,0.3835,0.40275,0.395,0.36575,0.37075,0.375,0.4035,0.416,0.40725,0.412,0.5075,0.47325,0.50975,0.49875,0.49675,0.47625,0.46375,0.47825
713,0.006,0.289,0.30525,0.38225,0.402,0.3945,0.36475,0.37025,0.3745,0.4025,0.41525,0.40675,0.4115,0.50625,0.47175,0.50925,0.49725,0.49625,0.47475,0.46275,0.4765
714,0.007,0.289,0.305,0.3815,0.40075,0.3935,0.364,0.3695,0.372,0.4015,0.41425,0.40575,0.4105,0.50525,0.47025,0.50775,0.4955,0.4945,0.47325,0.4615,0.47425
715,0.007,0.288333333,0.3045,0.38075,0.40025,0.39225,0.3625,0.368,0.3715,0.40075,0.41325,0.405,0.40975,0.50375,0.46825,0.505,0.495,0.49325,0.4715,0.46,0.473
716,0.006,0.288,0.304,0.38075,0.40025,0.39175,0.36225,0.3675,0.37125,0.40075,0.41325,0.40475,0.40925,0.50225,0.468,0.50425,0.494,0.492,0.47075,0.4595,0.47175
717,0.006,0.287666667,0.30375,0.38075,0.39925,0.3915,0.362,0.36725,0.3715,0.40025,0.4125,0.4045,0.409,0.50175,0.46725,0.503,0.4925,0.491,0.47025,0.45875,0.4715
718,0.006,0.287333333,0.30375,0.3805,0.39925,0.39075,0.36175,0.367,0.3715,0.4,0.41225,0.40425,0.4085,0.50175,0.46575,0.50225,0.492,0.49025,0.469,0.45825,0.471
719,0.006,0.288,0.304,0.3805,0.39825,0.3905,0.361,0.3665,0.371,0.3995,0.412,0.4035,0.40825,0.50025,0.46425,0.501,0.49075,0.48975,0.46775,0.4575,0.47
720,0.006,0.287666667,0.30325,0.37975,0.39775,0.38975,0.3605,0.36575,0.37025,0.39875,0.411,0.4025,0.408,0.49875,0.463,0.49975,0.4895,0.4875,0.4665,0.457,0.469
721,0.006,0.287,0.303,0.37925,0.3965,0.3885,0.3595,0.36475,0.3695,0.398,0.41025,0.40175,0.407,0.49725,0.4615,0.498,0.488,0.48675,0.4655,0.4565,0.468
