wavelength,S8 Irrad 1,S8 Irrad 10,S8 Irrad 11,S8 Irrad 12,S8 Irrad 13,S8 Irrad 14,S8 Irrad 15,S8 Irrad 2,S8 Irrad 3,S8 Irrad 4,S8 Irrad 5,S8 Irrad 6,S8 Irrad 7,S8 Irrad 8,S8 Irrad 9,S8 Postheat,S8 Preheat,bla
481,32.480000000000004,31.199999999999996,30.075000000000003,27.0,26.325000000000003,26.35,27.025,32.75,33.349999999999994,34.375,32.45,33.225,32.92,30.15,31.15,37.3,37.349999999999994,98.2
482,32.86,31.549999999999997,30.45,27.25,26.575,26.675,27.35,33.1,33.650000000000006,34.775,32.825,33.6,33.260000000000005,30.4,31.475,37.75,37.725,98.2
483,33.08,31.775000000000002,30.575000000000003,27.424999999999997,26.675,26.9,27.449999999999996,33.3,33.824999999999996,35.0,33.0,33.824999999999996,33.42,30.55,31.674999999999997,37.95,37.875,98.3
484,32.980000000000004,31.7,30.424999999999997,27.325000000000003,26.525,26.825,27.325,33.225,33.675000000000004,34.849999999999994,32.9,33.7,33.339999999999996,30.425,31.55,37.849999999999994,37.725,98.4
485,32.84,31.4,30.200000000000003,27.1,26.424999999999997,26.55,27.200000000000003,33.0,33.55,34.525,32.6,33.349999999999994,33.040000000000006,30.325,31.349999999999998,37.45,37.45,98.3
486,32.8,31.349999999999998,30.175,27.150000000000002,26.45,26.525,27.224999999999998,33.025,33.6,34.5,32.625,33.324999999999996,33.0,30.325,31.349999999999998,37.349999999999994,37.45,98.2
487,32.92,31.45,30.25,27.2,26.5,26.6,27.325,33.2,33.725,34.65,32.8,33.45,33.16,30.474999999999998,31.425,37.475,37.575,98.2
488,32.94,31.45,30.25,27.224999999999998,26.5,26.625000000000004,27.325,33.225,33.75,34.675,32.8,33.45,33.220000000000006,30.5,31.425,37.525,37.575,98.2
489,32.959999999999994,31.475,30.25,27.25,26.575000000000003,26.625000000000004,27.35,33.225,33.775,34.725,32.8,33.45,33.220000000000006,30.525,31.425,37.525,37.575,98.2
490,33.2,31.6,30.475,27.4,26.775,26.724999999999998,27.475,33.400000000000006,34.0,34.875,33.0,33.65,33.339999999999996,30.725,31.550000000000004,37.599999999999994,37.8,97.9
491,33.36,31.8,30.650000000000002,27.525,26.825000000000003,26.825000000000003,27.6,33.55,34.150000000000006,35.1,33.2,33.849999999999994,33.54,30.875,31.700000000000003,37.875,37.975,98.0
492,33.38,31.750000000000004,30.575000000000003,27.5,26.799999999999997,26.825000000000003,27.525000000000002,33.55,34.150000000000006,35.025,33.2,33.8,33.5,30.85,31.65,37.824999999999996,37.875,98.1
493,33.38,31.674999999999997,30.475,27.5,26.825000000000003,26.8,27.475,33.5,34.2,34.975,33.175,33.75,33.4,30.875,31.575000000000003,37.7,37.8,98.0
494,33.519999999999996,31.725,30.575,27.625,27.025,26.849999999999998,27.5,33.675000000000004,34.325,35.05,33.2,33.775000000000006,33.5,30.974999999999998,31.700000000000003,37.725,37.824999999999996,97.8
495,33.72,31.875,30.699999999999996,27.825,27.1,27.1,27.7,33.875,34.575,35.4,33.45,34.1,33.760000000000005,31.225,31.875,38.0,38.025,98.0
496,34.0,32.1,30.95,27.924999999999997,27.175,27.225,27.9,33.975,34.775000000000006,35.575,33.575,34.349999999999994,33.96,31.299999999999997,32.025000000000006,38.25,38.25,98.0
497,34.019999999999996,32.225,31.05,27.950000000000003,27.224999999999998,27.275,27.9,34.05,34.825,35.625,33.7,34.349999999999994,34.0,31.375,32.075,38.275,38.375,98.0
498,34.06,32.225,31.075,28.0,27.249999999999996,27.325,27.9,34.05,34.975,35.625,33.7,34.375,34.019999999999996,31.425,32.125,38.3,38.425000000000004,98.0
499,34.2,32.25,31.15,28.05,27.249999999999996,27.35,27.975,34.075,35.025,35.7,33.8,34.45,34.059999999999995,31.499999999999996,32.15,38.3,38.475,97.9
500,34.3,32.300000000000004,31.200000000000003,28.075,27.325,27.375,28.025,34.175,35.199999999999996,35.800000000000004,33.849999999999994,34.575,34.16,31.625,32.25,38.45,38.60000000000001,98.0
501,34.44,32.474999999999994,31.325,28.125,27.425,27.424999999999997,28.125,34.3,35.3,35.925,34.075,34.625,34.260000000000005,31.75,32.35,38.475,38.724999999999994,97.9
502,34.540000000000006,32.575,31.4,28.250000000000004,27.549999999999997,27.6,28.2,34.525,35.425,36.175,34.224999999999994,34.85,34.440000000000005,31.875,32.525,38.650000000000006,38.875,98.0
503,34.7,32.725,31.575,28.3,27.574999999999996,27.675,28.325000000000003,34.65,35.575,36.325,34.349999999999994,34.974999999999994,34.58,31.95,32.625,38.824999999999996,39.075,98.0
504,34.720000000000006,32.775,31.6,28.375,27.574999999999996,27.725,28.424999999999997,34.75,35.625,36.425,34.400000000000006,35.025000000000006,34.66,32.025000000000006,32.725,38.925000000000004,39.2,98.0
505,34.8,32.775,31.725,28.424999999999997,27.675,27.8,28.45,34.849999999999994,35.775000000000006,36.525000000000006,34.474999999999994,35.075,34.739999999999995,32.050000000000004,32.85,39.0,39.25,98.0
506,34.959999999999994,32.9,31.8,28.575000000000003,27.75,27.85,28.525,35.025,35.875,36.675,34.6,35.199999999999996,34.86,32.125,32.95,39.099999999999994,39.375,98.0
507,35.12,33.025000000000006,31.950000000000003,28.674999999999997,27.825000000000003,27.95,28.625,35.125,35.949999999999996,36.800000000000004,34.75,35.3,35.0,32.300000000000004,33.125,39.225,39.55,98.0
508,35.220000000000006,33.175,32.1,28.775000000000002,27.9,28.049999999999997,28.7,35.275,36.15,36.9,34.900000000000006,35.45,35.14,32.425,33.175,39.35,39.725,98.0
509,35.36,33.25,32.125,28.825,27.975,28.150000000000002,28.775,35.349999999999994,36.25,37.0,35.025000000000006,35.55,35.2,32.45,33.275000000000006,39.5,39.8,98.0
510,35.44,33.275,32.224999999999994,28.9,28.025,28.225,28.85,35.425,36.325,37.1,35.075,35.65,35.31999999999999,32.550000000000004,33.3,39.625,39.85,98.0
511,35.48,33.4,32.224999999999994,29.0,28.1,28.25,28.875,35.5,36.4,37.2,35.2,35.7,35.36,32.575,33.375,39.65,39.900000000000006,97.9
512,35.519999999999996,33.4,32.275,29.0,28.1,28.275,28.924999999999997,35.55,36.45,37.225,35.225,35.7,35.400000000000006,32.6,33.375,39.65,39.95,97.9
513,35.540000000000006,33.425,32.325,29.0,28.150000000000002,28.275,28.924999999999997,35.6,36.525,37.225,35.25,35.724999999999994,35.400000000000006,32.699999999999996,33.425,39.675000000000004,40.025,97.9
514,35.660000000000004,33.474999999999994,32.35,29.1,28.224999999999998,28.325000000000003,28.95,35.7,36.675,37.35,35.35,35.825,35.5,32.775,33.474999999999994,39.75,40.125,97.8
515,35.879999999999995,33.65,32.55,29.2,28.35,28.5,29.125000000000004,35.849999999999994,36.8,37.5,35.575,36.05,35.66,32.95,33.625,40.0,40.324999999999996,97.9
516,36.06,33.725,32.75,29.325,28.5,28.625000000000004,29.275,36.075,37.025,37.775,35.75,36.225,35.88,33.125,33.75,40.175,40.475,97.9
517,36.1,33.825,32.8,29.4,28.525,28.7,29.325000000000003,36.125,37.05,37.875,35.824999999999996,36.275,35.940000000000005,33.15,33.8,40.325,40.650000000000006,97.9
518,36.1,33.825,32.775,29.375,28.525,28.7,29.299999999999997,36.15,37.05,37.800000000000004,35.824999999999996,36.225,35.900000000000006,33.15,33.8,40.275,40.60000000000001,97.9
519,36.059999999999995,33.8,32.75,29.375,28.5,28.650000000000002,29.275,36.075,37.05,37.699999999999996,35.8,36.15,35.82000000000001,33.15,33.825,40.225,40.575,97.9
520,36.04,33.8,32.675,29.375,28.525,28.675,29.299999999999997,36.125,37.1,37.75,35.8,36.15,35.839999999999996,33.199999999999996,33.825,40.225,40.550000000000004,97.9
521,36.220000000000006,33.825,32.8,29.450000000000003,28.525,28.725,29.375,36.175,37.275000000000006,37.9,35.95,36.275,35.940000000000005,33.25,33.925,40.35,40.7,97.9
522,36.459999999999994,34.050000000000004,32.95,29.575,28.650000000000002,28.849999999999998,29.525,36.425,37.449999999999996,38.075,36.175,36.45,36.12,33.4,34.1,40.575,40.85,97.9
523,36.7,34.275,33.15,29.775,28.85,29.075000000000003,29.625,36.575,37.675,38.375,36.4,36.75,36.36,33.575,34.275000000000006,40.925,41.150000000000006,97.9
524,36.82000000000001,34.425,33.35,29.975,28.95,29.2,29.825,36.75,37.75,38.525,36.525,36.974999999999994,36.5,33.699999999999996,34.5,41.099999999999994,41.375,97.9
525,37.06,34.525,33.475,30.049999999999997,29.075000000000003,29.299999999999997,29.9,36.95,37.975,38.775000000000006,36.725,37.1,36.66,33.875,34.6,41.275,41.575,98.0
526,37.22,34.675,33.6,30.125,29.175,29.375,30.05,37.15,38.2,39.025,36.9,37.275,36.8,34.075,34.825,41.45,41.800000000000004,98.0
527,37.260000000000005,34.699999999999996,33.650000000000006,30.175,29.175,29.4,30.075,37.225,38.275,39.075,36.9,37.224999999999994,36.82,34.1,34.825,41.525,41.800000000000004,98.0
528,37.0,34.55,33.375,30.125,29.025,29.325000000000003,29.9,37.0,38.125,38.75,36.625,37.025000000000006,36.58,33.95,34.575,41.349999999999994,41.725,98.1
529,36.78000000000001,34.275000000000006,33.05,29.975,28.924999999999997,29.025,29.724999999999998,36.8,37.975,38.325,36.35,36.650000000000006,36.3,33.8,34.35,40.875,41.325,98.1
530,36.8,34.175,33.05,29.950000000000003,28.924999999999997,29.0,29.724999999999998,36.875,37.949999999999996,38.3,36.375,36.65,36.339999999999996,33.8,34.3,40.75,41.35,97.4
531,37.16,34.375,33.275000000000006,30.049999999999997,29.125000000000004,29.275,29.975,37.050000000000004,38.075,38.65,36.575,36.849999999999994,36.5,34.025000000000006,34.550000000000004,41.099999999999994,41.724999999999994,97.4
532,37.22,34.45,33.375,30.1,29.150000000000002,29.3,30.025,37.075,38.224999999999994,38.85,36.675,37.0,36.62,34.125,34.625,41.25,41.8,97.5
533,37.22,34.474999999999994,33.375,30.1,29.150000000000002,29.275,30.025,37.075,38.224999999999994,38.825,36.675,36.95,36.58,34.1,34.550000000000004,41.275,41.775,97.5
534,37.260000000000005,34.45,33.375,30.15,29.150000000000002,29.275,29.95,37.075,38.224999999999994,38.75,36.7,36.9,36.559999999999995,34.1,34.550000000000004,41.25,41.775,97.5
535,37.339999999999996,34.5,33.449999999999996,30.225,29.224999999999998,29.325000000000003,30.025,37.225,38.325,38.825,36.775,37.025,36.6,34.15,34.675,41.275,41.825,97.4
536,37.379999999999995,34.525000000000006,33.474999999999994,30.275000000000002,29.325,29.35,30.075,37.300000000000004,38.325,38.95,36.825,37.1,36.67999999999999,34.175,34.75,41.425,41.875,97.5
537,37.5,34.625,33.55,30.3,29.35,29.424999999999997,30.1,37.325,38.525,39.1,36.925,37.150000000000006,36.739999999999995,34.175,34.825,41.525,42.075,97.6
538,37.7,34.925,33.7,30.525,29.574999999999996,29.625000000000004,30.325000000000003,37.65,38.85,39.325,37.275,37.4,36.96,34.4,35.05,41.825,42.4,97.6
539,38.04,35.25,34.0,30.725,29.75,29.9,30.575,38.025,39.175,39.6,37.575,37.775,37.3,34.625,35.325,42.275,42.724999999999994,97.6
540,38.14,35.325,34.125,30.75,29.8,29.949999999999996,30.625000000000004,38.05,39.150000000000006,39.825,37.675,37.775,37.36,34.675,35.375,42.425,42.875,97.7
541,38.08,35.125,34.025,30.674999999999997,29.724999999999998,29.85,30.525000000000002,37.925000000000004,39.125,39.625,37.474999999999994,37.724999999999994,37.21999999999999,34.55,35.225,42.175,42.60000000000001,97.7
542,37.88,34.89999999999999,33.8,30.575,29.6,29.65,30.3,37.699999999999996,38.85,39.199999999999996,37.15,37.449999999999996,36.9,34.425,34.95,41.925,42.325,97.7
543,37.82000000000001,34.8,33.7,30.425,29.575000000000003,29.55,30.3,37.625,38.775,39.15,37.075,37.225,36.760000000000005,34.45,34.925,41.800000000000004,42.3,97.6
544,37.86,34.8,33.8,30.474999999999998,29.6,29.674999999999997,30.35,37.7,38.875,39.225,37.15,37.3,36.760000000000005,34.425,34.9,41.925000000000004,42.35,97.6
545,37.96,34.875,33.825,30.525,29.65,29.775,30.5,37.800000000000004,38.975,39.325,37.324999999999996,37.5,36.940000000000005,34.45,35.0,42.15,42.525000000000006,97.6
546,38.12,34.949999999999996,33.925,30.625,29.75,29.85,30.5,37.875,39.025,39.45,37.45,37.5,37.099999999999994,34.525,35.0,42.275,42.724999999999994,97.6
547,38.12,35.0,33.925,30.65,29.724999999999998,29.85,30.525,37.875,39.075,39.45,37.45,37.5,37.0,34.6,35.025,42.25,42.75,97.6
548,38.1,34.875,33.925,30.674999999999997,29.750000000000004,29.775,30.525,37.875,39.075,39.45,37.425,37.475,36.96,34.625,35.025,42.25,42.724999999999994,97.6
549,38.220000000000006,34.925,34.0,30.775000000000002,29.775000000000002,29.825000000000003,30.6,37.975,39.175,39.6,37.474999999999994,37.5,37.08,34.7,35.075,42.35,42.85,97.5
550,38.339999999999996,35.1,34.1,30.875,29.9,30.0,30.725,38.075,39.35,39.7,37.625,37.625,37.14,34.800000000000004,35.3,42.599999999999994,43.05,97.5
551,38.56,35.225,34.3,30.924999999999997,29.975,30.075,30.849999999999998,38.25,39.525,39.9,37.824999999999996,37.775,37.3,34.9,35.4,42.775,43.2,97.5
552,38.62,35.225,34.3,30.975,30.025,30.150000000000002,30.924999999999997,38.3,39.575,39.974999999999994,37.824999999999996,37.849999999999994,37.3,34.925,35.4,42.975,43.275,97.7
553,38.62,35.199999999999996,34.3,30.975,30.025,30.150000000000002,30.875,38.325,39.650000000000006,39.974999999999994,37.824999999999996,37.8,37.3,34.9,35.375,42.975,43.325,97.8
554,38.62,35.225,34.3,31.0,30.025,30.150000000000002,30.875,38.349999999999994,39.650000000000006,39.95,37.824999999999996,37.75,37.3,34.9,35.35,42.975,43.324999999999996,97.8
555,38.7,35.25,34.35,31.049999999999997,30.099999999999998,30.2,30.949999999999996,38.349999999999994,39.7,40.0,37.900000000000006,37.75,37.3,34.9,35.449999999999996,43.02499999999999,43.4,97.7
556,38.739999999999995,35.3,34.375,31.125,30.150000000000002,30.25,30.975,38.45,39.75,40.1,37.95,37.775,37.34,34.95,35.449999999999996,43.125,43.474999999999994,97.7
557,38.839999999999996,35.325,34.425000000000004,31.125,30.224999999999998,30.275,31.025000000000002,38.575,39.85,40.15,38.025,37.825,37.38,35.0,35.475,43.25,43.6,97.7
558,38.9,35.375,34.475,31.25,30.275000000000002,30.325000000000003,31.05,38.65,39.9,40.2,38.1,37.849999999999994,37.38,35.050000000000004,35.55,43.400000000000006,43.77499999999999,97.8
559,39.0,35.4,34.525,31.25,30.275000000000002,30.375,31.150000000000002,38.75,40.0,40.3,38.1,37.925000000000004,37.44,35.1,35.6,43.5,43.925,97.8
560,39.339999999999996,35.625,34.725,31.475,30.575,30.675000000000004,31.375,39.2,40.4,40.65,38.55,38.150000000000006,37.64,35.225,35.775,44.05,44.550000000000004,98.0
561,39.519999999999996,35.7,34.75,31.75,30.8,30.9,31.475,39.400000000000006,40.7,40.8,38.849999999999994,38.25,37.68,35.349999999999994,35.849999999999994,44.2,44.75,98.0
562,39.6,35.724999999999994,34.824999999999996,31.825000000000003,30.875,31.000000000000004,31.575,39.575,40.8,40.9,38.95,38.325,37.72,35.375,35.875,44.275,44.900000000000006,97.9
563,39.67999999999999,35.825,34.9,31.925,31.025,31.175000000000004,31.65,39.775,40.975,41.075,39.1,38.4,37.82000000000001,35.425,35.975,44.55,45.1,97.9
564,39.839999999999996,35.9,34.975,31.974999999999998,31.075000000000003,31.225,31.725,39.85,41.074999999999996,41.275,39.25,38.45,37.88,35.475,36.0,44.775,45.27499999999999,98.0
565,39.96,35.875,35.0,32.0,31.1,31.25,31.75,39.875,41.074999999999996,41.225,39.225,38.45,37.88,35.475,36.0,44.825,45.35,98.0
566,39.96,35.775,35.0,32.0,31.1,31.225,31.775,39.8,41.025,41.125,39.2,38.35,37.67999999999999,35.475,35.975,44.725,45.325,98.0
567,39.940000000000005,35.724999999999994,34.975,31.975,31.049999999999997,31.200000000000003,31.725,39.724999999999994,41.0,41.025,39.150000000000006,38.3,37.660000000000004,35.475,35.9,44.675000000000004,45.35,97.9
568,39.980000000000004,35.675,34.975,31.975,31.1,31.200000000000003,31.725,39.8,41.05,41.025,39.175000000000004,38.275,37.660000000000004,35.475,35.9,44.725,45.4,97.9
569,40.06,35.75,35.025,32.025,31.125000000000004,31.25,31.775,39.825,41.1,41.125,39.225,38.3,37.660000000000004,35.475,35.95,44.949999999999996,45.5,97.9
570,40.08,35.824999999999996,35.05,32.075,31.175,31.3,31.8,39.875,41.175000000000004,41.2,39.3,38.300000000000004,37.68,35.475,35.95,45.075,45.650000000000006,97.9
571,40.1,35.8,35.099999999999994,32.075,31.175,31.4,31.8,39.975,41.175000000000004,41.2,39.324999999999996,38.275,37.739999999999995,35.475,35.95,45.125,45.75,97.8
572,40.120000000000005,35.8,35.125,32.075,31.2,31.35,31.8,39.875,41.175000000000004,41.15,39.275,38.2,37.660000000000004,35.45,35.9,45.125,45.75,97.8
573,40.11999999999999,35.675,35.025,32.0,31.150000000000002,31.325,31.8,39.875,41.125,41.15,39.225,38.075,37.62,35.400000000000006,35.824999999999996,45.099999999999994,45.75,97.8
574,40.14,35.650000000000006,35.025,31.975,31.125000000000004,31.275,31.8,39.875,41.125,41.099999999999994,39.2,38.075,37.58,35.375,35.775,45.099999999999994,45.75,97.9
575,40.08,35.575,35.0,31.975,31.125000000000004,31.275,31.8,39.85,41.099999999999994,41.05,39.2,38.0,37.42,35.324999999999996,35.725,45.099999999999994,45.724999999999994,97.9
576,40.06,35.5,34.925,31.975,31.125000000000004,31.225,31.8,39.825,41.05,40.95,39.175000000000004,37.9,37.339999999999996,35.25,35.625,45.075,45.7,97.9
577,40.06,35.375,34.875,31.975,31.150000000000002,31.225,31.75,39.825,41.025000000000006,40.9,39.05,37.825,37.28,35.25,35.6,45.025000000000006,45.7,97.9
578,40.08,35.375,34.875,31.95,31.150000000000002,31.225,31.8,39.8,41.025,40.875,39.05,37.800000000000004,37.26,35.15,35.575,45.1,45.724999999999994,97.9
579,40.1,35.4,34.849999999999994,31.975,31.2,31.25,31.8,39.849999999999994,41.0,40.875,39.05,37.800000000000004,37.22,35.125,35.575,45.2,45.925,97.9
580,40.160000000000004,35.4,34.9,31.975,31.2,31.275000000000002,31.825,39.849999999999994,41.05,40.95,39.05,37.800000000000004,37.22,35.125,35.625,45.4,46.075,97.9
581,40.260000000000005,35.425,34.925,32.05,31.2,31.3,31.825,39.875,41.15,41.0,39.074999999999996,37.75,37.22,35.075,35.6,45.425,46.125,97.9
582,40.28,35.4,34.975,32.075,31.2,31.3,31.875,39.9,41.15,41.025,39.099999999999994,37.725,37.22,35.075,35.6,45.525000000000006,46.300000000000004,97.9
583,40.38,35.4,35.0,32.1,31.275,31.325000000000003,31.925,40.0,41.175,41.05,39.099999999999994,37.699999999999996,37.22,35.1,35.599999999999994,45.60000000000001,46.400000000000006,98.0
584,40.38,35.425,35.0,32.125,31.275,31.375,31.975,40.0,41.2,41.074999999999996,39.125,37.699999999999996,37.2,35.074999999999996,35.599999999999994,45.7,46.400000000000006,98.0
585,40.4,35.375,35.075,32.150000000000006,31.275,31.425,31.975,40.05,41.275,41.125,39.175,37.65,37.2,35.05,35.599999999999994,45.775,46.55,98.0
586,40.42,35.4,35.075,32.175,31.299999999999997,31.45,32.05,40.075,41.275,41.150000000000006,39.175,37.65,37.2,35.0,35.599999999999994,45.95,46.675,98.0
587,40.44,35.4,35.125,32.225,31.325,31.5,32.1,40.150000000000006,41.275,41.150000000000006,39.2,37.625,37.22,35.0,35.625,46.125,46.775,98.1
588,40.46,35.449999999999996,35.15,32.25,31.375,31.525,32.125,40.2,41.3,41.2,39.225,37.6,37.22,34.95,35.625,46.15,46.85,98.1
589,40.52,35.375,35.125,32.275,31.4,31.549999999999997,32.125,40.225,41.325,41.175,39.225,37.474999999999994,37.12,34.95,35.599999999999994,46.175,46.9,98.2
590,40.54,35.349999999999994,35.125,32.25,31.4,31.549999999999997,32.125,40.150000000000006,41.3,41.175,39.2,37.45,37.06,34.875,35.525000000000006,46.2,46.925,98.1
591,40.54,35.325,35.15,32.25,31.4,31.549999999999997,32.125,40.125,41.325,41.175,39.125,37.375,37.00000000000001,34.875,35.5,46.2,46.925,98.0
592,40.56,35.3,35.15,32.25,31.424999999999997,31.549999999999997,32.125,40.125,41.325,41.175,39.15,37.35,36.980000000000004,34.825,35.5,46.3,47.025,98.0
593,40.64,35.3,35.2,32.25,31.450000000000003,31.65,32.2,40.175000000000004,41.35,41.2,39.225,37.35,36.980000000000004,34.825,35.5,46.474999999999994,47.225,98.1
594,40.7,35.325,35.25,32.349999999999994,31.475,31.675,32.3,40.3,41.449999999999996,41.3,39.325,37.325,36.980000000000004,34.825,35.5,46.6,47.349999999999994,98.1
595,40.72,35.375,35.300000000000004,32.375,31.575,31.725,32.325,40.349999999999994,41.474999999999994,41.3,39.325,37.35,37.00000000000001,34.800000000000004,35.55,46.7,47.525,98.0
596,40.72,35.375,35.25,32.375,31.575,31.700000000000003,32.325,40.324999999999996,41.4,41.25,39.275000000000006,37.35,36.92,34.724999999999994,35.5,46.775,47.525,98.0
597,40.64,35.25,35.175,32.375,31.475,31.6,32.275,40.225,41.25,41.075,39.175,37.125,36.739999999999995,34.6,35.35,46.7,47.449999999999996,98.0
598,40.46,35.0,35.025000000000006,32.3,31.424999999999997,31.575,32.25,40.025,41.175,41.0,39.025000000000006,36.95,36.620000000000005,34.525000000000006,35.175000000000004,46.45,47.275,98.0
599,40.46,35.0,35.025000000000006,32.275,31.4,31.549999999999997,32.25,40.0,41.15,40.925,38.925,36.900000000000006,36.559999999999995,34.525000000000006,35.099999999999994,46.45,47.3,97.9
600,40.54,35.0,35.05,32.3,31.475,31.625,32.25,40.099999999999994,41.199999999999996,40.975,38.974999999999994,36.900000000000006,36.559999999999995,34.525000000000006,35.099999999999994,46.55,47.45,97.9
601,40.67999999999999,35.099999999999994,35.175,32.349999999999994,31.625,31.725,32.35,40.225,41.300000000000004,41.1,39.025000000000006,36.95,36.559999999999995,34.525000000000006,35.224999999999994,46.85,47.675,98.1
602,40.8,35.125,35.3,32.45,31.65,31.825,32.400000000000006,40.325,41.45,41.25,39.175,36.95,36.68000000000001,34.525000000000006,35.3,47.15,47.900000000000006,98.1
603,40.839999999999996,35.175,35.375,32.5,31.725,31.875,32.474999999999994,40.375,41.55,41.300000000000004,39.225,37.0,36.720000000000006,34.55,35.325,47.225,48.05,98.1
604,40.76,35.175,35.3,32.5,31.700000000000003,31.875,32.474999999999994,40.375,41.5,41.275000000000006,39.225,36.95,36.739999999999995,34.474999999999994,35.325,47.225,48.05,98.2
605,40.76,35.125,35.225,32.375,31.625,31.875,32.400000000000006,40.275,41.3,41.125,39.0,36.7,36.519999999999996,34.425,35.2,47.2,47.99999999999999,98.1
606,40.7,35.0,35.1,32.3,31.599999999999998,31.8,32.400000000000006,40.2,41.275,41.025,38.925,36.575,36.3,34.35,35.1,46.95,47.9,98.0
607,40.7,34.925,35.02499999999999,32.349999999999994,31.625,31.8,32.400000000000006,40.150000000000006,41.175000000000004,40.974999999999994,38.925,36.55,36.260000000000005,34.35,35.075,47.025000000000006,47.925,98.0
608,40.7,34.900000000000006,35.175,32.425,31.625,31.825,32.45,40.175,41.25,41.0,38.95,36.55,36.3,34.324999999999996,35.075,47.1,48.075,98.0
609,40.7,34.900000000000006,35.175,32.45,31.625,31.849999999999998,32.45,40.2,41.25,41.0,38.95,36.525,36.34,34.324999999999996,35.02499999999999,47.225,48.075,98.0
610,40.64,34.900000000000006,35.125,32.425,31.599999999999998,31.849999999999998,32.45,40.175,41.25,40.925,38.925,36.425,36.260000000000005,34.25,34.974999999999994,47.225,48.075,98.0
611,40.61999999999999,34.725,35.075,32.4,31.599999999999998,31.775,32.45,40.099999999999994,41.2,40.775000000000006,38.8,36.225,36.06,34.175,34.85,47.125,48.025,98.0
612,40.559999999999995,34.625,35.075,32.4,31.599999999999998,31.75,32.45,40.05,41.1,40.75,38.724999999999994,36.175,35.980000000000004,34.175,34.75,47.175,48.10000000000001,98.0
613,40.559999999999995,34.625,35.075,32.4,31.575,31.75,32.474999999999994,40.075,41.1,40.724999999999994,38.724999999999994,36.15,35.980000000000004,34.1,34.75,47.225,48.125,98.0
614,40.559999999999995,34.6,35.075,32.4,31.625,31.8,32.474999999999994,40.075,41.1,40.75,38.724999999999994,36.1,35.959999999999994,34.075,34.75,47.35,48.2,98.0
615,40.559999999999995,34.6,35.075,32.4,31.65,31.849999999999998,32.5,40.099999999999994,41.1,40.75,38.724999999999994,36.1,35.959999999999994,34.075,34.75,47.5,48.3,98.1
616,40.58,34.6,35.1,32.45,31.65,31.9,32.55,40.125,41.125,40.75,38.75,36.075,35.919999999999995,34.05,34.75,47.575,48.35,98.1
617,40.63999999999999,34.6,35.1,32.45,31.700000000000003,31.95,32.575,40.15,41.15,40.75,38.75,36.05,35.879999999999995,33.974999999999994,34.725,47.65,48.425,98.2
618,40.66,34.575,35.1,32.45,31.674999999999997,31.95,32.625,40.15,41.2,40.775,38.75,36.0,35.879999999999995,33.925,34.7,47.7,48.45,98.2
619,40.66,34.6,35.1,32.5,31.724999999999998,31.975,32.65,40.175,41.2,40.775,38.75,35.949999999999996,35.86,33.925,34.7,47.8,48.55,98.2
620,40.66,34.6,35.125,32.5,31.75,31.975,32.675,40.175,41.2,40.775,38.75,35.9,35.82000000000001,33.925,34.7,47.85,48.650000000000006,98.2
621,40.66,34.575,35.150000000000006,32.5,31.775,32.0,32.725,40.15,41.175,40.8,38.75,35.875,35.82000000000001,33.875,34.65,47.900000000000006,48.8,98.1
622,40.72,34.550000000000004,35.175,32.55,31.799999999999997,32.05,32.775000000000006,40.175,41.175,40.825,38.75,35.875,35.82000000000001,33.849999999999994,34.625,48.0,48.9,98.1
623,40.760000000000005,34.550000000000004,35.175,32.6,31.825,32.1,32.849999999999994,40.225,41.175,40.825,38.8,35.85,35.8,33.849999999999994,34.65,48.125,49.0,98.1
624,40.82000000000001,34.550000000000004,35.25,32.6,31.900000000000002,32.175000000000004,32.849999999999994,40.3,41.25,40.85,38.8,35.825,35.779999999999994,33.825,34.65,48.3,49.125,98.1
625,40.879999999999995,34.575,35.325,32.625,31.925,32.25,32.925000000000004,40.3,41.25,40.9,38.849999999999994,35.825,35.779999999999994,33.825,34.675,48.349999999999994,49.224999999999994,98.1
626,40.879999999999995,34.55,35.325,32.65,31.925,32.25,32.95,40.3,41.25,40.875,38.825,35.724999999999994,35.760000000000005,33.75,34.625,48.400000000000006,49.224999999999994,98.2
627,40.82000000000001,34.45,35.3,32.65,31.900000000000002,32.25,32.95,40.25,41.225,40.775,38.725,35.599999999999994,35.64,33.675000000000004,34.575,48.375,49.224999999999994,98.2
628,40.8,34.400000000000006,35.225,32.625,31.900000000000002,32.25,32.9,40.175,41.15,40.725,38.6,35.474999999999994,35.54,33.65,34.5,48.324999999999996,49.2,98.1
629,40.7,34.349999999999994,35.225,32.675,31.925,32.25,32.9,40.1,41.074999999999996,40.675,38.575,35.400000000000006,35.46,33.625,34.425000000000004,48.3,49.2,98.1
630,40.7,34.349999999999994,35.2,32.650000000000006,31.925,32.25,32.9,40.125,41.05,40.675,38.55,35.400000000000006,35.42,33.575,34.375,48.324999999999996,49.2,98.1
631,40.720000000000006,34.325,35.2,32.7,31.95,32.25,32.95,40.15,41.075,40.65,38.55,35.400000000000006,35.42,33.575,34.4,48.375,49.27499999999999,98.1
632,40.720000000000006,34.325,35.2,32.724999999999994,32.025,32.349999999999994,33.05,40.15,41.075,40.65,38.575,35.400000000000006,35.42,33.55,34.425,48.5,49.425,98.1
