wavelength,blank,S6 Preheat,S6 Post Heat,S6 Irrad 1 1,S6 Irrad 1 10,S6 Irrad 1 2,S6 Irrad 1 3,S6 Irrad 1 4,S6 Irrad 1 5,S6 Irrad 1 6,S6 Irrad 1 7,S6 Irrad 1 8,S6 Irrad 1 9,S6 Irrad 2,S6 Irrad 3,S6 Irrad 4,S6 Irrad 5,S6 Irrad 6,S6 Irrad 7,S6 Irrad 8,S6 Irrad 9
500,97.8,35.7,32.65,29.95,29.125,29.3,29.4,31.35,31.225,30.7,29.625,29.125,29.45,27.575,27.65,26.25,25.9,25.875,26.15,26.75,25.75
501,97.8,35.86666667,32.8,30.15,29.35,29.45,29.5,31.525,31.4,30.85,29.75,29.25,29.6,27.775,27.75,26.35,26,26,26.275,26.85,25.9
502,97.8,36.03333333,33,30.35,29.475,29.6,29.625,31.675,31.6,31.075,29.95,29.425,29.725,27.925,27.875,26.45,26.1,26.125,26.4,27,26
503,97.8,36.13333333,33.1,30.475,29.65,29.75,29.75,31.875,31.8,31.2,30.075,29.525,29.85,28.025,28,26.575,26.175,26.225,26.5,27.075,26.075
504,97.8,36.2,33.25,30.575,29.75,29.85,29.85,31.925,31.9,31.325,30.2,29.65,29.975,28.125,28.05,26.625,26.25,26.3,26.6,27.15,26.125
505,97.8,36.33333333,33.35,30.7,29.85,29.95,29.95,32.075,32.025,31.425,30.3,29.725,30.1,28.2,28.15,26.725,26.325,26.375,26.7,27.25,26.225
506,97.8,36.56666667,33.525,30.9,30.025,30.1,30.1,32.275,32.175,31.625,30.45,29.925,30.225,28.35,28.225,26.9,26.45,26.5,26.8,27.35,26.325
507,97.9,36.7,33.725,31.1,30.15,30.25,30.25,32.5,32.35,31.825,30.625,30.1,30.4,28.5,28.35,26.975,26.55,26.625,26.875,27.475,26.5
508,97.9,36.83333333,33.85,31.225,30.3,30.375,30.4,32.6,32.525,31.975,30.75,30.225,30.525,28.65,28.45,27.075,26.65,26.7,27,27.575,26.575
509,97.9,36.9,33.95,31.325,30.425,30.5,30.5,32.75,32.65,32.05,30.825,30.275,30.65,28.725,28.575,27.15,26.75,26.775,27.1,27.675,26.65
510,97.8,37.03333333,34.05,31.425,30.45,30.6,30.6,32.825,32.725,32.15,30.95,30.325,30.7,28.8,28.625,27.225,26.825,26.875,27.15,27.75,26.725
511,97.8,37.13333333,34.1,31.475,30.55,30.625,30.675,32.9,32.825,32.225,31.05,30.425,30.775,28.8,28.65,27.275,26.85,26.925,27.2,27.825,26.75
512,97.8,37.13333333,34.125,31.475,30.575,30.7,30.75,32.975,32.85,32.225,31.05,30.45,30.775,28.8,28.675,27.275,26.85,26.975,27.225,27.85,26.775
513,97.7,37.2,34.2,31.575,30.65,30.8,30.8,33.025,32.925,32.325,31.125,30.525,30.825,28.85,28.775,27.375,26.85,27,27.3,27.925,26.825
514,97.8,37.4,34.4,31.775,30.825,30.925,30.975,33.2,33.1,32.525,31.25,30.7,31,28.9,28.875,27.425,26.975,27.1,27.4,28.05,26.95
515,97.8,37.7,34.7,32,31.025,31.1,31.15,33.45,33.375,32.775,31.475,30.9,31.2,29.1,29.075,27.575,27.15,27.225,27.525,28.25,27.1
516,97.8,37.86666667,34.825,32.175,31.225,31.25,31.325,33.625,33.6,32.975,31.675,31.1,31.35,29.325,29.15,27.725,27.225,27.425,27.65,28.35,27.275
517,97.9,37.9,34.875,32.175,31.25,31.3,31.35,33.675,33.625,33,31.775,31.125,31.425,29.35,29.175,27.775,27.25,27.425,27.75,28.35,27.275
518,97.9,37.9,34.8,32.15,31.175,31.275,31.325,33.6,33.55,32.925,31.7,31.05,31.35,29.225,29.175,27.725,27.25,27.35,27.7,28.325,27.2
519,97.8,37.76666667,34.825,32.075,31.15,31.25,31.325,33.55,33.5,32.925,31.65,31.05,31.35,29.175,29.175,27.7,27.2,27.325,27.675,28.325,27.175
520,97.8,37.8,34.875,32.15,31.15,31.35,31.425,33.625,33.625,32.95,31.725,31.075,31.475,29.2,29.225,27.75,27.225,27.35,27.725,28.375,27.2
521,97.8,38.06666667,35.05,32.375,31.4,31.525,31.6,33.875,33.85,33.225,31.95,31.275,31.575,29.325,29.425,27.95,27.425,27.5,27.85,28.55,27.35
522,97.8,38.4,35.375,32.625,31.65,31.775,31.825,34.2,34.125,33.525,32.2,31.525,31.85,29.65,29.575,28.05,27.525,27.675,28.075,28.725,27.625
523,97.8,38.66666667,35.7,32.925,31.975,31.975,32.025,34.5,34.475,33.8,32.45,31.725,32.075,29.9,29.775,28.3,27.725,27.875,28.325,28.925,27.825
524,97.7,38.86666667,35.925,33.125,32.125,32.15,32.2,34.7,34.675,34.1,32.6,31.875,32.325,30.075,29.9,28.425,27.9,28.05,28.475,29.025,28.025
525,97.9,39.16666667,36.2,33.3,32.275,32.3,32.425,34.825,34.85,34.225,32.775,32.125,32.5,30.175,30.125,28.55,27.975,28.2,28.55,29.225,28.125
526,97.9,39.23333333,36.25,33.5,32.45,32.475,32.575,35.1,35.025,34.4,32.9,32.325,32.6,30.325,30.225,28.65,28.05,28.35,28.65,29.4,28.25
527,97.9,39.2,36.225,33.375,32.4,32.45,32.45,34.975,34.9,34.35,32.8,32.2,32.475,30.225,30.175,28.625,27.975,28.25,28.6,29.275,28.125
528,97.8,38.66666667,35.675,33.025,31.9,32.05,32.2,34.525,34.45,33.9,32.325,31.75,32.25,29.75,29.875,28.3,27.7,27.9,28.25,29.05,27.825
529,97.8,38.43333333,35.375,32.825,31.65,31.875,32.075,34.325,34.25,33.575,32.175,31.6,32.1,29.375,29.775,28.175,27.5,27.725,28.125,28.8,27.65
530,97.8,38.66666667,35.725,33,31.9,32.125,32.275,34.475,34.425,33.85,32.475,31.775,32.275,29.575,29.9,28.25,27.675,27.95,28.275,29.025,27.85
531,97.7,39.03333333,36.125,33.275,32.225,32.325,32.5,34.9,34.8,34.175,32.7,32.05,32.425,29.925,30.1,28.5,27.85,28.075,28.5,29.225,28.05
532,97.7,39.1,36.175,33.275,32.25,32.4,32.5,35,34.85,34.25,32.7,32.025,32.45,29.975,30.1,28.525,27.925,28.05,28.5,29.225,28.025
533,97.7,39.06666667,36.075,33.275,32.15,32.4,32.5,34.925,34.8,34.15,32.675,32,32.45,29.85,30.05,28.475,27.875,28.025,28.475,29.15,28.025
534,97.8,39.1,36.1,33.275,32.175,32.45,32.6,34.95,34.9,34.2,32.7,32.025,32.5,29.875,30.125,28.475,27.875,28.025,28.525,29.175,28.025
535,97.8,39.2,36.325,33.375,32.25,32.6,32.75,35.15,35.025,34.275,32.9,32.125,32.675,29.95,30.175,28.6,27.95,28.125,28.625,29.275,28.05
536,97.7,39.23333333,36.375,33.45,32.35,32.6,32.825,35.15,35.125,34.325,32.95,32.2,32.7,30.025,30.225,28.6,27.975,28.175,28.7,29.35,28.125
537,97.7,39.53333333,36.55,33.65,32.45,32.875,33,35.275,35.325,34.5,33.1,32.4,32.9,30.025,30.325,28.7,28.1,28.275,28.95,29.525,28.275
538,97.6,39.86666667,37.075,34.05,32.9,33.175,33.375,35.775,35.65,35,33.475,32.85,33.275,30.425,30.675,29,28.4,28.525,29.175,29.8,28.575
539,97.6,40.33333333,37.5,34.4,33.275,33.525,33.6,36.15,36.05,35.45,33.8,33.125,33.525,30.775,30.975,29.275,28.625,28.8,29.425,30.125,28.75
540,97.6,40.3,37.5,34.375,33.125,33.475,33.525,36.175,36.075,35.45,33.8,33,33.425,30.75,30.925,29.175,28.575,28.8,29.375,30.05,28.675
541,97.6,40,37.05,34.125,32.75,33.175,33.325,35.9,35.775,35.075,33.425,32.675,33.2,30.45,30.7,29.025,28.35,28.525,29.125,29.775,28.525
542,97.6,39.8,36.8,33.85,32.55,32.975,33.225,35.6,35.575,34.875,33.25,32.475,32.975,30.1,30.675,28.775,28.1,28.35,28.9,29.575,28.375
543,97.7,39.8,36.85,33.85,32.575,33,33.225,35.575,35.55,34.875,33.225,32.475,32.975,30.1,30.65,28.825,28.075,28.325,28.875,29.575,28.35
544,97.7,39.9,37,34,32.75,33.1,33.375,35.775,35.65,34.925,33.325,32.65,33.075,30.125,30.65,28.85,28.3,28.5,28.925,29.7,28.425
545,97.7,40.13333333,37.225,34.25,32.925,33.3,33.45,35.9,35.825,35.6,33.5,32.825,33.175,30.3,30.75,28.975,28.35,28.55,29.05,29.85,28.475
546,97.7,40.2,37.225,34.3,32.975,33.35,33.45,36,35.875,35.375,33.55,32.825,33.175,30.3,30.75,28.975,28.35,28.55,29.075,29.85,28.525
547,97.7,40.16666667,37.225,34.275,32.95,33.35,33.45,35.975,35.875,35.325,33.5,32.775,33.225,30.25,30.75,28.975,28.35,28.525,29.075,29.825,28.5
548,97.6,40.13333333,37.3,34.275,32.975,33.35,33.5,35.975,35.875,35.3,33.55,32.825,33.275,30.2,30.75,28.975,28.375,28.5,29.1,29.85,28.475
549,97.6,40.33333333,37.575,34.45,33.125,33.525,33.675,36.1,36.05,35.45,33.625,33.05,33.5,30.325,30.85,29.05,28.475,28.6,29.2,29.9,28.625
550,97.6,40.63333333,37.825,34.675,33.325,33.725,33.875,36.375,36.35,35.65,33.9,33.175,33.625,30.525,30.975,29.225,28.55,28.8,29.425,30.15,28.8
551,97.7,40.83333333,38,34.825,33.425,33.9,34.025,36.6,36.425,35.825,34,33.325,33.75,30.625,31.075,29.275,28.675,28.85,29.475,30.275,28.875
552,97.7,40.93333333,38.025,34.825,33.5,33.925,34.1,36.65,36.5,35.9,34.025,33.325,33.775,30.625,31.1,29.275,28.7,28.85,29.5,30.25,28.85
553,97.8,40.93333333,38.05,34.825,33.45,33.925,34.1,36.65,36.5,35.875,34.025,33.35,33.775,30.6,31.075,29.2,28.7,28.825,29.5,30.25,28.85
554,97.8,41,38.15,34.925,33.525,34,34.15,36.7,36.55,35.9,34.05,33.375,33.825,30.575,31.1,29.2,28.7,28.85,29.5,30.25,28.85
555,97.8,41.1,38.35,35,33.6,34.1,34.2,36.75,36.65,35.95,34.125,33.4,33.925,30.6,31.1,29.25,28.725,28.85,29.55,30.3,28.9
556,97.9,41.26666667,38.475,35.1,33.675,34.175,34.375,36.9,36.75,36.1,34.25,33.45,34,30.625,31.2,29.3,28.8,28.9,29.6,30.325,29
557,98,41.36666667,38.6,35.15,33.775,34.275,34.475,36.975,36.875,36.175,34.275,33.55,34.125,30.675,31.225,29.325,28.8,28.925,29.675,30.4,29.075
558,97.9,41.53333333,38.775,35.375,33.85,34.375,34.575,37.1,37,36.325,34.425,33.625,34.175,30.725,31.275,29.35,28.85,29.025,29.7,30.475,29.125
559,97.9,41.7,38.95,35.475,33.95,34.425,34.625,37.2,37,36.4,34.5,33.75,34.225,30.75,31.275,29.375,28.875,29.05,29.775,30.5,29.125
560,97.9,42.23333333,39.325,35.825,34.2,34.75,34.975,37.675,37.425,36.825,34.8,33.95,34.6,31,31.6,29.525,29.05,29.3,30.05,30.7,29.35
561,98,42.46666667,39.475,36.05,34.3,34.9,35.15,37.9,37.75,37.05,35,34.2,34.825,31.075,31.775,29.625,29.175,29.375,30.175,30.775,29.525
562,98,42.6,39.625,36.175,34.4,35.05,35.3,38.075,37.9,37.175,35.15,34.3,35,31.15,31.85,29.65,29.25,29.475,30.275,30.875,29.6
563,98,42.96666667,39.8,36.375,34.625,35.25,35.45,38.3,38.125,37.4,35.3,34.5,35.15,31.3,31.925,29.7,29.425,29.55,30.35,30.925,29.775
564,97.9,43.03333333,39.925,36.525,34.725,35.35,35.55,38.35,38.2,37.5,35.375,34.55,35.275,31.325,31.975,29.75,29.45,29.575,30.425,30.925,29.775
565,98,43.06666667,40,36.575,34.625,35.325,35.575,38.35,38.175,37.5,35.375,34.55,35.225,31.275,31.925,29.725,29.45,29.55,30.425,30.925,29.75
566,98,43,40,36.5,34.6,35.3,35.55,38.325,38.1,37.4,35.325,34.475,35.15,31.175,31.925,29.625,29.4,29.5,30.375,30.8,29.675
567,98,43,40.075,36.475,34.575,35.3,35.55,38.275,38.1,37.35,35.3,34.45,35.15,31.1,31.9,29.6,29.35,29.45,30.35,30.775,29.65
568,98,43.13333333,40.225,36.6,34.65,35.325,35.65,38.35,38.25,37.4,35.35,34.5,35.2,31.15,31.925,29.6,29.35,29.475,30.4,30.85,29.65
569,98,43.4,40.4,36.775,34.75,35.5,35.75,38.55,38.275,37.625,35.5,34.625,35.325,31.15,31.925,29.725,29.4,29.525,30.45,30.925,29.75
570,98,43.46666667,40.45,36.825,34.75,35.525,35.8,38.55,38.325,37.65,35.525,34.675,35.375,31.175,31.95,29.725,29.45,29.55,30.5,30.95,29.75
571,97.9,43.46666667,40.5,36.875,34.725,35.5,35.8,38.575,38.3,37.675,35.525,34.625,35.35,31.15,31.925,29.65,29.425,29.525,30.5,30.975,29.75
572,98,43.46666667,40.5,36.85,34.7,35.5,35.8,38.525,38.25,37.575,35.5,34.575,35.325,31,31.875,29.6,29.35,29.525,30.4,30.925,29.75
573,98,43.43333333,40.5,36.8,34.675,35.5,35.775,38.45,38.225,37.55,35.5,34.55,35.275,30.875,31.875,29.55,29.325,29.475,30.35,30.9,29.7
574,98,43.43333333,40.5,36.8,34.675,35.5,35.75,38.475,38.2,37.525,35.45,34.55,35.25,30.875,31.85,29.5,29.25,29.425,30.325,30.85,29.65
575,98,43.43333333,40.5,36.8,34.625,35.425,35.75,38.475,38.2,37.475,35.4,34.5,35.2,30.725,31.75,29.4,29.25,29.35,30.3,30.775,29.6
576,98,43.4,40.5,36.7,34.55,35.4,35.725,38.4,38.125,37.375,35.35,34.475,35.175,30.65,31.65,29.35,29.175,29.325,30.275,30.725,29.5
577,98,43.43333333,40.6,36.7,34.525,35.4,35.725,38.4,38.1,37.375,35.325,34.475,35.2,30.625,31.625,29.275,29.15,29.225,30.225,30.725,29.475
578,97.9,43.5,40.65,36.75,34.575,35.4,35.75,38.4,38.1,37.425,35.35,34.45,35.2,30.575,31.625,29.275,29.15,29.225,30.2,30.675,29.475
579,97.9,43.63333333,40.775,36.825,34.625,35.4,35.775,38.45,38.2,37.475,35.4,34.475,35.225,30.575,31.625,29.25,29.125,29.25,30.225,30.725,29.5
580,98,43.8,40.925,36.925,34.675,35.5,35.875,38.525,38.275,37.575,35.45,34.525,35.25,30.55,31.625,29.275,29.125,29.25,30.25,30.75,29.5
581,98,43.93333333,41.05,37.025,34.725,35.575,35.925,38.575,38.3,37.6,35.475,34.55,35.325,30.55,31.625,29.3,29.125,29.225,30.25,30.775,29.525
582,98,44,41.2,37.075,34.725,35.625,35.925,38.675,38.3,37.675,35.525,34.6,35.375,30.575,31.6,29.25,29.125,29.225,30.275,30.775,29.55
583,98.1,44.1,41.275,37.15,34.75,35.675,36,38.75,38.45,37.75,35.6,34.6,35.4,30.525,31.625,29.25,29.15,29.225,30.25,30.775,29.575
584,98.2,44.16666667,41.375,37.25,34.825,35.725,36.05,38.75,38.475,37.825,35.65,34.65,35.4,30.525,31.575,29.225,29.175,29.225,30.25,30.775,29.575
585,98.2,44.3,41.525,37.325,34.825,35.8,36.1,38.85,38.5,37.85,35.675,34.7,35.475,30.475,31.575,29.25,29.125,29.225,30.225,30.825,29.575
586,98.2,44.5,41.675,37.4,34.925,35.875,36.175,38.85,38.575,37.95,35.7,34.75,35.475,30.475,31.6,29.25,29.175,29.225,30.225,30.825,29.575
587,98.1,44.56666667,41.825,37.4,35,35.925,36.2,38.95,38.675,38,35.75,34.825,35.575,30.5,31.6,29.25,29.15,29.225,30.25,30.85,29.575
588,98,44.6,41.85,37.475,35,35.95,36.225,38.975,38.7,38.025,35.775,34.8,35.575,30.5,31.525,29.225,29.125,29.25,30.25,30.875,29.6
589,98.1,44.7,41.875,37.5,34.95,35.95,36.225,38.975,38.675,38.025,35.775,34.8,35.575,30.375,31.525,29.15,29.125,29.2,30.25,30.825,29.575
590,98.1,44.7,41.9,37.475,34.95,35.95,36.2,38.975,38.675,38,35.725,34.8,35.575,30.3,31.475,29.075,29.075,29.175,30.225,30.825,29.5
591,98.1,44.76666667,41.925,37.5,34.95,35.925,36.25,38.975,38.675,38,35.75,34.8,35.575,30.3,31.475,29.05,29.075,29.125,30.2,30.8,29.5
592,98.1,44.9,42.15,37.6,35.05,36.025,36.25,39.025,38.75,38.05,35.8,34.825,35.65,30.3,31.45,29,29.075,29.15,30.2,30.775,29.525
593,98.1,45.1,42.325,37.675,35.15,36.1,36.375,39.1,38.825,38.225,35.925,34.925,35.725,30.3,31.475,29.025,29.1,29.15,30.225,30.8,29.6
594,98.1,45.2,42.5,37.8,35.225,36.225,36.425,39.225,38.875,38.25,35.975,35,35.775,30.325,31.5,29.05,29.1,29.15,30.25,30.85,29.6
595,98.1,45.26666667,42.6,37.8,35.25,36.25,36.45,39.25,38.925,38.3,36,35,35.8,30.3,31.5,29.025,29.125,29.15,30.225,30.825,29.6
596,98.2,45.23333333,42.55,37.775,35.2,36.2,36.425,39.2,38.85,38.25,35.875,34.875,35.7,30.125,31.35,28.95,29.05,29.05,30.175,30.775,29.45
597,98.1,45.03333333,42.425,37.55,34.95,36.025,36.275,39,38.575,37.95,35.725,34.7,35.55,29.875,31.175,28.75,28.875,28.95,30.05,30.625,29.375
598,98.1,44.96666667,42.4,37.425,34.825,35.925,36.25,38.9,38.45,37.85,35.675,34.625,35.45,29.7,31.15,28.625,28.825,28.825,29.95,30.5,29.275
599,98,45,42.45,37.55,34.825,35.95,36.25,38.925,38.475,37.875,35.8,34.65,35.475,29.7,31.075,28.625,28.8,28.8,29.95,30.5,29.25
600,98,45.3,42.7,37.625,34.95,36.05,36.375,39.075,38.625,37.975,35.85,34.825,35.6,29.725,31.175,28.65,28.825,28.875,30,30.625,29.35
601,98.1,45.6,42.875,37.925,35.175,36.2,36.475,39.3,38.85,38.25,36.05,35.025,35.75,29.875,31.2,28.7,28.95,28.925,30.1,30.725,29.45
602,98.1,45.83333333,43.225,38.075,35.35,36.375,36.675,39.5,39.05,38.425,36.125,35.075,35.875,29.9,31.275,28.75,29.1,29,30.125,30.825,29.525
603,98.2,45.93333333,43.275,38.125,35.375,36.4,36.675,39.525,39.1,38.475,36.125,35.075,35.95,29.975,31.275,28.75,29.075,29.025,30.125,30.825,29.525
604,98.1,45.83333333,43.225,38.025,35.3,36.3,36.575,39.5,39,38.35,36.075,35.05,35.825,29.8,31.125,28.7,29.025,28.95,30.075,30.75,29.4
605,98,45.63333333,43.075,37.825,35.05,36.225,36.475,39.275,38.725,38.125,35.825,34.9,35.65,29.525,31.05,28.5,28.875,28.8,29.9,30.65,29.275
606,98,45.53333333,43.025,37.775,35,36.15,36.425,39.1,38.625,38.025,35.725,34.775,35.625,29.425,30.975,28.45,28.725,28.725,29.8,30.575,29.225
607,98,45.7,43.1,37.9,35.05,36.15,36.5,39.1,38.675,38.075,35.775,34.8,35.625,29.45,30.975,28.45,28.75,28.725,29.825,30.575,29.225
608,98,45.83333333,43.325,37.975,35.125,36.25,36.5,39.225,38.85,38.175,35.875,34.875,35.625,29.475,30.95,28.425,28.75,28.725,29.85,30.6,29.275
609,98,45.86666667,43.325,37.975,35.1,36.25,36.5,39.225,38.85,38.175,35.85,34.85,35.625,29.4,30.925,28.375,28.75,28.7,29.85,30.575,29.225
610,98,45.83333333,43.3,37.925,34.9,36.15,36.45,39.125,38.725,38.175,35.75,34.7,35.55,29.25,30.825,28.275,28.625,28.55,29.825,30.45,29.175
611,98,45.73333333,43.2,37.8,34.775,36.075,36.325,39.05,38.525,38.025,35.675,34.675,35.525,29.1,30.75,28.2,28.575,28.5,29.7,30.375,29.075
612,97.9,45.76666667,43.225,37.775,34.775,36.05,36.325,39.025,38.55,38.025,35.675,34.7,35.525,29.05,30.725,28.1,28.525,28.475,29.7,30.375,29.1
613,98,45.9,43.325,37.8,34.8,36.075,36.375,39.025,38.55,38.025,35.7,34.7,35.55,29.05,30.725,28.1,28.5,28.475,29.7,30.375,29.075
614,98,46,43.45,37.875,34.85,36.125,36.375,39.075,38.6,38.025,35.725,34.7,35.55,29.05,30.7,28.1,28.5,28.5,29.725,30.4,29.075
615,98.1,46.13333333,43.6,37.9,34.9,36.15,36.4,39.1,38.625,38.1,35.8,34.75,35.575,29.05,30.7,28.1,28.5,28.5,29.7,30.375,29.1
616,98.1,46.26666667,43.725,37.95,34.95,36.175,36.425,39.1,38.625,38.1,35.8,34.775,35.575,29.05,30.65,28.1,28.525,28.5,29.675,30.4,29.1
617,98.1,46.33333333,43.775,38.025,34.975,36.225,36.5,39.175,38.675,38.1,35.825,34.775,35.6,29,30.625,28.1,28.525,28.475,29.7,30.4,29.1
618,98.1,46.4,43.875,38.025,35,36.275,36.5,39.175,38.7,38.15,35.825,34.825,35.6,28.975,30.625,28.025,28.525,28.45,29.7,30.4,29.125
619,98.2,46.5,43.95,38.05,35.05,36.275,36.5,39.2,38.7,38.15,35.85,34.825,35.625,28.925,30.6,28.025,28.525,28.45,29.7,30.4,29.125
620,98.2,46.53333333,44.025,38.075,35.05,36.275,36.525,39.2,38.7,38.175,35.85,34.85,35.625,28.9,30.55,28,28.525,28.45,29.675,30.375,29.075
621,98.1,46.6,44.125,38.175,35.05,36.3,36.525,39.225,38.725,38.175,35.85,34.85,35.675,28.825,30.55,27.95,28.525,28.45,29.675,30.375,29.075
622,98.2,46.7,44.225,38.2,35.1,36.35,36.6,39.275,38.775,38.275,35.925,34.85,35.675,28.825,30.525,27.95,28.525,28.45,29.7,30.375,29.075
623,98.2,46.86666667,44.4,38.275,35.175,36.375,36.65,39.375,38.825,38.35,36.025,34.9,35.725,28.825,30.525,27.925,28.55,28.45,29.7,30.4,29.1
624,98.2,47,44.55,38.375,35.225,36.45,36.7,39.375,38.9,38.425,36.05,34.95,35.775,28.875,30.525,27.925,28.575,28.45,29.7,30.425,29.175
625,98.2,47.1,44.7,38.4,35.25,36.5,36.7,39.425,38.95,38.475,36.075,35,35.8,28.85,30.475,27.925,28.55,28.45,29.7,30.425,29.175
626,98.2,47.1,44.65,38.4,35.25,36.475,36.7,39.4,38.925,38.4,36.025,34.95,35.725,28.7,30.375,27.875,28.525,28.375,29.675,30.375,29.15
627,98.2,47.06666667,44.525,38.3,35.1,36.375,36.65,39.35,38.8,38.325,35.975,34.85,35.7,28.575,30.275,27.75,28.45,28.325,29.6,30.275,29.1
628,98.2,47,44.5,38.15,35.025,36.35,36.575,39.25,38.725,38.225,35.875,34.8,35.7,28.45,30.275,27.65,28.35,28.25,29.55,30.25,29.025
629,98.1,47,44.5,38.15,35.025,36.35,36.575,39.25,38.65,38.2,35.85,34.8,35.65,28.375,30.225,27.65,28.35,28.175,29.5,30.25,29
630,98.1,47,44.575,38.2,35.025,36.35,36.575,39.25,38.65,38.2,35.85,34.8,35.675,28.325,30.175,27.625,28.35,28.175,29.5,30.225,29
631,98.1,47.2,44.725,38.275,35.05,36.375,36.575,39.25,38.7,38.225,35.9,34.825,35.7,28.325,30.175,27.6,28.35,28.175,29.5,30.25,29
632,98.1,47.3,44.825,38.3,35.1,36.375,36.625,39.3,38.75,38.3,36,34.875,35.7,28.35,30.175,27.6,28.35,28.175,29.5,30.25,29
633,98.1,47.33333333,44.9,38.3,35.15,36.475,36.7,39.325,38.775,38.3,36,34.9,35.7,28.325,30.175,27.6,28.325,28.175,29.5,30.25,29
634,98.1,47.36666667,44.9,38.325,35.125,36.475,36.65,39.325,38.775,38.35,36,34.875,35.7,28.25,30.15,27.575,28.325,28.175,29.5,30.25,28.975
635,98.2,47.4,44.925,38.325,35.1,36.45,36.675,39.325,38.75,38.3,35.975,34.85,35.7,28.225,30.15,27.525,28.3,28.15,29.475,30.2,28.975
636,98.2,47.4,44.95,38.325,35.075,36.45,36.675,39.325,38.75,38.3,35.95,34.825,35.675,28.2,30.1,27.5,28.275,28.125,29.475,30.2,28.975
637,98.2,47.5,45.05,38.325,35.075,36.475,36.675,39.325,38.75,38.3,35.95,34.825,35.675,28.15,30.075,27.475,28.275,28.125,29.475,30.175,28.975
638,98.2,47.53333333,45.125,38.325,35.075,36.475,36.675,39.325,38.775,38.3,35.925,34.825,35.675,28.075,30.075,27.475,28.275,28.075,29.45,30.15,28.975
639,98.2,47.6,45.175,38.325,35.1,36.475,36.675,39.325,38.775,38.325,35.95,34.825,35.675,28.075,30.05,27.425,28.275,28.075,29.45,30.15,28.975
640,98.2,47.76666667,45.325,38.375,35.125,36.5,36.75,39.35,38.8,38.375,35.95,34.85,35.675,28.025,30.05,27.425,28.275,28.075,29.475,30.225,28.975
641,98.3,47.86666667,45.425,38.425,35.2,36.55,36.775,39.4,38.8,38.4,36,34.9,35.675,28.025,30.05,27.4,28.275,28.1,29.5,30.225,28.975
642,98.3,47.9,45.45,38.5,35.225,36.55,36.775,39.45,38.85,38.4,36.025,34.925,35.725,28.025,30.025,27.4,28.275,28.1,29.5,30.25,29.025
643,98.3,47.96666667,45.6,38.575,35.25,36.55,36.825,39.45,38.85,38.425,36.025,34.95,35.825,28.025,30.025,27.4,28.275,28.1,29.5,30.25,29.025
644,98.4,48.06666667,45.675,38.6,35.25,36.6,36.85,39.475,38.9,38.475,36.075,35,35.825,28,30.025,27.4,28.275,28.1,29.5,30.275,29.025
645,98.3,48.1,45.775,38.625,35.275,36.65,36.9,39.525,38.95,38.475,36.125,35,35.825,28,30.025,27.4,28.275,28.1,29.525,30.275,29.075
646,98.3,48.16666667,45.85,38.625,35.325,36.65,36.9,39.525,38.95,38.55,36.125,35.05,35.875,28,30.025,27.375,28.3,28.175,29.525,30.275,29.075
647,98.3,48.26666667,45.925,38.675,35.35,36.675,36.975,39.525,38.975,38.575,36.225,35.05,35.9,28,30,27.375,28.3,28.175,29.55,30.3,29.075
648,98.3,48.26666667,46,38.75,35.375,36.7,36.975,39.625,38.975,38.625,36.225,35.075,35.9,28,30,27.375,28.3,28.175,29.575,30.35,29.1
649,98.3,48.36666667,46.05,38.775,35.375,36.75,36.975,39.625,39.025,38.65,36.275,35.15,35.925,28,30,27.4,28.35,28.175,29.575,30.35,29.15
650,98.3,48.4,46.175,38.775,35.425,36.775,37.025,39.7,39.075,38.675,36.275,35.15,35.925,28,30,27.4,28.35,28.175,29.6,30.375,29.15
651,98.3,48.46666667,46.225,38.775,35.45,36.8,37.05,39.725,39.1,38.725,36.275,35.15,35.925,28,30,27.375,28.35,28.175,29.6,30.4,29.175
652,98.4,48.53333333,46.225,38.775,35.45,36.8,37.05,39.725,39.1,38.725,36.275,35.15,35.925,27.975,30,27.4,28.35,28.2,29.625,30.4,29.2
653,98.4,48.53333333,46.225,38.825,35.45,36.8,37.05,39.725,39.125,38.725,36.275,35.15,35.95,27.975,30,27.375,28.35,28.2,29.625,30.4,29.225
654,98.4,48.56666667,46.325,38.825,35.45,36.8,37.075,39.725,39.125,38.725,36.275,35.15,36.025,27.975,30,27.375,28.375,28.2,29.625,30.4,29.225
655,98.4,48.73333333,46.45,38.9,35.55,36.875,37.125,39.8,39.2,38.75,36.35,35.2,36.05,27.975,30.05,27.4,28.375,28.2,29.625,30.45,29.25
656,98.4,48.9,46.625,38.975,35.625,36.925,37.2,39.925,39.325,38.925,36.45,35.3,36.125,27.975,30.075,27.425,28.4,28.25,29.7,30.55,29.325
657,98.4,49.1,46.825,39.15,35.75,37.05,37.325,40.025,39.45,39.05,36.575,35.4,36.25,28.075,30.15,27.475,28.5,28.375,29.825,30.65,29.425
658,98.4,49.13333333,46.95,39.225,35.8,37.15,37.375,40.075,39.5,39.125,36.65,35.45,36.25,28.1,30.15,27.5,28.575,28.45,29.85,30.675,29.475
659,98.4,49.13333333,46.95,39.15,35.8,37.15,37.375,40.075,39.5,39.1,36.65,35.425,36.275,28.075,30.15,27.5,28.575,28.425,29.875,30.675,29.475
