wavelength,S6 Irrad 1 1,S6 Irrad 1 10,S6 Irrad 1 2,S6 Irrad 1 3,S6 Irrad 1 4,S6 Irrad 1 5,S6 Irrad 1 6,S6 Irrad 1 7,S6 Irrad 1 8,S6 Irrad 1 9,S6 Irrad 2,S6 Irrad 3,S6 Irrad 4,S6 Irrad 5,S6 Irrad 6,S6 Irrad 7,S6 Irrad 8,S6 Irrad 9,S6 Post Heat,S6 Preheat
656,0.40874999999999995,0.44775,0.4325,0.4295,0.39875000000000005,0.40575000000000006,0.40974999999999995,0.438,0.4525,0.44225000000000003,0.55325,0.522,0.56175,0.54625,0.5487500000000001,0.5275000000000001,0.51525,0.5329999999999999,0.33175000000000004,0.23475000000000001
657,0.4075,0.4465,0.431,0.42774999999999996,0.398,0.404,0.40825,0.4365,0.451,0.44075,0.552,0.52075,0.5609999999999999,0.545,0.547,0.5255000000000001,0.514,0.531,0.32925000000000004,0.23349999999999999
658,0.4065,0.446,0.43024999999999997,0.4275,0.39725,0.40349999999999997,0.40775,0.43624999999999997,0.45025000000000004,0.44025000000000003,0.55125,0.5205,0.5607500000000001,0.5442500000000001,0.5462500000000001,0.52525,0.51325,0.53025,0.3285,0.23325
659,0.40725,0.446,0.43024999999999997,0.4275,0.39725,0.40375,0.40775,0.43624999999999997,0.4505,0.4405,0.5515,0.5205,0.5607500000000001,0.5442500000000001,0.5462500000000001,0.52525,0.513,0.53025,0.3285,0.23349999999999999
660,0.40825,0.447,0.43074999999999997,0.4275,0.39775000000000005,0.40449999999999997,0.40874999999999995,0.437,0.4515,0.4415,0.55325,0.52075,0.5609999999999999,0.545,0.54725,0.5255000000000001,0.51375,0.53125,0.33,0.23399999999999999
661,0.4095,0.44875000000000004,0.43175,0.42875,0.3985000000000001,0.406,0.4105,0.438,0.4525,0.44175,0.55525,0.521,0.5622499999999999,0.5457500000000001,0.548,0.52625,0.51425,0.5317500000000001,0.331,0.23475000000000001
662,0.41,0.449,0.4325,0.42875,0.39925,0.4065,0.411,0.438,0.45275,0.44175,0.556,0.52075,0.5622499999999999,0.5455000000000001,0.54825,0.5265,0.51475,0.5317500000000001,0.3315,0.235
663,0.41000000000000003,0.449,0.43224999999999997,0.42875,0.399,0.40625,0.41075,0.43825,0.45225,0.44175,0.55575,0.52075,0.562,0.54525,0.548,0.52625,0.5142500000000001,0.5315000000000001,0.331,0.235
664,0.4095,0.44825,0.43175,0.42875,0.399,0.40575000000000006,0.41,0.4375,0.45225,0.4415,0.55525,0.52025,0.5609999999999999,0.545,0.5475,0.526,0.51325,0.531,0.33075,0.23425
665,0.40874999999999995,0.4475,0.431,0.42774999999999996,0.398,0.40525,0.409,0.437,0.451,0.441,0.5545,0.52025,0.56075,0.544,0.5467500000000001,0.52525,0.513,0.53,0.32925000000000004,0.23375
666,0.40775,0.4465,0.4305,0.42674999999999996,0.39675000000000005,0.40375,0.40800000000000003,0.43575,0.45025,0.44,0.55325,0.5195000000000001,0.55975,0.54325,0.546,0.524,0.5115,0.52925,0.328,0.23299999999999998
667,0.4065,0.445,0.4295,0.42575,0.396,0.403,0.407,0.4345,0.44925000000000004,0.43925000000000003,0.5527500000000001,0.51875,0.559,0.54325,0.5447500000000001,0.5235000000000001,0.5105000000000001,0.528,0.32725000000000004,0.23275
668,0.40625,0.444,0.428,0.42524999999999996,0.39525,0.402,0.4065,0.4345,0.4485,0.43875000000000003,0.552,0.51825,0.55875,0.5417500000000001,0.54325,0.523,0.50975,0.52725,0.32625,0.23199999999999998
669,0.40599999999999997,0.444,0.42825,0.42475,0.39525,0.4015,0.40625,0.434,0.448,0.43825,0.5517500000000001,0.51775,0.558,0.54125,0.54325,0.52225,0.50925,0.5265,0.32575,0.23149999999999998
670,0.40599999999999997,0.444,0.428,0.42475,0.395,0.4015,0.406,0.43374999999999997,0.4475,0.438,0.5515,0.5172500000000001,0.55775,0.5405,0.5427500000000001,0.52225,0.509,0.52625,0.3255,0.23149999999999998
671,0.40599999999999997,0.44375,0.428,0.4245,0.3945,0.40099999999999997,0.40574999999999994,0.4335,0.4475,0.4375,0.55125,0.517,0.55725,0.5405,0.5427500000000001,0.52125,0.50875,0.52525,0.32525000000000004,0.23125
672,0.40575,0.443,0.428,0.42374999999999996,0.3945,0.40049999999999997,0.405,0.43225,0.44725000000000004,0.43725,0.55125,0.51625,0.557,0.54,0.5422500000000001,0.5205,0.508,0.52475,0.325,0.23149999999999998
673,0.40525,0.4425,0.42724999999999996,0.42325,0.39375000000000004,0.40049999999999997,0.40425,0.432,0.4465,0.4365,0.55075,0.5155,0.55575,0.5387500000000001,0.54125,0.51975,0.50725,0.524,0.325,0.23149999999999998
674,0.40425,0.44175,0.42674999999999996,0.42275,0.393,0.39975000000000005,0.404,0.43174999999999997,0.44525000000000003,0.43574999999999997,0.55025,0.51475,0.555,0.538,0.5405,0.5185,0.5065,0.523,0.324,0.23075
675,0.40325,0.441,0.42575,0.42174999999999996,0.39175000000000004,0.39875000000000005,0.40325000000000005,0.4305,0.445,0.43475,0.5489999999999999,0.514,0.554,0.53725,0.54,0.5177499999999999,0.50475,0.5215,0.32325000000000004,0.22999999999999998
676,0.40225,0.43975,0.4255,0.421,0.39125000000000004,0.398,0.402,0.43,0.444,0.43425,0.5475,0.51275,0.5525,0.5365,0.5387500000000001,0.5165,0.50375,0.52025,0.32225,0.22999999999999998
677,0.40125,0.43875000000000003,0.4245,0.42,0.39025000000000004,0.39675000000000005,0.40075000000000005,0.42875,0.4425,0.4335,0.54625,0.51125,0.5509999999999999,0.5357500000000001,0.537,0.515,0.502,0.519,0.321,0.22875
678,0.40075000000000005,0.437,0.42324999999999996,0.419,0.38875000000000004,0.396,0.3995000000000001,0.42724999999999996,0.441,0.432,0.5449999999999999,0.50975,0.54975,0.534,0.5355,0.514,0.5005,0.517,0.3195,0.22775
679,0.4005,0.43624999999999997,0.42275,0.4185,0.38775000000000004,0.3945,0.39849999999999997,0.42625,0.4405,0.43075,0.54375,0.50975,0.5489999999999999,0.5327500000000001,0.5345000000000001,0.513,0.4995,0.51575,0.31825000000000003,0.22749999999999998
680,0.4,0.43624999999999997,0.42275,0.418,0.38725000000000004,0.39425000000000004,0.39825,0.426,0.4405,0.4305,0.543,0.509,0.5485,0.5322500000000001,0.534,0.51275,0.49924999999999997,0.51575,0.3185,0.22725
681,0.4,0.436,0.42275,0.41774999999999995,0.38775000000000004,0.3945000000000001,0.39825,0.426,0.44075,0.4305,0.54325,0.50875,0.54825,0.5322500000000001,0.534,0.5125,0.499,0.51575,0.31925,0.22749999999999998
682,0.40025,0.437,0.42275,0.41774999999999995,0.388,0.3945000000000001,0.39849999999999997,0.426,0.44075,0.4305,0.54325,0.50825,0.54825,0.5322500000000001,0.5335000000000001,0.51175,0.499,0.5155,0.3195,0.22749999999999998
683,0.40025,0.43724999999999997,0.42275,0.4175,0.388,0.3945000000000001,0.399,0.42574999999999996,0.44075,0.43075,0.54325,0.5075000000000001,0.54725,0.532,0.53325,0.51175,0.4985,0.515,0.3195,0.22825
684,0.40025,0.437,0.42275,0.41724999999999995,0.388,0.39425,0.39875000000000005,0.4255,0.44025000000000003,0.43025,0.543,0.5069999999999999,0.5465,0.531,0.5325,0.5105,0.49824999999999997,0.5135,0.31925,0.22825
685,0.39975000000000005,0.43625,0.42175,0.416,0.38675000000000004,0.39375000000000004,0.398,0.42475,0.43975,0.429,0.542,0.5055000000000001,0.54525,0.5305,0.53075,0.5095000000000001,0.49750000000000005,0.51275,0.31925,0.22825
686,0.399,0.435,0.42124999999999996,0.41574999999999995,0.38549999999999995,0.39275,0.397,0.4245,0.439,0.4285,0.54125,0.505,0.5437500000000001,0.52925,0.5295000000000001,0.508,0.49575,0.5115000000000001,0.31875,0.22749999999999998
687,0.39825000000000005,0.4345,0.4205,0.41474999999999995,0.385,0.39175000000000004,0.396,0.423,0.43775,0.42725,0.53925,0.5035000000000001,0.5427500000000001,0.52875,0.52925,0.50675,0.4935,0.51025,0.31775000000000003,0.22649999999999998
688,0.3975,0.43375,0.42,0.414,0.38425,0.391,0.39425,0.4215,0.437,0.42674999999999996,0.53825,0.503,0.5417500000000001,0.527,0.52725,0.5055000000000001,0.49224999999999997,0.5085000000000001,0.31725000000000003,0.22625
689,0.39675000000000005,0.4325,0.41825,0.41325,0.38375000000000004,0.3905,0.39425,0.42125,0.43575,0.426,0.5375000000000001,0.50175,0.54,0.5255000000000001,0.5255,0.50425,0.492,0.50775,0.31625,0.22549999999999998
690,0.39649999999999996,0.43124999999999997,0.418,0.41275,0.38275,0.38925000000000004,0.3935,0.42075,0.435,0.42574999999999996,0.5367500000000001,0.5002500000000001,0.53925,0.52475,0.525,0.5035000000000001,0.49149999999999994,0.506,0.31625,0.22549999999999998
691,0.39575000000000005,0.4305,0.41724999999999995,0.4115,0.3825,0.38825,0.39225,0.41974999999999996,0.43475,0.42475,0.53575,0.4987499999999999,0.5377500000000001,0.52325,0.52375,0.50225,0.49024999999999996,0.505,0.31575000000000003,0.22525
692,0.395,0.42974999999999997,0.4165,0.411,0.38125,0.3875,0.392,0.41925,0.43374999999999997,0.42424999999999996,0.5345,0.49724999999999997,0.5365,0.5225,0.5225000000000001,0.5015000000000001,0.48875,0.5035000000000001,0.3155,0.22499999999999998
693,0.39475000000000005,0.42825,0.4155,0.4095,0.38,0.38625,0.39075,0.4185,0.43225,0.42325,0.53325,0.4962500000000001,0.53525,0.52075,0.52125,0.49975,0.48724999999999996,0.502,0.3145,0.22475
694,0.393,0.42675,0.414,0.40925,0.379,0.385,0.38925,0.41674999999999995,0.43074999999999997,0.42174999999999996,0.53175,0.49499999999999994,0.5335000000000001,0.519,0.5195,0.49824999999999997,0.48550000000000004,0.5005000000000001,0.31275,0.22375
695,0.3925,0.42525,0.41275,0.40774999999999995,0.378,0.383,0.38725000000000004,0.41575,0.42925,0.42,0.5290000000000001,0.4935,0.532,0.51725,0.5175000000000001,0.49624999999999997,0.484,0.49849999999999994,0.3115,0.22275
696,0.39025,0.42275,0.41125,0.40549999999999997,0.3755,0.38075000000000003,0.385,0.41325,0.4265,0.41825,0.5257499999999999,0.4915,0.52925,0.51475,0.5155000000000001,0.494,0.48175,0.4955,0.30975,0.22125
697,0.38825,0.42024999999999996,0.40875,0.40375000000000005,0.373,0.37850000000000006,0.38225,0.41174999999999995,0.424,0.4165,0.5225000000000001,0.48975,0.52725,0.51175,0.51225,0.49124999999999996,0.47875,0.493,0.30724999999999997,0.22025
698,0.38849999999999996,0.41925,0.40825,0.4035000000000001,0.37250000000000005,0.378,0.38225,0.41125,0.4235,0.4155,0.5205,0.48825,0.52575,0.511,0.5115000000000001,0.49,0.47824999999999995,0.49249999999999994,0.307,0.21999999999999997
699,0.38825,0.4195,0.40925,0.4035000000000001,0.373,0.37825000000000003,0.38225,0.41175,0.4235,0.416,0.5205,0.48825,0.52575,0.51125,0.5115000000000001,0.49,0.47824999999999995,0.49275,0.308,0.21999999999999997
700,0.38925,0.42024999999999996,0.41,0.40425,0.3735,0.379,0.38275000000000003,0.41274999999999995,0.424,0.416,0.522,0.48749999999999993,0.52575,0.511,0.5115000000000001,0.49,0.478,0.49275,0.3095,0.22075
701,0.3905,0.4215,0.41025,0.4045,0.374,0.3795,0.38425,0.41325,0.425,0.41624999999999995,0.52275,0.487,0.5255000000000001,0.511,0.51175,0.49,0.478,0.49249999999999994,0.31174999999999997,0.22225
702,0.3905,0.422,0.41025,0.404,0.374,0.37975000000000003,0.38425,0.41325,0.4255,0.41624999999999995,0.52275,0.486,0.5245000000000001,0.5107499999999999,0.51125,0.48974999999999996,0.47775,0.49224999999999997,0.31174999999999997,0.22249999999999998
703,0.39025000000000004,0.422,0.41025,0.40325,0.37375,0.37925,0.38425,0.41224999999999995,0.42524999999999996,0.41574999999999995,0.52225,0.48450000000000004,0.52325,0.50975,0.51,0.488,0.476,0.49075,0.311,0.22249999999999998
704,0.38975,0.42124999999999996,0.40925,0.40225,0.3735,0.37875000000000003,0.38375,0.4115,0.4245,0.4145,0.5210000000000001,0.48325,0.5225,0.5085000000000001,0.5085,0.4875,0.47525,0.48925,0.3105,0.22199999999999998
705,0.38849999999999996,0.41974999999999996,0.40825,0.40149999999999997,0.372,0.3775,0.38225,0.41000000000000003,0.423,0.4135,0.51925,0.482,0.521,0.5075,0.5065000000000001,0.48624999999999996,0.47375,0.4875,0.31,0.22125
706,0.38725,0.418,0.40725,0.4005,0.371,0.37575000000000003,0.381,0.4095,0.42224999999999996,0.4125,0.5172500000000001,0.48075,0.5190000000000001,0.506,0.5049999999999999,0.48424999999999996,0.47150000000000003,0.4855,0.30874999999999997,0.22049999999999997
707,0.38625000000000004,0.417,0.40599999999999997,0.39975000000000005,0.369,0.375,0.38,0.4085,0.421,0.41174999999999995,0.5145,0.47975,0.517,0.50475,0.5035,0.48250000000000004,0.47050000000000003,0.484,0.30775,0.22025
708,0.38575,0.416,0.40525,0.3985000000000001,0.3685,0.3745,0.379,0.40700000000000003,0.4205,0.41025,0.5132500000000001,0.47824999999999995,0.5157499999999999,0.50325,0.50275,0.481,0.46900000000000003,0.48275,0.307,0.21925
709,0.385,0.41474999999999995,0.40474999999999994,0.39749999999999996,0.36775,0.37325,0.3775,0.40575000000000006,0.4195,0.41,0.5115000000000001,0.477,0.514,0.502,0.5005,0.48,0.46799999999999997,0.48174999999999996,0.3065,0.21925
710,0.38475000000000004,0.41374999999999995,0.404,0.39675000000000005,0.367,0.372,0.376,0.40475,0.4185,0.40925,0.5107499999999999,0.4755,0.513,0.50125,0.4985,0.4785,0.46625,0.48074999999999996,0.3065,0.21875
711,0.3845,0.41324999999999995,0.40325,0.3955000000000001,0.366,0.371,0.37525000000000003,0.40475,0.417,0.40825,0.5085,0.4745,0.51175,0.49875,0.49775,0.47750000000000004,0.4655,0.47975,0.30575,0.21849999999999997
712,0.38350000000000006,0.412,0.40275000000000005,0.395,0.36575,0.37075,0.375,0.40349999999999997,0.416,0.40725,0.5075,0.47325,0.50975,0.49875,0.49675,0.47625,0.46375,0.47825,0.30575,0.21849999999999997
713,0.38225000000000003,0.4115,0.402,0.3945,0.36475,0.37024999999999997,0.37449999999999994,0.4025,0.41525,0.40674999999999994,0.50625,0.47175,0.50925,0.49724999999999997,0.49625,0.47475,0.46275000000000005,0.4765,0.30524999999999997,0.21825
714,0.38149999999999995,0.4105,0.40075000000000005,0.39349999999999996,0.364,0.3695,0.372,0.4015000000000001,0.41424999999999995,0.40575,0.5052500000000001,0.47025,0.5077499999999999,0.4955,0.49449999999999994,0.47325,0.46149999999999997,0.47424999999999995,0.305,0.21849999999999997
715,0.38075000000000003,0.40974999999999995,0.40025,0.39225,0.3625,0.368,0.3715,0.40075000000000005,0.41325,0.405,0.50375,0.46825,0.505,0.495,0.49324999999999997,0.4715,0.46,0.473,0.3045,0.21799999999999997
716,0.38075000000000003,0.40925,0.40025,0.39175000000000004,0.36225,0.3675,0.37125,0.40075000000000005,0.41325,0.40475000000000005,0.50225,0.468,0.5042500000000001,0.494,0.492,0.47075,0.4595,0.47175,0.304,0.21749999999999997
717,0.38075000000000003,0.409,0.39925,0.39150000000000007,0.362,0.36724999999999997,0.3715,0.40025000000000005,0.4125,0.4045,0.50175,0.46725,0.503,0.4925,0.491,0.47025,0.45875,0.47150000000000003,0.30375,0.21725
718,0.38049999999999995,0.4085,0.39925,0.39075000000000004,0.36175,0.367,0.3715,0.4,0.41224999999999995,0.40425,0.50175,0.46575,0.50225,0.492,0.49024999999999996,0.46900000000000003,0.45825000000000005,0.471,0.30375,0.21699999999999997
719,0.38049999999999995,0.40825,0.39825,0.39050000000000007,0.361,0.36650000000000005,0.371,0.39949999999999997,0.412,0.40349999999999997,0.5002500000000001,0.46425000000000005,0.501,0.49075,0.48975,0.46775,0.4575,0.47000000000000003,0.304,0.21749999999999997
720,0.37975000000000003,0.408,0.39775,0.38975,0.3605,0.36575,0.37024999999999997,0.39875000000000005,0.411,0.40249999999999997,0.49874999999999997,0.46299999999999997,0.49975,0.48949999999999994,0.48749999999999993,0.46649999999999997,0.457,0.469,0.30325,0.21725
721,0.37925,0.40700000000000003,0.3965,0.38849999999999996,0.35950000000000004,0.36475,0.3695,0.398,0.41025,0.40175000000000005,0.49725,0.4615,0.498,0.488,0.48675,0.46549999999999997,0.4565,0.46799999999999997,0.303,0.21675
722,0.3785,0.4055000000000001,0.39575000000000005,0.388,0.35875,0.36375,0.368,0.39675,0.4095,0.40075,0.49575,0.46049999999999996,0.497,0.48674999999999996,0.485,0.46375,0.4555,0.46725,0.30274999999999996,0.21625
723,0.37725,0.40499999999999997,0.395,0.387,0.35824999999999996,0.363,0.367,0.39549999999999996,0.40825,0.3995,0.49474999999999997,0.45825000000000005,0.4952500000000001,0.4855,0.48349999999999993,0.46175,0.45375,0.46499999999999997,0.302,0.21549999999999997
724,0.37575000000000003,0.40325,0.39475000000000005,0.38625000000000004,0.357,0.36174999999999996,0.36575,0.395,0.40700000000000003,0.39875000000000005,0.493,0.45675000000000004,0.494,0.485,0.48175,0.4605,0.45225000000000004,0.46375,0.30125,0.21499999999999997
725,0.37525,0.402,0.39375,0.385,0.35675,0.361,0.365,0.39425,0.40625,0.398,0.49124999999999996,0.45575000000000004,0.492,0.48375,0.48025,0.45925,0.4515,0.46249999999999997,0.30074999999999996,0.21475
726,0.37424999999999997,0.40075,0.39225,0.38375000000000004,0.355,0.36,0.364,0.39250000000000007,0.40525,0.39725000000000005,0.48924999999999996,0.4545,0.491,0.4825,0.4784999999999999,0.45725,0.4505,0.461,0.30024999999999996,0.21449999999999997
727,0.373,0.40025000000000005,0.39125,0.38350000000000006,0.35425,0.359,0.36325,0.392,0.404,0.39575000000000005,0.48724999999999996,0.45325000000000004,0.489,0.48050000000000004,0.477,0.456,0.44975000000000004,0.45925,0.2995,0.21350000000000002
728,0.37224999999999997,0.398,0.39050000000000007,0.38225000000000003,0.35324999999999995,0.358,0.36149999999999993,0.391,0.40325,0.39549999999999996,0.485,0.452,0.488,0.47874999999999995,0.476,0.45475,0.4485,0.4575,0.29874999999999996,0.21225
729,0.372,0.396,0.389,0.38125,0.35124999999999995,0.357,0.3605,0.39125,0.4025,0.39425,0.4835,0.45075,0.48675,0.475,0.47425,0.45325,0.4475,0.45725000000000005,0.2985,0.21150000000000002
730,0.37124999999999997,0.394,0.38725,0.38025,0.35,0.35524999999999995,0.35974999999999996,0.391,0.40149999999999997,0.39275,0.48124999999999996,0.4495,0.48525,0.47224999999999995,0.47200000000000003,0.45225000000000004,0.44575,0.45525000000000004,0.2975,0.21025000000000002
731,0.37074999999999997,0.39225000000000004,0.38525,0.3795,0.34924999999999995,0.354,0.35725,0.391,0.4,0.392,0.47874999999999995,0.448,0.48375,0.47025,0.47075,0.451,0.4445,0.45375,0.29725,0.21000000000000002
732,0.3705,0.39175000000000004,0.385,0.37875000000000003,0.34824999999999995,0.35274999999999995,0.35625,0.3905,0.39925,0.39025,0.477,0.44525000000000003,0.482,0.46875,0.46950000000000003,0.449,0.44225,0.451,0.297,0.20950000000000002
733,0.37,0.391,0.38475000000000004,0.37725,0.3475,0.351,0.35524999999999995,0.3895,0.3975000000000001,0.38975,0.47550000000000003,0.4445,0.48,0.46749999999999997,0.46825,0.4485,0.44075000000000003,0.44975000000000004,0.29675,0.20950000000000002
734,0.36924999999999997,0.39049999999999996,0.38425,0.37675000000000003,0.34650000000000003,0.351,0.355,0.3895,0.39675,0.38875000000000004,0.47375,0.44375,0.47875,0.46675,0.4675,0.4465,0.439,0.449,0.29675,0.20925000000000002
735,0.3685,0.38975000000000004,0.3835,0.37625,0.34525,0.35024999999999995,0.35475,0.38925,0.39675,0.388,0.47275,0.4425,0.47775,0.46575,0.4655,0.445,0.438,0.448,0.2965,0.20925000000000002
736,0.36775,0.38875,0.383,0.37475,0.34450000000000003,0.3484999999999999,0.3535,0.388,0.3965,0.38675000000000004,0.47075,0.441,0.47524999999999995,0.4645,0.46375,0.44475,0.43674999999999997,0.445,0.296,0.20925000000000002
737,0.367,0.388,0.382,0.37374999999999997,0.34400000000000003,0.34775,0.35275,0.387,0.396,0.38625,0.469,0.43875000000000003,0.47275,0.46275,0.46275,0.4425,0.43375,0.44375000000000003,0.29525,0.20950000000000002
738,0.36574999999999996,0.387,0.38075000000000003,0.37275,0.34325,0.346,0.35175,0.38475000000000004,0.39425,0.38525000000000004,0.46775,0.43674999999999997,0.47025,0.46275,0.46075000000000005,0.44125,0.4315,0.44175000000000003,0.29475,0.20925000000000002
739,0.36424999999999996,0.38675000000000004,0.38075000000000003,0.37175,0.3425,0.34550000000000003,0.35124999999999995,0.382,0.39275,0.384,0.46749999999999997,0.4355,0.46875,0.4625,0.4595,0.43875000000000003,0.429,0.44,0.2945,0.21000000000000002
740,0.36375,0.38649999999999995,0.38,0.371,0.342,0.34525,0.35075,0.379,0.3925,0.38275000000000003,0.46625,0.43425,0.46775,0.46175000000000005,0.4585,0.4375,0.42774999999999996,0.43825000000000003,0.2945,0.21025000000000002
741,0.36324999999999996,0.38625,0.37975,0.37025,0.34149999999999997,0.344,0.35,0.37875000000000003,0.392,0.38225,0.46575,0.43324999999999997,0.46649999999999997,0.4615,0.45725,0.43625,0.42675,0.4365,0.29425,0.21050000000000002
742,0.36275,0.38575000000000004,0.37975,0.369,0.34125,0.34199999999999997,0.3485,0.37849999999999995,0.39,0.38225,0.46425,0.43225,0.46525,0.46125000000000005,0.456,0.436,0.42524999999999996,0.43474999999999997,0.2935,0.21025000000000002
743,0.36175,0.38475000000000004,0.37875000000000003,0.369,0.33975000000000005,0.34175,0.34775,0.37825,0.38875,0.3815,0.46325,0.43024999999999997,0.46325000000000005,0.46025000000000005,0.454,0.43425,0.4235,0.43374999999999997,0.293,0.21025000000000002
744,0.361,0.38375,0.3785,0.36825,0.338,0.34125000000000005,0.347,0.37625,0.38825,0.38075000000000003,0.46175,0.42925,0.46225,0.4585,0.45225,0.43274999999999997,0.42125,0.43275,0.29224999999999995,0.21025000000000002
745,0.36074999999999996,0.38325000000000004,0.37750000000000006,0.36724999999999997,0.33725000000000005,0.34,0.346,0.3755,0.3875,0.38025,0.45949999999999996,0.4275,0.46,0.45675,0.45025,0.4315,0.42074999999999996,0.43124999999999997,0.292,0.21000000000000002
746,0.36024999999999996,0.38175000000000003,0.37549999999999994,0.366,0.3365,0.339,0.345,0.3745,0.38650000000000007,0.37875000000000003,0.45725,0.4265,0.459,0.45575,0.45,0.4305,0.41925,0.42974999999999997,0.29174999999999995,0.20975000000000002
747,0.35850000000000004,0.38025000000000003,0.375,0.36550000000000005,0.3355,0.338,0.34424999999999994,0.37324999999999997,0.38650000000000007,0.3775,0.456,0.4245,0.45775000000000005,0.45525,0.449,0.42874999999999996,0.4175,0.428,0.2915,0.20950000000000002
748,0.35774999999999996,0.379,0.37450000000000006,0.3645,0.33475,0.33675000000000005,0.34325000000000006,0.37224999999999997,0.38425000000000004,0.3765,0.45425,0.42225,0.4555,0.454,0.447,0.427,0.41625,0.42624999999999996,0.29024999999999995,0.20925000000000002
749,0.35725,0.37849999999999995,0.37424999999999997,0.364,0.3345,0.33575,0.34225,0.371,0.38325,0.375,0.4515,0.42124999999999996,0.45425,0.4525,0.445,0.42625,0.415,0.426,0.29,0.20925000000000002
750,0.35674999999999996,0.37775000000000003,0.37375,0.363,0.33275,0.33525000000000005,0.3415,0.3705,0.383,0.37475,0.45,0.4205,0.45275,0.4505,0.444,0.42424999999999996,0.414,0.426,0.29024999999999995,0.20925000000000002
751,0.357,0.377,0.37325,0.36224999999999996,0.332,0.3345,0.3405,0.36975,0.381,0.37375,0.449,0.41924999999999996,0.452,0.44925,0.44225000000000003,0.42224999999999996,0.4125,0.4235,0.2905,0.20900000000000002
752,0.35625,0.37650000000000006,0.37175,0.36224999999999996,0.33175,0.333,0.3405,0.36924999999999997,0.381,0.37375,0.4485,0.4175,0.4505,0.4485,0.44175000000000003,0.422,0.412,0.42225,0.29024999999999995,0.20825000000000002
753,0.3554999999999999,0.37625,0.37075,0.362,0.33075000000000004,0.3325,0.339,0.36924999999999997,0.38,0.37224999999999997,0.44775,0.4165,0.4495,0.448,0.44125000000000003,0.4215,0.411,0.421,0.29,0.20850000000000002
754,0.35575,0.37575000000000003,0.3705,0.36075,0.33075000000000004,0.3325,0.338,0.36850000000000005,0.37975,0.37175,0.44475000000000003,0.41574999999999995,0.4485,0.4455,0.44025000000000003,0.41975,0.40925,0.41924999999999996,0.29024999999999995,0.20825000000000002
755,0.355,0.37474999999999997,0.3705,0.36,0.33,0.331,0.33775000000000005,0.36850000000000005,0.3795,0.37124999999999997,0.444,0.4155,0.44675,0.44425000000000003,0.4395,0.41824999999999996,0.40725,0.41824999999999996,0.29024999999999995,0.20825000000000002
756,0.355,0.374,0.36975,0.36,0.3295,0.32975,0.336,0.368,0.3795,0.37025,0.4435,0.4135,0.44625000000000004,0.4435,0.439,0.41824999999999996,0.40700000000000003,0.41725,0.29,0.20850000000000002
757,0.35475,0.37349999999999994,0.36924999999999997,0.35949999999999993,0.32925,0.32975,0.3355,0.367,0.378,0.37,0.443,0.41225,0.444,0.4425,0.43775,0.418,0.406,0.41674999999999995,0.29,0.20850000000000002
758,0.3544999999999999,0.3725,0.36875,0.359,0.3285,0.32975,0.33425000000000005,0.36574999999999996,0.37725,0.36974999999999997,0.442,0.41125,0.442,0.44225,0.435,0.41624999999999995,0.40425,0.41524999999999995,0.28975,0.20850000000000002
759,0.35324999999999995,0.37175,0.36850000000000005,0.35875,0.32625000000000004,0.32875,0.334,0.36375,0.3765,0.36924999999999997,0.43975,0.40874999999999995,0.441,0.44,0.434,0.41574999999999995,0.404,0.4145,0.289,0.20875000000000002
760,0.352,0.37150000000000005,0.366,0.35824999999999996,0.3255,0.32775,0.333,0.36224999999999996,0.37575,0.36850000000000005,0.439,0.40825,0.43975,0.44075000000000003,0.43225,0.414,0.4025,0.41225,0.289,0.20875000000000002
761,0.351,0.37,0.36575,0.35725,0.32525000000000004,0.32675000000000004,0.332,0.36149999999999993,0.37324999999999997,0.36725,0.43725,0.40775,0.4375,0.44,0.43175,0.41225,0.401,0.4115,0.28874999999999995,0.20850000000000002
762,0.35024999999999995,0.36725,0.3655,0.35624999999999996,0.3245,0.3255,0.33125,0.36,0.3725,0.36550000000000005,0.435,0.40650000000000003,0.4355,0.438,0.43,0.4095,0.40025,0.41000000000000003,0.28775,0.20725000000000002
763,0.3475,0.36449999999999994,0.36324999999999996,0.35375,0.32225000000000004,0.3225,0.328,0.358,0.37,0.36224999999999996,0.42925,0.40325,0.432,0.435,0.42625,0.407,0.39725,0.4065,0.28425,0.20550000000000002
764,0.34575,0.36324999999999996,0.36224999999999996,0.35175,0.32075000000000004,0.32125,0.32775000000000004,0.35724999999999996,0.368,0.36050000000000004,0.4265,0.40175,0.431,0.4335,0.42424999999999996,0.40575,0.395,0.405,0.28350000000000003,0.20475000000000002
765,0.346,0.364,0.36224999999999996,0.35075,0.32025000000000003,0.32075000000000004,0.32725,0.35724999999999996,0.368,0.36024999999999996,0.42624999999999996,0.4015,0.43024999999999997,0.43325,0.42374999999999996,0.405,0.395,0.4045,0.28425,0.20500000000000002
766,0.346,0.36424999999999996,0.362,0.35024999999999995,0.31975000000000003,0.32075000000000004,0.3275,0.35749999999999993,0.36825,0.36,0.42624999999999996,0.40049999999999997,0.42975,0.433,0.42324999999999996,0.40425000000000005,0.3945,0.4045,0.28524999999999995,0.20525000000000002
767,0.34624999999999995,0.3645,0.362,0.3495,0.31975000000000003,0.32075000000000004,0.32825000000000004,0.35749999999999993,0.36875,0.3605,0.426,0.3995,0.42975,0.43225,0.42275,0.40399999999999997,0.394,0.40375,0.28524999999999995,0.20500000000000002
