wavelength,S8 Irrad 1,S8 Irrad 10,S8 Irrad 11,S8 Irrad 12,S8 Irrad 13,S8 Irrad 14,S8 Irrad 15,S8 Irrad 2,S8 Irrad 3,S8 Irrad 4,S8 Irrad 5,S8 Irrad 6,S8 Irrad 7,S8 Irrad 8,S8 Irrad 9,S8 Postheat,S8 Preheat,blank
446,0.543,0.554,0.5725,0.6165,0.62825,0.6280000000000001,0.6144999999999999,0.5382500000000001,0.532,0.52,0.543,0.53025,0.5336000000000001,0.5742499999999999,0.555,0.45775000000000005,0.462,0.008
447,0.5414000000000001,0.5525,0.5702499999999999,0.6145,0.627,0.6265000000000001,0.61375,0.53625,0.5305,0.51725,0.5415,0.529,0.5324000000000001,0.5724999999999999,0.5535,0.45725,0.4615,0.008
448,0.5402,0.55225,0.56975,0.61425,0.62575,0.626,0.61225,0.5357500000000001,0.52925,0.5167499999999999,0.5415,0.528,0.5314000000000001,0.57175,0.5525,0.45675,0.46125000000000005,0.007
449,0.5392000000000001,0.55125,0.5694999999999999,0.61275,0.62325,0.62525,0.6115,0.534,0.52775,0.516,0.54,0.5275000000000001,0.531,0.5702499999999999,0.5515000000000001,0.4565,0.4605,0.008
450,0.5376000000000001,0.5502500000000001,0.568,0.6114999999999999,0.6224999999999999,0.624,0.611,0.5327500000000001,0.5272500000000001,0.51575,0.5387500000000001,0.5255000000000001,0.5288,0.569,0.5502500000000001,0.4565,0.46,0.008
451,0.5362,0.54825,0.56675,0.611,0.621,0.62225,0.60975,0.53225,0.526,0.5127499999999999,0.537,0.52375,0.528,0.56775,0.5485000000000001,0.4565,0.459,0.008
452,0.5348,0.5462500000000001,0.565,0.61025,0.61975,0.621,0.6085,0.52975,0.524,0.512,0.5352500000000001,0.5225,0.5268,0.56525,0.54725,0.45525,0.45825,0.008
453,0.5338,0.54525,0.5634999999999999,0.60925,0.6182500000000001,0.61975,0.606,0.52875,0.52275,0.51075,0.534,0.52175,0.5258,0.5642499999999999,0.5457500000000001,0.45525,0.45775000000000005,0.008
454,0.5332,0.5445,0.5625,0.60825,0.6174999999999999,0.619,0.6054999999999999,0.52825,0.52125,0.5105000000000001,0.53375,0.52075,0.524,0.563,0.5455,0.455,0.4575,0.008
455,0.5318,0.54375,0.5617500000000001,0.6067499999999999,0.6167499999999999,0.618,0.605,0.527,0.51975,0.5087499999999999,0.533,0.5205,0.5226000000000001,0.56225,0.5437500000000001,0.4545,0.457,0.008
456,0.53,0.542,0.55925,0.6045,0.61475,0.6167499999999999,0.603,0.525,0.5177499999999999,0.506,0.53075,0.5185,0.5212,0.55975,0.542,0.45325000000000004,0.4555,0.008
457,0.5274000000000001,0.5397500000000001,0.557,0.60225,0.61325,0.61325,0.6014999999999999,0.522,0.51625,0.5035000000000001,0.5275000000000001,0.5152500000000001,0.5184,0.5575,0.53975,0.452,0.454,0.008
458,0.5244000000000001,0.5375000000000001,0.554,0.60025,0.6105,0.61,0.59825,0.52,0.51375,0.50025,0.52525,0.51225,0.5154000000000001,0.5555,0.5375000000000001,0.44925,0.4525,0.008
459,0.5224,0.5347500000000001,0.55225,0.598,0.6085,0.608,0.5967499999999999,0.5177499999999999,0.5115000000000001,0.49774999999999997,0.52325,0.50975,0.5128,0.5535,0.535,0.448,0.45125,0.007
460,0.5218,0.534,0.5517500000000001,0.5974999999999999,0.6085,0.60775,0.596,0.51725,0.511,0.4975,0.52275,0.5095000000000001,0.513,0.5529999999999999,0.5345000000000001,0.44725,0.45125,0.007
461,0.5218,0.534,0.5515000000000001,0.5974999999999999,0.60775,0.60775,0.596,0.51725,0.51,0.4975,0.523,0.5095000000000001,0.5134,0.55325,0.5347500000000001,0.4485,0.452,0.007
462,0.5208,0.53425,0.5515000000000001,0.59675,0.6074999999999999,0.60775,0.5954999999999999,0.51725,0.5095000000000001,0.4975,0.5225000000000001,0.5095000000000001,0.5134,0.552,0.5347500000000001,0.44925,0.452,0.007
463,0.5202000000000001,0.534,0.5507500000000001,0.59575,0.60625,0.60725,0.59425,0.51625,0.5075000000000001,0.496,0.52125,0.50925,0.5122,0.55125,0.533,0.44875,0.451,0.007
464,0.518,0.53175,0.54975,0.5944999999999999,0.605,0.6055,0.593,0.5145,0.50625,0.4945,0.52025,0.50775,0.5095999999999999,0.5495000000000001,0.5315,0.4485,0.45025,0.008
465,0.5162,0.53025,0.549,0.59375,0.6034999999999999,0.60425,0.5912499999999999,0.5127499999999999,0.50425,0.493,0.5177499999999999,0.50575,0.5086,0.54775,0.531,0.4475,0.4485,0.008
466,0.5147999999999999,0.5290000000000001,0.546,0.5922499999999999,0.6025,0.6034999999999999,0.59,0.5115000000000001,0.5035000000000001,0.49124999999999996,0.517,0.504,0.508,0.5467500000000001,0.52975,0.44575000000000004,0.448,0.008
467,0.5136,0.52775,0.5455000000000001,0.59125,0.60075,0.60275,0.5892499999999999,0.51075,0.5025,0.4905,0.51575,0.503,0.5066,0.5455000000000001,0.5285000000000001,0.4455,0.44775000000000004,0.007
468,0.5134,0.5265000000000001,0.5435000000000001,0.5907499999999999,0.59975,0.60225,0.5885,0.5089999999999999,0.502,0.48975,0.515,0.5022500000000001,0.5056,0.5442500000000001,0.527,0.445,0.447,0.008
469,0.512,0.5265000000000001,0.5435000000000001,0.5902499999999999,0.59825,0.6015,0.58775,0.508,0.501,0.489,0.51275,0.50075,0.504,0.5435,0.52725,0.445,0.4465,0.008
470,0.5104000000000001,0.5250000000000001,0.5425,0.5885,0.598,0.599,0.58675,0.507,0.49974999999999997,0.48624999999999996,0.5115000000000001,0.49975,0.5028,0.5425000000000001,0.5255,0.44375000000000003,0.44625000000000004,0.008
471,0.5088,0.5235,0.5407500000000001,0.587,0.59675,0.5974999999999999,0.5854999999999999,0.50525,0.497,0.4845,0.51025,0.499,0.501,0.5402500000000001,0.5242500000000001,0.44275000000000003,0.4445,0.008
472,0.5066,0.5225000000000001,0.53925,0.5855,0.59525,0.59675,0.5842499999999999,0.503,0.494,0.48324999999999996,0.50825,0.497,0.5,0.5387500000000001,0.523,0.44175,0.44325,0.008
473,0.5046,0.521,0.53725,0.583,0.5934999999999999,0.59475,0.5822499999999999,0.50125,0.49275,0.48150000000000004,0.5065000000000001,0.4955,0.49879999999999997,0.53725,0.522,0.44075000000000003,0.4425,0.008
474,0.5038,0.51925,0.5362500000000001,0.582,0.5925,0.593,0.5802499999999999,0.5005,0.492,0.48,0.50475,0.494,0.49759999999999993,0.536,0.5210000000000001,0.4395,0.4405,0.008
475,0.5012,0.5185,0.535,0.581,0.5914999999999999,0.5914999999999999,0.58,0.499,0.491,0.478,0.503,0.49224999999999997,0.497,0.534,0.51875,0.4385,0.4395,0.008
476,0.49879999999999997,0.517,0.533,0.579,0.5902499999999999,0.5895,0.5784999999999999,0.49749999999999994,0.48875,0.4765,0.5015000000000001,0.49124999999999996,0.49420000000000003,0.5325000000000001,0.5170000000000001,0.4375,0.4385,0.008
477,0.4974,0.51475,0.5317500000000001,0.5779999999999998,0.5882499999999999,0.5874999999999999,0.5767499999999999,0.495,0.487,0.4745,0.49924999999999997,0.4895,0.493,0.531,0.51475,0.43574999999999997,0.43725,0.008
478,0.496,0.51375,0.5305000000000001,0.57675,0.58675,0.5865,0.5762499999999999,0.49424999999999997,0.485,0.473,0.49724999999999997,0.4875,0.49160000000000004,0.52925,0.5145000000000001,0.435,0.4365,0.008
479,0.4946,0.5125000000000001,0.52875,0.57525,0.58575,0.5852499999999999,0.57425,0.49224999999999997,0.48324999999999996,0.4705,0.49549999999999994,0.48575,0.48919999999999997,0.52625,0.5132500000000001,0.4345,0.43375,0.008
480,0.4918,0.5105,0.526,0.5732499999999999,0.5834999999999999,0.58275,0.5714999999999999,0.48949999999999994,0.48124999999999996,0.468,0.493,0.48275,0.48679999999999995,0.525,0.51075,0.43175,0.43174999999999997,0.008
481,0.48819999999999997,0.5055000000000001,0.52125,0.569,0.5794999999999999,0.5795,0.568,0.48475,0.47675,0.4635,0.48874999999999996,0.47875,0.48279999999999995,0.5205,0.50675,0.428,0.42725,0.008
482,0.483,0.5015000000000001,0.51625,0.5645,0.57575,0.574,0.5632499999999999,0.48,0.4725,0.4585,0.48375,0.47374999999999995,0.47759999999999997,0.517,0.50175,0.42324999999999996,0.4235,0.008
483,0.4806,0.498,0.5145,0.562,0.574,0.5702499999999999,0.56125,0.4774999999999999,0.471,0.45575000000000004,0.48125,0.47074999999999995,0.4758,0.51525,0.4995,0.421,0.42124999999999996,0.008
484,0.48200000000000004,0.499,0.51675,0.5640000000000001,0.5762499999999999,0.571,0.56325,0.47875,0.4725,0.4575,0.48275,0.4725,0.477,0.51675,0.501,0.42175,0.4235,0.007
485,0.48360000000000003,0.503,0.52025,0.56675,0.5782499999999999,0.576,0.5654999999999999,0.481,0.4745,0.462,0.48675,0.47675,0.4808,0.51825,0.50425,0.42675,0.4265,0.008
486,0.484,0.5037499999999999,0.52,0.5664999999999999,0.5774999999999999,0.5765,0.5647499999999999,0.48075,0.47374999999999995,0.46225000000000005,0.48675,0.4775,0.48119999999999996,0.518,0.504,0.42774999999999996,0.42624999999999996,0.008
487,0.48260000000000003,0.5025000000000001,0.519,0.5652499999999999,0.5765,0.575,0.5635,0.47875,0.47224999999999995,0.46025000000000005,0.484,0.4755,0.47939999999999994,0.51625,0.5025,0.426,0.42525,0.008
488,0.4824,0.50225,0.51875,0.565,0.5762499999999999,0.57475,0.5635,0.47875,0.47175,0.45975000000000005,0.484,0.47524999999999995,0.47879999999999995,0.516,0.5025,0.42574999999999996,0.42524999999999996,0.008
489,0.48179999999999995,0.5025000000000001,0.519,0.56475,0.5762499999999999,0.575,0.5635,0.47875,0.47124999999999995,0.45975000000000005,0.48375,0.47524999999999995,0.47879999999999995,0.5155000000000001,0.50275,0.426,0.42474999999999996,0.008
490,0.479,0.5002500000000001,0.51625,0.5625,0.57275,0.5734999999999999,0.561,0.47624999999999995,0.46824999999999994,0.457,0.48175,0.473,0.477,0.5125,0.501,0.425,0.42274999999999996,0.009
491,0.4768,0.49750000000000005,0.51375,0.5605,0.5714999999999999,0.571,0.559,0.474,0.4665,0.4545,0.479,0.47025,0.47479999999999994,0.51025,0.49875,0.42175,0.42074999999999996,0.009
492,0.4768,0.49824999999999997,0.5145,0.5602500000000001,0.57175,0.5714999999999999,0.5602500000000001,0.47450000000000003,0.4665,0.4555,0.47924999999999995,0.47075,0.47539999999999993,0.51025,0.4995,0.42224999999999996,0.42175,0.008
493,0.477,0.4995,0.516,0.5602500000000001,0.5714999999999999,0.572,0.561,0.475,0.466,0.45625000000000004,0.4794999999999999,0.47224999999999995,0.47639999999999993,0.51025,0.50075,0.42375,0.42275,0.009
494,0.4748,0.499,0.51475,0.5587500000000001,0.5684999999999999,0.5707499999999999,0.5605,0.47274999999999995,0.46425,0.4555,0.4785,0.471,0.47479999999999994,0.50875,0.49875,0.42325,0.42224999999999996,0.01
495,0.4718,0.49624999999999997,0.51275,0.55525,0.567,0.5672499999999999,0.5575000000000001,0.47025000000000006,0.46125000000000005,0.4515,0.476,0.46725,0.4716,0.5055000000000001,0.49625,0.42024999999999996,0.42024999999999996,0.009
496,0.4688,0.49324999999999997,0.5095000000000001,0.55375,0.5654999999999999,0.565,0.5547500000000001,0.46849999999999997,0.4585,0.4485,0.47375,0.46425000000000005,0.4692,0.50425,0.49449999999999994,0.41725,0.41725,0.009
497,0.46819999999999995,0.49225,0.50825,0.5535000000000001,0.5652499999999999,0.56375,0.55425,0.46799999999999997,0.45775000000000005,0.44825,0.47225,0.46425000000000005,0.46819999999999995,0.5035000000000001,0.49375,0.417,0.4165,0.009
498,0.46799999999999997,0.492,0.50775,0.553,0.565,0.5634999999999999,0.554,0.46775,0.4565,0.44825,0.472,0.46375000000000005,0.46819999999999995,0.5025,0.49324999999999997,0.417,0.41525,0.009
499,0.46580000000000005,0.49124999999999996,0.507,0.55225,0.56425,0.56325,0.55325,0.4675,0.4555,0.44725000000000004,0.471,0.46325,0.4676,0.502,0.493,0.417,0.415,0.009
500,0.4646,0.49075,0.506,0.5515,0.56325,0.5627500000000001,0.552,0.466,0.4535,0.44575,0.47024999999999995,0.4615,0.4666,0.5,0.491,0.41525,0.41324999999999995,0.009
501,0.46340000000000003,0.489,0.50425,0.5507500000000001,0.5619999999999999,0.5615,0.5507500000000001,0.4645,0.4525,0.4445,0.46775,0.46075,0.4652,0.49824999999999997,0.49,0.415,0.412,0.009
502,0.4614000000000001,0.487,0.50275,0.5490000000000002,0.5605,0.559,0.5495,0.46225000000000005,0.4505,0.442,0.46525,0.45775000000000005,0.46299999999999997,0.49624999999999997,0.48825,0.41250000000000003,0.41025,0.009
503,0.4598,0.48550000000000004,0.501,0.5485,0.5595,0.558,0.5475000000000001,0.4605,0.44875000000000004,0.43975,0.464,0.45625,0.4612,0.4955,0.4865,0.41075,0.408,0.009
504,0.45940000000000003,0.48425,0.5,0.54725,0.5595,0.55725,0.5465,0.45925,0.448,0.439,0.4635,0.45575,0.4600000000000001,0.495,0.48474999999999996,0.41,0.40700000000000003,0.009
505,0.45840000000000003,0.484,0.49875,0.546,0.558,0.55625,0.54625,0.45775,0.44625,0.43775,0.4625,0.45525,0.45899999999999996,0.494,0.48375,0.409,0.40625,0.009
506,0.45620000000000005,0.4825,0.4975,0.54425,0.55725,0.55525,0.545,0.45575000000000004,0.44525,0.4355,0.46075000000000005,0.45375000000000004,0.45780000000000004,0.49324999999999997,0.482,0.40800000000000003,0.4045,0.009
507,0.4546,0.481,0.49524999999999997,0.5425000000000001,0.5555000000000001,0.55325,0.54325,0.45425,0.444,0.43374999999999997,0.459,0.45225000000000004,0.45600000000000007,0.49075,0.48025,0.40625,0.4025000000000001,0.009
508,0.4528,0.47925,0.49374999999999997,0.541,0.5545,0.55225,0.542,0.45275,0.442,0.43274999999999997,0.457,0.4505,0.4546,0.48924999999999996,0.47924999999999995,0.40525,0.40075000000000005,0.009
509,0.4516,0.47824999999999995,0.49324999999999997,0.54,0.5535,0.5507500000000001,0.5407500000000001,0.452,0.44075000000000003,0.432,0.45575,0.44875000000000004,0.45360000000000006,0.489,0.47775,0.4035,0.39975000000000005,0.009
510,0.4508,0.47775,0.49224999999999997,0.53925,0.552,0.5495000000000001,0.54,0.451,0.43975,0.4305,0.455,0.44825000000000004,0.45200000000000007,0.48724999999999996,0.47725,0.40225000000000005,0.3995,0.009
511,0.45,0.47674999999999995,0.49175,0.5375000000000001,0.5517500000000001,0.5495000000000001,0.53925,0.44975,0.439,0.42974999999999997,0.45375000000000004,0.44775,0.45120000000000005,0.48675,0.476,0.402,0.39925,0.009
512,0.44960000000000006,0.476,0.49075,0.5375000000000001,0.55125,0.54925,0.53925,0.449,0.43825,0.429,0.453,0.4475,0.45099999999999996,0.48675,0.47625,0.40149999999999997,0.39875000000000005,0.009
513,0.4492,0.4754999999999999,0.49075,0.5375000000000001,0.5505,0.549,0.539,0.4485,0.43725,0.429,0.4525,0.447,0.45099999999999996,0.48575,0.47575,0.401,0.3975000000000001,0.009
514,0.4478,0.475,0.49,0.5365000000000001,0.5495,0.5475000000000001,0.5377500000000001,0.4475,0.43525,0.42824999999999996,0.45125000000000004,0.4455,0.44960000000000006,0.48425,0.47524999999999995,0.40075000000000005,0.3965,0.009
515,0.445,0.47324999999999995,0.48724999999999996,0.5345000000000001,0.54725,0.545,0.53575,0.4455,0.434,0.426,0.44875000000000004,0.44325,0.44820000000000004,0.48224999999999996,0.4735,0.398,0.3945000000000001,0.009
516,0.44299999999999995,0.472,0.48449999999999993,0.5327500000000001,0.5447500000000001,0.54325,0.5337500000000001,0.44275000000000003,0.4315,0.42325,0.44675000000000004,0.44125000000000003,0.4452,0.48,0.472,0.39625,0.39275,0.009
517,0.4422,0.47075,0.484,0.5315,0.5447500000000001,0.54225,0.533,0.44225000000000003,0.431,0.42174999999999996,0.44575,0.44025,0.4444,0.47974999999999995,0.47075,0.3945000000000001,0.391,0.009
518,0.4422,0.47075,0.48449999999999993,0.5317500000000001,0.54525,0.5425000000000001,0.53325,0.442,0.43075,0.42224999999999996,0.44575,0.441,0.4448,0.47974999999999995,0.47075,0.395,0.39125,0.009
519,0.4431999999999999,0.4714999999999999,0.48525,0.532,0.54525,0.5430000000000001,0.53325,0.44225000000000003,0.431,0.4235,0.446,0.44225000000000003,0.44560000000000005,0.47974999999999995,0.471,0.39575000000000005,0.39225,0.009
520,0.44299999999999995,0.4714999999999999,0.48550000000000004,0.532,0.545,0.5427500000000001,0.53325,0.442,0.4305,0.42325,0.44575,0.44225000000000003,0.44560000000000005,0.479,0.47075,0.3955,0.3925,0.009
521,0.4412,0.471,0.48424999999999996,0.5305000000000001,0.5447500000000001,0.542,0.532,0.44175000000000003,0.4285,0.42124999999999996,0.4445,0.4405,0.44420000000000004,0.47875,0.46950000000000003,0.3945,0.3905,0.009
522,0.438,0.46825,0.482,0.529,0.5427500000000001,0.54,0.53025,0.43875000000000003,0.4265,0.41975,0.44175,0.43825,0.4424,0.47625,0.46675,0.392,0.38875000000000004,0.009
523,0.4351999999999999,0.46475,0.48,0.5265,0.5402500000000001,0.5367500000000001,0.52775,0.43625,0.42374999999999996,0.41625,0.439,0.43474999999999997,0.4394,0.474,0.46525,0.388,0.38525,0.009
524,0.4338,0.46325,0.477,0.5235,0.538,0.5345000000000001,0.5255,0.43475,0.42274999999999996,0.4145,0.43725,0.43224999999999997,0.4378,0.472,0.46225,0.38575000000000004,0.38349999999999995,0.009
525,0.4314,0.4615,0.475,0.522,0.5365,0.533,0.5237499999999999,0.43225,0.42025,0.411,0.435,0.431,0.4356,0.47024999999999995,0.461,0.38475000000000004,0.38125000000000003,0.009
526,0.42919999999999997,0.45975000000000005,0.47375,0.52075,0.535,0.5317500000000001,0.5225,0.42974999999999997,0.41774999999999995,0.40874999999999995,0.433,0.42875,0.43420000000000003,0.46775,0.45825000000000005,0.3825,0.379,0.009
527,0.4288,0.4595,0.47324999999999995,0.5205000000000001,0.535,0.5315000000000001,0.52225,0.42925,0.41725,0.40800000000000003,0.433,0.429,0.4338,0.4675,0.45825000000000005,0.38175,0.379,0.009
528,0.4318000000000001,0.4615,0.47675,0.521,0.5377500000000001,0.5327500000000001,0.52425,0.43175,0.41875,0.41175,0.43574999999999997,0.43174999999999997,0.4372,0.46925000000000006,0.461,0.38375000000000004,0.3795,0.008
529,0.4346,0.46525000000000005,0.4805,0.52375,0.5387500000000001,0.53725,0.527,0.43425,0.42075,0.4165,0.43975,0.436,0.43979999999999997,0.47075,0.464,0.3885,0.38375000000000004,0.008
530,0.434,0.46625000000000005,0.48074999999999996,0.52375,0.5385000000000001,0.5375,0.52675,0.43325,0.42075,0.41675,0.439,0.43574999999999997,0.4398000000000001,0.47124999999999995,0.46475000000000005,0.39,0.38349999999999995,0.011
531,0.43,0.464,0.47750000000000004,0.52225,0.5357500000000001,0.53325,0.523,0.4315,0.41924999999999996,0.4125,0.437,0.43324999999999997,0.43760000000000004,0.46775,0.462,0.386,0.37975000000000003,0.011
532,0.4288,0.4625,0.4765,0.5215000000000001,0.53525,0.5327500000000001,0.52275,0.4305,0.4175,0.4105,0.436,0.432,0.4366,0.46675,0.46075000000000005,0.38449999999999995,0.379,0.011
533,0.4288,0.46225000000000005,0.47624999999999995,0.5217499999999999,0.53525,0.53325,0.52275,0.431,0.41774999999999995,0.41125,0.43574999999999997,0.43224999999999997,0.4366,0.46749999999999997,0.46125000000000005,0.38425,0.37925,0.011
534,0.4286,0.46275000000000005,0.4764999999999999,0.5210000000000001,0.535,0.5335000000000001,0.52325,0.431,0.41725,0.4115,0.4355,0.43274999999999997,0.4372,0.46725,0.4615,0.38449999999999995,0.379,0.011
535,0.4282,0.46225000000000005,0.476,0.51975,0.5345,0.5325,0.5225,0.4295,0.41675,0.41074999999999995,0.43475,0.43174999999999997,0.43660000000000004,0.46675,0.46,0.38425,0.3785,0.011
536,0.42779999999999996,0.46175,0.475,0.519,0.53325,0.5325,0.5215000000000001,0.42875,0.4165,0.40974999999999995,0.43374999999999997,0.43075,0.4356,0.4665,0.45875,0.38325,0.378,0.011
537,0.426,0.46075000000000005,0.47424999999999995,0.51825,0.5325000000000001,0.53125,0.521,0.428,0.4145,0.40774999999999995,0.4325,0.43024999999999997,0.43479999999999996,0.46625000000000005,0.45825,0.38175,0.376,0.011
538,0.4236,0.4565,0.472,0.51525,0.529,0.5285,0.51825,0.42424999999999996,0.4105,0.40549999999999997,0.42875,0.42725,0.43199999999999994,0.46325000000000005,0.4555,0.37850000000000006,0.37225,0.01
539,0.41979999999999995,0.4525,0.46875,0.5125000000000001,0.52675,0.5245,0.51475,0.42,0.40725,0.40225,0.425,0.423,0.4284,0.46075000000000005,0.452,0.37374999999999997,0.36924999999999997,0.01
540,0.4184,0.45225,0.46725000000000005,0.51175,0.5262500000000001,0.5235000000000001,0.5137499999999999,0.4195,0.40700000000000003,0.40025,0.424,0.42225,0.42779999999999996,0.4605,0.4515,0.372,0.36775,0.01
541,0.4194,0.45425000000000004,0.46849999999999997,0.51325,0.52725,0.525,0.51575,0.421,0.40775,0.40175000000000005,0.4265,0.42325,0.42939999999999995,0.4615,0.453,0.37474999999999997,0.37075,0.01
542,0.4218,0.457,0.471,0.51475,0.5285,0.52775,0.519,0.4235,0.4105,0.40675,0.43,0.42625,0.433,0.463,0.45675,0.3775,0.37350000000000005,0.01
543,0.4224,0.4585,0.4724999999999999,0.51675,0.5295,0.52975,0.519,0.4245,0.41124999999999995,0.40725,0.43075,0.42875,0.4344,0.463,0.457,0.37875000000000003,0.37324999999999997,0.011
544,0.4218,0.4585,0.47124999999999995,0.516,0.52925,0.5275000000000001,0.5175000000000001,0.42374999999999996,0.4105,0.40674999999999994,0.43,0.42875,0.4344,0.46325000000000005,0.45675000000000004,0.3775,0.37324999999999997,0.01
545,0.4206,0.45725000000000005,0.47075,0.51525,0.5277499999999999,0.5265,0.516,0.4225,0.40925,0.405,0.428,0.426,0.4326,0.46275000000000005,0.456,0.37550000000000006,0.37124999999999997,0.011
546,0.4194,0.45675,0.4695,0.514,0.5265,0.52525,0.51525,0.422,0.4085,0.404,0.42675,0.426,0.43099999999999994,0.4615,0.45575000000000004,0.37425,0.36950000000000005,0.011
547,0.4192,0.456,0.4695,0.5135000000000001,0.52675,0.5255000000000001,0.5155000000000001,0.422,0.40824999999999995,0.404,0.42675,0.426,0.4316,0.46075000000000005,0.4555,0.37425,0.36950000000000005,0.01
548,0.4192,0.4575,0.4695,0.5130000000000001,0.5265000000000001,0.52575,0.5155000000000001,0.42175,0.408,0.404,0.42674999999999996,0.4265,0.43220000000000003,0.4605,0.45575,0.37450000000000006,0.36924999999999997,0.011
549,0.4178,0.457,0.46875,0.512,0.5262500000000001,0.52525,0.514,0.4205,0.40700000000000003,0.40225,0.42624999999999996,0.426,0.43099999999999994,0.45975000000000005,0.45475000000000004,0.373,0.3685,0.011
550,0.4164,0.45475,0.46675,0.5102500000000001,0.524,0.523,0.5125,0.41924999999999996,0.405,0.401,0.42425,0.4245,0.4304,0.458,0.45175000000000004,0.37050000000000005,0.36624999999999996,0.011
551,0.4138,0.453,0.465,0.5095000000000001,0.5229999999999999,0.5215000000000001,0.511,0.41725,0.403,0.39875000000000005,0.4225,0.4225,0.4286,0.45725000000000005,0.45075,0.36875,0.364,0.011
552,0.41319999999999996,0.453,0.46425,0.509,0.5227499999999999,0.521,0.51025,0.41675,0.4025000000000001,0.39825,0.422,0.4225,0.4282,0.457,0.45075,0.36675,0.36349999999999993,0.01
553,0.41319999999999996,0.45325000000000004,0.46475000000000005,0.50875,0.5227499999999999,0.5205,0.51025,0.4165,0.402,0.39825,0.4225,0.4225,0.4282,0.45725000000000005,0.451,0.36724999999999997,0.36349999999999993,0.01
554,0.41319999999999996,0.45325000000000004,0.46475000000000005,0.5085,0.5225,0.521,0.51025,0.4165,0.402,0.39849999999999997,0.422,0.42324999999999996,0.4282,0.457,0.45125,0.367,0.363,0.01
555,0.4124,0.45275,0.464,0.50775,0.5215000000000001,0.52025,0.50975,0.41574999999999995,0.4015,0.398,0.42125,0.42274999999999996,0.4282,0.457,0.451,0.36624999999999996,0.36224999999999996,0.01
556,0.41180000000000005,0.45175000000000004,0.464,0.50675,0.52075,0.5195000000000001,0.5095000000000001,0.41525,0.40049999999999997,0.397,0.42075,0.423,0.42779999999999996,0.4565,0.4505,0.36525,0.36150000000000004,0.01
557,0.41059999999999997,0.45175000000000004,0.463,0.50675,0.52,0.519,0.50825,0.4135,0.3995,0.396,0.42,0.42224999999999996,0.4271999999999999,0.456,0.45,0.36424999999999996,0.36025,0.01
558,0.41,0.45175000000000004,0.46225,0.50575,0.5189999999999999,0.51775,0.50725,0.4125,0.399,0.3955,0.4195,0.42174999999999996,0.42699999999999994,0.4555,0.4495,0.36275,0.35875,0.01
559,0.4088,0.451,0.462,0.50525,0.5189999999999999,0.51725,0.50675,0.412,0.39775,0.39475000000000005,0.419,0.421,0.4266,0.455,0.4485,0.36174999999999996,0.35725,0.01
560,0.4048,0.448,0.4595,0.502,0.51425,0.513,0.50325,0.40675,0.39325,0.391,0.41374999999999995,0.4185,0.4244,0.45275000000000004,0.44625,0.35649999999999993,0.3515,0.009
561,0.40280000000000005,0.4475,0.45875,0.49825,0.512,0.5102500000000001,0.502,0.404,0.39050000000000007,0.38925,0.4105,0.41725,0.4236,0.452,0.4455,0.35450000000000004,0.34924999999999995,0.009
562,0.4022,0.44725000000000004,0.458,0.49724999999999997,0.51025,0.5085,0.5005,0.40249999999999997,0.3895,0.388,0.4095,0.4165,0.4231999999999999,0.4515,0.44525000000000003,0.3535,0.34775,0.009
563,0.4016,0.44575,0.457,0.49575,0.50875,0.50625,0.49975,0.40075,0.3875,0.38625,0.408,0.41574999999999995,0.4224,0.45075000000000004,0.444,0.351,0.34575,0.009
564,0.39959999999999996,0.44475000000000003,0.45625000000000004,0.49524999999999997,0.50775,0.50575,0.49874999999999997,0.39949999999999997,0.38650000000000007,0.3845,0.406,0.41475,0.42139999999999994,0.45025,0.4435,0.34900000000000003,0.34425,0.009
565,0.3984,0.445,0.45575,0.49474999999999997,0.5075000000000001,0.50575,0.4985,0.39925,0.38675000000000004,0.385,0.4065,0.415,0.42160000000000003,0.45,0.4435,0.34850000000000003,0.34324999999999994,0.009
566,0.3982,0.446,0.45625000000000004,0.495,0.5075000000000001,0.5055,0.49824999999999997,0.40025000000000005,0.387,0.386,0.40700000000000003,0.41624999999999995,0.4236,0.45,0.44425,0.34950000000000003,0.3435,0.009
567,0.3984,0.44725000000000004,0.4565,0.49524999999999997,0.50775,0.50575,0.4985,0.40075,0.38725,0.387,0.4075,0.417,0.42380000000000007,0.45025000000000004,0.445,0.34975,0.34324999999999994,0.009
568,0.398,0.4475,0.4565,0.495,0.5075000000000001,0.506,0.4985,0.40025000000000005,0.38675000000000004,0.387,0.40674999999999994,0.417,0.42400000000000004,0.45025000000000004,0.44475,0.3494999999999999,0.34275,0.009
569,0.39720000000000005,0.4465,0.45575000000000004,0.49475,0.50725,0.50525,0.49775,0.39975000000000005,0.386,0.38625,0.4065,0.41674999999999995,0.42379999999999995,0.45025000000000004,0.4445,0.34775,0.34225,0.009
570,0.3970000000000001,0.446,0.455,0.494,0.506,0.5042500000000001,0.49724999999999997,0.39925,0.38525000000000004,0.385,0.40575,0.4165,0.42379999999999995,0.45025000000000004,0.4445,0.34575,0.3405,0.009
571,0.3966,0.446,0.45475,0.494,0.506,0.5035,0.49725,0.39825,0.38525000000000004,0.38525,0.40549999999999997,0.417,0.4234,0.45025000000000004,0.4445,0.3455,0.3395,0.01
572,0.3964,0.4465,0.45475,0.49425,0.50625,0.504,0.49725,0.39925,0.38525000000000004,0.38550000000000006,0.40549999999999997,0.418,0.42400000000000004,0.4505,0.445,0.34575,0.3395,0.01
