S10 Preheat,,
S10 Preheat 1,"Date : 28/07/2021, 14:59:12",
Wavelength (nm),ABS,%T
710.00,0.306,49.4
711.00,0.306,49.4
712.00,0.306,49.4
713.00,0.305,49.5
714.00,0.304,49.6
715.00,0.304,49.7
716.00,0.304,49.7
717.00,0.304,49.7
718.00,0.303,49.7
719.00,0.303,49.7
720.00,0.303,49.7
721.00,0.303,49.7
722.00,0.303,49.8
723.00,0.302,49.9
724.00,0.301,50
725.00,0.301,50.1
726.00,0.3,50.1
727.00,0.3,50.1
728.00,0.299,50.2
729.00,0.298,50.3
730.00,0.297,50.5
731.00,0.296,50.6
732.00,0.295,50.7
733.00,0.295,50.7
734.00,0.295,50.7
735.00,0.295,50.7
736.00,0.295,50.7
737.00,0.294,50.8
738.00,0.294,50.9
739.00,0.294,50.8
740.00,0.294,50.9
741.00,0.294,50.9
742.00,0.294,50.9
743.00,0.293,51
744.00,0.292,51
745.00,0.292,51
746.00,0.292,51
747.00,0.291,51.2
748.00,0.29,51.2
749.00,0.29,51.3
750.00,0.29,51.3
751.00,0.29,51.3
752.00,0.29,51.3
753.00,0.29,51.3
754.00,0.288,51.5
755.00,0.288,51.5
756.00,0.289,51.4
757.00,0.289,51.4
758.00,0.289,51.4
759.00,0.288,51.5
760.00,0.287,51.6
761.00,0.287,51.6
762.00,0.286,51.7
763.00,0.286,51.7
764.00,0.285,51.8
765.00,0.285,51.9
766.00,0.285,51.9
767.00,0.285,51.9
768.00,0.285,51.9
769.00,0.283,52.1
770.00,0.283,52.1
771.00,0.283,52.1
772.00,0.283,52.1
773.00,0.281,52.3
774.00,0.282,52.3
775.00,0.281,52.3
776.00,0.282,52.3
777.00,0.282,52.3
778.00,0.282,52.3
779.00,0.28,52.5
780.00,0.28,52.5
781.00,0.28,52.5
782.00,0.279,52.6
783.00,0.28,52.5
784.00,0.28,52.5
785.00,0.278,52.7
786.00,0.278,52.7
787.00,0.279,52.7
788.00,0.279,52.7
789.00,0.278,52.7
790.00,0.277,52.9
791.00,0.276,52.9
792.00,0.276,53
793.00,0.274,53.2
794.00,0.274,53.2
795.00,0.274,53.2
796.00,0.274,53.2
797.00,0.274,53.2
798.00,0.274,53.2
799.00,0.274,53.2
800.00,0.274,53.2
801.00,0.273,53.3
802.00,0.273,53.3
803.00,0.272,53.5
804.00,0.271,53.6
805.00,0.27,53.7
806.00,0.269,53.8
807.00,0.269,53.8
808.00,0.268,53.9
809.00,0.268,54
810.00,0.268,54
811.00,0.268,54
812.00,0.267,54
813.00,0.266,54.2
814.00,0.266,54.2
815.00,0.264,54.4
816.00,0.264,54.4
817.00,0.264,54.4
818.00,0.264,54.4
819.00,0.264,54.4
820.00,0.264,54.5
821.00,0.264,54.5
822.00,0.259,55.1
823.00,0.256,55.4
824.00,0.256,55.4
825.00,0.257,55.3
826.00,0.257,55.3
827.00,0.257,55.3
828.00,0.257,55.3
829.00,0.257,55.3
830.00,0.258,55.3
831.00,0.258,55.3
832.00,0.26,55
833.00,0.26,55
834.00,0.259,55.1
835.00,0.258,55.3
836.00,0.258,55.3
837.00,0.257,55.3
838.00,0.258,55.3
839.00,0.258,55.2
840.00,0.259,55.1
841.00,0.259,55.1
842.00,0.259,55.1
843.00,0.259,55.1
844.00,0.259,55.1
845.00,0.258,55.2
846.00,0.26,54.9
847.00,0.26,55
848.00,0.26,55
849.00,0.26,54.9
850.00,0.259,55.1
851.00,0.258,55.2
852.00,0.258,55.2
853.00,0.257,55.3
854.00,0.257,55.3
855.00,0.256,55.5
856.00,0.255,55.6
857.00,0.254,55.7
858.00,0.254,55.7
859.00,0.254,55.7
860.00,0.255,55.6
861.00,0.255,55.6
862.00,0.254,55.7
863.00,0.254,55.7
864.00,0.254,55.7
865.00,0.254,55.7
866.00,0.254,55.8
867.00,0.252,55.9
868.00,0.252,56
869.00,0.251,56.1
870.00,0.251,56.1
871.00,0.251,56.2
872.00,0.25,56.2
873.00,0.25,56.3
874.00,0.248,56.5
875.00,0.247,56.6
876.00,0.247,56.6
877.00,0.247,56.6
878.00,0.247,56.6
879.00,0.247,56.6
880.00,0.246,56.8
881.00,0.242,57.2
882.00,0.239,57.7
883.00,0.24,57.6
884.00,0.24,57.6
885.00,0.236,58.1
886.00,0.238,57.8
887.00,0.239,57.7
888.00,0.24,57.5
889.00,0.24,57.5
890.00,0.241,57.4
891.00,0.241,57.4
892.00,0.241,57.4
893.00,0.241,57.5
894.00,0.241,57.5
895.00,0.24,57.5
896.00,0.238,57.8
897.00,0.239,57.7
898.00,0.239,57.6
899.00,0.238,57.8
900.00,0.238,57.8
901.00,0.238,57.8
902.00,0.238,57.8
903.00,0.238,57.8
904.00,0.238,57.8
905.00,0.238,57.8
906.00,0.238,57.8
907.00,0.236,58.1
908.00,0.235,58.2
909.00,0.238,57.9
910.00,0.238,57.8
911.00,0.238,57.8
912.00,0.238,57.8
913.00,0.238,57.9
914.00,0.237,57.9
915.00,0.237,57.9
916.00,0.235,58.3
917.00,0.234,58.3
918.00,0.235,58.3
919.00,0.233,58.4
920.00,0.231,58.7
921.00,0.233,58.4
922.00,0.233,58.5
923.00,0.234,58.3
924.00,0.234,58.3
925.00,0.235,58.2
926.00,0.235,58.2
927.00,0.235,58.2
928.00,0.235,58.2
929.00,0.235,58.2
930.00,0.235,58.3
931.00,0.236,58.1
932.00,0.235,58.2
933.00,0.235,58.2
934.00,0.235,58.2
935.00,0.235,58.2
936.00,0.235,58.2
937.00,0.235,58.3
938.00,0.234,58.3
939.00,0.234,58.3
940.00,0.234,58.3
941.00,0.233,58.5
942.00,0.233,58.5
943.00,0.232,58.6
944.00,0.232,58.6
945.00,0.232,58.7
946.00,0.231,58.8
947.00,0.23,58.9
948.00,0.23,58.9
949.00,0.229,59
950.00,0.237,58
951.00,0.248,56.5
952.00,0.249,56.4
953.00,0.249,56.4
954.00,0.25,56.3
955.00,0.252,56
956.00,0.254,55.7
957.00,0.258,55.3
958.00,0.26,54.9
959.00,0.261,54.8
960.00,0.263,54.5
961.00,0.263,54.5
962.00,0.264,54.5
963.00,0.264,54.4
964.00,0.266,54.2
965.00,0.267,54.1
966.00,0.269,53.9
967.00,0.27,53.7
968.00,0.274,53.2
969.00,0.277,52.8
970.00,0.279,52.6
971.00,0.28,52.5
972.00,0.28,52.5
973.00,0.279,52.6
974.00,0.277,52.9
975.00,0.276,53
976.00,0.276,53
977.00,0.275,53.1
978.00,0.272,53.5
979.00,0.272,53.5
980.00,0.263,54.5
981.00,0.252,55.9
982.00,0.247,56.6
983.00,0.241,57.4
984.00,0.237,57.9
985.00,0.241,57.4
986.00,0.251,56.2
987.00,0.259,55.1
988.00,0.262,54.6
989.00,0.265,54.3
990.00,0.266,54.2
991.00,0.266,54.2
992.00,0.265,54.3
993.00,0.261,54.8
994.00,0.256,55.5
995.00,0.248,56.5
996.00,0.237,58
997.00,0.236,58.1
998.00,0.236,58.1
999.00,0.237,57.9
"1,000.00",0.239,57.7
"1,001.00",0.244,57
"1,002.00",0.25,56.2
"1,003.00",0.251,56
"1,004.00",0.252,55.9
"1,005.00",0.253,55.8
"1,006.00",0.253,55.8
"1,007.00",0.252,56
"1,008.00",0.252,56
"1,009.00",0.252,56
"1,010.00",0.252,56
"1,011.00",0.253,55.9
"1,012.00",0.252,55.9
"1,013.00",0.249,56.4
"1,014.00",0.249,56.4
"1,015.00",0.248,56.4
"1,016.00",0.249,56.4
"1,017.00",0.247,56.6
"1,018.00",0.247,56.6
"1,019.00",0.247,56.6
"1,020.00",0.254,55.7
"1,021.00",0.255,55.6
"1,022.00",0.26,54.9
"1,023.00",0.261,54.9
"1,024.00",0.261,54.8
"1,025.00",0.263,54.5
"1,026.00",0.263,54.5
"1,027.00",0.265,54.3
"1,028.00",0.266,54.2
"1,029.00",0.266,54.2
"1,030.00",0.266,54.1
"1,031.00",0.267,54.1
"1,032.00",0.269,53.8
"1,033.00",0.268,54
"1,034.00",0.269,53.9
"1,035.00",0.269,53.8
"1,036.00",0.27,53.7
"1,037.00",0.272,53.4
"1,038.00",0.275,53.1
"1,039.00",0.276,52.9
"1,040.00",0.277,52.9
"1,041.00",0.279,52.6
"1,042.00",0.28,52.4
"1,043.00",0.281,52.4
"1,044.00",0.281,52.4
"1,045.00",0.282,52.2
"1,046.00",0.287,51.6
"1,047.00",0.287,51.6
"1,048.00",0.287,51.6
"1,049.00",0.287,51.7
"1,050.00",0.288,51.6
"1,051.00",0.287,51.6
"1,052.00",0.287,51.7
"1,053.00",0.287,51.7
"1,054.00",0.287,51.7
"1,055.00",0.286,51.8
"1,056.00",0.285,51.8
"1,057.00",0.286,51.8
"1,058.00",0.292,51.1
"1,059.00",0.303,49.8
"1,060.00",0.311,48.9
"1,061.00",0.31,48.9
"1,062.00",0.31,48.9
"1,063.00",0.311,48.9
"1,064.00",0.312,48.7
"1,065.00",0.312,48.7
"1,066.00",0.312,48.7
"1,067.00",0.312,48.7
"1,068.00",0.312,48.8
"1,069.00",0.313,48.6
"1,070.00",0.317,48.2
"1,071.00",0.317,48.2
"1,072.00",0.318,48.1
"1,073.00",0.318,48.1
"1,074.00",0.319,48
"1,075.00",0.321,47.8
"1,076.00",0.322,47.6
"1,077.00",0.323,47.5
"1,078.00",0.323,47.5
"1,079.00",0.324,47.5
"1,080.00",0.323,47.5
"1,081.00",0.333,46.4
"1,082.00",0.334,46.3
"1,083.00",0.334,46.3
"1,084.00",0.334,46.3
"1,085.00",0.333,46.4
"1,086.00",0.331,46.7
"1,087.00",0.331,46.7
"1,088.00",0.331,46.7
"1,089.00",0.331,46.7
"1,090.00",0.331,46.6
"1,091.00",0.335,46.2
"1,092.00",0.337,46
"1,093.00",0.338,46
"1,094.00",0.331,46.7
"1,095.00",0.33,46.7
"1,096.00",0.337,46
"1,097.00",0.342,45.5
"1,098.00",0.343,45.4
"1,099.00",0.342,45.5
"1,100.00",0.17,67.6
,,
,,
S10 Irrad 3,,
S10 Irrad 3 1,"Date : 29/07/2021, 15:57:08",
Wavelength (nm),ABS,%T
190.00,2.067,0.9
191.00,2.165,0.7
192.00,2.231,0.6
193.00,2.296,0.5
194.00,2.339,0.5
195.00,2.423,0.4
196.00,2.462,0.3
197.00,2.517,0.3
198.00,2.532,0.3
199.00,2.537,0.3
200.00,2.538,0.3
201.00,2.541,0.3
202.00,2.571,0.3
203.00,2.572,0.3
204.00,2.612,0.2
205.00,2.644,0.2
206.00,2.671,0.2
207.00,2.674,0.2
208.00,2.677,0.2
209.00,2.686,0.2
210.00,2.693,0.2
211.00,2.709,0.2
212.00,2.722,0.2
213.00,2.736,0.2
214.00,2.745,0.2
215.00,2.919,0.1
216.00,3,0.1
217.00,3,0
218.00,3,0
219.00,3,0
220.00,3,0
221.00,3,0
222.00,3,0
223.00,3,0.1
224.00,2.959,0.1
225.00,2.841,0.1
226.00,2.772,0.2
227.00,2.691,0.2
228.00,2.619,0.2
229.00,2.556,0.3
230.00,2.494,0.3
231.00,2.427,0.4
232.00,2.339,0.5
233.00,2.251,0.6
234.00,2.167,0.7
235.00,2.091,0.8
236.00,2.024,0.9
237.00,1.962,1.1
238.00,1.902,1.3
239.00,1.845,1.4
240.00,1.788,1.6
241.00,1.736,1.8
242.00,1.691,2
243.00,1.656,2.2
244.00,1.624,2.4
245.00,1.585,2.6
246.00,1.537,2.9
247.00,1.497,3.2
248.00,1.47,3.4
249.00,1.448,3.6
250.00,1.42,3.8
251.00,1.39,4.1
252.00,1.355,4.4
253.00,1.328,4.7
254.00,1.304,5
255.00,1.28,5.3
256.00,1.256,5.5
257.00,1.231,5.9
258.00,1.209,6.2
259.00,1.187,6.5
260.00,1.171,6.7
261.00,1.158,7
262.00,1.152,7
263.00,1.145,7.2
264.00,1.137,7.3
265.00,1.128,7.5
266.00,1.118,7.6
267.00,1.109,7.8
268.00,1.105,7.9
269.00,1.102,7.9
270.00,1.098,8
271.00,1.093,8.1
272.00,1.091,8.1
273.00,1.091,8.1
274.00,1.094,8.1
275.00,1.094,8
276.00,1.095,8
277.00,1.095,8
278.00,1.096,8
279.00,1.1,7.9
280.00,1.1,7.9
281.00,1.1,7.9
282.00,1.102,7.9
283.00,1.103,7.9
284.00,1.104,7.9
285.00,1.108,7.8
286.00,1.109,7.8
287.00,1.112,7.7
288.00,1.117,7.6
289.00,1.118,7.6
290.00,1.122,7.5
291.00,1.122,7.5
292.00,1.126,7.5
293.00,1.126,7.5
294.00,1.127,7.5
295.00,1.127,7.5
296.00,1.129,7.4
297.00,1.131,7.4
298.00,1.132,7.4
299.00,1.135,7.3
300.00,1.137,7.3
301.00,1.134,7.3
302.00,1.134,7.3
303.00,1.133,7.4
304.00,1.133,7.4
305.00,1.13,7.4
306.00,1.125,7.5
307.00,1.118,7.6
308.00,1.112,7.7
309.00,1.107,7.8
310.00,1.104,7.9
311.00,1.102,7.9
312.00,1.097,8
313.00,1.09,8.1
314.00,1.081,8.3
315.00,1.077,8.4
316.00,1.074,8.4
317.00,1.069,8.5
318.00,1.058,8.7
319.00,1.048,9
320.00,1.042,9.1
321.00,1.03,9.3
322.00,1.015,9.6
323.00,1.005,9.9
324.00,1,10
325.00,0.995,10.1
326.00,0.99,10.2
327.00,0.982,10.4
328.00,0.972,10.7
329.00,0.962,10.9
330.00,0.95,11.2
331.00,0.938,11.5
332.00,0.929,11.8
333.00,0.922,12
334.00,0.916,12.1
335.00,0.91,12.3
336.00,0.9,12.6
337.00,0.89,12.9
338.00,0.883,13.1
339.00,0.875,13.3
340.00,0.865,13.7
341.00,0.854,14
342.00,0.844,14.3
343.00,0.835,14.6
344.00,0.832,14.7
345.00,0.828,14.9
346.00,0.822,15.1
347.00,0.814,15.4
348.00,0.804,15.7
349.00,0.797,16
350.00,0.79,16.2
351.00,0.78,16.6
352.00,0.772,16.9
353.00,0.768,17.1
354.00,0.761,17.4
355.00,0.753,17.6
356.00,0.75,17.8
357.00,0.749,17.8
358.00,0.738,18.3
359.00,0.729,18.7
360.00,0.726,18.8
361.00,0.728,18.7
362.00,0.726,18.8
363.00,0.726,18.8
364.00,0.721,19
365.00,0.716,19.2
366.00,0.711,19.4
367.00,0.705,19.7
368.00,0.701,19.9
369.00,0.694,20.2
370.00,0.69,20.4
371.00,0.687,20.6
372.00,0.681,20.8
373.00,0.676,21.1
374.00,0.67,21.4
375.00,0.668,21.5
376.00,0.668,21.5
377.00,0.669,21.5
378.00,0.669,21.4
379.00,0.664,21.7
380.00,0.661,21.8
381.00,0.656,22.1
382.00,0.655,22.1
383.00,0.651,22.3
384.00,0.65,22.4
385.00,0.648,22.5
386.00,0.646,22.6
387.00,0.646,22.6
388.00,0.643,22.8
389.00,0.637,23.1
390.00,0.621,24
391.00,0.613,24.4
392.00,0.612,24.4
393.00,0.608,24.6
394.00,0.607,24.7
395.00,0.607,24.7
396.00,0.605,24.9
397.00,0.599,25.2
398.00,0.597,25.3
399.00,0.594,25.5
400.00,0.59,25.7
401.00,0.585,26
402.00,0.584,26.1
403.00,0.582,26.2
404.00,0.582,26.2
405.00,0.581,26.2
406.00,0.58,26.3
407.00,0.575,26.6
408.00,0.574,26.7
409.00,0.57,26.9
410.00,0.568,27
411.00,0.568,27
412.00,0.566,27.1
413.00,0.562,27.4
414.00,0.56,27.5
415.00,0.559,27.6
416.00,0.556,27.8
417.00,0.553,28
418.00,0.551,28.1
419.00,0.548,28.3
420.00,0.546,28.4
421.00,0.546,28.5
422.00,0.545,28.5
423.00,0.544,28.6
424.00,0.543,28.6
425.00,0.542,28.7
426.00,0.54,28.8
427.00,0.538,29
428.00,0.538,29
429.00,0.536,29.1
430.00,0.535,29.2
431.00,0.532,29.3
432.00,0.531,29.5
433.00,0.528,29.7
434.00,0.526,29.8
435.00,0.525,29.9
436.00,0.522,30
437.00,0.522,30.1
438.00,0.519,30.3
439.00,0.516,30.5
440.00,0.515,30.5
441.00,0.513,30.7
442.00,0.512,30.7
443.00,0.51,30.9
444.00,0.509,31
445.00,0.507,31.1
446.00,0.505,31.3
447.00,0.504,31.3
448.00,0.503,31.4
449.00,0.501,31.5
450.00,0.5,31.6
451.00,0.498,31.8
452.00,0.497,31.9
453.00,0.495,32
454.00,0.494,32.1
455.00,0.492,32.2
456.00,0.49,32.4
457.00,0.487,32.6
458.00,0.484,32.8
459.00,0.481,33
460.00,0.48,33.1
461.00,0.481,33.1
462.00,0.48,33.1
463.00,0.48,33.1
464.00,0.478,33.3
465.00,0.475,33.5
466.00,0.473,33.6
467.00,0.472,33.7
468.00,0.471,33.8
469.00,0.47,33.9
470.00,0.467,34.1
471.00,0.467,34.1
472.00,0.464,34.4
473.00,0.462,34.5
474.00,0.46,34.7
475.00,0.459,34.7
476.00,0.458,34.9
477.00,0.455,35.1
478.00,0.453,35.2
479.00,0.45,35.5
480.00,0.447,35.8
481.00,0.441,36.2
482.00,0.435,36.7
483.00,0.432,37
484.00,0.434,36.8
485.00,0.438,36.5
486.00,0.438,36.4
487.00,0.435,36.7
488.00,0.435,36.7
489.00,0.435,36.7
490.00,0.431,37
491.00,0.429,37.3
492.00,0.429,37.3
493.00,0.429,37.2
494.00,0.427,37.4
495.00,0.425,37.6
496.00,0.421,37.9
497.00,0.42,38
498.00,0.42,38
499.00,0.419,38.1
500.00,0.417,38.2
501.00,0.416,38.4
502.00,0.412,38.7
503.00,0.411,38.8
504.00,0.409,39
505.00,0.408,39.1
506.00,0.406,39.3
507.00,0.403,39.5
508.00,0.402,39.7
509.00,0.4,39.8
510.00,0.399,39.9
511.00,0.398,40
512.00,0.397,40.1
513.00,0.397,40.1
514.00,0.394,40.4
515.00,0.391,40.6
516.00,0.389,40.9
517.00,0.388,40.9
518.00,0.389,40.9
519.00,0.39,40.8
520.00,0.389,40.8
521.00,0.386,41.1
522.00,0.384,41.3
523.00,0.379,41.7
524.00,0.377,41.9
525.00,0.375,42.1
526.00,0.374,42.3
527.00,0.373,42.4
528.00,0.375,42.2
529.00,0.379,41.8
530.00,0.379,41.8
531.00,0.374,42.3
532.00,0.372,42.5
533.00,0.372,42.5
534.00,0.372,42.5
535.00,0.372,42.5
536.00,0.371,42.5
537.00,0.371,42.6
538.00,0.366,43.1
539.00,0.36,43.6
540.00,0.36,43.6
541.00,0.361,43.5
542.00,0.363,43.4
543.00,0.364,43.3
544.00,0.364,43.3
545.00,0.362,43.5
546.00,0.361,43.6
547.00,0.361,43.5
548.00,0.359,43.7
549.00,0.358,43.9
550.00,0.357,44
551.00,0.354,44.2
552.00,0.353,44.4
553.00,0.353,44.4
554.00,0.352,44.4
555.00,0.351,44.5
556.00,0.351,44.6
557.00,0.349,44.8
558.00,0.348,44.9
559.00,0.346,45.1
560.00,0.344,45.2
561.00,0.342,45.5
562.00,0.341,45.6
563.00,0.337,46
564.00,0.335,46.2
565.00,0.335,46.2
566.00,0.336,46.2
567.00,0.336,46.2
568.00,0.335,46.2
569.00,0.334,46.3
570.00,0.333,46.4
571.00,0.333,46.5
572.00,0.333,46.5
573.00,0.332,46.5
574.00,0.332,46.5
575.00,0.332,46.5
576.00,0.332,46.5
577.00,0.333,46.5
578.00,0.332,46.6
579.00,0.331,46.7
580.00,0.33,46.7
581.00,0.329,46.8
582.00,0.328,47
583.00,0.328,47
584.00,0.327,47.1
585.00,0.326,47.2
586.00,0.325,47.3
587.00,0.324,47.5
588.00,0.323,47.6
589.00,0.323,47.6
590.00,0.323,47.6
591.00,0.322,47.6
592.00,0.322,47.7
593.00,0.32,47.9
594.00,0.318,48.1
595.00,0.318,48.1
596.00,0.318,48
597.00,0.32,47.9
598.00,0.32,47.9
599.00,0.32,47.9
600.00,0.319,47.9
601.00,0.318,48.1
602.00,0.315,48.4
603.00,0.314,48.6
604.00,0.313,48.6
605.00,0.315,48.4
606.00,0.317,48.2
607.00,0.317,48.2
608.00,0.316,48.4
609.00,0.315,48.4
610.00,0.315,48.4
611.00,0.315,48.4
612.00,0.315,48.4
613.00,0.315,48.4
614.00,0.314,48.5
615.00,0.313,48.7
616.00,0.313,48.7
617.00,0.312,48.7
618.00,0.312,48.8
619.00,0.311,48.9
620.00,0.31,48.9
621.00,0.31,49
622.00,0.309,49.1
623.00,0.308,49.2
624.00,0.307,49.3
625.00,0.306,49.4
626.00,0.306,49.4
627.00,0.306,49.4
628.00,0.306,49.4
629.00,0.306,49.4
630.00,0.306,49.4
631.00,0.306,49.4
632.00,0.306,49.5
633.00,0.305,49.6
634.00,0.304,49.6
635.00,0.304,49.6
636.00,0.304,49.6
637.00,0.304,49.6
638.00,0.304,49.6
639.00,0.304,49.7
640.00,0.303,49.8
641.00,0.303,49.8
642.00,0.302,49.9
643.00,0.302,49.9
644.00,0.301,50
645.00,0.301,50
646.00,0.3,50.1
647.00,0.3,50.2
648.00,0.299,50.2
649.00,0.299,50.2
650.00,0.299,50.2
651.00,0.298,50.3
652.00,0.298,50.4
653.00,0.297,50.4
654.00,0.297,50.4
655.00,0.297,50.5
656.00,0.296,50.6
657.00,0.294,50.8
658.00,0.293,51
659.00,0.293,51
660.00,0.293,50.9
661.00,0.293,50.9
662.00,0.294,50.9
663.00,0.294,50.9
664.00,0.294,50.9
665.00,0.293,50.9
666.00,0.293,51
667.00,0.292,51.1
668.00,0.291,51.2
669.00,0.29,51.2
670.00,0.29,51.3
671.00,0.29,51.3
672.00,0.29,51.3
673.00,0.29,51.3
674.00,0.289,51.4
675.00,0.288,51.5
676.00,0.287,51.6
677.00,0.286,51.7
678.00,0.286,51.8
679.00,0.285,51.9
680.00,0.285,51.9
681.00,0.285,51.9
682.00,0.285,51.9
683.00,0.285,51.9
684.00,0.285,51.9
685.00,0.285,51.9
686.00,0.284,52
687.00,0.284,52
688.00,0.283,52.1
689.00,0.282,52.2
690.00,0.282,52.2
691.00,0.281,52.3
692.00,0.281,52.3
693.00,0.28,52.5
694.00,0.279,52.6
695.00,0.279,52.6
696.00,0.277,52.8
697.00,0.275,53.1
698.00,0.274,53.2
699.00,0.275,53.1
700.00,0.276,52.9
701.00,0.277,52.8
702.00,0.278,52.8
703.00,0.277,52.8
704.00,0.276,52.9
705.00,0.275,53
706.00,0.275,53.1
707.00,0.274,53.3
708.00,0.273,53.3
709.00,0.273,53.3
710.00,0.273,53.4
711.00,0.273,53.4
712.00,0.272,53.4
713.00,0.272,53.5
714.00,0.271,53.6
715.00,0.27,53.7
716.00,0.27,53.7
717.00,0.27,53.7
718.00,0.27,53.7
719.00,0.27,53.7
720.00,0.27,53.7
721.00,0.27,53.7
722.00,0.269,53.8
723.00,0.269,53.8
724.00,0.269,53.8
725.00,0.268,54
726.00,0.267,54.1
727.00,0.266,54.2
728.00,0.266,54.2
729.00,0.266,54.3
730.00,0.265,54.3
731.00,0.265,54.3
732.00,0.265,54.3
733.00,0.265,54.4
734.00,0.264,54.4
735.00,0.264,54.5
736.00,0.263,54.5
737.00,0.262,54.7
738.00,0.261,54.9
739.00,0.26,55
740.00,0.259,55.1
741.00,0.259,55.1
742.00,0.258,55.2
743.00,0.257,55.3
744.00,0.257,55.3
745.00,0.256,55.4
746.00,0.256,55.5
747.00,0.255,55.6
748.00,0.254,55.7
749.00,0.254,55.7
750.00,0.254,55.8
751.00,0.252,56
752.00,0.252,56
753.00,0.251,56.1
754.00,0.251,56.1
755.00,0.25,56.2
756.00,0.25,56.2
757.00,0.25,56.2
758.00,0.25,56.3
759.00,0.25,56.3
760.00,0.248,56.5
761.00,0.247,56.6
762.00,0.247,56.6
763.00,0.245,56.9
764.00,0.245,56.9
765.00,0.245,56.9
766.00,0.245,56.9
767.00,0.245,56.9
768.00,0.245,56.9
769.00,0.245,56.9
770.00,0.245,56.9
771.00,0.245,56.9
772.00,0.245,56.9
773.00,0.244,57
774.00,0.244,57
775.00,0.245,56.9
776.00,0.245,56.9
777.00,0.244,57.1
778.00,0.244,57.1
779.00,0.244,57.1
780.00,0.241,57.4
781.00,0.241,57.4
782.00,0.241,57.5
783.00,0.241,57.4
784.00,0.241,57.4
785.00,0.241,57.5
786.00,0.24,57.5
787.00,0.239,57.6
788.00,0.237,57.9
789.00,0.235,58.2
790.00,0.235,58.3
791.00,0.235,58.3
792.00,0.235,58.2
793.00,0.236,58.1
794.00,0.236,58.1
795.00,0.236,58.1
796.00,0.236,58.1
797.00,0.236,58.1
798.00,0.236,58.1
799.00,0.236,58.1
800.00,0.235,58.2
801.00,0.235,58.2
802.00,0.234,58.4
803.00,0.233,58.4
804.00,0.231,58.7
805.00,0.23,58.9
806.00,0.23,58.9
807.00,0.228,59.1
808.00,0.227,59.2
809.00,0.227,59.3
810.00,0.227,59.2
811.00,0.227,59.3
812.00,0.227,59.3
813.00,0.226,59.4
814.00,0.226,59.4
815.00,0.226,59.5
816.00,0.225,59.6
817.00,0.223,59.8
818.00,0.221,60.2
819.00,0.219,60.4
820.00,0.219,60.4
821.00,0.219,60.4
822.00,0.215,61
823.00,0.207,62
824.00,0.207,62.1
825.00,0.218,60.6
826.00,0.22,60.2
827.00,0.221,60.1
828.00,0.22,60.2
829.00,0.22,60.2
830.00,0.221,60.1
831.00,0.221,60.1
832.00,0.22,60.2
833.00,0.219,60.4
834.00,0.215,60.9
835.00,0.213,61.2
836.00,0.215,60.9
837.00,0.216,60.8
838.00,0.217,60.7
839.00,0.217,60.7
840.00,0.216,60.8
841.00,0.215,60.9
842.00,0.215,61
843.00,0.215,61
844.00,0.215,61
845.00,0.215,61
846.00,0.217,60.6
847.00,0.216,60.8
848.00,0.216,60.8
849.00,0.216,60.8
850.00,0.214,61.1
851.00,0.214,61.1
852.00,0.214,61.1
853.00,0.214,61.1
854.00,0.214,61.2
855.00,0.213,61.2
856.00,0.213,61.2
857.00,0.213,61.2
858.00,0.212,61.3
859.00,0.211,61.5
860.00,0.211,61.5
861.00,0.21,61.6
862.00,0.21,61.6
863.00,0.21,61.7
864.00,0.21,61.7
865.00,0.21,61.7
866.00,0.21,61.7
867.00,0.208,61.9
868.00,0.208,61.9
869.00,0.208,61.9
870.00,0.209,61.9
871.00,0.208,62
872.00,0.207,62.1
873.00,0.207,62.1
874.00,0.206,62.2
875.00,0.206,62.2
876.00,0.206,62.3
877.00,0.204,62.5
878.00,0.204,62.5
879.00,0.204,62.5
880.00,0.204,62.6
881.00,0.199,63.2
882.00,0.197,63.5
883.00,0.197,63.6
884.00,0.201,62.9
885.00,0.201,63
886.00,0.201,62.9
887.00,0.201,62.9
888.00,0.201,62.9
889.00,0.201,62.9
890.00,0.201,62.9
891.00,0.201,62.9
892.00,0.201,62.9
893.00,0.201,62.9
894.00,0.201,62.9
895.00,0.2,63.1
896.00,0.196,63.7
897.00,0.196,63.7
898.00,0.196,63.7
899.00,0.197,63.6
900.00,0.2,63.1
901.00,0.2,63.1
902.00,0.2,63.1
903.00,0.199,63.2
904.00,0.198,63.4
905.00,0.196,63.7
906.00,0.197,63.5
907.00,0.2,63.1
908.00,0.2,63.1
909.00,0.2,63.1
910.00,0.198,63.3
911.00,0.198,63.4
912.00,0.198,63.4
913.00,0.198,63.4
914.00,0.198,63.4
915.00,0.198,63.4
916.00,0.195,63.8
917.00,0.192,64.2
918.00,0.191,64.4
919.00,0.191,64.4
920.00,0.191,64.4
921.00,0.195,63.8
922.00,0.195,63.8
923.00,0.195,63.8
924.00,0.195,63.9
925.00,0.194,63.9
926.00,0.194,63.9
927.00,0.194,63.9
928.00,0.195,63.9
929.00,0.195,63.9
930.00,0.194,64
931.00,0.194,64
932.00,0.193,64.1
933.00,0.193,64.2
934.00,0.192,64.2
935.00,0.192,64.2
936.00,0.192,64.2
937.00,0.189,64.7
938.00,0.189,64.7
939.00,0.189,64.7
940.00,0.189,64.7
941.00,0.19,64.6
942.00,0.19,64.6
943.00,0.189,64.7
944.00,0.19,64.6
945.00,0.19,64.6
946.00,0.191,64.5
947.00,0.19,64.5
