wavelength,S10 Irrad 1,S10 Irrad 2,S10 Irrad 3,S10 Irrad 4,S10 Irrad 5,S10 Irrad 6,S10 Irrad 7,S10 Irrad 8,S10 Postheat,S10 Preheat,blank
679,48.55,48.525,51.45,47.220000000000006,50.1,51.125,51.325,52.2,51.7,53.95,98.1
680,48.625,48.574999999999996,51.45,47.260000000000005,50.15,51.2,51.425,52.2,51.775,53.95,98.1
681,48.65,48.574999999999996,51.425000000000004,47.260000000000005,50.15,51.175,51.425,52.2,51.725,53.925,98.1
682,48.65,48.574999999999996,51.4,47.24,50.15,51.099999999999994,51.425,52.2,51.75,53.875,98.1
683,48.65,48.550000000000004,51.375,47.24,50.12499999999999,51.075,51.4,52.2,51.675000000000004,53.824999999999996,98.1
684,48.625,48.550000000000004,51.375,47.26,50.12499999999999,51.075,51.45,52.2,51.65,53.824999999999996,98.1
685,48.625,48.550000000000004,51.425000000000004,47.28,50.12499999999999,51.150000000000006,51.45,52.3,51.699999999999996,53.900000000000006,98.1
686,48.675000000000004,48.6,51.5,47.36,50.199999999999996,51.25,51.475,52.4,51.85,54.0,98.1
687,48.7,48.7,51.575,47.4,50.3,51.325,51.550000000000004,52.5,51.85,54.099999999999994,98.1
688,48.725,48.825,51.675000000000004,47.480000000000004,50.425000000000004,51.425,51.6,52.5,51.875,54.099999999999994,98.1
689,48.775,48.875,51.7,47.519999999999996,50.425000000000004,51.449999999999996,51.675,52.5,51.95,54.15,98.1
690,48.85,48.875,51.775,47.56,50.5,51.55,51.75,52.6,52.0,54.175000000000004,98.2
691,48.949999999999996,48.9,51.85,47.580000000000005,50.525000000000006,51.575,51.85,52.7,52.05,54.25,98.2
692,48.974999999999994,48.975,51.875,47.660000000000004,50.575,51.650000000000006,51.875,52.7,52.125,54.275,98.2
693,49.0,49.025000000000006,51.974999999999994,47.739999999999995,50.724999999999994,51.775,51.975,52.7,52.150000000000006,54.375,98.2
694,49.10000000000001,49.14999999999999,52.05,47.82,50.825,51.800000000000004,52.050000000000004,52.8,52.225,54.525000000000006,98.1
695,49.175000000000004,49.224999999999994,52.2,47.92,50.875,52.025,52.224999999999994,52.9,52.325,54.625,98.1
696,49.35,49.35,52.4,48.080000000000005,51.074999999999996,52.150000000000006,52.425000000000004,53.1,52.474999999999994,54.75,98.1
697,49.425,49.45,52.650000000000006,48.21999999999999,51.3,52.35,52.574999999999996,53.4,52.625,54.95,98.2
698,49.575,49.475,52.775,48.279999999999994,51.349999999999994,52.55,52.7,53.4,52.8,54.95,98.5
699,49.55,49.525,52.7,48.2,51.349999999999994,52.55,52.675,53.4,52.8,54.95,98.5
700,49.474999999999994,49.45,52.5,48.18,51.224999999999994,52.325,52.55,53.3,52.775,54.849999999999994,98.5
701,49.45,49.425,52.37499999999999,48.160000000000004,51.14999999999999,52.175000000000004,52.4,53.2,52.650000000000006,54.725,98.5
702,49.45,49.425,52.349999999999994,48.160000000000004,51.125,52.125,52.375,53.2,52.575,54.675,98.2
703,49.4,49.475,52.349999999999994,48.160000000000004,51.125,52.150000000000006,52.4,53.2,52.575,54.675,98.1
704,49.425,49.5,52.425000000000004,48.18000000000001,51.15,52.224999999999994,52.45,53.2,52.575,54.675,98.1
705,49.5,49.6,52.52499999999999,48.220000000000006,51.2,52.35,52.574999999999996,53.4,52.60000000000001,54.75,98.2
706,49.525000000000006,49.62499999999999,52.650000000000006,48.32,51.4,52.425,52.6,53.4,52.7,54.825,98.2
707,49.60000000000001,49.7,52.75,48.400000000000006,51.5,52.525,52.75,53.6,52.775,55.00000000000001,98.2
708,49.650000000000006,49.8,52.824999999999996,48.44,51.55,52.625,52.8,53.6,52.875,55.075,98.2
709,49.675000000000004,49.825,52.875,48.459999999999994,51.575,52.724999999999994,52.825,53.6,52.875,55.075,98.2
710,49.725,49.875,52.925000000000004,48.56,51.62499999999999,52.724999999999994,52.9,53.6,52.949999999999996,55.075,98.2
711,49.725,49.9,52.95,48.580000000000005,51.7,52.85,52.95,53.7,52.949999999999996,55.1,98.2
712,49.75,49.925000000000004,52.974999999999994,48.6,51.7,52.875,52.974999999999994,53.7,53.025000000000006,55.175,98.3
713,49.85,49.95,53.025000000000006,48.6,51.775000000000006,52.925,53.050000000000004,53.7,53.075,55.175,98.3
714,49.9,50.025,53.125,48.64,51.85,52.925,53.1,53.8,53.125,55.224999999999994,98.3
715,49.974999999999994,50.075,53.225,48.7,51.849999999999994,52.975,53.2,53.9,53.2,55.3,98.4
716,50.025000000000006,50.075,53.25,48.739999999999995,51.849999999999994,52.975,53.224999999999994,53.9,53.175000000000004,55.325,98.3
717,50.025000000000006,50.125,53.25,48.75999999999999,51.875,52.975,53.224999999999994,54.0,53.175000000000004,55.325,98.3
718,50.075,50.14999999999999,53.25,48.75999999999999,51.875,53.0,53.25,54.0,53.175000000000004,55.325,98.3
719,50.075,50.175,53.25,48.86,51.875,53.0,53.25,54.0,53.175000000000004,55.325,98.3
720,50.1,50.175,53.25,48.96,51.9,53.050000000000004,53.25,54.0,53.2,55.349999999999994,98.3
721,50.15,50.224999999999994,53.275,49.0,51.975,53.075,53.275,54.0,53.225,55.425,98.3
722,50.224999999999994,50.3,53.39999999999999,49.06,52.0,53.075,53.325,54.1,53.3,55.47500000000001,98.3
723,50.275,50.325,53.39999999999999,49.120000000000005,52.075,53.10000000000001,53.375,54.1,53.375,55.47500000000001,98.3
724,50.324999999999996,50.425,53.474999999999994,49.18000000000001,52.175,53.175,53.45,54.3,53.375,55.525,98.3
725,50.375,50.449999999999996,53.599999999999994,49.239999999999995,52.224999999999994,53.25,53.525,54.4,53.45,55.575,98.3
726,50.400000000000006,50.5,53.7,49.260000000000005,52.325,53.325,53.550000000000004,54.5,53.474999999999994,55.6,98.3
727,50.45,50.525,53.8,49.32,52.449999999999996,53.375,53.625,54.5,53.525000000000006,55.675,98.4
728,50.575,50.599999999999994,53.85,49.480000000000004,52.474999999999994,53.425,53.7,54.5,53.6,55.699999999999996,98.5
729,50.675000000000004,50.625,53.87499999999999,49.44,52.475,53.55,53.725,54.5,53.8,55.724999999999994,98.7
730,50.8,50.75,53.925,49.44,52.5,53.675,53.75,54.5,53.87499999999999,55.775000000000006,98.8
731,50.9,50.925000000000004,53.89999999999999,49.44,52.5,53.8,53.8,54.6,54.0,55.849999999999994,98.8
732,50.949999999999996,51.025000000000006,53.89999999999999,49.52,52.575,53.875,53.875,54.6,54.075,55.9,99.1
733,50.975,51.075,54.025000000000006,49.6,52.650000000000006,53.925000000000004,53.975,54.7,54.075,55.949999999999996,99.1
734,51.0,51.150000000000006,54.075,49.6,52.7,53.949999999999996,54.075,54.7,54.15,55.975,99.1
735,51.05,51.150000000000006,54.15,49.6,52.725,54.075,54.075,54.8,54.175000000000004,55.975,99.1
736,51.025000000000006,51.150000000000006,54.175,49.67999999999999,52.849999999999994,54.10000000000001,54.1,54.8,54.225,56.0,99.1
737,51.05,51.224999999999994,54.275,49.779999999999994,52.975,54.150000000000006,54.224999999999994,54.8,54.2,56.075,99.1
738,51.075,51.325,54.45,49.86,53.05,54.35,54.324999999999996,54.9,54.225,56.075,98.9
739,51.10000000000001,51.3,54.525,49.879999999999995,53.150000000000006,54.425,54.425000000000004,55.0,54.25,56.125,98.8
740,51.10000000000001,51.35,54.625,49.919999999999995,53.25,54.449999999999996,54.475,55.1,54.25,56.15,98.7
741,51.125,51.35,54.650000000000006,50.06,53.275,54.49999999999999,54.55,55.2,54.25,56.15,98.7
742,51.150000000000006,51.375,54.7,50.120000000000005,53.325,54.49999999999999,54.575,55.3,54.225,56.2,98.4
743,51.2,51.45,54.775,50.2,53.37500000000001,54.60000000000001,54.60000000000001,55.3,54.25,56.3,98.4
744,51.199999999999996,51.5,54.8,50.239999999999995,53.425000000000004,54.7,54.650000000000006,55.4,54.275,56.35000000000001,98.4
745,51.199999999999996,51.525000000000006,54.9,50.24,53.5,54.75,54.7,55.4,54.3,56.449999999999996,98.4
746,51.225,51.525000000000006,55.025000000000006,50.3,53.55,54.8,54.825,55.4,54.35,56.55,98.4
747,51.300000000000004,51.625,55.1,50.339999999999996,53.65,54.9,54.975,55.4,54.375,56.625,98.4
748,51.325,51.675,55.150000000000006,50.5,53.724999999999994,54.925,55.1,55.5,54.425,56.65,98.4
749,51.325,51.7,55.2,50.519999999999996,53.775000000000006,55.05,55.1,55.6,54.425,56.65,98.2
750,51.474999999999994,51.775000000000006,55.275,50.540000000000006,53.825,55.050000000000004,55.15,55.6,54.4,56.725,98.2
751,51.475,51.8,55.425,50.660000000000004,53.849999999999994,55.1,55.2,55.6,54.4,56.725,98.2
752,51.525000000000006,51.849999999999994,55.449999999999996,50.660000000000004,53.9,55.175,55.25,55.7,54.474999999999994,56.824999999999996,98.3
753,51.5,51.875,55.49999999999999,50.7,53.95,55.224999999999994,55.25,55.7,54.474999999999994,56.85,98.2
754,51.474999999999994,52.0,55.575,50.82,54.00000000000001,55.224999999999994,55.224999999999994,55.7,54.449999999999996,56.87499999999999,98.2
755,51.5,52.099999999999994,55.599999999999994,50.86,54.00000000000001,55.224999999999994,55.325,55.8,54.55,56.87499999999999,98.2
756,51.55,52.025,55.625,50.9,54.025,55.224999999999994,55.35,55.8,54.575,56.9,98.2
757,51.55,52.050000000000004,55.650000000000006,50.92,54.050000000000004,55.27499999999999,55.425,56.0,54.55,56.95,98.1
758,51.599999999999994,52.050000000000004,55.675,50.959999999999994,54.050000000000004,55.3,55.625,56.1,54.6,56.95,98.1
759,51.650000000000006,52.125,55.7,51.019999999999996,54.1,55.325,55.574999999999996,56.1,54.6,56.95,98.3
760,51.650000000000006,52.15,55.875,51.040000000000006,54.15,55.449999999999996,55.574999999999996,56.2,54.575,57.075,98.2
761,51.72500000000001,52.225,55.925000000000004,51.1,54.2,55.475,55.64999999999999,56.2,54.724999999999994,57.175,98.2
762,51.8,52.27499999999999,56.0,51.120000000000005,54.2,55.625,55.7,56.2,54.724999999999994,57.175,98.1
763,52.0,52.325,56.125,51.14000000000001,54.25,55.8,55.825,56.3,54.85,57.324999999999996,98.1
764,52.0,52.45,56.35,51.44,54.50000000000001,56.075,55.900000000000006,56.4,54.974999999999994,57.475,98.1
765,52.05,52.475,56.325,51.35999999999999,54.55,56.075,55.900000000000006,56.4,54.95,57.4,98.1
766,52.05,52.5,56.300000000000004,51.35999999999999,54.55,56.075,55.925000000000004,56.4,54.975,57.35,98.2
767,52.05,52.525,56.275,51.35999999999999,54.525,55.949999999999996,55.925000000000004,56.4,54.975,57.3,98.2
768,52.05,52.525,56.300000000000004,51.35999999999999,54.525,56.025,55.849999999999994,56.4,54.9,57.325,98.1
769,52.025,52.62499999999999,56.224999999999994,51.35999999999999,54.625,56.0,55.825,56.4,54.824999999999996,57.35,98.1
770,52.125,52.675,56.2,51.379999999999995,54.625,55.95,55.95,56.4,54.875,57.375,98.1
771,52.125,52.699999999999996,56.25,51.67999999999999,54.625,55.975,56.025000000000006,56.4,54.87500000000001,57.3,98.0
772,52.099999999999994,52.725,56.225,51.720000000000006,54.65,55.925000000000004,55.95,56.5,54.875,57.375,97.6
773,52.2,52.900000000000006,56.25,51.779999999999994,54.75,55.95,56.025000000000006,56.6,54.95,57.400000000000006,97.6
774,52.375,52.875,56.225,51.720000000000006,54.775,56.05,56.05,56.7,54.875,57.425,97.4
775,52.425,53.0,56.25,51.660000000000004,54.775,56.099999999999994,56.175,56.8,54.9,57.425000000000004,97.4
776,52.425,52.900000000000006,56.275,51.720000000000006,54.75,56.099999999999994,56.175,56.9,54.9,57.425000000000004,97.4
777,52.35,52.97500000000001,56.400000000000006,51.8,54.8,56.224999999999994,56.25,56.7,54.974999999999994,57.425000000000004,97.5
778,52.45,53.0,56.45,51.88000000000001,54.875,56.2,56.3,56.7,55.1,57.449999999999996,97.6
779,52.525,53.075,56.525000000000006,51.86,54.875,56.224999999999994,56.325,56.7,55.125,57.49999999999999,97.6
780,52.575,53.15,56.65,51.9,54.900000000000006,56.35,56.325,56.7,55.074999999999996,57.55,97.6
781,52.6,53.15,56.75,52.080000000000005,54.900000000000006,56.35,56.325,56.7,55.1,57.55,97.6
782,52.599999999999994,53.175,56.75,52.06,54.9,56.4,56.349999999999994,56.7,55.15,57.575,97.4
783,52.599999999999994,53.099999999999994,56.675,52.06,54.9,56.45,56.400000000000006,56.8,55.2,57.525,97.4
784,52.599999999999994,53.099999999999994,56.75,52.019999999999996,54.95,56.475,56.425,56.8,55.2,57.65,97.9
785,52.599999999999994,53.275000000000006,57.0,52.019999999999996,54.974999999999994,56.575,56.474999999999994,56.9,55.375,57.625,98.2
786,52.625,53.25,57.12500000000001,52.10000000000001,54.974999999999994,56.599999999999994,56.5,57.0,55.4,57.775,98.0
787,52.650000000000006,53.3,57.099999999999994,52.14,55.05,56.64999999999999,56.62499999999999,57.3,55.5,57.8,97.8
788,52.72500000000001,53.3,57.25,52.18000000000001,55.5,56.87500000000001,56.825,57.4,55.675,57.85,97.8
789,52.925000000000004,53.375,57.400000000000006,52.28000000000001,55.575,57.25,56.900000000000006,57.5,55.7,58.025,97.7
790,52.975,53.6,57.475,52.6,55.62500000000001,57.325,57.125,57.7,55.775,58.150000000000006,97.8
791,53.075,53.675000000000004,57.475,52.64000000000001,55.7,57.349999999999994,57.175,57.8,55.925,58.150000000000006,97.8
792,53.2,53.8,57.400000000000006,52.660000000000004,55.775,57.325,57.24999999999999,57.8,55.949999999999996,58.150000000000006,97.8
793,53.275000000000006,53.900000000000006,57.349999999999994,52.68000000000001,55.825,57.3,57.24999999999999,57.9,56.025000000000006,58.175,97.8
794,53.300000000000004,53.900000000000006,57.349999999999994,52.739999999999995,55.875,57.3,57.225,57.9,56.05,58.150000000000006,97.8
795,53.300000000000004,53.925,57.349999999999994,52.720000000000006,55.900000000000006,57.275000000000006,57.225,57.9,56.05,58.075,97.9
796,53.300000000000004,53.925,57.325,52.68000000000001,55.849999999999994,57.224999999999994,57.199999999999996,57.9,56.05,58.075,97.9
797,53.300000000000004,53.925,57.349999999999994,52.68000000000001,55.875,57.224999999999994,57.15,57.9,56.025000000000006,58.02499999999999,98.0
798,53.324999999999996,53.925,57.425,52.68000000000001,55.849999999999994,57.224999999999994,57.2,57.9,56.025000000000006,57.974999999999994,98.1
799,53.324999999999996,53.900000000000006,57.475,52.68000000000001,55.900000000000006,57.275000000000006,57.224999999999994,57.9,56.025000000000006,57.974999999999994,98.1
800,53.324999999999996,53.900000000000006,57.574999999999996,52.68000000000001,55.974999999999994,57.300000000000004,57.275000000000006,57.9,56.025000000000006,58.0,98.1
801,53.35,53.925,57.650000000000006,52.7,56.050000000000004,57.425,57.45,57.9,56.025000000000006,58.075,98.1
802,53.375,53.925,57.875,52.779999999999994,56.199999999999996,57.575,57.574999999999996,57.9,56.125,58.275,98.2
803,53.475,54.05,57.925000000000004,53.02,56.349999999999994,57.75,57.64999999999999,58.0,56.15,58.375,98.2
804,53.599999999999994,54.199999999999996,58.125,53.02,56.475,57.975,57.800000000000004,58.0,56.25,58.45,98.2
805,53.675,54.224999999999994,58.224999999999994,53.04,56.55,58.125,57.875,58.1,56.35,58.525,98.3
806,53.675,54.275000000000006,58.35,53.21999999999999,56.699999999999996,58.275,58.025,58.2,56.449999999999996,58.699999999999996,98.3
807,53.75,54.375,58.475,53.279999999999994,56.8,58.325,58.175,58.2,56.5,58.75,98.3
808,53.775,54.50000000000001,58.55,53.4,56.875,58.400000000000006,58.2,58.2,56.60000000000001,58.875,98.3
809,53.825,54.55,58.650000000000006,53.419999999999995,56.875,58.475,58.3,58.3,56.60000000000001,58.925,98.3
810,53.95,54.55,58.625,53.48,56.95,58.45,58.3,58.3,56.625,59.050000000000004,98.3
811,54.0,54.625,58.724999999999994,53.580000000000005,56.975,58.525000000000006,58.35000000000001,58.3,56.650000000000006,59.099999999999994,98.3
812,54.025,54.725,58.775,53.580000000000005,57.05,58.575,58.4,58.3,56.650000000000006,59.175,98.3
813,54.025000000000006,54.8,58.825,53.540000000000006,57.125,58.599999999999994,58.425,58.3,56.625,59.175,98.3
814,54.025000000000006,54.775000000000006,58.825,53.60000000000001,57.2,58.724999999999994,58.525,58.4,56.675,59.199999999999996,98.3
815,54.2,54.85,58.85,53.7,57.125,58.824999999999996,58.6,58.5,56.675,59.324999999999996,98.3
816,54.27499999999999,54.85,58.925,53.760000000000005,57.175000000000004,58.875,58.6,58.5,56.675,59.3,98.4
817,54.324999999999996,54.85,59.150000000000006,53.94,57.2,58.925,58.65,58.6,56.825,59.3,98.4
818,54.375,54.875,59.25,53.96,57.225,58.949999999999996,58.65,58.7,56.875,59.3,98.4
819,54.349999999999994,54.925000000000004,59.375,53.98,57.275000000000006,58.974999999999994,58.65,58.8,56.974999999999994,59.45,98.5
820,54.6,55.05,59.4,54.02,57.45,59.05,59.0,58.6,57.075,59.5,98.5
821,54.75000000000001,55.125,59.575,54.160000000000004,57.8,59.375,59.25,58.7,57.125,59.65,98.6
822,55.075,55.62499999999999,60.35,54.660000000000004,58.075,60.2,59.75,59.2,57.65,60.3,98.7
823,55.275,55.85,61.375,54.980000000000004,58.675,61.325,60.575,59.4,58.05,60.75,98.6
824,55.275,55.875,61.45,55.0,58.65,61.025,60.45,59.3,58.025000000000006,60.349999999999994,98.6
825,55.175,55.675,60.3,54.48,58.275,60.225,59.9,59.2,57.775,59.9,98.7
826,55.150000000000006,55.675,59.875,54.419999999999995,58.10000000000001,59.625,59.75,59.0,57.724999999999994,59.7,98.7
827,55.075,55.775000000000006,59.675,54.52,58.025,59.325,59.325,59.0,57.724999999999994,59.625,98.8
828,54.875,55.825,59.72500000000001,54.660000000000004,58.125,59.375,59.400000000000006,59.0,57.625,59.975,98.7
829,54.85,55.775000000000006,59.775000000000006,54.64,58.075,59.45,59.45,59.0,57.575,59.95,98.7
830,54.87499999999999,55.75,59.60000000000001,54.52,58.0,59.375,59.325,59.0,57.50000000000001,59.824999999999996,98.7
831,54.87499999999999,55.775000000000006,59.525000000000006,54.52,57.974999999999994,59.3,59.224999999999994,59.0,57.525,59.7,98.7
832,54.849999999999994,55.675,59.45,54.48,58.025000000000006,59.175,59.175,59.1,57.35,59.675,98.2
833,54.9,55.775,59.75,54.54,58.125,59.175,59.325,59.1,57.35,59.925,98.2
834,55.0,55.9,60.35,54.71999999999999,58.324999999999996,59.449999999999996,59.6,59.4,57.625,60.349999999999994,98.4
835,55.3,55.97500000000001,60.650000000000006,54.779999999999994,58.525,60.075,59.900000000000006,59.4,57.7,60.425000000000004,98.4
836,55.275000000000006,55.925,60.325,54.7,58.375,60.025,59.724999999999994,59.4,57.675000000000004,60.05,98.5
837,55.325,55.925,60.2,54.68000000000001,58.375,59.85,59.650000000000006,59.5,57.7,59.75,98.5
838,55.25,55.900000000000006,60.0,54.660000000000004,58.3,59.75,59.6,59.5,57.650000000000006,59.724999999999994,98.4
839,55.2,55.849999999999994,59.974999999999994,54.660000000000004,58.225,59.724999999999994,59.50000000000001,59.5,57.60000000000001,59.675,98.1
840,55.2,55.824999999999996,60.025000000000006,54.760000000000005,58.25,59.775000000000006,59.55,59.6,57.7,59.75,98.0
841,55.25,55.824999999999996,60.075,54.8,58.275,60.00000000000001,59.55,59.7,57.625,59.824999999999996,98.0
842,55.27499999999999,55.824999999999996,60.125,54.779999999999994,58.3,60.05,59.65,59.7,57.7,59.824999999999996,98.2
843,55.27499999999999,55.85,60.150000000000006,54.8,58.35,59.974999999999994,59.7,59.7,57.675,59.824999999999996,98.2
844,55.325,55.85,60.150000000000006,54.839999999999996,58.324999999999996,59.925,59.7,59.7,57.625,59.85,98.2
845,55.35,55.875,60.150000000000006,54.839999999999996,58.4,59.849999999999994,59.675,59.7,57.574999999999996,59.875,97.9
846,55.375,55.800000000000004,59.9,54.779999999999994,58.275,59.875,59.599999999999994,59.7,57.525,60.025,97.9
847,55.3,55.825,60.125,54.779999999999994,58.05,59.8,59.64999999999999,59.7,57.425,59.975,97.7
848,55.3,55.825,60.125,54.86,58.175000000000004,59.900000000000006,59.75,59.8,57.425,59.949999999999996,97.8
849,55.3,55.800000000000004,60.15,55.0,58.300000000000004,59.95,59.775000000000006,59.8,57.550000000000004,60.1,98.0
850,55.325,55.949999999999996,60.425000000000004,55.04,58.425000000000004,59.925000000000004,59.8,59.8,57.5,60.075,98.1
851,55.375,55.95,60.375,55.0,58.375,60.175,59.849999999999994,60.0,57.575,60.150000000000006,98.3
852,55.574999999999996,56.025000000000006,60.400000000000006,54.92,58.449999999999996,60.125,59.849999999999994,60.0,57.625,60.075,98.3
853,55.45,56.2,60.425000000000004,54.96,58.625,60.2,59.8,60.0,57.7,60.12500000000001,98.3
854,55.925,56.2,60.425,54.98,58.7,60.225,59.900000000000006,60.1,57.775,60.349999999999994,98.3
855,55.875,56.25,60.475,55.0,58.625,60.25,59.975,60.1,57.75,60.425,98.3
856,55.800000000000004,56.275,60.525000000000006,54.94,58.65,60.475,60.2,60.3,57.800000000000004,60.349999999999994,98.4
857,55.75,56.349999999999994,60.6,54.980000000000004,58.675,60.525000000000006,60.225,60.3,57.724999999999994,60.325,97.7
858,55.65,56.2,60.65,55.06,58.75,60.425,60.1,60.5,57.825,60.05,97.8
859,55.6,56.175,60.75000000000001,55.06,58.849999999999994,60.45,60.175,60.4,57.875,60.025,97.8
860,55.625,56.175,60.75,55.1,58.975,60.475,60.175000000000004,60.6,57.675,60.099999999999994,97.8
861,55.675,56.175,60.775,55.2,58.975,60.599999999999994,60.525,60.6,57.75,60.2,98.3
862,55.925,56.2,60.8,55.239999999999995,59.0,60.65,60.525000000000006,60.6,57.849999999999994,60.2,98.3
863,55.974999999999994,56.224999999999994,60.975,55.3,59.0,60.675,60.550000000000004,60.5,57.849999999999994,60.2,98.2
864,56.05,56.349999999999994,60.925000000000004,55.339999999999996,59.075,60.65,60.575,60.4,57.875,60.175000000000004,98.2
865,56.1,56.349999999999994,61.074999999999996,55.32000000000001,59.099999999999994,60.650000000000006,60.775000000000006,60.4,57.9,60.300000000000004,98.2
866,55.99999999999999,56.425,61.050000000000004,55.379999999999995,59.125,60.8,60.825,60.6,58.05,60.425000000000004,98.2
867,55.99999999999999,56.6,61.224999999999994,55.31999999999999,59.15,61.0,60.87500000000001,60.7,58.1,60.425000000000004,98.2
868,56.05,56.7,61.175,55.339999999999996,59.15,60.975,60.9,60.7,58.1,60.574999999999996,98.3
869,56.175,56.75,61.2,55.4,59.175000000000004,60.95,60.8,60.9,58.075,60.525,97.9
870,56.25,56.75,61.224999999999994,55.46,59.3,61.025,60.824999999999996,60.7,58.15,60.574999999999996,97.9
871,56.25,56.775000000000006,61.325,55.56,59.275,61.05,60.875,60.7,58.225,60.625,98.2
872,56.3,56.75,61.375,55.9,59.275,61.22500000000001,60.89999999999999,60.7,58.275,60.675,98.2
873,56.3,56.900000000000006,61.425,55.839999999999996,59.375,61.2,60.849999999999994,60.7,58.35,60.725,98.3
874,56.375,57.025,61.45,55.839999999999996,59.64999999999999,61.275,60.974999999999994,60.8,58.35,60.725,98.2
875,56.449999999999996,57.05,61.45,55.88000000000001,59.675,61.425000000000004,61.15,60.7,58.375,60.8,98.2
876,56.5,57.1,61.5,55.9,59.7,61.574999999999996,61.125,60.8,58.375,60.875,98.3
877,56.64999999999999,57.125,61.625,55.92,59.75,61.724999999999994,61.175,60.8,58.425,60.925,98.3
878,56.7,57.175,61.75,55.96,59.75,61.75,61.224999999999994,60.8,58.525000000000006,60.97500000000001,98.3
879,56.72500000000001,57.225,61.775,56.019999999999996,59.875,61.825,61.25,60.9,58.675,61.05,98.6
880,56.85,57.325,61.949999999999996,56.15999999999999,59.9,61.9,61.4,61.0,58.8,61.25,98.9
881,57.099999999999994,57.625,62.60000000000001,56.419999999999995,60.15,62.225,61.7,61.1,59.15,61.724999999999994,98.9
882,57.45,57.974999999999994,62.75,56.46,60.425,62.74999999999999,61.95,61.1,59.5,61.925,99.1
883,57.475,57.925,62.875,56.3,60.425,62.99999999999999,62.074999999999996,61.1,59.7,61.675,99.7
884,57.375,57.9,62.525,56.2,60.4,62.375,61.875,61.1,59.45,61.575,99.7
885,57.425,58.074999999999996,62.4,56.28000000000001,60.275,62.25,61.675,61.1,59.45,61.47500000000001,99.7
886,57.3,57.95,62.25,56.36,60.224999999999994,62.150000000000006,61.52499999999999,61.1,59.55,61.425,99.6
887,57.125,57.925,62.224999999999994,56.6,60.12499999999999,61.85,61.475,61.1,59.125,61.425,99.4
888,57.025000000000006,58.1,62.2,56.620000000000005,60.175,61.825,61.4,61.2,58.875,61.3,98.6
889,57.22500000000001,58.099999999999994,62.199999999999996,56.660000000000004,60.225,61.875,61.6,61.4,58.95,61.375,98.6
890,57.22500000000001,58.074999999999996,62.199999999999996,56.64,60.3,62.05,61.65,61.4,59.05,61.39999999999999,98.6
891,57.25,58.074999999999996,62.224999999999994,56.620000000000005,60.3,62.050000000000004,61.65,61.4,59.1,61.475,98.7
892,57.300000000000004,58.074999999999996,62.27499999999999,56.7,60.325,62.075,61.7,61.4,59.125,61.625,98.7
893,57.375,58.125,62.275,56.720000000000006,60.400000000000006,62.074999999999996,61.8,61.4,59.150000000000006,61.625,98.6
894,57.55,58.125,62.324999999999996,56.720000000000006,60.425000000000004,62.2,61.8,61.5,59.175,61.575,98.7
895,57.625,58.125,62.49999999999999,56.81999999999999,60.50000000000001,62.3,62.025000000000006,61.5,59.25,61.65,98.7
896,57.625,58.275000000000006,62.825,56.8,60.675,62.625,62.3,61.5,59.375,61.75,98.7
897,57.724999999999994,58.25,62.825,56.739999999999995,60.725,62.775,62.224999999999994,61.5,59.275,61.75,98.8
898,57.724999999999994,58.225,62.900000000000006,56.739999999999995,60.724999999999994,62.675,62.175,61.7,59.375,61.8,98.9
899,57.825,58.275000000000006,62.824999999999996,56.68000000000001,60.724999999999994,62.625,61.85,61.7,59.324999999999996,61.825,98.8
900,57.775000000000006,58.275000000000006,62.474999999999994,56.839999999999996,60.7,62.3,61.875,61.9,59.300000000000004,61.8,98.8
901,57.7,58.349999999999994,62.474999999999994,56.839999999999996,60.675,62.4,62.0,61.9,59.324999999999996,61.825,98.6
902,57.675000000000004,58.375,62.550000000000004,56.839999999999996,60.75,62.425,62.05,61.9,59.349999999999994,61.825,98.6
903,57.7,58.375,62.650000000000006,56.9,60.725,62.45,62.05,62.0,59.349999999999994,61.8,98.5
904,57.775000000000006,58.349999999999994,62.724999999999994,56.98,60.825,62.625,62.224999999999994,62.0,59.425,61.975,98.6
905,57.825,58.275000000000006,63.0,57.1,60.849999999999994,62.75,62.625,61.9,59.49999999999999,62.175000000000004,98.9
906,57.925,58.375,62.775,56.96,60.875,62.8,62.574999999999996,62.0,59.475,62.0,99.0
907,57.85,58.65,62.625,56.96,60.925000000000004,62.7,62.400000000000006,61.9,59.49999999999999,62.1,99.4
908,57.925,58.775000000000006,62.625,57.1,60.975,62.725,62.375,62.0,59.599999999999994,62.05,99.4
909,57.925,58.75,62.575,57.04,60.95,62.625,62.400000000000006,62.0,59.574999999999996,61.900000000000006,99.1
910,57.775,58.650000000000006,62.574999999999996,57.1,60.95,62.525,62.35,62.0,59.425,61.775000000000006,99.0
911,57.800000000000004,58.575,62.65,57.160000000000004,60.974999999999994,62.6,62.425,62.1,59.45,61.875,98.8
912,57.85,58.599999999999994,62.65,57.239999999999995,60.974999999999994,62.625,62.5,62.2,59.5,61.974999999999994,98.8
913,57.9,58.625,62.675,57.239999999999995,60.974999999999994,62.6,62.45,62.1,59.45,61.974999999999994,98.6
914,58.025000000000006,58.625,62.825,57.3,61.0,62.77499999999999,62.525,62.0,59.475,61.974999999999994,98.6
915,58.175,58.625,62.925,57.32000000000001,61.05,62.849999999999994,62.675,62.0,59.699999999999996,62.075,98.7
916,58.400000000000006,58.825,63.449999999999996,57.4,61.15,63.15,62.775,62.1,59.8,62.425,98.8
