wavelength,blank,S9 Preheat,S9 Postheat,S9 Postheat Day 1,S9 Irrad 1,S9 Irrad 2,S9 Irrad 3,S9 Irrad 4,S9 Irrad 5,S9 Irrad 6,S9 Irrad 6 Redo,S9 Irrad 7,S9 Irrad 8,S9 Irrad 9,S9 Irrad 10,S9 Irrad 11,S9 Irrad 12,S9 Irrad 13,S9 Irrad 14,S9 Irrad 15
907,0.192,0.1635,0.1888,0.196333333,0.2155,0.19975,0.219,0.224,0.2185,0.22125,0.22675,0.22125,0.225,0.20775,0.21525,0.2065,0.21775,0.23075,0.24675,0.2285
908,0.192,0.16325,0.1878,0.198333333,0.21575,0.19925,0.2186,0.22225,0.21825,0.22125,0.22625,0.221,0.22425,0.20425,0.2155,0.206,0.218,0.231,0.24675,0.2275
909,0.193,0.16225,0.1878,0.2,0.21575,0.19925,0.219,0.222,0.219,0.22125,0.226,0.2205,0.22525,0.20525,0.21775,0.20675,0.21825,0.231,0.2465,0.228
910,0.193,0.16025,0.1872,0.201,0.21525,0.19925,0.2194,0.2215,0.219,0.22025,0.2255,0.22075,0.225,0.206,0.219,0.2065,0.21825,0.2305,0.24575,0.2285
911,0.192,0.1595,0.1868,0.200666667,0.21425,0.19925,0.2202,0.2215,0.2185,0.21925,0.22475,0.2205,0.225,0.20625,0.2195,0.20525,0.21725,0.2305,0.24525,0.22825
912,0.192,0.15975,0.1872,0.200666667,0.214,0.199,0.2204,0.22125,0.21875,0.2195,0.22475,0.22025,0.22425,0.20625,0.2185,0.205,0.21725,0.2305,0.245,0.22825
913,0.193,0.15975,0.1874,0.199666667,0.214,0.19875,0.2206,0.2215,0.21875,0.219,0.22475,0.22025,0.224,0.20675,0.218,0.2045,0.21725,0.23075,0.24525,0.22825
914,0.193,0.16025,0.1876,0.199333333,0.21375,0.19825,0.2204,0.22125,0.2185,0.219,0.22375,0.2195,0.22375,0.20625,0.21675,0.2035,0.217,0.2305,0.24525,0.228
915,0.192,0.16025,0.1874,0.198333333,0.21275,0.1965,0.2204,0.22125,0.2185,0.21825,0.2235,0.21825,0.22225,0.20625,0.21475,0.20275,0.217,0.23,0.2445,0.22675
916,0.192,0.1595,0.1856,0.197333333,0.2115,0.19625,0.2186,0.2215,0.2185,0.217,0.223,0.2155,0.22075,0.2045,0.21125,0.20075,0.21575,0.2295,0.2435,0.225
917,0.187,0.159,0.1856,0.194,0.211,0.1965,0.2182,0.22225,0.21775,0.21775,0.22325,0.21475,0.2205,0.204,0.21075,0.201,0.2155,0.22825,0.2435,0.224
918,0.188,0.1595,0.1864,0.194666667,0.211,0.19725,0.2196,0.22325,0.217,0.21725,0.22325,0.21375,0.22075,0.204,0.2105,0.20075,0.21675,0.22825,0.2435,0.22425
919,0.188,0.15925,0.1864,0.193666667,0.2115,0.1965,0.2172,0.22275,0.2165,0.217,0.2205,0.213,0.22125,0.20375,0.211,0.2005,0.21625,0.2275,0.2435,0.22425
920,0.188,0.16,0.1858,0.194333333,0.21,0.19725,0.2186,0.22175,0.21625,0.21725,0.2205,0.21425,0.2195,0.204,0.21225,0.20025,0.2155,0.22775,0.2435,0.226
921,0.189,0.16075,0.1864,0.196333333,0.21,0.19725,0.2188,0.221,0.21675,0.2175,0.22,0.215,0.22025,0.20425,0.21325,0.2015,0.216,0.22725,0.2435,0.225
922,0.189,0.15925,0.1858,0.196333333,0.2095,0.19725,0.218,0.21775,0.21575,0.215,0.21825,0.216,0.21975,0.20325,0.2135,0.2,0.2145,0.2265,0.242,0.22525
923,0.189,0.15925,0.1852,0.196333333,0.209,0.19675,0.2178,0.217,0.215,0.2145,0.218,0.21575,0.2195,0.20325,0.2135,0.19975,0.21425,0.2265,0.24175,0.22525
924,0.189,0.15875,0.1852,0.196333333,0.209,0.19575,0.2174,0.21725,0.21475,0.2145,0.21825,0.21575,0.21975,0.20325,0.2135,0.19975,0.21325,0.2265,0.24175,0.225
925,0.189,0.159,0.1854,0.197333333,0.209,0.19525,0.2176,0.217,0.215,0.2145,0.21825,0.21575,0.2195,0.203,0.21325,0.19975,0.2135,0.227,0.24175,0.22475
926,0.189,0.15925,0.185,0.197333333,0.209,0.19525,0.2164,0.21675,0.215,0.2145,0.21875,0.216,0.2195,0.203,0.213,0.1995,0.2135,0.22725,0.242,0.224
927,0.19,0.15875,0.1848,0.198,0.20925,0.195,0.2164,0.21625,0.215,0.2155,0.219,0.21575,0.219,0.20275,0.2125,0.19925,0.2135,0.2265,0.242,0.224
928,0.19,0.159,0.185,0.198333333,0.209,0.194,0.2162,0.216,0.2145,0.21575,0.21975,0.21575,0.219,0.203,0.212,0.199,0.2135,0.22625,0.24175,0.22375
929,0.19,0.1585,0.1852,0.198333333,0.20875,0.194,0.216,0.217,0.21475,0.21525,0.22,0.2155,0.219,0.203,0.212,0.19775,0.21375,0.226,0.24175,0.224
930,0.19,0.158,0.1856,0.198333333,0.209,0.194,0.2164,0.2165,0.215,0.21375,0.2195,0.2155,0.21825,0.2025,0.2115,0.19775,0.21375,0.2255,0.24175,0.22325
931,0.19,0.158,0.1858,0.198333333,0.20925,0.19425,0.217,0.21675,0.2145,0.2125,0.2195,0.21525,0.218,0.203,0.21075,0.19775,0.213,0.2255,0.24075,0.22325
932,0.19,0.15825,0.186,0.198333333,0.20875,0.1935,0.2168,0.21675,0.2135,0.213,0.2195,0.215,0.21725,0.20325,0.21025,0.1975,0.213,0.2255,0.24075,0.2225
933,0.19,0.15875,0.1866,0.197666667,0.20875,0.19325,0.2168,0.21675,0.2135,0.213,0.2195,0.21475,0.2165,0.20275,0.21,0.19725,0.21275,0.22525,0.241,0.223
934,0.19,0.1585,0.1866,0.197666667,0.20825,0.19275,0.2164,0.216,0.2135,0.213,0.21825,0.21525,0.21625,0.2025,0.20975,0.19725,0.2125,0.22475,0.24025,0.22275
935,0.19,0.1585,0.186,0.197666667,0.20825,0.19225,0.2164,0.2155,0.21325,0.213,0.21825,0.21475,0.2165,0.20225,0.20975,0.19675,0.21225,0.22475,0.24,0.22275
936,0.189,0.15875,0.1862,0.197333333,0.20825,0.19175,0.2162,0.2155,0.213,0.213,0.21825,0.214,0.21625,0.20225,0.209,0.197,0.2115,0.224,0.24,0.22225
937,0.189,0.158,0.1858,0.196333333,0.208,0.19125,0.2156,0.2155,0.21275,0.213,0.218,0.214,0.216,0.20125,0.208,0.197,0.21125,0.223,0.24025,0.22125
938,0.189,0.158,0.1856,0.196666667,0.208,0.191,0.2156,0.216,0.21225,0.213,0.21775,0.21275,0.21575,0.2,0.20675,0.19625,0.21125,0.223,0.2395,0.2215
939,0.189,0.15925,0.185,0.196333333,0.207,0.191,0.2156,0.216,0.21225,0.213,0.21775,0.212,0.21525,0.20025,0.20625,0.19425,0.21075,0.222,0.239,0.22075
940,0.189,0.15925,0.1844,0.196,0.20725,0.19075,0.2144,0.2155,0.21125,0.213,0.21725,0.21225,0.215,0.20025,0.206,0.19425,0.21,0.22175,0.239,0.2205
941,0.188,0.15925,0.184,0.195666667,0.20725,0.18825,0.2144,0.2145,0.21,0.213,0.21725,0.21175,0.21325,0.19975,0.206,0.19375,0.20975,0.22175,0.239,0.22025
942,0.188,0.1585,0.1842,0.195666667,0.20725,0.188,0.214,0.21375,0.2105,0.2125,0.2165,0.211,0.21325,0.19975,0.20575,0.19375,0.21,0.22175,0.23875,0.22025
943,0.189,0.1585,0.1842,0.195666667,0.20575,0.188,0.2138,0.21375,0.2105,0.2115,0.21575,0.21075,0.21375,0.1995,0.20575,0.19375,0.2095,0.2215,0.23825,0.22025
944,0.189,0.15825,0.1836,0.195666667,0.205,0.188,0.2134,0.21375,0.2105,0.21125,0.21575,0.211,0.213,0.1995,0.20625,0.19375,0.20975,0.2215,0.23775,0.22025
945,0.189,0.158,0.1824,0.195666667,0.20475,0.18775,0.2134,0.2135,0.20975,0.21075,0.21525,0.2105,0.2125,0.19875,0.206,0.19375,0.20925,0.221,0.23775,0.2195
946,0.187,0.15775,0.1826,0.194,0.20475,0.1875,0.2128,0.2135,0.2095,0.2105,0.21425,0.2105,0.2125,0.1985,0.2055,0.1935,0.209,0.221,0.2375,0.2195
947,0.186,0.15775,0.1822,0.192666667,0.2045,0.1875,0.2122,0.21325,0.2095,0.2095,0.21425,0.21025,0.21225,0.19725,0.20575,0.19225,0.209,0.2205,0.2375,0.2195
948,0.186,0.15725,0.1826,0.192666667,0.2045,0.188,0.2118,0.21325,0.20925,0.20975,0.2145,0.21,0.212,0.19675,0.205,0.1915,0.20825,0.2205,0.23725,0.2195
949,0.186,0.15675,0.1822,0.193,0.20375,0.18775,0.2116,0.213,0.2085,0.2095,0.215,0.21,0.21125,0.19625,0.20425,0.1915,0.2075,0.22025,0.23675,0.21875
950,0.192,0.16475,0.1906,0.2,0.21475,0.198,0.22,0.2225,0.21825,0.21825,0.22375,0.221,0.22,0.20575,0.2125,0.203,0.218,0.23125,0.246,0.22975
951,0.2,0.17075,0.1992,0.208333333,0.22375,0.20825,0.2316,0.23275,0.2285,0.22975,0.2355,0.232,0.233,0.21675,0.2245,0.2135,0.22975,0.242,0.2585,0.24125
952,0.203,0.17325,0.2034,0.210666667,0.22625,0.20975,0.2334,0.23475,0.23225,0.23375,0.23875,0.23475,0.23525,0.22075,0.2285,0.2155,0.233,0.245,0.262,0.24275
953,0.204,0.17375,0.204,0.211,0.2265,0.21275,0.2352,0.235,0.2325,0.234,0.24,0.2355,0.2365,0.22125,0.22875,0.21625,0.23425,0.2455,0.2635,0.24375
954,0.206,0.1745,0.204,0.211666667,0.2265,0.214,0.2356,0.2365,0.23275,0.23525,0.24125,0.23675,0.23775,0.2215,0.2305,0.21825,0.235,0.24675,0.26425,0.2445
955,0.208,0.175,0.2044,0.213,0.22725,0.21475,0.2368,0.23775,0.23425,0.2365,0.2425,0.2385,0.2395,0.224,0.23225,0.21925,0.23675,0.2475,0.26575,0.24675
956,0.209,0.17675,0.2054,0.216333333,0.23025,0.21675,0.2392,0.23875,0.23725,0.2385,0.24475,0.24125,0.24175,0.227,0.23625,0.22225,0.2385,0.25075,0.26675,0.249
957,0.212,0.178,0.2072,0.218,0.23425,0.21975,0.243,0.2425,0.239,0.242,0.24725,0.2445,0.24425,0.2305,0.2395,0.22425,0.2415,0.25475,0.271,0.25275
958,0.213,0.17975,0.21,0.219333333,0.236,0.22275,0.2452,0.24575,0.2425,0.2435,0.2495,0.24675,0.2475,0.233,0.2425,0.22725,0.245,0.258,0.2745,0.256
959,0.214,0.1815,0.2122,0.221666667,0.23825,0.22575,0.2476,0.249,0.245,0.24725,0.25225,0.2495,0.25025,0.23475,0.24525,0.22975,0.247,0.26075,0.277,0.2575
960,0.216,0.18325,0.2132,0.223,0.24,0.22625,0.2498,0.2505,0.24725,0.2485,0.2545,0.2505,0.2525,0.237,0.24675,0.23175,0.24975,0.26175,0.27925,0.26
961,0.217,0.1835,0.2148,0.224666667,0.24175,0.228,0.2508,0.2515,0.2475,0.25025,0.25625,0.25175,0.25375,0.238,0.24775,0.232,0.25175,0.263,0.28075,0.2615
962,0.217,0.1845,0.215,0.225333333,0.24225,0.22875,0.2516,0.25275,0.24875,0.25225,0.25725,0.2535,0.25475,0.239,0.2495,0.23375,0.25275,0.264,0.2815,0.26275
963,0.219,0.18525,0.215,0.226666667,0.2425,0.22925,0.2528,0.25325,0.25,0.2535,0.25875,0.2545,0.256,0.24075,0.2495,0.2355,0.25375,0.26475,0.28225,0.26325
964,0.22,0.18625,0.2164,0.227666667,0.2435,0.23025,0.254,0.255,0.251,0.25425,0.26025,0.25525,0.25775,0.24175,0.25025,0.237,0.25475,0.266,0.2845,0.265
965,0.221,0.18675,0.2176,0.228333333,0.24625,0.2315,0.2544,0.2575,0.252,0.255,0.26175,0.25625,0.2585,0.24325,0.25225,0.23825,0.25625,0.26875,0.285,0.2665
966,0.223,0.18825,0.2192,0.229,0.2475,0.23325,0.257,0.259,0.25425,0.25625,0.2625,0.25875,0.25975,0.245,0.2535,0.24,0.25925,0.2715,0.2875,0.268
967,0.224,0.19,0.2202,0.230666667,0.24875,0.236,0.259,0.26125,0.257,0.25875,0.2655,0.26025,0.263,0.24775,0.2565,0.24225,0.2605,0.273,0.28975,0.271
968,0.227,0.1925,0.222,0.232,0.251,0.238,0.2614,0.26425,0.26025,0.2615,0.26825,0.26375,0.26525,0.251,0.258,0.24425,0.2635,0.277,0.293,0.2745
969,0.23,0.195,0.2252,0.236,0.25475,0.2415,0.2642,0.26875,0.26375,0.26525,0.27275,0.26775,0.2695,0.25475,0.2625,0.24825,0.2675,0.2815,0.297,0.27775
970,0.234,0.1985,0.2284,0.239333333,0.25825,0.246,0.2688,0.2735,0.2695,0.271,0.277,0.2735,0.274,0.25925,0.26725,0.2525,0.27275,0.28775,0.30175,0.28225
971,0.236,0.199,0.2296,0.241,0.26125,0.24775,0.271,0.27575,0.2715,0.27275,0.278,0.27425,0.27575,0.2605,0.26925,0.2565,0.275,0.28975,0.30375,0.2845
972,0.236,0.1995,0.2294,0.241,0.26075,0.24775,0.2714,0.27575,0.27125,0.27275,0.278,0.274,0.27625,0.261,0.2695,0.2565,0.2755,0.2895,0.30375,0.28525
973,0.234,0.199,0.2288,0.238666667,0.26025,0.24725,0.271,0.2745,0.27,0.27,0.277,0.2725,0.274,0.2605,0.268,0.25325,0.273,0.2865,0.30225,0.28175
974,0.231,0.197,0.2272,0.236,0.2585,0.24325,0.2676,0.27175,0.2655,0.26825,0.274,0.269,0.27,0.258,0.26575,0.25175,0.26975,0.283,0.29975,0.28
975,0.228,0.1965,0.2266,0.234666667,0.25725,0.2425,0.2648,0.26925,0.2625,0.2655,0.2725,0.26725,0.26975,0.256,0.26325,0.25075,0.268,0.28075,0.298,0.27875
976,0.227,0.19575,0.2244,0.233666667,0.2575,0.2405,0.2634,0.26625,0.26175,0.26375,0.2715,0.26625,0.26775,0.25325,0.2625,0.24775,0.267,0.2795,0.29675,0.2775
977,0.228,0.195,0.2244,0.233333333,0.25475,0.24,0.2632,0.26625,0.26125,0.26375,0.2715,0.26625,0.26775,0.25275,0.262,0.2475,0.26675,0.27875,0.29625,0.2765
978,0.227,0.19425,0.2236,0.232333333,0.25325,0.23875,0.2628,0.26575,0.26025,0.2635,0.2695,0.26575,0.267,0.25025,0.261,0.24625,0.2665,0.27725,0.2955,0.276
979,0.226,0.1935,0.2226,0.23,0.249,0.23625,0.2608,0.263,0.25875,0.26075,0.266,0.26425,0.26375,0.248,0.25525,0.243,0.2635,0.273,0.29175,0.2735
980,0.216,0.18725,0.2206,0.220666667,0.24175,0.22725,0.2534,0.259,0.25475,0.2535,0.2585,0.25775,0.256,0.24275,0.2445,0.2315,0.25375,0.2655,0.282,0.2645
981,0.213,0.184,0.2108,0.209333333,0.23275,0.22025,0.2428,0.24825,0.23925,0.24425,0.24675,0.24475,0.243,0.234,0.2285,0.219,0.2455,0.2535,0.278,0.252
982,0.208,0.18,0.2022,0.208333333,0.2305,0.2155,0.234,0.242,0.23425,0.23875,0.237,0.23725,0.234,0.2275,0.2255,0.2165,0.2375,0.24475,0.268,0.24625
983,0.205,0.17625,0.1988,0.207,0.226,0.208,0.2294,0.2385,0.228,0.234,0.23475,0.23425,0.227,0.22,0.22325,0.211,0.22925,0.24075,0.257,0.237
984,0.201,0.17375,0.196,0.206,0.2255,0.20725,0.2258,0.23625,0.227,0.23175,0.2295,0.23225,0.22625,0.21725,0.2215,0.209,0.2275,0.24025,0.25625,0.2355
985,0.202,0.17375,0.2004,0.208666667,0.22625,0.21,0.2282,0.2365,0.22725,0.23225,0.23625,0.23375,0.2265,0.21625,0.2275,0.2115,0.22875,0.24025,0.25825,0.24
986,0.207,0.17475,0.2026,0.212666667,0.2285,0.2135,0.2372,0.24225,0.232,0.23675,0.24275,0.24,0.23775,0.221,0.23725,0.21925,0.23725,0.2465,0.26625,0.248
987,0.216,0.17975,0.2092,0.221,0.2355,0.2225,0.247,0.24875,0.244,0.2465,0.2535,0.24825,0.25075,0.23325,0.2475,0.229,0.244,0.25925,0.27475,0.26
988,0.221,0.1865,0.2144,0.226333333,0.2435,0.23,0.2548,0.25525,0.25175,0.25325,0.26175,0.25625,0.25775,0.24325,0.25175,0.23625,0.25475,0.269,0.285,0.2675
989,0.223,0.18825,0.2184,0.227666667,0.24675,0.23325,0.256,0.25725,0.2535,0.2555,0.26225,0.25925,0.2605,0.2465,0.254,0.2395,0.2585,0.271,0.287,0.27
990,0.224,0.18825,0.2186,0.228,0.24725,0.23325,0.2562,0.258,0.25375,0.25575,0.26225,0.25925,0.26075,0.246,0.255,0.23975,0.25875,0.27075,0.287,0.27
991,0.224,0.1875,0.2182,0.227666667,0.24625,0.232,0.2554,0.258,0.253,0.257,0.26125,0.2585,0.25925,0.24475,0.2525,0.2375,0.25775,0.2705,0.28675,0.2685
992,0.221,0.18675,0.2168,0.225,0.24275,0.23,0.2524,0.25475,0.25125,0.2535,0.26075,0.2565,0.25575,0.24175,0.248,0.236,0.2555,0.268,0.284,0.266
993,0.212,0.18475,0.2136,0.218333333,0.23775,0.22675,0.2472,0.2505,0.246,0.24825,0.258,0.25075,0.2525,0.23725,0.2415,0.2275,0.25125,0.2645,0.27625,0.26075
994,0.205,0.1825,0.205,0.211,0.231,0.219,0.2406,0.24575,0.23025,0.243,0.253,0.243,0.24275,0.223,0.233,0.216,0.243,0.25325,0.26825,0.24625
995,0.197,0.179,0.2004,0.203,0.22225,0.20575,0.2334,0.236,0.22225,0.229,0.23875,0.23525,0.2265,0.2195,0.2225,0.21325,0.23425,0.239,0.262,0.23725
996,0.195,0.1725,0.1884,0.199666667,0.21575,0.2005,0.2282,0.233,0.21825,0.22225,0.23075,0.229,0.226,0.207,0.21825,0.20475,0.2285,0.23675,0.25525,0.2335
997,0.192,0.16875,0.1816,0.194666667,0.2135,0.197,0.2228,0.228,0.21575,0.22075,0.22825,0.2275,0.22225,0.20525,0.21375,0.202,0.2255,0.2335,0.252,0.23275
998,0.194,0.168,0.1872,0.196666667,0.21375,0.197,0.223,0.22525,0.2145,0.22,0.22975,0.22525,0.2225,0.2055,0.21425,0.20175,0.2245,0.23325,0.25075,0.23225
999,0.195,0.16825,0.1874,0.201,0.2145,0.199,0.223,0.22475,0.2185,0.221,0.22975,0.22475,0.22625,0.2085,0.2175,0.20175,0.2245,0.23325,0.2515,0.23225
1000,0.196,0.16775,0.19,0.204666667,0.2185,0.20225,0.2258,0.225,0.21975,0.224,0.232,0.226,0.22975,0.21525,0.226,0.208,0.2255,0.23475,0.25475,0.239
1001,0.202,0.17075,0.1976,0.206666667,0.222,0.20975,0.2308,0.2295,0.22625,0.232,0.2365,0.23425,0.23325,0.21975,0.23,0.2125,0.23175,0.241,0.2625,0.24325
1002,0.205,0.17175,0.2026,0.211333333,0.22675,0.2145,0.2348,0.23525,0.2335,0.23625,0.242,0.2385,0.23725,0.225,0.23275,0.21975,0.23625,0.247,0.2675,0.24725
1003,0.208,0.17425,0.2036,0.213666667,0.23,0.2155,0.2382,0.23825,0.23675,0.23775,0.244,0.24025,0.23925,0.22625,0.2355,0.2215,0.239,0.24975,0.26975,0.2505
1004,0.208,0.17475,0.2046,0.213666667,0.23125,0.2155,0.2386,0.2395,0.23725,0.2395,0.246,0.242,0.2405,0.227,0.23675,0.2215,0.24275,0.25175,0.27025,0.251
1005,0.206,0.17475,0.2044,0.213666667,0.23125,0.2165,0.2384,0.24,0.23775,0.24,0.247,0.242,0.24175,0.22825,0.237,0.2225,0.2425,0.253,0.27075,0.25125
1006,0.207,0.17525,0.2044,0.213666667,0.2315,0.21625,0.2384,0.24075,0.2375,0.24025,0.248,0.2425,0.24175,0.2285,0.237,0.2235,0.243,0.25425,0.271,0.2515
1007,0.207,0.17575,0.2042,0.214,0.23175,0.21675,0.2388,0.241,0.23775,0.24025,0.248,0.243,0.241,0.2285,0.23725,0.224,0.24225,0.25425,0.27125,0.2515
1008,0.208,0.1765,0.2066,0.215666667,0.23175,0.217,0.2398,0.2405,0.23775,0.24025,0.24775,0.24275,0.24275,0.229,0.23725,0.22375,0.24225,0.254,0.27125,0.2515
1009,0.208,0.1765,0.2066,0.215333333,0.2325,0.21775,0.24,0.24075,0.23775,0.24025,0.248,0.24325,0.243,0.229,0.23725,0.2235,0.24275,0.255,0.27075,0.2515
1010,0.208,0.177,0.2066,0.214333333,0.23275,0.21775,0.2398,0.24075,0.2375,0.241,0.24925,0.2435,0.24325,0.22875,0.23775,0.22225,0.24275,0.25475,0.271,0.251
1011,0.209,0.177,0.2068,0.213666667,0.23225,0.217,0.2398,0.241,0.23825,0.241,0.24875,0.2425,0.24275,0.229,0.23825,0.2215,0.242,0.25425,0.27,0.251
1012,0.208,0.177,0.206,0.211333333,0.23125,0.21525,0.2388,0.242,0.237,0.239,0.2485,0.24125,0.242,0.22975,0.2365,0.221,0.2405,0.25225,0.27075,0.25
1013,0.207,0.17675,0.2042,0.21,0.22875,0.214,0.2372,0.23925,0.23525,0.236,0.245,0.24025,0.24075,0.227,0.2335,0.22025,0.2405,0.252,0.26725,0.24875
1014,0.206,0.17625,0.2034,0.209333333,0.2265,0.21325,0.236,0.2375,0.2335,0.23425,0.2445,0.23725,0.2395,0.2255,0.2315,0.2195,0.23975,0.25025,0.266,0.24725
1015,0.204,0.17575,0.2034,0.208666667,0.22675,0.211,0.2324,0.23675,0.2325,0.234,0.2415,0.237,0.239,0.2225,0.22975,0.21675,0.23975,0.249,0.26725,0.243
1016,0.203,0.17475,0.2034,0.207666667,0.2255,0.21225,0.233,0.23475,0.2325,0.2325,0.2415,0.23675,0.23825,0.2225,0.23,0.21475,0.238,0.247,0.267,0.2425
1017,0.203,0.1745,0.204,0.208666667,0.22525,0.21225,0.233,0.23375,0.23175,0.23275,0.23975,0.2365,0.23725,0.22225,0.23075,0.2145,0.23775,0.248,0.26575,0.243
1018,0.203,0.17475,0.2042,0.209,0.225,0.21225,0.233,0.234,0.2325,0.2355,0.24175,0.237,0.23725,0.225,0.23175,0.21625,0.23775,0.248,0.26625,0.24475
1019,0.203,0.17575,0.204,0.209666667,0.2265,0.21475,0.2348,0.2355,0.2355,0.23725,0.24275,0.2395,0.23875,0.225,0.2325,0.21825,0.23825,0.2495,0.267,0.247
1020,0.204,0.17575,0.2046,0.211,0.22875,0.21575,0.2386,0.23875,0.23825,0.242,0.24525,0.242,0.241,0.22725,0.2375,0.22025,0.24225,0.25225,0.27,0.25075
1021,0.209,0.1775,0.2056,0.213666667,0.232,0.21775,0.242,0.243,0.23975,0.244,0.249,0.2435,0.2435,0.231,0.2405,0.22275,0.24525,0.25475,0.2735,0.2545
1022,0.21,0.17825,0.2068,0.215,0.23375,0.2195,0.2434,0.2435,0.24075,0.2445,0.25025,0.246,0.24525,0.23425,0.24275,0.22575,0.24875,0.25725,0.27475,0.25675
1023,0.21,0.17925,0.2092,0.216666667,0.2375,0.22325,0.2448,0.24675,0.2425,0.24675,0.2535,0.2485,0.249,0.2365,0.245,0.2275,0.25125,0.26025,0.277,0.2585
1024,0.212,0.1795,0.2104,0.217333333,0.2385,0.22525,0.2468,0.24775,0.247,0.25025,0.256,0.24975,0.24975,0.23875,0.2465,0.23025,0.25275,0.26175,0.281,0.2605
1025,0.213,0.18125,0.211,0.219666667,0.24225,0.226,0.248,0.25275,0.24825,0.253,0.25775,0.252,0.251,0.23925,0.248,0.232,0.25425,0.2645,0.282,0.261
1026,0.215,0.18325,0.2128,0.222333333,0.243,0.2275,0.251,0.25375,0.2485,0.2535,0.26025,0.25525,0.25375,0.24125,0.25,0.23425,0.25575,0.26525,0.2845,0.26375
1027,0.215,0.1845,0.2136,0.222333333,0.24375,0.22925,0.2516,0.255,0.25225,0.2545,0.26125,0.25725,0.25575,0.24425,0.25125,0.23575,0.25675,0.267,0.28575,0.265
1028,0.216,0.18675,0.2138,0.224,0.24625,0.23025,0.2526,0.25625,0.25225,0.257,0.262,0.25775,0.25675,0.2455,0.253,0.237,0.26,0.2695,0.28725,0.26625
1029,0.217,0.187,0.2146,0.225,0.2465,0.23225,0.2542,0.25675,0.2525,0.25775,0.263,0.259,0.25925,0.24625,0.25475,0.239,0.2605,0.271,0.28825,0.26925
1030,0.218,0.188,0.2154,0.225333333,0.247,0.233,0.2558,0.257,0.254,0.258,0.26425,0.25975,0.25975,0.24825,0.25525,0.23975,0.2615,0.2715,0.289,0.27025
1031,0.218,0.1885,0.2156,0.225666667,0.2475,0.2335,0.2564,0.25725,0.25475,0.25975,0.26475,0.26175,0.26,0.249,0.25725,0.2405,0.26225,0.273,0.28925,0.27025
1032,0.218,0.18875,0.2158,0.227,0.24725,0.23375,0.2572,0.2575,0.25525,0.26025,0.2655,0.26325,0.2605,0.24975,0.25825,0.24075,0.2635,0.273,0.2895,0.2705
1033,0.22,0.1885,0.2168,0.227666667,0.24775,0.234,0.2574,0.25975,0.2565,0.26175,0.266,0.26375,0.261,0.2495,0.259,0.242,0.26425,0.2735,0.291,0.27175
1034,0.223,0.18875,0.217,0.227666667,0.249,0.2355,0.258,0.26125,0.25725,0.26275,0.267,0.265,0.26225,0.251,0.26075,0.24375,0.265,0.2745,0.29125,0.27375
1035,0.224,0.18925,0.2172,0.228333333,0.25025,0.23725,0.2592,0.26125,0.25875,0.2645,0.2675,0.2675,0.264,0.25225,0.26075,0.24425,0.2655,0.27625,0.29175,0.27375
1036,0.223,0.19025,0.2176,0.228666667,0.252,0.2385,0.2606,0.26275,0.25925,0.2665,0.26925,0.26825,0.267,0.2535,0.26225,0.245,0.26675,0.27825,0.29375,0.275
1037,0.224,0.19025,0.2194,0.231333333,0.2545,0.24075,0.264,0.26575,0.261,0.268,0.27125,0.2695,0.269,0.2575,0.264,0.24775,0.27075,0.28125,0.29825,0.27875
1038,0.225,0.19275,0.2204,0.232333333,0.25625,0.24275,0.265,0.2675,0.26375,0.2695,0.27425,0.27375,0.2715,0.25875,0.26775,0.25,0.2755,0.28375,0.2995,0.28275
1039,0.227,0.194,0.2234,0.235,0.25875,0.2445,0.2686,0.27,0.26675,0.27125,0.27775,0.27775,0.27625,0.26125,0.271,0.25325,0.279,0.287,0.302,0.2845
1040,0.228,0.19575,0.2256,0.238666667,0.26075,0.24675,0.2724,0.27575,0.272,0.27475,0.28125,0.2805,0.27775,0.2665,0.275,0.2555,0.281,0.29075,0.3085,0.287
1041,0.232,0.1975,0.227,0.238666667,0.26275,0.25075,0.274,0.27625,0.276,0.27675,0.28225,0.28275,0.279,0.26925,0.278,0.2585,0.28325,0.29225,0.30975,0.2895
1042,0.232,0.19825,0.2288,0.239333333,0.2645,0.25225,0.2756,0.27775,0.277,0.27875,0.2845,0.283,0.28225,0.27,0.27875,0.26225,0.285,0.2935,0.31075,0.29125
1043,0.232,0.19875,0.2296,0.24,0.26575,0.253,0.2762,0.279,0.27725,0.28,0.2855,0.2845,0.2835,0.27075,0.281,0.263,0.28675,0.29575,0.313,0.2925
1044,0.233,0.199,0.23,0.240333333,0.26675,0.254,0.278,0.28025,0.27775,0.28225,0.286,0.2845,0.28425,0.272,0.28075,0.2645,0.28725,0.2965,0.31325,0.2935
1045,0.233,0.1995,0.23,0.24,0.2675,0.25425,0.2782,0.28075,0.27825,0.282,0.286,0.285,0.28575,0.27225,0.282,0.26525,0.2875,0.29775,0.31375,0.2945
1046,0.234,0.1995,0.2306,0.240666667,0.26775,0.2555,0.2796,0.282,0.2795,0.28275,0.2865,0.2865,0.28575,0.2725,0.28375,0.26575,0.28925,0.2985,0.31775,0.295
1047,0.235,0.20025,0.2314,0.241666667,0.26925,0.25775,0.2814,0.2845,0.28,0.28375,0.2875,0.2875,0.289,0.2735,0.28425,0.267,0.29175,0.29875,0.3195,0.29675
