S8 Preheat,,
S8 Preheat 1,"Date : 22/07/2021, 10:44:14",
Wavelength (nm),ABS,%T
914,0.258,55.2
915,0.257,55.3
916,0.254,55.7
917,0.254,55.8
918,0.254,55.7
919,0.252,56
920,0.252,56
921,0.254,55.8
922,0.254,55.7
923,0.254,55.7
924,0.254,55.7
925,0.255,55.6
926,0.255,55.6
927,0.255,55.6
928,0.255,55.6
929,0.255,55.6
930,0.255,55.6
931,0.255,55.6
932,0.255,55.6
933,0.255,55.6
934,0.255,55.6
935,0.254,55.7
936,0.253,55.8
937,0.253,55.9
938,0.252,55.9
939,0.252,55.9
940,0.252,56
941,0.252,56
942,0.252,56
943,0.252,56
944,0.25,56.2
945,0.25,56.3
946,0.25,56.3
947,0.249,56.3
948,0.249,56.3
949,0.248,56.5
950,0.256,55.4
951,0.267,54.1
952,0.27,53.7
953,0.27,53.7
954,0.271,53.5
955,0.272,53.5
956,0.275,53.1
957,0.276,53
958,0.277,52.8
959,0.279,52.6
960,0.282,52.2
961,0.282,52.2
962,0.284,52
963,0.286,51.8
964,0.286,51.7
965,0.287,51.7
966,0.287,51.7
967,0.289,51.5
968,0.291,51.2
969,0.295,50.7
970,0.299,50.3
971,0.299,50.2
972,0.3,50.1
973,0.299,50.3
974,0.296,50.6
975,0.294,50.8
976,0.293,51
977,0.291,51.1
978,0.289,51.4
979,0.285,51.9
980,0.278,52.8
981,0.272,53.4
982,0.267,54.1
983,0.263,54.6
984,0.26,55
985,0.263,54.6
986,0.27,53.7
987,0.278,52.7
988,0.282,52.3
989,0.284,52
990,0.285,51.9
991,0.285,51.9
992,0.283,52.1
993,0.279,52.6
994,0.269,53.8
995,0.267,54.1
996,0.257,55.4
997,0.255,55.6
998,0.256,55.5
999,0.256,55.4
"1,000.00",0.257,55.3
"1,001.00",0.264,54.4
"1,002.00",0.269,53.9
"1,003.00",0.271,53.6
"1,004.00",0.272,53.5
"1,005.00",0.271,53.6
"1,006.00",0.271,53.6
"1,007.00",0.271,53.6
"1,008.00",0.271,53.6
"1,009.00",0.272,53.5
"1,010.00",0.272,53.5
"1,011.00",0.271,53.5
"1,012.00",0.271,53.6
"1,013.00",0.266,54.2
"1,014.00",0.266,54.2
"1,015.00",0.266,54.2
"1,016.00",0.264,54.4
"1,017.00",0.265,54.4
"1,018.00",0.265,54.4
"1,019.00",0.265,54.3
"1,020.00",0.269,53.9
"1,021.00",0.271,53.6
"1,022.00",0.274,53.2
"1,023.00",0.275,53.1
"1,024.00",0.276,52.9
"1,025.00",0.277,52.9
"1,026.00",0.279,52.6
"1,027.00",0.279,52.6
"1,028.00",0.283,52.1
"1,029.00",0.286,51.7
"1,030.00",0.286,51.7
"1,031.00",0.286,51.7
"1,032.00",0.288,51.6
"1,033.00",0.288,51.6
"1,034.00",0.288,51.6
"1,035.00",0.291,51.1
"1,036.00",0.293,50.9
"1,037.00",0.294,50.8
"1,038.00",0.295,50.7
"1,039.00",0.296,50.5
"1,040.00",0.297,50.5
"1,041.00",0.298,50.4
"1,042.00",0.298,50.4
"1,043.00",0.298,50.4
"1,044.00",0.301,50
"1,045.00",0.301,49.9
"1,046.00",0.304,49.7
"1,047.00",0.304,49.6
"1,048.00",0.304,49.7
"1,049.00",0.304,49.7
"1,050.00",0.305,49.6
"1,051.00",0.304,49.6
"1,052.00",0.305,49.5
"1,053.00",0.306,49.4
"1,054.00",0.306,49.4
"1,055.00",0.306,49.4
"1,056.00",0.307,49.3
"1,057.00",0.309,49.1
"1,058.00",0.316,48.3
"1,059.00",0.318,48.1
"1,060.00",0.323,47.5
"1,061.00",0.328,47
"1,062.00",0.331,46.7
"1,063.00",0.334,46.4
"1,064.00",0.334,46.3
"1,065.00",0.334,46.3
"1,066.00",0.334,46.4
"1,067.00",0.334,46.3
"1,068.00",0.334,46.3
"1,069.00",0.335,46.2
"1,070.00",0.338,45.9
"1,071.00",0.339,45.8
"1,072.00",0.339,45.8
"1,073.00",0.339,45.8
"1,074.00",0.34,45.7
"1,075.00",0.341,45.6
"1,076.00",0.345,45.2
"1,077.00",0.349,44.7
"1,078.00",0.349,44.7
"1,079.00",0.351,44.6
"1,080.00",0.35,44.7
"1,081.00",0.348,44.9
"1,082.00",0.348,44.9
"1,083.00",0.353,44.3
"1,084.00",0.354,44.2
"1,085.00",0.355,44.2
"1,086.00",0.353,44.4
"1,087.00",0.346,45.1
"1,088.00",0.349,44.7
"1,089.00",0.352,44.4
"1,090.00",0.369,42.8
"1,091.00",0.369,42.8
"1,092.00",0.369,42.7
"1,093.00",0.37,42.7
"1,094.00",0.363,43.4
"1,095.00",0.355,44.1
"1,096.00",0.355,44.1
"1,097.00",0.356,44.1
"1,098.00",0.36,43.6
"1,099.00",0.361,43.6
"1,100.00",0.235,58.3
,,
,,
S8 Irrad 1,,
S8 Irrad 1 4,"Date : 22/07/2021, 12:17:38",
Wavelength (nm),ABS,%T
190,2.107,0.8
191,2.155,0.7
192,2.239,0.6
193,2.305,0.5
194,2.309,0.5
195,2.329,0.5
196,2.373,0.4
197,2.416,0.4
198,2.429,0.4
199,2.462,0.3
200,2.462,0.3
201,2.462,0.3
202,2.475,0.3
203,2.525,0.3
204,2.526,0.3
205,2.527,0.3
206,2.559,0.3
207,2.578,0.3
208,2.578,0.3
209,2.593,0.3
210,2.595,0.3
211,2.585,0.3
212,2.58,0.3
213,2.558,0.3
214,2.557,0.3
215,2.76,0.2
216,3,0.1
217,3,0
218,3,0
219,3,0
220,3,0
221,3,0
222,2.958,0.1
223,2.325,0.5
224,2.141,0.7
225,2.031,0.9
226,1.948,1.1
227,1.875,1.3
228,1.818,1.5
229,1.777,1.7
230,1.744,1.8
231,1.709,2
232,1.673,2.1
233,1.636,2.3
234,1.606,2.5
235,1.575,2.7
236,1.551,2.8
237,1.531,2.9
238,1.514,3.1
239,1.494,3.2
240,1.472,3.4
241,1.45,3.5
242,1.43,3.7
243,1.415,3.8
244,1.399,4
245,1.379,4.2
246,1.351,4.5
247,1.325,4.7
248,1.305,5
249,1.286,5.2
250,1.264,5.4
251,1.239,5.8
252,1.212,6.1
253,1.185,6.5
254,1.163,6.9
255,1.143,7.2
256,1.122,7.6
257,1.101,7.9
258,1.08,8.3
259,1.058,8.7
260,1.04,9.1
261,1.03,9.3
262,1.021,9.5
263,1.013,9.7
264,1.005,9.9
265,0.997,10.1
266,0.988,10.3
267,0.981,10.5
268,0.977,10.5
269,0.975,10.6
270,0.971,10.7
271,0.967,10.8
272,0.964,10.9
273,0.965,10.8
274,0.966,10.8
275,0.966,10.8
276,0.966,10.8
277,0.965,10.8
278,0.965,10.8
279,0.965,10.8
280,0.964,10.9
281,0.964,10.9
282,0.965,10.9
283,0.965,10.9
284,0.965,10.8
285,0.966,10.8
286,0.966,10.8
287,0.966,10.8
288,0.969,10.7
289,0.969,10.7
290,0.969,10.7
291,0.969,10.7
292,0.97,10.7
293,0.97,10.7
294,0.97,10.7
295,0.969,10.7
296,0.969,10.7
297,0.968,10.8
298,0.971,10.7
299,0.971,10.7
300,0.971,10.7
301,0.971,10.7
302,0.971,10.7
303,0.97,10.7
304,0.97,10.7
305,0.967,10.8
306,0.962,10.9
307,0.959,11
308,0.953,11.1
309,0.951,11.2
310,0.951,11.2
311,0.95,11.2
312,0.947,11.3
313,0.943,11.4
314,0.938,11.5
315,0.937,11.6
316,0.937,11.6
317,0.933,11.7
318,0.928,11.8
319,0.924,11.9
320,0.921,12
321,0.915,12.2
322,0.906,12.4
323,0.9,12.6
324,0.899,12.6
325,0.899,12.6
326,0.896,12.7
327,0.891,12.8
328,0.885,13
329,0.878,13.2
330,0.873,13.4
331,0.866,13.6
332,0.86,13.8
333,0.858,13.9
334,0.857,13.9
335,0.851,14.1
336,0.844,14.3
337,0.839,14.5
338,0.834,14.6
339,0.829,14.8
340,0.822,15.1
341,0.816,15.3
342,0.81,15.5
343,0.805,15.7
344,0.804,15.7
345,0.804,15.7
346,0.801,15.8
347,0.795,16
348,0.788,16.3
349,0.781,16.5
350,0.777,16.7
351,0.77,17
352,0.765,17.2
353,0.76,17.4
354,0.757,17.5
355,0.752,17.7
356,0.75,17.8
357,0.751,17.8
358,0.748,17.8
359,0.74,18.2
360,0.738,18.3
361,0.739,18.2
362,0.742,18.1
363,0.74,18.2
364,0.736,18.4
365,0.728,18.7
366,0.725,18.9
367,0.72,19
368,0.715,19.3
369,0.71,19.5
370,0.706,19.7
371,0.703,19.8
372,0.701,19.9
373,0.696,20.1
374,0.692,20.3
375,0.691,20.4
376,0.691,20.4
377,0.691,20.4
378,0.691,20.4
379,0.69,20.4
380,0.687,20.5
381,0.681,20.8
382,0.679,20.9
383,0.679,20.9
384,0.678,21
385,0.677,21
386,0.673,21.2
387,0.671,21.3
388,0.669,21.4
389,0.664,21.7
390,0.651,22.3
391,0.644,22.7
392,0.643,22.7
393,0.642,22.8
394,0.639,22.9
395,0.635,23.2
396,0.632,23.3
397,0.629,23.5
398,0.625,23.7
399,0.623,23.8
400,0.621,23.9
401,0.617,24.2
402,0.613,24.4
403,0.613,24.4
404,0.612,24.5
405,0.612,24.5
406,0.611,24.5
407,0.609,24.6
408,0.605,24.9
409,0.603,25
410,0.601,25
411,0.601,25
412,0.599,25.2
413,0.598,25.2
414,0.594,25.5
415,0.592,25.6
416,0.589,25.8
417,0.586,25.9
418,0.584,26.1
419,0.582,26.2
420,0.58,26.3
421,0.58,26.3
422,0.578,26.4
423,0.576,26.5
424,0.575,26.6
425,0.574,26.7
426,0.573,26.7
427,0.573,26.7
428,0.571,26.8
429,0.57,26.9
430,0.57,26.9
431,0.567,27.1
432,0.565,27.2
433,0.564,27.3
434,0.562,27.4
435,0.561,27.5
436,0.56,27.6
437,0.558,27.7
438,0.557,27.7
439,0.554,27.9
440,0.553,28
441,0.551,28.1
442,0.549,28.2
443,0.548,28.3
444,0.547,28.4
445,0.546,28.4
446,0.543,28.6
447,0.542,28.7
448,0.54,28.8
449,0.539,28.9
450,0.538,29
451,0.536,29.1
452,0.534,29.2
453,0.533,29.3
454,0.533,29.3
455,0.532,29.4
456,0.53,29.5
457,0.528,29.7
458,0.525,29.9
459,0.522,30
460,0.522,30.1
461,0.522,30.1
462,0.521,30.1
463,0.52,30.2
464,0.519,30.3
465,0.516,30.5
466,0.515,30.5
467,0.514,30.6
468,0.514,30.7
469,0.513,30.7
470,0.511,30.8
471,0.509,31
472,0.507,31.1
473,0.505,31.2
474,0.504,31.3
475,0.501,31.5
476,0.499,31.7
477,0.498,31.7
478,0.496,31.9
479,0.496,31.9
480,0.494,32.1
481,0.489,32.4
482,0.483,32.8
483,0.481,33.1
484,0.482,33
485,0.483,32.9
486,0.484,32.8
487,0.483,32.9
488,0.483,32.9
489,0.483,32.9
490,0.48,33.1
491,0.477,33.3
492,0.477,33.3
493,0.478,33.3
494,0.476,33.4
495,0.474,33.6
496,0.47,33.9
497,0.469,33.9
498,0.469,34
499,0.467,34.1
500,0.467,34.1
501,0.465,34.3
502,0.463,34.4
503,0.462,34.5
504,0.461,34.6
505,0.459,34.7
506,0.458,34.8
507,0.456,35
508,0.454,35.1
509,0.453,35.2
510,0.453,35.3
511,0.451,35.4
512,0.451,35.4
513,0.45,35.4
514,0.45,35.5
515,0.446,35.8
516,0.445,35.9
517,0.443,36
518,0.443,36
519,0.444,36
520,0.444,36
521,0.442,36.2
522,0.439,36.4
523,0.436,36.6
524,0.435,36.7
525,0.432,37
526,0.429,37.2
527,0.429,37.2
528,0.433,36.9
529,0.436,36.6
530,0.435,36.7
531,0.431,37
532,0.43,37.2
533,0.43,37.2
534,0.43,37.2
535,0.43,37.2
536,0.429,37.3
537,0.427,37.4
538,0.424,37.7
539,0.42,38
540,0.419,38.1
541,0.419,38.1
542,0.423,37.8
543,0.423,37.7
544,0.422,37.8
545,0.422,37.9
546,0.421,38
547,0.421,38
548,0.421,38
549,0.42,38
550,0.418,38.2
551,0.415,38.5
552,0.414,38.6
553,0.414,38.5
554,0.414,38.5
555,0.414,38.6
556,0.413,38.6
557,0.412,38.8
558,0.411,38.8
559,0.41,38.9
560,0.405,39.3
561,0.403,39.5
562,0.403,39.6
563,0.403,39.6
564,0.4,39.8
565,0.398,40
566,0.398,40
567,0.399,39.9
568,0.398,40
569,0.398,40
570,0.397,40
571,0.397,40
572,0.397,40.1
573,0.397,40.1
574,0.397,40.1
575,0.398,40
576,0.398,40
577,0.397,40
578,0.397,40
579,0.397,40.1
580,0.397,40.1
581,0.395,40.3
582,0.395,40.3
583,0.394,40.4
584,0.394,40.4
585,0.394,40.4
586,0.393,40.5
587,0.393,40.5
588,0.392,40.5
589,0.392,40.6
590,0.392,40.6
591,0.392,40.6
592,0.391,40.6
593,0.39,40.7
594,0.39,40.8
595,0.389,40.8
596,0.389,40.8
597,0.39,40.7
598,0.392,40.5
599,0.392,40.5
600,0.391,40.7
601,0.389,40.8
602,0.388,40.9
603,0.388,40.9
604,0.388,40.9
605,0.388,40.9
606,0.389,40.8
607,0.389,40.8
608,0.389,40.8
609,0.389,40.8
610,0.389,40.8
611,0.39,40.8
612,0.39,40.7
613,0.39,40.7
614,0.39,40.7
615,0.39,40.7
616,0.39,40.7
617,0.39,40.8
618,0.389,40.8
619,0.389,40.8
620,0.389,40.8
621,0.389,40.8
622,0.388,40.9
623,0.387,41
624,0.386,41.1
625,0.386,41.1
626,0.386,41.1
627,0.387,41
628,0.388,41
629,0.389,40.9
630,0.389,40.9
631,0.388,40.9
632,0.388,40.9
633,0.387,41
634,0.387,41
635,0.387,41
636,0.387,41
637,0.387,41
638,0.387,41
639,0.387,41
640,0.387,41
641,0.387,41
642,0.386,41.1
643,0.386,41.1
644,0.386,41.1
645,0.385,41.2
646,0.385,41.3
647,0.385,41.3
648,0.384,41.3
649,0.384,41.3
650,0.384,41.3
651,0.384,41.3
652,0.384,41.3
653,0.384,41.4
654,0.383,41.4
655,0.383,41.4
656,0.382,41.5
657,0.381,41.6
658,0.38,41.6
659,0.38,41.6
660,0.381,41.6
661,0.382,41.5
662,0.382,41.5
663,0.382,41.5
664,0.382,41.5
665,0.381,41.6
666,0.381,41.6
667,0.38,41.6
668,0.38,41.7
669,0.379,41.8
670,0.379,41.8
671,0.379,41.8
672,0.379,41.8
673,0.379,41.8
674,0.378,41.9
675,0.378,41.9
676,0.376,42.1
677,0.376,42.1
678,0.375,42.2
679,0.374,42.3
680,0.374,42.3
681,0.374,42.3
682,0.374,42.3
683,0.374,42.3
684,0.374,42.3
685,0.373,42.4
686,0.373,42.4
687,0.373,42.4
688,0.372,42.4
689,0.372,42.5
690,0.371,42.6
691,0.37,42.6
692,0.37,42.7
693,0.369,42.7
694,0.369,42.8
695,0.368,42.8
696,0.367,42.9
697,0.366,43.1
698,0.364,43.3
699,0.364,43.3
700,0.364,43.3
701,0.364,43.3
702,0.364,43.2
703,0.365,43.2
704,0.364,43.2
705,0.364,43.2
706,0.363,43.3
707,0.363,43.4
708,0.362,43.5
709,0.361,43.5
710,0.361,43.6
711,0.359,43.7
712,0.359,43.8
713,0.358,43.8
714,0.358,43.9
715,0.357,43.9
716,0.357,43.9
717,0.356,44.1
718,0.356,44.1
719,0.356,44.1
720,0.356,44.1
721,0.355,44.2
722,0.352,44.4
723,0.352,44.5
724,0.351,44.6
725,0.349,44.8
726,0.349,44.8
727,0.349,44.8
728,0.349,44.8
729,0.347,45
730,0.346,45.1
731,0.345,45.2
732,0.344,45.3
733,0.344,45.3
734,0.344,45.3
735,0.342,45.5
736,0.342,45.5
737,0.342,45.5
738,0.342,45.5
739,0.342,45.5
740,0.342,45.5
741,0.341,45.6
742,0.341,45.6
743,0.341,45.7
744,0.34,45.7
745,0.339,45.8
746,0.339,45.8
747,0.338,45.9
748,0.338,45.9
749,0.337,46
750,0.336,46.1
751,0.336,46.1
752,0.336,46.2
753,0.335,46.2
754,0.334,46.4
755,0.334,46.4
756,0.334,46.3
757,0.334,46.3
758,0.334,46.4
759,0.332,46.6
760,0.331,46.6
761,0.331,46.7
762,0.33,46.8
763,0.329,46.9
764,0.328,46.9
765,0.328,47
766,0.328,47
767,0.328,47
768,0.328,47
769,0.328,47
770,0.328,47
771,0.326,47.2
772,0.326,47.3
773,0.326,47.2
774,0.326,47.2
775,0.326,47.2
776,0.326,47.2
777,0.325,47.3
778,0.324,47.5
779,0.323,47.5
780,0.321,47.7
781,0.32,47.9
782,0.32,47.9
783,0.32,47.9
784,0.318,48.1
785,0.318,48.1
786,0.318,48.1
787,0.318,48.1
788,0.317,48.2
789,0.317,48.2
790,0.316,48.3
791,0.313,48.7
792,0.313,48.7
793,0.313,48.7
794,0.312,48.8
795,0.311,48.9
796,0.311,48.9
797,0.311,48.9
798,0.311,48.9
799,0.31,49
800,0.309,49.1
801,0.309,49.1
802,0.308,49.2
803,0.306,49.4
804,0.304,49.6
805,0.304,49.7
806,0.303,49.7
807,0.302,49.9
808,0.302,49.9
809,0.301,50.1
810,0.301,50.1
811,0.3,50.1
812,0.301,50.1
813,0.301,50
814,0.301,50
815,0.3,50.1
816,0.3,50.1
817,0.298,50.3
818,0.298,50.4
819,0.295,50.7
820,0.294,50.8
821,0.29,51.3
822,0.286,51.8
823,0.281,52.4
824,0.285,51.8
825,0.286,51.7
826,0.288,51.5
827,0.289,51.4
828,0.289,51.4
829,0.288,51.5
830,0.288,51.5
831,0.288,51.5
832,0.288,51.5
833,0.288,51.5
834,0.286,51.8
835,0.285,51.9
836,0.286,51.8
837,0.286,51.8
838,0.286,51.8
839,0.286,51.8
840,0.286,51.8
841,0.287,51.7
842,0.286,51.8
843,0.286,51.8
844,0.285,51.9
845,0.286,51.8
846,0.285,51.9
847,0.285,51.9
848,0.285,51.8
849,0.285,51.8
850,0.285,51.8
851,0.286,51.7
852,0.285,51.8
853,0.285,51.9
854,0.283,52.1
855,0.283,52.1
856,0.283,52.1
857,0.283,52.1
858,0.283,52.1
859,0.283,52.2
860,0.283,52.2
861,0.282,52.2
862,0.28,52.5
863,0.279,52.6
864,0.277,52.8
865,0.277,52.9
866,0.277,52.8
867,0.276,53
868,0.276,53
869,0.276,53
870,0.275,53.1
871,0.275,53.1
872,0.275,53.1
873,0.275,53.1
874,0.274,53.2
875,0.274,53.2
876,0.274,53.2
877,0.274,53.2
878,0.274,53.2
879,0.273,53.3
880,0.272,53.5
881,0.266,54.1
882,0.26,55
883,0.256,55.4
884,0.256,55.4
885,0.256,55.5
886,0.256,55.4
887,0.263,54.5
888,0.264,54.5
889,0.264,54.5
890,0.264,54.5
891,0.264,54.5
892,0.263,54.6
893,0.263,54.6
894,0.262,54.7
895,0.261,54.8
896,0.259,55.1
897,0.259,55.1
898,0.259,55.1
899,0.259,55.1
900,0.264,54.5
901,0.264,54.4
902,0.263,54.6
903,0.262,54.7
904,0.26,54.9
905,0.26,55
906,0.261,54.8
907,0.261,54.9
908,0.26,55
909,0.26,55
910,0.26,55
911,0.26,55
912,0.26,55
913,0.26,55
914,0.258,55.2
915,0.257,55.3
916,0.255,55.5
917,0.255,55.6
918,0.257,55.4
919,0.256,55.5
920,0.255,55.5
921,0.257,55.4
922,0.257,55.4
923,0.257,55.4
924,0.257,55.4
925,0.257,55.4
926,0.257,55.4
927,0.257,55.3
928,0.258,55.3
929,0.257,55.4
930,0.257,55.4
931,0.257,55.4
932,0.257,55.4
933,0.256,55.4
934,0.255,55.6
935,0.255,55.6
936,0.255,55.7
937,0.254,55.7
938,0.254,55.8
939,0.253,55.8
940,0.252,55.9
941,0.251,56
942,0.252,56
943,0.252,56
944,0.251,56.1
945,0.25,56.2
946,0.251,56.1
947,0.251,56.1
948,0.251,56.1
949,0.249,56.4
950,0.258,55.2
951,0.267,54.1
952,0.269,53.9
953,0.269,53.8
954,0.27,53.7
955,0.27,53.7
956,0.274,53.2
957,0.276,52.9
958,0.277,52.8
959,0.28,52.5
960,0.282,52.2
961,0.283,52.2
962,0.284,52
963,0.284,52
964,0.286,51.8
965,0.287,51.7
966,0.288,51.5
967,0.289,51.4
968,0.289,51.4
969,0.291,51.1
970,0.296,50.5
971,0.298,50.3
972,0.299,50.3
973,0.298,50.3
974,0.298,50.4
975,0.296,50.6
976,0.294,50.9
977,0.293,50.9
978,0.293,51
979,0.29,51.3
980,0.278,52.8
981,0.275,53
982,0.268,54
983,0.265,54.3
984,0.263,54.5
985,0.266,54.2
986,0.273,53.3
987,0.281,52.4
988,0.286,51.7
989,0.288,51.5
990,0.289,51.5
991,0.288,51.5
992,0.284,52
993,0.279,52.6
994,0.268,54
995,0.263,54.5
996,0.257,55.4
997,0.254,55.7
998,0.257,55.4
999,0.257,55.4
"1,000.00",0.26,54.9
"1,001.00",0.266,54.2
"1,002.00",0.269,53.8
"1,003.00",0.271,53.6
"1,004.00",0.272,53.5
"1,005.00",0.272,53.5
"1,006.00",0.271,53.5
"1,007.00",0.272,53.5
"1,008.00",0.274,53.2
"1,009.00",0.274,53.2
"1,010.00",0.274,53.2
"1,011.00",0.273,53.3
"1,012.00",0.271,53.6
"1,013.00",0.271,53.6
"1,014.00",0.271,53.6
"1,015.00",0.268,53.9
"1,016.00",0.268,54
"1,017.00",0.27,53.7
"1,018.00",0.27,53.7
"1,019.00",0.27,53.7
"1,020.00",0.27,53.7
"1,021.00",0.272,53.5
"1,022.00",0.273,53.3
"1,023.00",0.274,53.2
"1,024.00",0.278,52.7
"1,025.00",0.281,52.4
"1,026.00",0.283,52.1
"1,027.00",0.284,52
"1,028.00",0.284,51.9
"1,029.00",0.285,51.9
"1,030.00",0.286,51.8
"1,031.00",0.285,51.8
"1,032.00",0.285,51.8
"1,033.00",0.286,51.7
"1,034.00",0.286,51.7
"1,035.00",0.286,51.7
"1,036.00",0.29,51.2
"1,037.00",0.294,50.8
"1,038.00",0.294,50.8
"1,039.00",0.297,50.5
"1,040.00",0.301,50
"1,041.00",0.301,50
"1,042.00",0.301,50
"1,043.00",0.301,50
"1,044.00",0.302,49.9
"1,045.00",0.302,49.8
"1,046.00",0.303,49.8
"1,047.00",0.303,49.8
"1,048.00",0.303,49.8
"1,049.00",0.303,49.8
"1,050.00",0.303,49.8
"1,051.00",0.303,49.8
"1,052.00",0.305,49.6
"1,053.00",0.306,49.4
"1,054.00",0.306,49.4
"1,055.00",0.306,49.5
"1,056.00",0.307,49.4
"1,057.00",0.307,49.3
"1,058.00",0.31,49
"1,059.00",0.318,48.1
"1,060.00",0.325,47.4
"1,061.00",0.328,47
"1,062.00",0.331,46.7
"1,063.00",0.331,46.7
"1,064.00",0.333,46.4
"1,065.00",0.332,46.6
"1,066.00",0.331,46.6
"1,067.00",0.333,46.5
"1,068.00",0.333,46.5
"1,069.00",0.336,46.1
"1,070.00",0.34,45.7
"1,071.00",0.341,45.6
"1,072.00",0.342,45.5
"1,073.00",0.343,45.4
"1,074.00",0.343,45.4
"1,075.00",0.343,45.4
"1,076.00",0.343,45.4
"1,077.00",0.344,45.3
"1,078.00",0.345,45.2
"1,079.00",0.347,45
"1,080.00",0.347,45
"1,081.00",0.347,45
"1,082.00",0.348,44.9
"1,083.00",0.347,45
"1,084.00",0.347,45
"1,085.00",0.347,44.9
"1,086.00",0.346,45.1
"1,087.00",0.344,45.3
"1,088.00",0.349,44.8
"1,089.00",0.348,44.8
"1,090.00",0.349,44.8
"1,091.00",0.352,44.4
"1,092.00",0.354,44.3
"1,093.00",0.354,44.2
"1,094.00",0.353,44.3
"1,095.00",0.354,44.3
"1,096.00",0.355,44.2
"1,097.00",0.355,44.1
"1,098.00",0.355,44.2
"1,099.00",0.357,44
"1,100.00",0.234,58.4
,,
,,
S8 Irrad 1,,
S8 Irrad 1 5,"Date : 22/07/2021, 12:18:45",
Wavelength (nm),ABS,%T
190,2.106,0.8
191,2.15,0.7
192,2.194,0.6
193,2.282,0.5
194,2.292,0.5
195,2.332,0.5
196,2.379,0.4
197,2.395,0.4
198,2.407,0.4
199,2.435,0.4
200,2.445,0.4
201,2.451,0.4
202,2.479,0.3
203,2.509,0.3
204,2.533,0.3
205,2.562,0.3
206,2.577,0.3
207,2.578,0.3
208,2.577,0.3
209,2.571,0.3
210,2.571,0.3
211,2.569,0.3
212,2.569,0.3
213,2.562,0.3
214,2.541,0.3
215,2.682,0.2
216,3,0.1
217,3,0.1
218,3,0
219,3,0
220,3,0
221,3,0.1
222,3,0.1
223,2.32,0.5
224,2.123,0.8
225,2.013,1
226,1.93,1.2
227,1.859,1.4
228,1.803,1.6
229,1.762,1.7
230,1.726,1.9
231,1.694,2
232,1.658,2.2
233,1.624,2.4
234,1.595,2.5
235,1.565,2.7
236,1.542,2.9
237,1.522,3
238,1.504,3.1
239,1.485,3.3
240,1.464,3.4
241,1.443,3.6
242,1.424,3.8
243,1.409,3.9
244,1.394,4
245,1.372,4.2
246,1.345,4.5
247,1.316,4.8
248,1.296,5.1
249,1.278,5.3
250,1.257,5.5
251,1.234,5.8
252,1.207,6.2
253,1.181,6.6
254,1.16,6.9
255,1.139,7.3
256,1.117,7.6
257,1.096,8
258,1.075,8.4
259,1.053,8.9
260,1.036,9.2
261,1.026,9.4
262,1.019,9.6
263,1.011,9.8
264,1.002,10
265,0.995,10.1
266,0.986,10.3
267,0.978,10.5
268,0.974,10.6
269,0.971,10.7
270,0.967,10.8
271,0.963,10.9
272,0.96,11
273,0.961,10.9
274,0.962,10.9
275,0.962,10.9
276,0.961,10.9
277,0.961,11
278,0.961,10.9
279,0.962,10.9
280,0.961,10.9
281,0.961,10.9
282,0.961,10.9
283,0.962,10.9
284,0.962,10.9
285,0.963,10.9
286,0.963,10.9
287,0.963,10.9
288,0.966,10.8
289,0.967,10.8
290,0.965,10.8
291,0.965,10.9
292,0.965,10.8
293,0.967,10.8
294,0.968,10.8
295,0.967,10.8
296,0.967,10.8
297,0.965,10.8
298,0.965,10.8
299,0.966,10.8
300,0.967,10.8
301,0.967,10.8
302,0.967,10.8
303,0.966,10.8
304,0.966,10.8
305,0.963,10.9
306,0.96,11
307,0.957,11
308,0.951,11.2
309,0.948,11.3
310,0.947,11.3
311,0.946,11.3
312,0.944,11.4
313,0.939,11.5
314,0.935,11.6
315,0.934,11.6
316,0.933,11.7
317,0.929,11.8
318,0.925,11.9
319,0.921,12
320,0.918,12.1
321,0.911,12.3
322,0.902,12.5
323,0.896,12.7
324,0.894,12.8
325,0.894,12.8
326,0.893,12.8
327,0.888,12.9
328,0.882,13.1
329,0.874,13.4
330,0.869,13.5
331,0.861,13.8
332,0.856,13.9
333,0.854,14
334,0.853,14
335,0.847,14.2
336,0.84,14.5
337,0.834,14.7
338,0.829,14.8
339,0.824,15
340,0.818,15.2
341,0.811,15.4
342,0.805,15.7
343,0.801,15.8
344,0.799,15.9
345,0.8,15.9
346,0.797,16
347,0.79,16.2
348,0.783,16.5
349,0.778,16.7
350,0.773,16.9
351,0.765,17.2
352,0.761,17.3
353,0.757,17.5
354,0.755,17.6
355,0.749,17.8
356,0.748,17.9
357,0.748,17.9
358,0.747,17.9
359,0.739,18.2
360,0.736,18.4
361,0.739,18.2
362,0.739,18.2
363,0.738,18.3
364,0.731,18.6
365,0.723,18.9
366,0.721,19
367,0.718,19.1
368,0.711,19.4
369,0.706,19.7
370,0.703,19.8
371,0.7,20
372,0.699,20
373,0.692,20.3
374,0.69,20.4
375,0.688,20.5
376,0.688,20.5
377,0.688,20.5
378,0.688,20.5
379,0.689,20.5
380,0.684,20.7
381,0.679,20.9
382,0.679,21
383,0.677,21
384,0.675,21.1
385,0.674,21.2
386,0.673,21.2
387,0.672,21.3
388,0.665,21.6
389,0.66,21.9
390,0.649,22.4
391,0.642,22.8
392,0.641,22.8
393,0.639,22.9
394,0.638,23
395,0.635,23.2
396,0.632,23.3
397,0.628,23.6
398,0.624,23.8
399,0.621,23.9
400,0.619,24.1
401,0.616,24.2
402,0.612,24.4
