wavelength,blank,S8 Preheat,S8 Postheat,S8 Irrad 1,S8 Irrad 2,S8 Irrad 3,S8 Irrad 4,S8 Irrad 5,S8 Irrad 6,S8 Irrad 7,S8 Irrad 8,S8 Irrad 9,S8 Irrad 10,S8 Irrad 11,S8 Irrad 12,S8 Irrad 13,S8 Irrad 14,S8 Irrad 15,S8 PostIrrad Day 1,S8 PostIrrad Day 2,S8 PostIrrad Day 3,S8 PostIrrad Day 4,S8 PostIrrad Day 5
898,99.1,63.675,67.02,54.86,56.5,57.275,57.125,57.1,56.95,56.42,54.9,56.575,56.125,55.775,54.45,52.075,54.05,53.8,57,58.41428571,57.93333333,57.352,56.9125
899,99,63.675,66.94,54.92,56.525,57.275,57.025,57.025,57.025,56.2,54.95,56.4,56.125,55.675,54.475,52.175,54.15,53.775,57,58.54285714,58.1,57.392,57.0125
900,99,63.725,66.76,54.64,56.525,57.175,56.9,56.9,57.025,56.08,55.2,56.375,55.975,55.65,54.5,52.3,54.2,53.775,56.9,58.64285714,58.18333333,57.476,57
901,99,64.075,66.7,54.62,56.5,57.075,56.925,56.95,57.025,56.02,55.4,56.375,55.975,55.525,54.5,52.325,54.325,53.8,56.9,58.98571429,58.34583333,57.576,57
902,98.9,64.25,66.7,54.72,56.575,57.2,57.05,56.975,57.1,56.1,55.525,56.4,56.075,55.525,54.525,52.35,54.375,53.8,56.9,59.02857143,58.3625,57.588,57.025
903,98.9,64.3,66.72,54.82,56.625,57.225,57.1,57,57.175,56.12,55.55,56.625,56.15,55.6,54.525,52.325,54.4,53.8,56.9,59.02857143,58.325,57.608,57.0375
904,98.9,64.325,66.84,55.02,56.7,57.325,57.325,57.2,57.3,56.32,55.525,56.75,56.175,55.775,54.55,52.3,54.475,53.85,57.2,58.94285714,58.2875,57.6,57.1
905,98.9,64.175,66.98,55.16,56.775,57.325,57.475,57.35,57.325,56.66,55.525,56.9,56.625,55.975,54.6,52.375,54.7,53.975,57.4,58.81428571,58.20416667,57.648,57.125
906,98.8,64.025,66.94,54.98,56.775,57.2,57.45,57.275,57.3,56.68,55.475,57,56.75,55.875,54.775,52.5,54.675,54.05,57.4,58.85714286,58.27083333,57.776,57.275
907,98.9,64.05,66.82,55,57.025,57.325,57.425,57.05,57.275,56.66,55.45,57.05,56.775,55.825,54.85,52.375,54.575,53.975,57.4,58.84285714,58.29166667,57.756,57.25
908,98.9,64.15,66.8,55.2,57.075,57.35,57.3,57.15,57.3,56.68,55.6,57,56.725,55.85,54.875,52.375,54.575,53.9,57.4,58.61428571,58.17916667,57.604,57.15
909,99,64.2,66.72,55.16,57.05,57.35,57.3,57.05,57.375,56.36,55.65,56.85,56.5,55.775,54.875,52.45,54.425,53.85,57.4,58.64285714,58.1,57.472,56.95
910,98.7,64.6,66.62,55.08,57.025,57.375,57.4,57.025,57.425,56.24,55.8,56.775,56.425,55.6,54.925,52.525,54.525,54.05,57.4,59.12857143,58.30416667,57.528,56.9375
911,98.6,64.7,66.66,55.08,57.075,57.375,57.45,57.2,57.45,56.32,55.875,56.95,56.4,55.725,54.95,52.625,54.6,54.1,57.4,59.28571429,58.47916667,57.648,57.0625
912,98.8,64.675,66.72,55.1,57.05,57.375,57.45,57.25,57.55,56.42,55.875,57,56.4,55.75,54.925,52.625,54.6,54.125,57.4,59.28571429,58.49166667,57.68,57.15
913,98.8,64.675,66.76,55.18,57.025,57.4,57.5,57.25,57.55,56.64,55.925,57.05,56.425,55.825,54.975,52.625,54.625,54.225,57.4,59.18571429,58.49166667,57.712,57.1875
914,98.8,64.625,66.8,55.26,57.025,57.425,57.55,57.325,57.6,56.68,55.925,57.125,56.5,56.05,54.975,52.65,54.675,54.3,57.4,59.14285714,58.49583333,57.724,57.25
915,98.9,64.575,66.94,55.34,57.025,57.675,57.6,57.5,57.7,56.94,55.875,57.25,56.7,56.075,55,52.675,54.825,54.4,57.5,59.04285714,58.43333333,57.732,57.275
916,98.9,64.6,67.32,55.58,57.3,57.85,57.8,57.675,58.025,57.38,55.9,57.525,56.825,56.4,55.05,52.825,54.875,54.45,57.5,58.95714286,58.38333333,57.768,57.4625
917,98.9,64.45,67.34,55.66,57.35,57.8,57.875,57.7,58.075,57.44,55.9,57.75,57.1,56.65,54.95,52.8,55.2,54.7,57.6,58.84285714,58.36666667,57.784,57.5375
918,99.1,64.525,67.4,55.58,57.425,57.7,57.85,57.625,58.1,57.38,55.9,57.975,57.075,56.8,55.025,52.8,55.175,54.65,57.8,58.92857143,58.52916667,57.972,57.6875
919,99.1,64.75,67.46,55.72,57.425,57.825,57.825,57.65,57.925,57.34,55.95,58.05,56.925,56.75,55.15,52.875,55.125,54.625,58,58.98571429,58.5875,57.996,57.725
920,99.1,64.775,67.4,55.72,57.525,57.85,57.95,57.65,58.15,57.32,56.05,57.95,56.95,56.75,55.3,52.975,55.275,54.55,57.9,58.98571429,58.59583333,57.928,57.5125
921,99.3,64.925,67.2,55.62,57.4,57.8,57.85,57.575,57.975,57.14,56.125,57.675,56.825,56.575,55.25,53.15,55.125,54.6,57.7,59.32857143,58.70416667,57.968,57.4375
922,99,65.525,67.08,55.64,57.45,57.825,57.725,57.65,58.075,57.04,56.375,57.425,56.7,56.3,55.275,53.225,55.225,54.6,57.6,59.81428571,58.94583333,58.076,57.475
923,98.8,65.525,67.02,55.64,57.45,57.8,57.775,57.85,58.225,57.06,56.55,57.475,56.725,56.325,55.35,53.25,55.2,54.625,57.6,59.9,59.04166667,58.16,57.4875
924,98.8,65.475,67,55.64,57.45,57.8,57.825,57.825,58.275,56.98,56.55,57.525,56.825,56.4,55.4,53.275,55.2,54.675,57.6,59.84285714,59.0375,58.164,57.5
925,98.9,65.375,67.06,55.62,57.45,57.825,57.9,57.85,58.3,57.02,56.5,57.55,56.825,56.4,55.425,53.325,55.225,54.55,57.6,59.82857143,59.03333333,58.184,57.575
926,98.8,65.375,67.02,55.64,57.425,57.85,57.925,57.875,58.275,57.06,56.45,57.575,56.85,56.375,55.45,53.275,55.15,54.575,57.6,59.7,58.96666667,58.136,57.5625
927,98.9,65.375,67.12,55.6,57.275,57.9,57.875,57.9,58.275,57.12,56.4,57.6,56.95,56.45,55.45,53.1,55.15,54.6,57.6,59.67142857,58.95416667,58.144,57.575
928,98.9,65.275,67.12,55.6,57.375,57.9,57.9,57.925,58.15,57.12,56.45,57.675,56.9,56.425,55.5,53.125,55.075,54.525,57.6,59.64285714,58.91666667,58.148,57.575
929,98.9,65.175,67.06,55.64,57.425,57.925,58,57.925,58.15,57.12,56.425,57.7,56.975,56.4,55.45,53.125,55.15,54.525,57.6,59.52857143,58.86666667,58.108,57.5875
930,98.9,65.175,67.1,55.64,57.4,57.925,58.05,57.925,58.175,57.16,56.5,57.675,56.975,56.475,55.575,53.125,55.175,54.525,57.6,59.41428571,58.85416667,58.088,57.6
931,98.8,65.2,67.1,55.62,57.3,57.9,57.975,57.925,58.25,57.16,56.475,57.675,56.975,56.525,55.6,53.15,55.225,54.575,57.6,59.37142857,58.8375,58.1,57.625
932,98.8,65.075,67.12,55.62,57.325,57.975,57.95,58,58.45,57.22,56.4,57.725,57.025,56.575,55.625,53.15,55.225,54.675,57.6,59.35714286,58.825,58.12,57.6625
933,98.7,65,67.08,55.64,57.4,57.975,58.075,58.15,58.45,57.24,56.425,57.75,57.1,56.575,55.7,53.225,55.15,54.825,57.7,59.38571429,58.825,58.116,57.675
934,98.7,65,67.02,55.74,57.35,58.05,58.075,58.15,58.45,57.38,56.4,57.825,57.125,56.55,55.675,53.25,55.15,54.8,57.6,59.38571429,58.8375,58.152,57.7625
935,98.8,65.025,67.06,55.76,57.375,58.275,58.1,58.125,58.475,57.5,56.525,57.85,57.175,56.55,55.675,53.275,55.325,54.775,57.6,59.42857143,58.8625,58.172,57.7875
936,98.7,65.05,67.14,55.9,57.4,58.275,58.1,58.05,58.5,57.6,56.55,57.875,57.2,56.65,55.65,53.3,55.4,54.825,57.7,59.47142857,58.90416667,58.22,57.825
937,98.7,65.05,67.14,55.92,57.4,58.3,58.125,58.1,58.525,57.62,56.575,58.125,57.325,56.775,55.775,53.375,55.475,54.875,57.7,59.42857143,58.8875,58.252,57.8625
938,98.7,64.975,67.3,55.94,57.475,58.35,58.275,58.1,58.525,57.68,56.6,58.125,57.425,56.85,55.875,53.4,55.525,54.925,57.8,59.42857143,58.90416667,58.256,57.8875
939,98.8,64.9,67.34,55.94,57.525,58.35,58.3,58.125,58.525,57.68,56.65,58.175,57.7,57,55.975,53.425,55.55,54.975,57.9,59.45714286,58.975,58.352,57.9625
940,98.9,64.875,67.42,56.04,57.525,58.35,58.25,58.175,58.475,57.66,56.65,58.2,57.8,57.025,56.025,53.4,55.575,55.025,58,59.57142857,59.02916667,58.404,57.9875
941,98.8,64.975,67.38,56.1,57.55,58.425,58.25,58.2,58.475,57.72,56.8,58.35,57.775,57.15,56.075,53.45,55.6,55.025,58.1,59.64285714,59.1,58.476,58.1
942,98.5,65.125,67.32,56.08,57.575,58.45,58.275,58.25,58.5,57.7,56.825,58.325,57.775,57.125,56.025,53.475,55.6,55.075,58.1,59.77142857,59.1875,58.544,58.175
943,98.5,65.3,67.26,56.1,57.7,58.425,58.275,58.325,58.525,57.8,56.8,58.325,57.8,57.125,56.025,53.525,55.65,55.075,57.9,59.85714286,59.26666667,58.568,58.175
944,98.5,65.5,67.24,56.22,57.775,58.475,58.4,58.325,58.6,57.72,57,58.375,57.8,57.175,56.125,53.55,55.7,55.125,57.9,59.91428571,59.31666667,58.604,58.2125
945,98.5,65.5,67.28,56.28,57.85,58.475,58.425,58.325,58.775,57.74,57.125,58.45,57.8,57.225,56.15,53.65,55.75,55.15,58,59.92857143,59.32083333,58.62,58.2
946,98.6,65.575,67.32,56.26,57.975,58.55,58.525,58.35,58.825,57.74,57.2,58.45,57.875,57.325,56.2,53.75,55.75,55.2,58,59.87142857,59.29583333,58.584,58.175
947,98.8,65.65,67.48,56.28,58.075,58.55,58.575,58.4,58.875,57.86,57.1,58.425,57.9,57.275,56.175,53.75,55.725,55.3,58,60,59.47083333,58.768,58.3625
948,98.8,65.65,67.48,56.32,58.125,58.65,58.575,58.5,59,57.94,57.225,58.525,57.95,57.275,56.225,53.75,55.85,55.35,58,60.02857143,59.52083333,58.832,58.45
949,98.7,65.625,67.48,56.5,58.075,58.7,58.675,58.5,59.025,58,57.2,58.575,57.9,57.275,56.3,53.85,55.925,55.45,58,60.02857143,59.5125,58.816,58.45
950,98.7,64.55,66.7,55.44,57.1,57.575,57.7,57.375,57.875,56.72,56.075,57.325,56.575,56.15,55.125,52.625,54.7,54.225,57,58.71428571,58.00416667,57.328,56.875
951,98.8,63.05,66.02,54.28,55.75,56.425,56.5,56.15,56.675,55.66,54.8,56.075,55.35,54.65,53.775,51.25,53.1,52.75,55.6,57.42857143,56.85,56.16,55.6
952,98.8,62.525,65.8,54.08,55.3,56.225,56,55.75,56.275,55.34,54.525,55.875,55,54.375,53.425,50.775,52.65,52.35,55.2,57.14285714,56.725,55.976,55.4375
953,98.7,62.325,65.58,53.98,55.3,56.175,55.9,55.5,56.225,55.18,54.075,55.75,54.825,54.225,53.175,50.725,52.55,52.25,55,56.92857143,56.53333333,55.84,55.2375
954,98.7,62.3,65.56,53.84,55.15,55.95,55.85,55.425,56.1,55.02,54.025,55.375,54.775,53.975,52.975,50.55,52.35,52.05,55,56.84285714,56.45,55.692,55.0375
955,98.6,62.225,65.38,53.72,54.875,55.675,55.775,55.3,55.825,54.84,53.95,55.2,54.575,53.75,52.75,50.325,52.175,51.8,54.9,56.68571429,56.30416667,55.576,54.8875
956,98.6,62.15,65.04,53.26,54.625,55.425,55.4,54.975,55.525,54.42,53.75,54.9,54.325,53.45,52.4,50.1,51.7,51.575,54.3,56.54285714,56.06666667,55.368,54.625
957,98.6,61.925,64.88,53.04,54.425,55,55.05,54.8,55.275,54.18,53.4,54.475,53.925,52.975,52,49.725,51.3,51.125,53.9,56.18571429,55.67916667,54.94,54.1625
958,98.6,61.55,64.74,52.88,54,54.825,54.7,54.375,54.95,53.9,53.175,54.25,53.65,52.7,51.525,49.425,50.85,50.9,53.6,55.71428571,55.20833333,54.496,53.75
959,98.8,61.225,64.68,52.6,53.725,54.55,54.575,54.125,54.725,53.72,52.775,53.875,53.5,52.575,51.325,49.125,50.425,50.525,53.4,55.37142857,54.87083333,54.2,53.525
960,98.8,61.025,64.48,52.34,53.525,54.4,54.325,54.025,54.5,53.58,52.625,53.75,53.175,52.35,50.975,48.85,50.325,50.35,53.3,55.15714286,54.65,53.972,53.35
961,99,60.8,64.42,52.24,53.425,54.275,54.175,53.85,54.35,53.42,52.425,53.575,53.075,52.225,50.9,48.7,50.075,50.125,53.1,54.94285714,54.53333333,53.804,53.25
962,99,60.65,64.34,52.12,53.35,54.15,54.1,53.7,54.175,53.28,52.175,53.425,53.025,52.125,50.85,48.6,49.975,49.925,53.1,54.84285714,54.40416667,53.732,53.1
963,99,60.625,64.34,52.04,53.275,54.075,54.025,53.575,54.075,53.22,52.125,53.35,52.85,51.925,50.725,48.45,49.85,49.775,52.9,54.75714286,54.31666667,53.616,53.0375
964,99.1,60.575,64.3,51.88,53.2,53.925,53.85,53.425,54,53.06,51.95,53.125,52.675,51.75,50.575,48.35,49.775,49.725,52.8,54.58571429,54.18333333,53.484,52.8625
965,99.1,60.4,64.22,51.8,53.075,53.775,53.8,53.325,53.9,52.92,51.775,53.025,52.6,51.675,50.425,48,49.625,49.575,52.5,54.44285714,54,53.344,52.75
966,99,60.125,64.04,51.72,52.9,53.65,53.625,53.25,53.75,52.76,51.65,52.925,52.5,51.45,50.1,47.75,49.25,49.4,52.4,54.27142857,53.82083333,53.112,52.5625
967,99,59.925,63.88,51.52,52.7,53.35,53.45,52.9,53.575,52.62,51.325,52.675,52.125,51.25,49.9,47.45,49.075,49.075,52.3,53.9,53.5,52.816,52.2875
968,99,59.55,63.72,51.36,52.35,53.225,53.3,52.725,53.15,52.36,51.025,52.325,51.9,50.95,49.5,47.15,48.575,48.825,51.9,53.52857143,53.2125,52.548,52.025
969,99,59.1,63.52,50.96,52.025,52.95,52.875,52.275,52.925,52.06,50.525,51.85,51.475,50.525,49.05,46.675,48.1,48.35,51.5,53.05714286,52.78333333,52.152,51.6
970,99.1,58.475,63.3,50.52,51.675,52.4,52.45,51.725,52.475,51.6,50.15,51.55,51.175,50.05,48.525,46.1,47.65,47.875,51,52.5,52.30833333,51.684,51.1625
971,99.2,58.375,63.22,50.36,51.475,52.225,52.2,51.475,52.375,51.38,50.05,51.2,50.8,49.875,48.3,45.925,47.425,47.675,50.7,52.31428571,52.075,51.428,50.9875
972,99.2,58.375,63.22,50.28,51.55,52.325,52.275,51.525,52.3,51.42,50.05,51.1,50.775,49.875,48.35,45.975,47.45,47.65,50.7,52.35714286,52.09166667,51.464,50.9875
973,99.2,58.5,63.26,50.42,51.65,52.425,52.3,51.625,52.4,51.54,50.125,51.225,51,49.925,48.5,46.15,47.85,47.725,50.8,52.52857143,52.31666667,51.66,51.0625
974,98.8,58.925,63.24,50.64,51.875,52.55,52.45,51.75,52.625,51.68,50.575,51.45,51.2,50.1,48.8,46.575,48.125,48.125,51.4,52.94285714,52.66666667,51.952,51.375
975,98.8,59.175,63.34,50.8,51.95,52.65,52.725,51.95,52.8,51.88,50.725,51.85,51.35,50.425,49.325,46.875,48.45,48.475,51.5,53.28571429,52.89166667,52.192,51.6
976,98.8,59.25,63.42,51.04,52.125,52.825,52.925,52.125,52.825,51.94,50.75,51.9,51.5,50.625,49.375,47.075,48.475,48.4,51.5,53.3,52.98333333,52.304,51.725
977,98.8,59.4,63.42,51.16,52.325,52.85,52.95,52.225,52.95,52,50.8,51.9,51.575,50.65,49.35,47,48.5,48.45,51.4,53.3,52.99166667,52.308,51.7
978,99.1,59.525,63.58,51.3,52.35,53.05,53,52.35,52.975,52.06,50.9,52,51.825,50.775,49.35,46.975,48.5,48.575,51.5,53.35714286,53.04166667,52.368,51.7375
979,98.7,59.85,63.8,51.58,52.675,53.35,53.75,52.925,53.125,52.46,51.075,52.425,52.15,50.95,49.675,47.225,49.025,48.975,51.8,53.61428571,53.24166667,52.616,51.9375
980,98.7,60.8,64.6,52.64,53.15,54.475,54.95,53.975,54.1,53.32,52.1,53.575,53.35,52.025,50.8,48.35,50.6,49.925,53.2,54.11428571,53.77916667,53.164,52.5875
981,98.7,61.25,65.52,53.26,54.125,55.9,56,54.6,54.975,54.96,53.475,54.925,54.9,53.425,51.55,49.475,51.5,51.05,54.8,55.32857143,55.29583333,54.54,54.4125
982,98.7,61.95,65.94,54.06,55.2,56.65,56.45,55.4,56.25,55.96,53.95,55.725,55.3,54.7,52.35,50.45,52.625,52.8,55.9,56.11428571,56.125,55.448,55.275
983,98.7,63.775,65.94,54.72,56.375,56.85,56.775,56.175,56.525,55.98,54.25,56.125,56.2,55.025,52.775,50.775,53.075,53.325,55.8,56.64285714,56.55416667,55.808,55.5375
984,98.8,64.05,65.96,55,56.475,57.25,56.65,56.375,56.6,55.88,55.275,56.225,56.25,55.025,53.9,50.975,53.1,53.425,55.7,57,56.8,56.06,55.575
985,98.6,63.975,65.56,54.76,56.225,56.725,55.9,55.825,56.5,55.44,54.875,55.9,55.475,54.65,53.7,50.975,52.975,52.925,55.5,57.05714286,56.72083333,55.992,55.3
986,98.6,63.75,65.08,53.72,54.925,55.95,55.475,55.4,55.65,54.46,54.25,54.7,54.6,53.35,52.825,50.425,51.725,51.9,54.4,57.14285714,56.65,55.816,54.8625
987,98.6,62.6,64.6,52.86,53.825,54.8,54.85,54.325,54.725,53.64,53.15,53.775,53.25,52.125,51.6,49.1,50.775,50.45,53.1,55.82857143,55.30416667,54.532,53.5375
988,98.6,61.2,63.96,52.14,53.25,54.1,53.95,53.575,53.55,52.76,52.075,52.975,52.75,51.5,50.7,48.175,49.7,49.675,52.3,54.9,54.29166667,53.512,52.7375
989,98.7,60.725,63.84,51.82,52.95,53.9,53.7,53.3,53.4,52.64,51.925,52.7,52.375,51.175,50.4,47.75,49.075,49.125,51.9,54.28571429,53.80416667,53.044,52.3625
990,98.7,60.475,63.82,51.78,52.975,53.85,53.725,53.275,53.475,52.66,51.85,52.775,52.3,51.225,50.35,47.725,49.1,49.125,52.3,54.22857143,53.75,53,52.325
991,98.8,60.525,63.96,51.8,53.05,53.8,53.775,53.375,53.7,52.82,51.925,52.95,52.5,51.375,50.45,47.875,49.175,49.15,52.2,54.3,53.82083333,53.124,52.5125
992,99,60.6,64.32,52.12,53.35,53.925,54.075,53.525,54.05,53.2,52.075,53.35,52.675,51.825,50.575,48.15,49.725,49.55,52.2,54.41428571,53.95,53.308,52.6625
993,99.1,60.9,64.56,52.72,53.525,54.6,54.9,53.9,54.425,53.92,52.475,53.65,53.275,52.25,51.2,48.425,50.125,50.5,52.6,54.52857143,54.12083333,53.524,52.9
994,99.1,60.975,65.02,53.78,54.725,56.575,55.75,54.65,55.125,55.24,52.875,55.05,54.8,53.575,52.05,49.675,51.075,51.15,53.2,55.1,54.5375,54.072,53.7125
995,99.3,61.775,66.16,54.4,56.05,57.075,56.475,56.375,56.875,56.58,53.875,56.375,56,54.8,53.9,50.1,53.1,52.625,54.9,56.01428571,56.0625,55.452,55.1875
996,99.3,63.425,66.44,55.74,56.8,57.75,56.925,56.95,57.525,56.92,55.375,57.1,56.1,55.45,54.75,51.825,53.975,53.225,54.9,57.14285714,56.90416667,56.304,55.975
997,99.7,64.35,66.62,55.92,57.175,57.85,57.125,57.125,57.625,57.2,55.7,57.25,56.175,55.925,55.075,52.45,54.325,53.275,55.4,58.21428571,57.77916667,57.192,56.4375
998,100.1,64.425,66.56,55.76,57.175,57.85,57.3,57.125,57.9,57.04,55.775,57.175,56.1,55.55,55.025,52.45,54.45,53.275,55.7,58.48571429,58.1125,57.432,56.6625
999,99.2,65.075,66.28,55.4,56.875,57.45,57,57.1,57.725,56.24,55.9,56.675,56.025,55.225,54.975,52.375,54.25,53.1,55.4,58.52857143,58.025,57.308,56.225
1000,98.9,64.75,65.72,55.1,56.525,57.05,56.625,56.775,57.425,55.78,55.85,55.875,55.75,54.775,54.25,51.8,53.45,52.775,55.1,58.55714286,57.90833333,57.064,56.0625
1001,98.8,64.2,65.48,54.52,55.675,56.125,56.25,56.25,56.75,55.24,55.075,55.65,55.2,54.075,53.575,50.875,52.375,51.975,54.6,57.64285714,56.95,56.14,55.2
1002,98.8,63.4,65.2,54.2,55.2,55.775,56.075,55.675,56.1,54.7,54.55,55.1,54.575,53.775,52.75,50.15,51.625,51.425,54.3,56.82857143,56.23333333,55.332,54.4875
1003,98.8,62.675,65.1,53.88,54.825,55.55,55.55,55.325,55.7,54.6,53.95,54.9,54.35,53.525,52.4,49.825,51.5,51,53.8,56.38571429,55.8,54.976,54.275
1004,98.7,62.625,64.94,53.7,54.75,55.525,55.525,55.075,55.6,54.54,53.925,54.65,54.2,53.45,52.3,49.7,51.275,50.975,53.8,56.24285714,55.72083333,54.908,54.175
1005,98.7,62.5,64.9,53.74,54.75,55.45,55.475,54.925,55.6,54.54,53.85,54.625,54.05,53.425,52.275,49.65,51.225,50.975,53.8,56.18571429,55.67083333,54.876,54.2
1006,99,62.475,64.96,53.72,54.75,55.4,55.475,54.925,55.55,54.46,53.825,54.6,54.025,53.35,52.325,49.675,51.225,51.05,53.8,56.12857143,55.65416667,54.868,54.15
1007,98.9,62.475,64.88,53.7,54.7,55.35,55.475,54.925,55.425,54.48,53.8,54.55,53.975,53.275,52.325,49.6,51.225,51.075,53.7,56.14285714,55.66666667,54.876,54.125
1008,98.9,62.275,64.86,53.62,54.675,55.35,55.45,54.95,55.5,54.48,53.775,54.5,53.95,53.225,52.25,49.575,51.075,51.125,53.7,56.14285714,55.60416667,54.848,54.075
1009,98.8,62.25,64.86,53.58,54.675,55.3,55.4,54.925,55.475,54.4,53.775,54.575,53.95,53.15,52.25,49.65,51.075,51.125,53.6,56.05714286,55.57083333,54.816,54.075
1010,98.9,62.275,64.98,53.54,54.625,55.325,55.425,54.9,55.525,54.26,53.7,54.575,53.95,53.125,52.225,49.625,51.05,51.175,53.5,56.01428571,55.54166667,54.792,54.075
1011,98.9,62.275,65.16,53.58,54.625,55.3,55.375,54.9,55.575,54.24,53.725,54.7,54.175,53.125,52.25,49.625,51.175,51.175,53.6,55.98571429,55.525,54.756,54.0875
1012,98.9,62.3,65.24,53.7,54.625,55.675,55.475,54.875,55.55,54.42,53.8,54.7,54.35,53.3,52.3,49.675,51.275,51.175,53.7,56.01428571,55.55416667,54.824,54.15
1013,98.9,62.575,65.3,53.96,54.825,55.8,55.625,55.45,55.725,54.8,53.825,54.875,54.775,53.5,52.625,49.875,51.3,51.225,53.7,56.04285714,55.70416667,54.996,54.2625
1014,99,62.675,65.62,53.96,55.1,56.2,55.75,55.475,55.75,54.88,53.925,54.925,54.9,54.05,53.075,49.9,51.275,51.65,53.9,56.3,55.90833333,55.148,54.5375
1015,99,62.85,65.66,54.24,55.15,56.4,55.775,55.725,55.725,54.92,54.475,55.05,54.875,54.025,53.15,50,51.575,51.75,54.3,56.38571429,55.95,55.208,54.5875
1016,99,62.925,65.64,54.32,55.425,56.075,55.825,55.675,55.675,54.96,54.45,55.425,54.825,53.925,53.3,50.25,51.825,51.775,54.4,56.48571429,56.0875,55.308,54.6375
1017,99.1,63.05,65.64,54.18,55.55,56,55.75,55.8,55.7,54.92,54.55,55.475,54.825,53.8,53.3,50.425,51.75,51.625,54.3,56.52857143,56.09583333,55.3,54.65
1018,99,63.025,65.44,54.18,55.45,55.925,55.725,55.725,55.625,54.88,54.6,55.35,54.65,53.825,53.075,50.35,51.7,51.625,54.1,56.58571429,56.0625,55.264,54.625
1019,98.9,62.8,65.24,54.12,55.225,55.8,55.675,55.475,55.425,54.68,54.375,55.175,54.65,53.625,52.7,49.95,51.65,51.35,53.9,56.48571429,55.7875,54.936,54.2375
1020,98.6,62.6,65.04,54,54.725,55.7,55.5,55.425,55.375,54.36,53.9,54.825,54.2,53.25,52.375,49.8,51.25,51.2,53.7,56.24285714,55.55416667,54.74,54.1375
1021,98.6,62.5,64.86,53.76,54.525,55.575,55.1,55,55.1,54.28,53.425,54.475,53.95,52.75,51.9,49.375,50.775,50.775,53.6,56.04285714,55.425,54.608,54.075
1022,98.6,62.2,64.62,53.58,54.3,55.275,54.875,54.8,54.95,54.1,53.2,54.2,53.65,52.425,51.725,48.875,50.475,50.425,53.4,55.84285714,55.24166667,54.452,53.725
1023,98.6,62.025,64.5,53.22,53.9,55.05,54.65,54.45,54.675,53.78,53.05,53.975,53.425,52.2,51.35,48.775,50.2,50.275,53.1,55.37142857,54.9,54.16,53.3875
1024,98.7,61.675,64.52,52.94,53.775,54.725,54.45,54.2,54.525,53.56,52.8,53.75,53.15,52.125,50.975,48.45,49.8,50,52.8,55.05714286,54.625,53.92,53.175
1025,98.7,61.4,64.44,52.82,53.625,54.55,54.3,54.05,54.45,53.34,52.575,53.625,52.975,51.875,50.9,48.225,49.65,49.7,52.5,54.9,54.43333333,53.664,52.925
1026,98.7,61.3,64.4,52.58,53.275,54.375,54.275,53.95,54.325,53.22,52.475,53.325,52.75,51.775,50.65,48.1,49.5,49.525,52.2,54.72857143,54.21666667,53.46,52.55
1027,98.7,61.125,64.28,52.52,53.075,54.3,54.225,53.65,54.175,53,52.15,52.925,52.5,51.575,50.525,47.975,49.35,49.275,52.1,54.54285714,54.05416667,53.324,52.3625
1028,98.8,61.025,64.22,52.32,53.025,54.15,54.1,53.525,54.025,52.84,52.1,52.8,52.4,51.475,50.425,47.775,49.275,49.175,51.9,54.24285714,53.87916667,53.1,52.25
1029,98.8,60.975,64.06,52.1,52.725,54.025,53.775,53.4,53.925,52.78,51.95,52.55,52.25,51.1,50.1,47.65,49,49.1,51.7,54.07142857,53.71666667,52.94,52.1125
1030,98.6,60.975,63.78,52,52.75,53.975,53.75,53.3,53.85,52.7,51.85,52.525,52.25,51.075,50.025,47.575,48.85,48.975,51.5,54.02857143,53.6625,52.852,52.05
1031,99,60.8,63.86,51.96,52.675,53.925,53.725,53.25,53.725,52.64,51.825,52.45,52.125,50.925,50.025,47.5,48.75,48.975,51.5,54,53.55416667,52.792,51.9875
1032,99,60.775,63.86,51.94,52.6,53.875,53.65,52.95,53.475,52.48,51.7,52.425,51.925,50.85,50,47.35,48.75,48.975,51.4,53.95714286,53.48333333,52.688,51.85
1033,99,60.725,63.84,51.8,52.45,53.65,53.5,52.925,53.25,52.28,51.6,52.325,51.8,50.65,49.8,47.225,48.625,48.825,51.2,53.82857143,53.3375,52.568,51.725
1034,99,60.625,63.8,51.74,52.225,53.45,53.425,52.85,53.2,52,51.3,52.125,51.55,50.575,49.6,47.05,48.45,48.7,51.2,53.64285714,53.20833333,52.452,51.675
1035,98.9,60.55,63.76,51.58,52.15,53.35,53.4,52.775,53.2,51.82,51.225,52.1,51.325,50.5,49.525,46.875,48.25,48.425,51.2,53.51428571,53.05416667,52.272,51.5125
1036,98.7,60.425,63.42,51.32,52.15,53.325,53.275,52.525,53.175,51.8,51.05,51.875,51.25,50.5,49.375,46.825,48.1,48.05,51.1,53.35714286,52.9125,52.048,51.375
1037,98.7,60.325,63.28,51.08,52.05,53.275,53.125,52.125,52.925,51.6,50.85,51.675,50.975,50.25,49.025,46.55,47.875,47.725,50.7,53.24285714,52.76666667,51.952,51.25
1038,98.7,60.125,63.14,51,51.95,53.125,52.725,52.05,52.35,51.4,50.55,51.3,50.625,49.975,48.75,46.325,47.525,47.475,50.5,52.9,52.3875,51.664,50.9875
1039,98.7,59.875,62.98,50.76,51.75,52.9,52.45,51.825,52.175,51,49.925,50.975,50.425,49.45,48.175,45.775,46.9,47.05,50.3,52.67142857,52.09583333,51.392,50.7625
